case_id,scene,sar_frame,optical_state,support_failure_type,azimuth_alignment_status,range_alignment_status,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_coverage_proxy,main_energy_strip_relative_to_support,neighbor_or_background_interference,human_review_note,recommended_next_action,not_allowed_conclusion
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,317,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,335,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,335,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,336,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,336,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,354,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,355,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o183_s381_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,381,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o183_s382_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,382,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o185_s385_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,385,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o185_s386_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,386,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,354,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,355,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o145_s302_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,302,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o156_s325_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,325,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o157_s327_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,327,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o158_s329_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,329,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o158_s330_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,330,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o159_s331_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,331,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o159_s332_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,332,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o160_s333_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,333,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o160_s334_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,334,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,335,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,336,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,337,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,338,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,339,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,340,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,341,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,342,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,343,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,344,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,345,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
