case_id,scene,object_hypothesis_id,sar_frame,window_size,frame_offsets_used,temporal_data_available,dominant_structure_persistence,hotspot_drift_available,hotspot_drift_direction,component_centroid_drift,ridge_or_strip_persistence,shell_structure_persistence,structure_changes_gradually,possible_vehicle_like_temporal_tube,possible_background_stable_structure,compatible_with_optical_tracklet_motion,main_temporal_failure_reason,notes
PAIR_GM_RM019_o152_s317_oty1t_obj_GM_RM019_bytetrack_bt_0098,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,317,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=27.419;median_step=3.3721;max_step=13.212,0.6364,1,yes,yes,no,uncertain,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o149_s310_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,310,3,-1;0;1,yes,1,yes,right_up,total=19.265;median_step=15.7998;max_step=20.486,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o149_s310_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,310,5,-2;-1;0;1;2,yes,1,yes,right,total=29.767;median_step=10.9844;max_step=20.486,0.8,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o149_s310_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,310,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=41.39;median_step=6.0015;max_step=20.486,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,317,3,-1;0;1,yes,1,yes,right,total=6.348;median_step=7.1861;max_step=8.499,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,317,5,-2;-1;0;1;2,yes,1,yes,right,total=33.961;median_step=10.3655;max_step=20.515,0.6,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,317,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=24.859;median_step=7.1861;max_step=216.109,0.8182,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,354,3,-1;0;1,yes,1,yes,up,total=190.487;median_step=98.0451;max_step=191.919,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,354,5,-2;-1;0;1;2,yes,1,yes,right_up,total=146.886;median_step=72.0904;max_step=191.919,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,354,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left,total=246.941;median_step=137.9786;max_step=265.17,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,355,3,-1;0;1,yes,1,yes,up,total=190.457;median_step=100.0606;max_step=191.919,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,355,5,-2;-1;0;1;2,yes,1,yes,left_up,total=123.427;median_step=74.0899;max_step=191.919,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,355,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left_up,total=102.927;median_step=72.0904;max_step=265.17,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,317,3,-1;0;1,yes,1,yes,up,total=17.642;median_step=10.3599;max_step=12.025,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,317,5,-2;-1;0;1;2,yes,1,yes,right_down,total=11.458;median_step=10.3599;max_step=21.548,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,317,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=207.415;median_step=16.7866;max_step=215.419,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,3,-1;0;1,yes,1,yes,right,total=17.656;median_step=155.1145;max_step=160.614,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,5,-2;-1;0;1;2,yes,1,yes,right_down,total=188.845;median_step=157.0101;max_step=255.458,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=197.19;median_step=153.0151;max_step=384.546,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,3,-1;0;1,yes,1,yes,right,total=17.656;median_step=155.1145;max_step=160.614,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,5,-2;-1;0;1;2,yes,1,yes,right_down,total=188.845;median_step=157.0101;max_step=255.458,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=197.19;median_step=153.0151;max_step=384.546,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,3,-1;0;1,yes,1,yes,left_up,total=12.488;median_step=151.5104;max_step=153.406,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,5,-2;-1;0;1;2,yes,1,yes,right_up,total=175.87;median_step=151.5104;max_step=160.614,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=224.859;median_step=151.1196;max_step=255.458,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,3,-1;0;1,yes,1,yes,left_up,total=12.488;median_step=151.5104;max_step=153.406,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,5,-2;-1;0;1;2,yes,1,yes,right_up,total=175.87;median_step=151.5104;max_step=160.614,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=224.859;median_step=151.1196;max_step=255.458,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,354,3,-1;0;1,yes,1,yes,right_up,total=151.993;median_step=76.3888;max_step=148.887,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,354,5,-2;-1;0;1;2,yes,1,yes,right,total=18.96;median_step=74.562;max_step=148.887,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,354,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left_up,total=87.359;median_step=64.7092;max_step=154.889,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,355,3,-1;0;1,yes,1,yes,right,total=10.914;median_step=146.7247;max_step=148.887,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,355,5,-2;-1;0;1;2,yes,1,yes,right,total=19.081;median_step=74.6325;max_step=148.887,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,355,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=49.945;median_step=5.5382;max_step=154.889,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s381_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,381,3,-1;0;1,yes,1,yes,right,total=12.328;median_step=6.184;max_step=7.309,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s381_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,381,5,-2;-1;0;1;2,yes,1,yes,right,total=16.672;median_step=5.0914;max_step=7.309,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s381_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,381,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=72.866;median_step=6.6232;max_step=17.535,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s382_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,382,3,-1;0;1,yes,1,yes,right,total=4.312;median_step=2.9108;max_step=5.059,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s382_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,382,5,-2;-1;0;1;2,yes,1,yes,right,total=29.065;median_step=6.184;max_step=17.535,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o183_s382_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,382,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=67.539;median_step=6.4273;max_step=17.535,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s385_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,385,3,-1;0;1,yes,1,yes,right,total=13.665;median_step=6.8357;max_step=8.446,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s385_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,385,5,-2;-1;0;1;2,yes,1,yes,right,total=37.388;median_step=7.4953;max_step=17.179,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s385_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,385,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left_up,total=92.625;median_step=6.8568;max_step=146.645,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s386_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,386,3,-1;0;1,yes,1,yes,right,total=14.99;median_step=7.4953;max_step=8.446,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s386_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,386,5,-2;-1;0;1;2,yes,1,yes,right,total=27.372;median_step=6.8568;max_step=8.446,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o185_s386_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,386,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left_up,total=96.619;median_step=6.8568;max_step=146.645,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,354,3,-1;0;1,yes,1,yes,left,total=4.072;median_step=4.4047;max_step=6.422,0.6667,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,354,5,-2;-1;0;1;2,yes,1,yes,near_stationary,total=2.697;median_step=3.5263;max_step=6.422,0.8,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,354,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=18.443;median_step=2.8097;max_step=8.138,0.7273,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,355,3,-1;0;1,yes,1,yes,left_down,total=5.252;median_step=4.065;max_step=6.422,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,355,5,-2;-1;0;1;2,yes,1,yes,near_stationary,total=2.053;median_step=2.0473;max_step=6.422,0.6,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,355,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=12.229;median_step=2.5566;max_step=6.422,0.6364,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o145_s302_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,302,3,-1;0;1,yes,1,yes,right,total=7.025;median_step=3.5624;max_step=3.836,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o145_s302_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,302,5,-2;-1;0;1;2,yes,1,yes,right_up,total=8.783;median_step=3.5624;max_step=4.981,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o145_s302_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,302,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=36.371;median_step=4.4081;max_step=26.193,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o156_s325_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,325,3,-1;0;1,yes,1,yes,left,total=23.952;median_step=16.8081;max_step=27.832,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o156_s325_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,325,5,-2;-1;0;1;2,yes,1,yes,left,total=22.974;median_step=5.0366;max_step=27.832,0.8,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o156_s325_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,325,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left,total=15.046;median_step=9.8537;max_step=231.893,0.8182,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o157_s327_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,327,3,-1;0;1,yes,1,yes,near_stationary,total=3.055;median_step=2.2017;max_step=3.543,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o157_s327_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,327,5,-2;-1;0;1;2,yes,1,yes,left,total=26.908;median_step=3.2706;max_step=27.295,0.8,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o157_s327_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,327,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=213.834;median_step=5.5736;max_step=216.569,0.9091,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s329_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,329,3,-1;0;1,yes,1,yes,right,total=11.301;median_step=5.6736;max_step=8.421,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s329_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,329,5,-2;-1;0;1;2,yes,1,yes,right,total=9.689;median_step=4.9608;max_step=8.421,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s329_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,329,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=195.61;median_step=7.4966;max_step=219.225,0.9091,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s330_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,330,3,-1;0;1,yes,1,yes,right_down,total=4.79;median_step=7.4966;max_step=8.421,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s330_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,330,5,-2;-1;0;1;2,yes,1,yes,up,total=211.454;median_step=7.4966;max_step=215.766,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o158_s330_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,330,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=195.264;median_step=7.4966;max_step=219.225,0.9091,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
