probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_frame_probe,paired_gt_sar_frame_posthoc,gt_frame_delta_sar_frames,c_time_status,support_region_source,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,state_margin_deg,range_prior_mode,support_radius_min_px,support_radius_max_px,c_shell_status,support_area_px,support_center_x,support_center_y,local_peak_x,local_peak_y,local_peak_intensity,support_mean_intensity,background_mean_intensity,peak_to_background_ratio,support_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,range_profile_peak_radius_px,azimuth_profile_peak_deg,topk_local_peaks,sar_image_path,sar_observation_status,gt_inside_support_posthoc,gt_azimuth_inside_posthoc,gt_radius_inside_posthoc,gt_center_to_peak_distance_posthoc_px,notes,provenance_labels
F0173,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,183,381.25,381,381,-0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,6.8167,-18.9809,32.6143,51.5952,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,799548,1233.0909,668.9604,1291,5,1,0.2146,0.5366,1.8637,0.3999,1215.382,651.1159,25.1403,1252,0.5,"1170,1303,1;796,47,1;1146,1299,1;1291,5,1;1258,2,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000381.png,support_region_observation_extracted,true,true,true,940.852,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0174,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,183,381.25,382,382,0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,6.8167,-18.9809,32.6143,51.5952,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,799548,1233.0909,668.9604,1291,5,1,0.217,0.5378,1.8595,0.4036,1215.6341,660.1503,19.554,1252,0.5,"1291,5,1;1146,1299,1;796,47,1;1170,1303,1;1258,2,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000382.png,support_region_observation_extracted,true,true,true,939.837,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0175,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,185,385.4167,385,385,-0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,10.6552,-15.3681,36.6785,52.0466,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,806547,1277.2074,675.7395,1291,5,1,0.1888,0.5227,1.913,0.3612,1260.3047,669.9648,17.8619,1252,0.5,"1838,187,1;1946,259,1;1291,5,1;1170,1303,1;1146,1299,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000385.png,support_region_observation_extracted,true,true,true,937.147,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0176,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,185,385.4167,386,386,0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,10.6552,-15.3681,36.6785,52.0466,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,806547,1277.2074,675.7395,1291,5,1,0.2202,0.5406,1.8498,0.4074,1265.1844,668.3965,14.088,1252,0.5,"1170,1303,1;1146,1299,1;1291,5,1;1946,259,1;1838,187,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000386.png,support_region_observation_extracted,true,true,true,936.836,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0177,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,duplicate_or_handoff,170,354.1667,354,354,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-30.7451,-53.0962,-8.3941,44.7021,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,692853,813.3486,757.9055,796,47,1,0.2601,0.5495,1.8198,0.4734,773.9302,656.3583,108.9296,1252,-9.5,"796,47,1;1144,1299,1;351,267,0.9922;683,84,0.9922;608,115,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000354.png,support_region_observation_extracted,true,true,true,834.242,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0178,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,duplicate_or_handoff,170,354.1667,355,355,0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-30.7451,-53.0962,-8.3941,44.7021,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,692853,813.3486,757.9055,796,47,1,0.2862,0.5654,1.7687,0.5063,766.6255,654.2228,113.7241,1260,-37.5,"1146,1299,1;796,47,1;691,81,1;266,337,0.9961;942,15,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000355.png,support_region_observation_extracted,true,true,true,835.145,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0179,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,145,302.0833,302,302,-0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-37.0662,-52.402,-21.7304,30.6716,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,475392,752.3657,798.8931,1139,1302,1,0.1644,0.4596,2.1756,0.3577,734.1396,748.603,53.491,1252,-30.5,"1133,1314,1;1150,1326,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000302.png,support_region_observation_extracted,true,true,true,398.049,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0180,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,156,325,325,325,0,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-22.9865,-46.5554,0.5823,47.1376,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,730523,893.7805,717.1604,1150,1298,1,0.3249,0.5911,1.6917,0.5496,898.8941,684.613,32.9467,1244,-10.5,"1144,1299,1;447,201,0.9961;289,317,0.9961;381,245,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000325.png,support_region_observation_extracted,true,true,true,316.843,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0181,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,157,327.0833,327,327,-0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-20.9066,-44.4397,2.6265,47.0662,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,729359,916.2155,708.1204,1150,1298,1,0.2927,0.5718,1.7489,0.5119,926.2954,680.903,29.0239,1236,0.5,"1139,1303,1;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000327.png,support_region_observation_extracted,true,true,true,312.879,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0182,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,158,329.1667,329,329,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-19.0605,-42.7006,4.5797,47.2804,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,732676,936.393,700.783,1079,1,1,0.214,0.526,1.9013,0.4068,952.2566,687.6212,20.6128,1252,0.5,"790,49,1;1139,1303,1;1079,1,1;521,158,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000329.png,support_region_observation_extracted,true,true,true,1008.697,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0183,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,158,329.1667,330,330,0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-19.0605,-42.7006,4.5797,47.2804,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,732676,936.393,700.783,1244,1,1,0.1772,0.5047,1.9816,0.3512,948.788,686.1926,19.1446,1260,0.5,"1139,1303,1;1244,1,1;521,158,0.9961;1154,1330,0.9922;451,199,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000330.png,support_region_observation_extracted,true,true,true,1028.072,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0184,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,159,331.25,331,331,-0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-17.0879,-40.7121,6.5363,47.2484,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,732179,958.2011,693.6658,1242,1,0.9961,0.1542,0.4911,2.0284,0.314,980.76,693.5013,22.5595,684,0.5,"1148,1297,0.9961;1242,1,0.9961;355,264,0.9961;790,49,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000331.png,support_region_observation_extracted,true,true,true,1025.126,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0185,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,159,331.25,332,332,0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-17.0879,-40.7121,6.5363,47.2484,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,732179,958.2011,693.6658,1242,1,0.9961,0.1447,0.4859,2.0499,0.2978,970.7658,678.5492,19.6567,684,0.5,"1151,1297,0.9961;1244,1,0.9961;1038,3,0.9922;1139,1313,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000332.png,support_region_observation_extracted,true,true,true,1024.484,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0186,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,160,333.3333,333,333,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-15.0773,-38.7624,8.6078,47.3702,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,734063,980.668,687.1885,1325,9,1,0.1568,0.4927,2.0298,0.3183,1004.6244,682.4649,24.4177,684,0.5,"1325,9,1;1139,1303,0.9961;1244,1,0.9961;790,49,0.9961;942,15,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000333.png,support_region_observation_extracted,true,true,true,1031.333,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0187,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,160,333.3333,334,334,0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-15.0773,-38.7624,8.6078,47.3702,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,734063,980.668,687.1885,1325,9,1,0.1781,0.5052,1.9792,0.3525,990.3423,664.5232,24.6436,1252,0.5,"1325,9,1;1151,1297,0.9961;1244,1,0.9961;790,49,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000334.png,support_region_observation_extracted,true,true,true,1031.631,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0188,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,161,335.4167,335,335,-0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-13.0607,-36.7782,10.6567,47.4349,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,735066,1003.4158,681.4877,1325,9,1,0.1992,0.5169,1.9346,0.3854,1038.1507,682.4036,34.747,1244,0.5,"1325,9,1;1154,1295,1;1242,1,0.9961;643,100,0.9922;790,49,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000335.png,support_region_observation_extracted,true,true,true,1023.832,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0189,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,161,335.4167,336,336,0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-13.0607,-36.7782,10.6567,47.4349,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,735066,1003.4158,681.4877,1325,9,1,0.1936,0.5138,1.9463,0.3767,1030.8578,688.8335,28.4081,1252,0.5,"1325,9,1;1154,1295,1;1244,1,0.9961;790,49,0.9961;1145,1313,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000336.png,support_region_observation_extracted,true,true,true,1027.385,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0190,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,162,337.5,337,337,-0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-11.0493,-34.9052,12.8067,47.7119,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,739365,1026.292,676.6023,1325,9,1,0.2179,0.5282,1.8932,0.4125,1053.2109,681.9232,27.4397,1252,0.5,"1325,9,1;1155,1299,0.9961;1242,1,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000337.png,support_region_observation_extracted,true,true,true,1022.717,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0191,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,162,337.5,338,338,0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-11.0493,-34.9052,12.8067,47.7119,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,739365,1026.292,676.6023,1242,1,0.9961,0.2379,0.5404,1.8431,0.4403,1039.6453,672.7114,13.9087,1244,0.5,"1139,1303,0.9961;1244,1,0.9961;1325,9,0.9961;1159,1301,0.9922;419,219,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000338.png,support_region_observation_extracted,true,true,true,1017.73,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0192,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,163,339.5833,339,339,-0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-9.1516,-33.1349,14.8317,47.9665,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,743306,1048.019,672.732,1139,1303,1,0.3022,0.5787,1.7281,0.5223,1059.0141,674.1216,11.0826,1244,0.5,"1139,1303,1;1244,1,0.9961;892,24,0.9961;983,9,0.9961;585,126,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000339.png,support_region_observation_extracted,true,true,true,298.481,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0193,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,163,339.5833,340,340,0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-9.1516,-33.1349,14.8317,47.9665,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,743306,1048.019,672.732,1325,9,1,0.3217,0.5902,1.6944,0.5451,1054.3784,676.8315,7.5662,1244,0.5,"1325,9,1;1139,1303,1;714,73,1;1160,1301,0.9922;626,107,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000340.png,support_region_observation_extracted,true,true,true,1023.53,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0194,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,164,341.6667,341,341,-0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-7.0046,-31.1207,17.1115,48.2322,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,747422,1072.7394,669.2234,596,121,1,0.3071,0.5818,1.7188,0.5279,1084.1852,691.0503,24.6459,1244,0.5,"596,121,1;1139,1303,1;507,166,1;660,93,0.9961;477,183,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000341.png,support_region_observation_extracted,true,true,true,1035.788,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0195,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,164,341.6667,342,342,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-7.0046,-31.1207,17.1115,48.2322,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,747422,1072.7394,669.2234,1139,1303,1,0.311,0.5844,1.7112,0.5322,1083.1856,690.3833,23.598,1260,0.5,"1139,1303,1;1163,1299,0.9961;631,105,0.9961;1455,33,0.9961;521,158,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000342.png,support_region_observation_extracted,true,true,true,294.308,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0196,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,165,343.75,343,343,-0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-4.8116,-29.0181,19.3948,48.4129,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,750225,1098.1064,666.5983,1139,1303,1,0.3107,0.5843,1.7113,0.5317,1109.3982,680.7549,18.1084,1260,0.5,"1139,1303,1;1163,1299,0.9961;1325,9,0.9961;631,105,0.9961;852,33,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000343.png,support_region_observation_extracted,true,true,true,291.71,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0197,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,165,343.75,344,344,0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-4.8116,-29.0181,19.3948,48.4129,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,750225,1098.1064,666.5983,714,73,1,0.2934,0.574,1.7421,0.5111,1109.6891,695.9036,31.5112,1252,0.5,"714,73,1;1139,1303,1;1081,0,0.9961;1291,5,0.9961;1163,1299,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000344.png,support_region_observation_extracted,true,true,true,1029.17,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0198,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,166,345.8333,345,345,-0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-2.612,-26.9494,21.7255,48.6749,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,754285,1123.6334,664.9423,1325,9,1,0.3104,0.5843,1.7114,0.5312,1130.8299,696.6004,32.4658,1260,0.5,"1325,9,1;1163,1299,0.9961;1291,5,0.9961;1244,1,0.9961;1067,1,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000345.png,support_region_observation_extracted,true,true,true,1016.819,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0199,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,166,345.8333,346,346,0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-2.612,-26.9494,21.7255,48.6749,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,754285,1123.6334,664.9423,1291,5,0.9961,0.3074,0.5827,1.7093,0.5274,1130.9372,695.4551,31.3748,1260,0.5,"1164,1299,0.9961;1400,21,0.9961;1291,5,0.9961;1325,9,0.9922;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000346.png,support_region_observation_extracted,true,true,true,1014.872,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
