observation_id,scene,object_hypothesis_id,optical_frame,sar_frame,sample_pool,support_type_or_source,support_area_px,area_ratio_vs_broad,radius_band_width_px,support_azimuth_width_deg,support_radius_min_px,support_radius_max_px,gt_inside_support_posthoc,topk_contains_near_gt_posthoc,top1_near_gt_posthoc,observed_sar_structures_inside_support,dominant_structure_type,number_of_plausible_structures,compact_structure_present,multi_peak_structure_present,diffuse_structure_present,spread_structure_present,serious_peak_competition,no_unique_structure_can_be_isolated,support_too_broad_for_association,support_exists,sar_structure_exists,vehicle_like_sar_structure_exists,unique_sar_structure_exists,association_candidate_exists,association_state_posthoc,provenance_labels,notes
SRO00153,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,166,345,paired_optical_object_sar_gt,state_conditioned_range_band,109494,0.1987,360,35.553,310.143,670.143,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00154,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,166,346,paired_optical_object_sar_gt,state_conditioned_range_band,109494,0.1987,360,35.553,310.143,670.143,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00155,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,167,347,paired_optical_object_sar_gt,state_conditioned_range_band,113805,0.1987,360,36.9561,310.143,670.143,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00156,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,167,348,paired_optical_object_sar_gt,state_conditioned_range_band,113805,0.1987,360,36.9561,310.143,670.143,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00157,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,168,349,paired_optical_object_sar_gt,state_conditioned_range_band,117612,0.1987,360,38.1851,310.143,670.143,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00158,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,168,350,paired_optical_object_sar_gt,state_conditioned_range_band,117612,0.1987,360,38.1851,310.143,670.143,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00159,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,168,351,paired_optical_object_sar_gt,state_conditioned_range_band,117612,0.1987,360,38.1851,310.143,670.143,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00160,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,151,315,paired_optical_object_sar_gt,state_conditioned_range_band,98532,0.1688,387.307,37.6565,193.47,580.776,false,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,rejected_for_peak_competition,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00161,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,152,317,paired_optical_object_sar_gt,state_conditioned_range_band,106182,0.1688,387.307,40.5753,193.47,580.776,false,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,rejected_for_peak_competition,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00162,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,149,310,paired_optical_object_sar_gt,state_conditioned_range_band,142677,0.2065,470,44.5786,155.109,625.109,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00163,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,152,317,paired_optical_object_sar_gt,state_conditioned_range_band,166635,0.2109,470,50.9816,163.197,633.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00164,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,170,354,paired_optical_object_sar_gt,state_conditioned_range_band,180243,0.2072,470,56.1134,156.519,626.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00165,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,170,355,paired_optical_object_sar_gt,state_conditioned_range_band,180243,0.2072,470,56.1134,156.519,626.519,true,true,true,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00166,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,152,317,paired_optical_object_sar_gt,state_conditioned_range_band,143685,0.2594,470,35.7345,255.143,725.143,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00167,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,161,335,paired_optical_object_sar_gt,state_conditioned_range_band,198630,0.2609,470,49.1213,258.092,728.092,true,false,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00168,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,161,335,paired_optical_object_sar_gt,state_conditioned_range_band,198630,0.2609,470,49.1213,258.092,728.092,true,false,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00169,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,161,336,paired_optical_object_sar_gt,state_conditioned_range_band,198630,0.2609,470,49.1213,258.092,728.092,true,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00170,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,161,336,paired_optical_object_sar_gt,state_conditioned_range_band,198630,0.2609,470,49.1213,258.092,728.092,true,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00171,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,170,354,paired_optical_object_sar_gt,state_conditioned_range_band,157752,0.2064,470,49.3095,155.109,625.109,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00172,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,170,355,paired_optical_object_sar_gt,state_conditioned_range_band,157752,0.2064,470,49.3095,155.109,625.109,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00173,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,183,381,paired_optical_object_sar_gt,state_conditioned_range_band,165033,0.2064,470,51.5952,155.109,625.109,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00174,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,183,382,paired_optical_object_sar_gt,state_conditioned_range_band,165033,0.2064,470,51.5952,155.109,625.109,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00175,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,185,385,paired_optical_object_sar_gt,state_conditioned_range_band,167193,0.2073,470,52.0466,156.519,626.519,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00176,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,185,386,paired_optical_object_sar_gt,state_conditioned_range_band,167193,0.2073,470,52.0466,156.519,626.519,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00177,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,170,354,paired_optical_object_sar_gt,state_conditioned_range_band,179703,0.2594,470,44.7021,255.143,725.143,true,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00178,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,170,355,paired_optical_object_sar_gt,state_conditioned_range_band,179703,0.2594,470,44.7021,255.143,725.143,true,false,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00179,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,145,302,paired_optical_object_sar_gt,state_conditioned_range_band,90126,0.1896,420,30.6716,190.962,610.962,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00180,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,156,325,paired_optical_object_sar_gt,state_conditioned_range_band,137601,0.1883,420,47.1377,188.197,608.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00181,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,157,327,paired_optical_object_sar_gt,state_conditioned_range_band,137376,0.1883,420,47.0662,188.197,608.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00182,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,158,329,paired_optical_object_sar_gt,state_conditioned_range_band,138015,0.1883,420,47.2803,188.197,608.197,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00183,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,158,330,paired_optical_object_sar_gt,state_conditioned_range_band,138015,0.1883,420,47.2803,188.197,608.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00184,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,159,331,paired_optical_object_sar_gt,state_conditioned_range_band,136377,0.1862,420,47.2484,183.741,603.741,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00185,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,159,332,paired_optical_object_sar_gt,state_conditioned_range_band,136377,0.1862,420,47.2484,183.741,603.741,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00186,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,160,333,paired_optical_object_sar_gt,state_conditioned_range_band,138276,0.1883,420,47.3702,188.197,608.197,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00187,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,160,334,paired_optical_object_sar_gt,state_conditioned_range_band,138276,0.1883,420,47.3702,188.197,608.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00188,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,161,335,paired_optical_object_sar_gt,state_conditioned_range_band,136449,0.1856,420,47.4349,182.35,602.35,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00189,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,161,336,paired_optical_object_sar_gt,state_conditioned_range_band,136449,0.1856,420,47.4349,182.35,602.35,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00190,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,162,337,paired_optical_object_sar_gt,state_conditioned_range_band,136422,0.1845,420,47.7119,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00191,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,162,338,paired_optical_object_sar_gt,state_conditioned_range_band,136422,0.1845,420,47.7119,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00192,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,163,339,paired_optical_object_sar_gt,state_conditioned_range_band,137160,0.1845,420,47.9666,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00193,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,163,340,paired_optical_object_sar_gt,state_conditioned_range_band,137160,0.1845,420,47.9666,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00194,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,164,341,paired_optical_object_sar_gt,state_conditioned_range_band,137943,0.1845,420,48.2322,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00195,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,164,342,paired_optical_object_sar_gt,state_conditioned_range_band,137943,0.1845,420,48.2322,180.109,600.109,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00196,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,165,343,paired_optical_object_sar_gt,state_conditioned_range_band,138429,0.1845,420,48.4129,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00197,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,165,344,paired_optical_object_sar_gt,state_conditioned_range_band,138429,0.1845,420,48.4129,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00198,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,166,345,paired_optical_object_sar_gt,state_conditioned_range_band,139203,0.1845,420,48.6749,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00199,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,166,346,paired_optical_object_sar_gt,state_conditioned_range_band,139203,0.1845,420,48.6749,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00200,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,167,347,paired_optical_object_sar_gt,state_conditioned_range_band,139779,0.1845,420,48.8867,180.109,600.109,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00201,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,167,348,paired_optical_object_sar_gt,state_conditioned_range_band,139779,0.1845,420,48.8867,180.109,600.109,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00202,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,168,349,paired_optical_object_sar_gt,state_conditioned_range_band,141030,0.1846,420,49.3085,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00203,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,168,350,paired_optical_object_sar_gt,state_conditioned_range_band,141030,0.1846,420,49.3085,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
