case_id,scene,object_hypothesis_id,sar_frame,optical_state,optical_complete_visible,truncation_or_occlusion_state,support_boundary_available,support_source,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_primitive_coverage_proxy,support_covers_most_gt_area,support_covers_most_gt_energy,support_covers_most_vehicle_structure,support_too_broad_for_unique_association,main_failure_reason,posthoc_validation_only_fields,notes
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,354,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,355,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o152_s317_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,317,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,335,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,336,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,354,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,355,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o183_s381_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,381,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o183_s382_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,382,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o185_s385_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,385,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o185_s386_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,386,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o170_s354_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,354,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o170_s355_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,355,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o145_s302_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,302,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o156_s325_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,325,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o157_s327_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,327,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o158_s329_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,329,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o158_s330_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,330,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o159_s331_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,331,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o159_s332_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,332,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o160_s333_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,333,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o160_s334_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,334,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s335_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,335,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o161_s336_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,336,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,337,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,338,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,339,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,340,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,341,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,342,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,343,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
