case_id,scene,sar_frame,component_id,source_region,component_area,component_long_axis,component_short_axis,component_aspect_ratio,component_energy,relative_to_gt_scale,hierarchy_label,why_not_vehicle_if_atom,composition_group_id,composition_description,posthoc_gt_relation,notes
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,C005,gt_inside,142,20.029,11.932,1.6786,26690,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,C006,gt_inside,85,15.716,10.811,1.4537,15836,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,C007,gt_inside,63,11.956,7.897,1.514,11982,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,C008,gt_inside,47,12.998,7.805,1.6654,8662,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,SHELL_0409,gt_inside,1580,49.908,36.87,,294418,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0409,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C001,gt_inside,906,71.103,34.603,2.0548,161601,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0410,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C002,gt_inside,237,22.351,20.256,1.1034,42583,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C003,gt_inside,123,22.021,12.813,1.7186,21562,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C004,gt_inside,68,12.882,10.31,1.2495,12028,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C005,gt_inside,58,15.305,8.377,1.8271,10160,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C006,gt_inside,50,11.389,6.78,1.6798,9123,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C007,gt_inside,52,28.062,4.539,6.1821,8868,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,C008,gt_inside,43,10.831,7.023,1.5422,7576,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C001,gt_inside,2075,83.419,38.109,2.1889,522224,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0411,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C002,gt_inside,51,12.826,7.77,1.6506,9780,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C003,gt_inside,22,6.623,5.019,1.3195,4321,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C004,gt_inside,19,8.944,4.38,2.0422,3590,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C005,gt_inside,17,7.211,3.498,2.0616,3269,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C006,gt_inside,16,5.846,3.918,1.492,3163,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C007,gt_inside,13,6.262,2.749,2.2778,2463,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,C008,gt_inside,8,6.911,2.194,3.1499,1513,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C001,gt_inside,672,43.11,30.016,1.4362,112928,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0412,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C002,gt_inside,335,34.554,16.331,2.1159,57262,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0412,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C003,gt_inside,130,19.471,11.719,1.6615,22109,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C004,gt_inside,117,17.538,13.524,1.2968,19705,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C005,gt_inside,106,16.093,12.899,1.2476,17224,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C006,gt_inside,87,19.595,7.25,2.7027,15332,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C007,gt_inside,66,13.805,7.194,1.919,10984,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,C008,gt_inside,60,19.481,4.818,4.0433,10352,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,SHELL_0412,gt_inside,1573,43.11,30.016,,265896,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0412,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C001,gt_inside,476,41.049,26.833,1.5298,87557,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0413,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C002,gt_inside,221,33.353,18.626,1.7907,41025,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C003,gt_inside,211,36.924,12.714,2.9042,39002,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0413,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C004,gt_inside,121,17.963,10.988,1.6348,22948,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C005,gt_inside,118,23.651,9.78,2.4182,21724,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C006,gt_inside,116,17.507,10.339,1.6933,21519,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C007,gt_inside,104,23.954,11.27,2.1255,18930,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,C008,gt_inside,96,23.548,14.299,1.6468,17240,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,SHELL_0413,gt_inside,1463,41.049,26.833,,269945,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0413,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C001,gt_inside,811,73.608,26.367,2.7916,141162,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0414,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C002,gt_inside,363,34.354,23.773,1.4451,61780,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0414,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C003,gt_inside,127,23.713,12.721,1.8641,21382,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C004,gt_inside,83,27.803,6.316,4.4024,13360,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C005,gt_inside,68,12.113,9.493,1.2759,11639,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C006,gt_inside,63,14.596,6.149,2.3737,11236,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C007,gt_inside,56,17.676,6.157,2.8708,9519,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,C008,gt_inside,51,13.063,6.35,2.0572,8961,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,SHELL_0414,gt_inside,1622,73.608,26.367,,279039,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0414,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s275_saronly_gm_rm011_000275_02,GM_RM011,275,C001,gt_inside,2179,83.619,40.117,2.0844,548236,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0415,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_saronly_gm_rm011_000275_02,GM_RM011,275,C002,gt_inside,18,9.237,3.392,2.7233,3538,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_saronly_gm_rm011_000275_02,GM_RM011,275,C003,gt_inside,17,6.65,4.742,1.4024,3270,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s275_saronly_gm_rm011_000275_02,GM_RM011,275,C004,gt_inside,12,6.118,2.656,2.3031,2336,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C001,gt_inside,685,40.643,32.528,1.2495,112800,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0416,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C002,gt_inside,333,33.922,16.254,2.0869,56038,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0416,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C003,gt_inside,181,35.251,11.213,3.1436,29369,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C004,gt_inside,152,25.329,12.108,2.092,25180,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C005,gt_inside,113,16.311,11.724,1.3913,18433,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C006,gt_inside,95,23.866,6.413,3.7214,16229,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C007,gt_inside,93,17.295,10.367,1.6682,15111,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,C008,gt_inside,73,18.032,7.269,2.4808,11479,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C001,gt_inside,502,43.216,28.502,1.5162,92644,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0417,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C002,gt_inside,324,33.976,23.834,1.4255,59315,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C003,gt_inside,198,33.287,16.643,2.0001,36711,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C004,gt_inside,185,46.142,11.561,3.991,33442,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C005,gt_inside,130,22.412,13.543,1.6549,24237,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C006,gt_inside,124,20.127,10.378,1.9394,23337,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C007,gt_inside,92,23.941,8.879,2.6965,16845,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,C008,gt_inside,58,11.611,7.313,1.5876,10865,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C001,gt_inside,894,70.713,31.118,2.2725,151507,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0418,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C002,gt_inside,134,21.821,13.207,1.6522,21772,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C003,gt_inside,133,21.846,12.395,1.7624,21648,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C004,gt_inside,117,18.602,14.011,1.3277,18880,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C005,gt_inside,60,14.567,6.431,2.2652,14823,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C006,gt_inside,71,12.905,9.715,1.3284,11697,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C007,gt_inside,61,16.999,8.133,2.0901,10308,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,C008,gt_inside,62,14.708,6.449,2.2806,10125,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C001,gt_inside,1073,59.223,27.758,2.1336,268965,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0419,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C002,gt_inside,219,40.121,12.526,3.2031,32492,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0419,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C003,gt_inside,146,31.338,10.632,2.9476,21690,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C004,gt_inside,68,12.936,7.974,1.6223,9985,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C005,gt_inside,54,11.954,7.656,1.5615,7807,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C006,gt_inside,49,13.185,6.212,2.1226,6910,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C007,gt_inside,38,12.825,4.958,2.5869,5543,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
