subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio,counterfactual_role
fixed_linear_structure_sar000370,fixed_linear_structure,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1461.700834,848.735721,524961,47.426235,1.061922,0.134791,0.134791,0,0.79097,1.883291,4.075598,1.713618,1.818006,0,0,3.351896,2.239982,2.802875,9.462566,9.304769,-3.289003,-169.859978,7.62599,67.579215,0.294668,1.663005,169,16.964295,0,524961,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000371,fixed_known_non_vehicle_N005,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1196.566369,1166.397906,499010,44.774338,0.997888,0.040736,0.040736,0,0.869407,1.773382,4.441253,4.332141,1.830914,0,0,5.620176,2.457996,-6.669357,1.268049,1.552203,6.609005,179.092821,3.197234,74.559852,0.144104,2.278432,305,30.407258,0,499010,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000371,fixed_strong_scatterer,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1132.158395,1164.457828,495996,44.963829,1.002112,0.045145,0.045145,0,0.869674,1.773466,4.288288,4.286567,1.827325,0,0,5.373397,2.385455,-6.61424,-0.660379,-0.376817,6.636436,-176.953626,0.756319,79.464279,0.150173,2.248792,303,30.52005,0,495996,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000371,fixed_linear_structure,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1461.700834,848.735721,528944,47.460205,1.057748,0.122476,0.122476,0,0.819447,1.890924,4.499558,4.505982,1.816573,0,0,5.772309,2.283101,2.84516,9.334154,9.203892,-3.24187,-172.615642,5.094303,64.823551,0.127543,2.659236,247,24.624894,0,528944,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000372,fixed_known_non_vehicle_N005,WGV35A_PAIR_0140,372,posthoc_diagnosis,E0_R1_REG_000372_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,89.680934,0.492632,OBSERVABLE_MEDIUM,44.984506,1196.566369,1166.397906,527526,47.541996,0.995448,0.033796,0.033796,0,0.860284,1.724263,3.930101,4.125987,1.853582,0,0,5.315926,2.461764,-6.705264,1.092065,1.042202,6.713195,177.268937,4.233974,72.735968,0.160986,2.183422,241,24.132821,0,527526,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000372,fixed_strong_scatterer,WGV35A_PAIR_0140,372,posthoc_diagnosis,E0_R1_REG_000372_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,89.680934,0.492632,OBSERVABLE_MEDIUM,44.984506,1132.158395,1164.457828,533792,47.94252,1.003834,0.044548,0.044548,0,0.855992,1.68076,4.306754,4.305925,1.84196,0,0,5.628775,2.359172,-6.71131,-0.844974,-0.894828,6.704844,-177.606218,0.890871,80.116871,0.136169,2.368705,240,23.950662,0,533792,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000372,fixed_linear_structure,WGV35A_PAIR_0140,372,posthoc_diagnosis,E0_R1_REG_000372_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,89.680934,0.492632,OBSERVABLE_MEDIUM,44.984506,1461.700834,848.735721,536320,48.689968,1.019484,0.074535,0.074535,0,0.84449,1.773738,4.522693,4.512705,1.823863,0,0,6.610996,2.261829,3.096071,8.763867,8.786634,-3.030853,-177.476901,1.020188,59.962292,0.142044,2.904784,189,19.064911,0,536320,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000373,fixed_known_non_vehicle_N005,WGV35A_PAIR_0143,373,posthoc_diagnosis,E0_R1_REG_000373_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,88.57443,0.449312,OBSERVABLE_MEDIUM,45.136793,1196.566369,1166.397906,476977,43.177063,1.007493,0.05024,0.05024,0,0.855094,1.782064,3.690402,4.16717,1.828287,0,0,5.152462,2.480576,-6.653792,1.00857,0.817393,6.679972,172.392876,8.636993,67.859907,0.170342,2.137192,260,26.150891,0,476977,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000373,fixed_strong_scatterer,WGV35A_PAIR_0143,373,posthoc_diagnosis,E0_R1_REG_000373_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,88.57443,0.449312,OBSERVABLE_MEDIUM,45.136793,1132.158395,1164.457828,480687,43.643272,1.018372,0.07091,0.07091,0,0.847657,1.630389,3.926904,4.18692,1.763783,0,0,5.703284,2.283212,-6.686842,-0.912271,-1.103606,6.657939,-176.983975,1.986156,79.494628,0.156971,2.463652,271,27.338942,0,480687,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000373,fixed_linear_structure,WGV35A_PAIR_0143,373,posthoc_diagnosis,E0_R1_REG_000373_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,88.57443,0.449312,OBSERVABLE_MEDIUM,45.136793,1461.700834,848.735721,479780,43.430798,1.013414,0.076763,0.076763,0,0.856901,1.847745,4.569029,4.556028,1.872979,0,0,6.854281,2.366319,3.274687,8.535155,8.625531,-3.02864,-176.700032,2.270099,60.739161,0.117281,2.877027,240,24.139284,0,479780,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000374,fixed_known_non_vehicle_N005,WGV35A_PAIR_0146,374,posthoc_diagnosis,E0_R1_REG_000374_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.799875,0.643103,OBSERVABLE_MEDIUM,45.32713,1196.566369,1166.397906,462616,41.892239,1.016522,0.053156,0.053156,0,0.830389,1.66618,3.330711,3.841364,1.820895,0,0,4.394797,2.414703,-6.634899,0.904564,0.518011,6.67621,172.431418,8.045074,67.898449,0.142307,1.902505,206,20.727057,0,462616,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000374,fixed_strong_scatterer,WGV35A_PAIR_0146,374,posthoc_diagnosis,E0_R1_REG_000374_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.799875,0.643103,OBSERVABLE_MEDIUM,45.32713,1132.158395,1164.457828,474171,43.075127,1.045225,0.0873,0.0873,0,0.799315,1.53658,3.921345,3.869866,1.284716,0,0,6.25981,1.683492,-6.718017,-1.034896,-1.423003,6.64664,-179.07341,0.450098,81.584063,0.143553,3.480804,236,23.821059,0,474171,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000374,fixed_linear_structure,WGV35A_PAIR_0146,374,posthoc_diagnosis,E0_R1_REG_000374_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.799875,0.643103,OBSERVABLE_MEDIUM,45.32713,1461.700834,848.735721,459875,41.475018,1.006398,0.046176,0.046176,0,0.856225,1.764027,4.659658,4.589592,1.84316,0,0,6.463708,2.336642,3.437631,8.23515,8.42076,-2.953946,-177.633965,1.889543,59.805228,0.156289,2.764271,203,20.342312,0,459875,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000375,fixed_known_non_vehicle_N005,WGV35A_PAIR_0149,375,posthoc_diagnosis,E0_R1_REG_000375_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.191205,0.502137,OBSERVABLE_MEDIUM,45.441844,1196.566369,1166.397906,458883,41.004646,1.022861,0.072112,0.072112,0,0.836934,3.648589,1.65383,3.978667,1.732291,0,0,4.500787,1.99016,-6.572662,0.877615,-6.572662,0.877615,101.865706,78.018015,2.667263,0.138548,2.375691,278,27.601545,0,458883,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000375,fixed_strong_scatterer,WGV35A_PAIR_0149,375,posthoc_diagnosis,E0_R1_REG_000375_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.191205,0.502137,OBSERVABLE_MEDIUM,45.441844,1132.158395,1164.457828,457525,40.86504,1.019379,0.073687,0.073687,0,0.862888,4.006906,1.856905,4.119962,1.85982,0,0,5.108633,2.380697,-6.666367,-1.032025,-6.666367,-1.032025,87.018347,87.134626,4.507694,0.168786,2.198682,323,32.055099,0,457525,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000375,fixed_linear_structure,WGV35A_PAIR_0149,375,posthoc_diagnosis,E0_R1_REG_000375_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.191205,0.502137,OBSERVABLE_MEDIUM,45.441844,1461.700834,848.735721,436726,39.112125,0.975652,0.023554,0.023554,0,0.875338,4.280851,1.917896,4.308563,1.928039,0,0,5.544146,2.50263,3.579133,8.130228,3.579133,8.130228,89.574985,89.691264,32.985822,0.149294,2.224723,168,16.717416,0,436726,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.441194,0.7266,OBSERVABLE_MEDIUM,45.362344,1196.566369,1166.397906,432047,38.752087,1.017842,0.076061,0.076061,0,0.837006,3.614479,1.640592,4.039593,1.727106,0,0,4.585649,2.010988,-6.610503,0.909002,-6.610503,0.909002,100.647875,78.896752,3.885094,0.144479,2.36848,300,29.898048,0,432047,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000376,fixed_strong_scatterer,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.441194,0.7266,OBSERVABLE_MEDIUM,45.362344,1132.158395,1164.457828,437222,38.802094,1.019156,0.086706,0.086706,0,0.849009,3.769369,1.883254,4.083688,1.88772,0,0,4.963306,2.431768,-6.695836,-0.993558,-6.695836,-0.993558,86.080006,86.535379,3.569353,0.149555,2.106646,337,33.230781,0,437222,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000376,fixed_linear_structure,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.441194,0.7266,OBSERVABLE_MEDIUM,45.362344,1461.700834,848.735721,415780,37.29303,0.97952,0.031034,0.031034,0,0.860199,4.297184,1.791161,4.323908,1.869928,0,0,5.576262,2.357477,3.499522,8.207737,3.499522,8.207737,92.128568,87.416059,30.432239,0.136134,2.365991,183,18.237809,0,415780,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000377,fixed_known_non_vehicle_N005,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,82.565093,0.59154,OBSERVABLE_MEDIUM,45.908567,1196.566369,1166.397906,411026,36.734829,1.010823,0.062293,0.062293,0,0.859242,3.768363,1.716006,4.153925,1.808747,0,0,5.024091,2.175096,-6.678732,0.602924,-6.678732,0.602924,107.376586,71.71169,2.843617,0.15692,2.438556,264,26.216224,0,411026,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000377,fixed_strong_scatterer,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,82.565093,0.59154,OBSERVABLE_MEDIUM,45.908567,1132.158395,1164.457828,412588,37.150009,1.022247,0.085269,0.085269,0,0.852701,3.679738,1.943213,3.78327,1.929803,0,0,4.652146,2.604956,-6.895879,-1.29831,-6.895879,-1.29831,88.460179,89.371903,5.949526,0.15902,1.850627,304,30.41399,0,412588,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000377,fixed_linear_structure,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,82.565093,0.59154,OBSERVABLE_MEDIUM,45.908567,1461.700834,848.735721,400395,35.980858,0.990076,0.033879,0.033879,0,0.872529,4.288391,1.788788,4.241989,1.870055,0,0,5.259812,2.342887,3.872938,7.263992,3.872938,7.263992,96.240615,82.847661,26.320192,0.150099,2.256812,202,20.169343,0,400395,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000378,fixed_known_non_vehicle_N005,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.018258,0.631028,OBSERVABLE_MEDIUM,45.721752,1196.566369,1166.397906,439964,39.27198,1.024103,0.066322,0.066322,0,0.851774,3.823682,1.725394,4.270116,1.822583,0,0,5.257338,2.304283,-6.624095,0.718433,-6.624095,0.718433,106.518197,71.946883,1.985228,0.154266,2.398671,310,30.745733,0,439964,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000378,fixed_strong_scatterer,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.018258,0.631028,OBSERVABLE_MEDIUM,45.721752,1132.158395,1164.457828,448865,40.066502,1.044822,0.100152,0.100152,0,0.845547,3.696281,1.92008,3.696281,1.92008,0,0,4.349872,2.590617,-6.797595,-1.184517,-6.797595,-1.184517,89.168713,89.296367,6.65806,0.142282,1.746235,335,33.225227,0,448865,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000378,fixed_linear_structure,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.018258,0.631028,OBSERVABLE_MEDIUM,45.721752,1461.700834,848.735721,432770,38.778675,1.011239,0.042115,0.042115,0,0.861124,3.770662,1.783525,4.089467,1.824949,0,0,5.222023,2.387447,3.764546,7.604976,3.764546,7.604976,90.126504,88.338576,32.434303,0.17462,2.226125,214,21.306252,0,432770,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000379,fixed_known_non_vehicle_N005,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.750322,0.784061,OBSERVABLE_MEDIUM,46.063913,1196.566369,1166.397906,428431,38.239113,1.025897,0.073724,0.073724,0,0.862683,3.926144,1.793294,4.200376,1.872855,0,0,5.20459,2.418074,-6.74496,0.514441,-6.74496,0.514441,106.546123,71.724642,2.013154,0.177101,2.210797,312,30.94133,0,428431,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000379,fixed_strong_scatterer,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.750322,0.784061,OBSERVABLE_MEDIUM,46.063913,1132.158395,1164.457828,442323,39.556698,1.061246,0.128868,0.128868,0,0.846825,3.620054,1.9402,2.88354,1.951322,0,0,3.79543,2.744479,-6.996614,-1.399822,-6.996614,-1.399822,92.263806,86.006959,9.753153,0.184104,1.474884,363,36.069874,0,442323,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000379,fixed_linear_structure,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.750322,0.784061,OBSERVABLE_MEDIUM,46.063913,1461.700834,848.735721,421449,37.774403,1.01343,0.052344,0.052344,0,0.871547,3.877058,1.896129,4.096449,1.894457,0,0,5.173144,2.399501,3.913019,6.974832,3.913019,6.974832,91.976241,86.294524,30.584566,0.142645,2.189133,267,26.590183,0,421449,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000380,fixed_known_non_vehicle_N005,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.448117,1.051576,OBSERVABLE_MEDIUM,46.005467,1196.566369,1166.397906,444427,39.787556,1.021763,0.076276,0.076276,0,0.85446,4.02613,1.77831,4.166326,1.815642,0,0,5.266602,2.383096,-6.714,0.548331,-6.714,0.548331,105.270176,72.171271,0.737207,0.139321,2.28227,354,35.213369,0,444427,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000380,fixed_strong_scatterer,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.448117,1.051576,OBSERVABLE_MEDIUM,46.005467,1132.158395,1164.457828,464600,41.593555,1.068142,0.13966,0.13966,0,0.824769,3.164924,1.959971,3.041855,1.972719,0,0,3.676721,2.708774,-6.975006,-1.376748,-6.975006,-1.376748,92.878426,84.563021,10.367773,0.192877,1.456576,348,34.616532,0,464600,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000380,fixed_linear_structure,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.448117,1.051576,OBSERVABLE_MEDIUM,46.005467,1461.700834,848.735721,442192,39.669147,1.018722,0.059747,0.059747,0,0.862746,3.941446,1.888105,4.013382,1.883867,0,0,5.041981,2.448661,3.906029,7.078918,3.906029,7.078918,94.434304,83.007143,28.126503,0.166652,2.068057,298,29.704056,0,442192,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000381,fixed_known_non_vehicle_N005,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.528843,1.155841,OBSERVABLE_MEDIUM,46.264984,1196.566369,1166.397906,463959,41.495304,0.998109,0.060639,0.060639,0,0.863062,3.619268,1.853758,4.129174,1.875365,0,0,5.132609,2.462588,-6.749194,0.411543,-6.749194,0.411543,109.105083,68.084699,4.572114,0.149231,2.149183,285,28.321856,0,463959,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000381,fixed_strong_scatterer,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.528843,1.155841,OBSERVABLE_MEDIUM,46.264984,1132.158395,1164.457828,495772,44.583813,1.072399,0.143975,0.143975,0,0.778865,3.001165,1.929383,1.834199,1.858015,0,0,2.104075,2.433733,-7.074076,-1.530901,-7.074076,-1.530901,89.788705,87.401077,7.278052,0.192519,1.388377,332,33.173461,0,495772,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000381,fixed_linear_structure,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.528843,1.155841,OBSERVABLE_MEDIUM,46.264984,1461.700834,848.735721,464619,41.5172,0.998636,0.050934,0.050934,0,0.87031,4.080123,1.764332,4.055678,1.865271,0,0,4.938463,2.408693,4.052877,6.647213,4.052877,6.647213,96.938929,80.250853,25.621878,0.1455,2.058357,255,25.317964,0,464619,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000382,fixed_known_non_vehicle_N005,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.697484,0.802232,OBSERVABLE_MEDIUM,46.171023,1196.566369,1166.397906,468954,41.855946,0.999096,0.0598,0.0598,0,0.854297,3.574942,1.914883,4.049766,1.895645,0,0,4.942625,2.414242,-6.794657,0.448759,-6.794657,0.448759,106.643034,70.427688,2.110065,0.143495,2.096454,290,28.75957,0,468954,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000382,fixed_strong_scatterer,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.697484,0.802232,OBSERVABLE_MEDIUM,46.171023,1132.158395,1164.457828,505586,45.125492,1.07714,0.147894,0.147894,0,0.773812,2.673665,1.87744,1.759747,1.770399,0,0,2.017702,2.138937,-7.084275,-1.485946,-7.084275,-1.485946,82.86474,85.794018,0.354087,0.244683,1.507148,285,28.263715,0,505586,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000382,fixed_linear_structure,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.697484,0.802232,OBSERVABLE_MEDIUM,46.171023,1461.700834,848.735721,463725,41.389236,0.987956,0.035612,0.035612,0,0.861094,4.010812,1.857522,4.221394,1.898742,0,0,5.002619,2.346985,3.973305,6.773582,3.973305,6.773582,97.354277,79.716445,25.20653,0.153605,2.140314,198,19.635844,0,463725,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000383,fixed_known_non_vehicle_N005,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1196.566369,1166.397906,454757,41.039345,1.026709,0.070661,0.070661,0,0.86883,3.752284,1.788319,4.20821,1.834427,0,0,5.199982,2.340365,-6.913984,0.132781,-6.913984,0.132781,105.964437,71.221013,1.431468,0.163453,2.245909,353,35.395923,0,454757,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000383,fixed_strong_scatterer,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1132.158395,1164.457828,498620,44.377003,1.110209,0.17168,0.17168,0,0.776627,2.450669,1.866296,1.667931,1.667931,0,0,1.926585,1.942469,-7.333243,-1.776974,-7.333243,-1.776974,83.134438,85.948988,0.623785,0.284688,1.57502,265,26.205451,0,498620,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000383,fixed_linear_structure,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1461.700834,848.735721,449062,40.525402,1.013851,0.046205,0.046205,0,0.877215,4.237474,1.854906,4.202393,1.866175,0,0,4.967314,2.355359,4.225883,5.791348,4.225883,5.791348,101.704166,75.481284,20.856641,0.171453,2.114367,252,25.268478,0,449062,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000384,fixed_known_non_vehicle_N005,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1196.566369,1166.397906,444118,39.863388,1.019833,0.07441,0.07441,0,0.858401,4.14186,1.829779,4.182774,1.841596,0,0,5.244481,2.389357,-6.85211,0.271881,-6.85211,0.271881,105.489412,71.936237,0.956443,0.135415,2.211128,421,41.987055,0,444118,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000384,fixed_strong_scatterer,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1132.158395,1164.457828,483434,43.117554,1.103085,0.185159,0.185159,0,0.774938,3.265031,1.823264,2.030583,1.581303,0,0,2.395012,1.718279,-7.228308,-1.653941,-7.228308,-1.653941,85.698021,88.272372,3.187368,0.236845,2.220599,340,33.694058,0,483434,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000384,fixed_linear_structure,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1461.700834,848.735721,442058,39.603836,1.013193,0.053306,0.053306,0,0.865843,3.91204,1.895135,4.135426,1.899951,0,0,4.875868,2.463082,4.120815,6.213219,4.120815,6.213219,104.625956,72.799693,17.934851,0.144557,1.995957,259,25.781919,0,442058,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000385,fixed_known_non_vehicle_N005,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1196.566369,1166.397906,450627,40.433109,0.997328,0.110274,0.110274,0,0.769734,1.720565,3.599739,1.809234,1.090649,0,0,2.788536,1.308117,-7.02734,-0.130411,-2.127874,6.698706,178.486082,0.67022,73.953113,0.304221,2.309055,242,24.126414,0,450627,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000385,fixed_strong_scatterer,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1132.158395,1164.457828,463916,41.47662,1.023067,0.149307,0.149307,0,0.7682,1.703345,2.798739,1.711044,1.142602,0,0,1.991457,1.385634,-7.436956,-1.896039,-3.937016,6.588109,-179.305418,2.87872,81.816071,0.39636,1.484083,255,25.331545,0,463916,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000385,fixed_linear_structure,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1461.700834,848.735721,430326,39.028297,0.962676,0.0692,0.0692,0,0.860912,2.161347,3.870198,4.288027,1.843671,0,0,5.421725,2.241883,4.239117,5.287469,6.276364,-2.556307,175.110885,2.704977,52.550078,0.171332,2.4189,274,27.611504,0,430326,0,world_fixed_background_aspect_control
