region_id,pair_id,sar_frame,control_type,family,center_x,center_y,same_area_as_body_reference,same_aspect_as_body_reference,same_orientation_as_body_reference,similar_radar_range,valid_pixel_fraction_matched,overlaps_any_gm017_gt_aabb,source
E0_R1_REG_000385_0045,WGV35A_PAIR_0178,385,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000386_0040,WGV35A_PAIR_0180,386,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-5.014233;valid_fraction=1
E0_R1_REG_000386_0041,WGV35A_PAIR_0180,386,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1405,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-2.828662;valid_fraction=1
E0_R1_REG_000386_0042,WGV35A_PAIR_0180,386,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1405,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=-2.828662;valid_fraction=1
E0_R1_REG_000386_0043,WGV35A_PAIR_0180,386,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000386_0044,WGV35A_PAIR_0180,386,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000386_0045,WGV35A_PAIR_0180,386,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000387_0040,WGV35A_PAIR_0181,387,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=1.899248;valid_fraction=1
E0_R1_REG_000387_0041,WGV35A_PAIR_0181,387,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1405,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-3.176904;valid_fraction=1
E0_R1_REG_000387_0042,WGV35A_PAIR_0181,387,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=-5.362475;valid_fraction=1
E0_R1_REG_000387_0043,WGV35A_PAIR_0181,387,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000387_0044,WGV35A_PAIR_0181,387,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000387_0045,WGV35A_PAIR_0181,387,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000388_0040,WGV35A_PAIR_0183,388,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-12.93981;valid_fraction=1
E0_R1_REG_000388_0041,WGV35A_PAIR_0183,388,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=11.44625;valid_fraction=1
E0_R1_REG_000388_0042,WGV35A_PAIR_0183,388,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=11.44625;valid_fraction=1
E0_R1_REG_000388_0043,WGV35A_PAIR_0183,388,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000388_0044,WGV35A_PAIR_0183,388,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000388_0045,WGV35A_PAIR_0183,388,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000389_0040,WGV35A_PAIR_0185,389,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-8.900265;valid_fraction=1
E0_R1_REG_000389_0041,WGV35A_PAIR_0185,389,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=15.485795;valid_fraction=1
E0_R1_REG_000389_0042,WGV35A_PAIR_0185,389,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=-8.900265;valid_fraction=1
E0_R1_REG_000389_0043,WGV35A_PAIR_0185,389,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000389_0044,WGV35A_PAIR_0185,389,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000389_0045,WGV35A_PAIR_0185,389,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000390_0040,WGV35A_PAIR_0188,390,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-12.045697;valid_fraction=1
E0_R1_REG_000390_0041,WGV35A_PAIR_0188,390,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=12.340363;valid_fraction=1
E0_R1_REG_000390_0042,WGV35A_PAIR_0188,390,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=-12.045697;valid_fraction=1
E0_R1_REG_000390_0043,WGV35A_PAIR_0188,390,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000390_0044,WGV35A_PAIR_0188,390,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000390_0045,WGV35A_PAIR_0188,390,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000391_0040,WGV35A_PAIR_0189,391,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-10.955539;valid_fraction=1
E0_R1_REG_000391_0041,WGV35A_PAIR_0189,391,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=13.430521;valid_fraction=1
E0_R1_REG_000391_0042,WGV35A_PAIR_0189,391,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,827,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=42.889274;valid_fraction=1
E0_R1_REG_000391_0043,WGV35A_PAIR_0189,391,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000391_0044,WGV35A_PAIR_0189,391,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000391_0045,WGV35A_PAIR_0189,391,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000392_0040,WGV35A_PAIR_0192,392,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,986,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-3.63336;valid_fraction=1
E0_R1_REG_000392_0041,WGV35A_PAIR_0192,392,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=6.357366;valid_fraction=1
E0_R1_REG_000392_0042,WGV35A_PAIR_0192,392,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,963,918,true,true,true,true,screened,false,matched_linear;range_delta_px=39.480167;valid_fraction=1
E0_R1_REG_000392_0043,WGV35A_PAIR_0192,392,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000392_0044,WGV35A_PAIR_0192,392,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000392_0045,WGV35A_PAIR_0192,392,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000393_0040,WGV35A_PAIR_0193,393,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,827,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=11.472709;valid_fraction=1
E0_R1_REG_000393_0041,WGV35A_PAIR_0193,393,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,895,986,true,true,true,true,screened,false,matched_strong;range_delta_px=14.257989;valid_fraction=1
E0_R1_REG_000393_0042,WGV35A_PAIR_0193,393,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=5.39638;valid_fraction=1
E0_R1_REG_000393_0043,WGV35A_PAIR_0193,393,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000393_0044,WGV35A_PAIR_0193,393,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000393_0045,WGV35A_PAIR_0193,393,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000394_0040,WGV35A_PAIR_0195,394,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,986,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-2.403365;valid_fraction=1
E0_R1_REG_000394_0041,WGV35A_PAIR_0195,394,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=7.587361;valid_fraction=1
E0_R1_REG_000394_0042,WGV35A_PAIR_0195,394,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=8.264331;valid_fraction=1
E0_R1_REG_000394_0043,WGV35A_PAIR_0195,394,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000394_0044,WGV35A_PAIR_0195,394,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000394_0045,WGV35A_PAIR_0195,394,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
