scene_id,optical_frame_num,candidate_node_id,detector_source,source_detection_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,display_label,display_status,risk_tags,bbox_semantics,reason
GM_RM017,173,GM_RM017_Y26N003,yolo26l,GM_RM017_000173_001,car,0.943878,463.926,292.296,777.836,397.467,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,173,GM_RM017_Y26N004,yolo26l,GM_RM017_000173_001,car,0.943878,463.926,292.296,777.836,397.467,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,173,GM_RM017_Y26N005,yolo26l,GM_RM017_000173_001,car,0.943878,463.926,292.296,777.836,397.467,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,174,GM_RM017_Y26N003,yolo26l,GM_RM017_000174_001,car,0.944945,237.755,288.042,463.080,387.760,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,174,GM_RM017_Y26N004,yolo26l,GM_RM017_000174_001,car,0.944945,237.755,288.042,463.080,387.760,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,174,GM_RM017_Y26N005,yolo26l,GM_RM017_000174_001,car,0.944945,237.755,288.042,463.080,387.760,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,175,GM_RM017_Y26N003,yolo26l,GM_RM017_000175_001,car,0.944811,257.357,289.394,484.736,389.404,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,175,GM_RM017_Y26N004,yolo26l,GM_RM017_000175_001,car,0.944811,257.357,289.394,484.736,389.404,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,175,GM_RM017_Y26N005,yolo26l,GM_RM017_000175_001,car,0.944811,257.357,289.394,484.736,389.404,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,176,GM_RM017_Y26N003,yolo26l,GM_RM017_000176_001,car,0.953080,540.161,288.245,799.572,394.886,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,176,GM_RM017_Y26N004,yolo26l,GM_RM017_000176_001,car,0.953080,540.161,288.245,799.572,394.886,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,176,GM_RM017_Y26N005,yolo26l,GM_RM017_000176_001,car,0.953080,540.161,288.245,799.572,394.886,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,177,GM_RM017_Y26N003,yolo26l,GM_RM017_000177_001,car,0.952743,563.084,285.235,799.344,391.930,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,177,GM_RM017_Y26N004,yolo26l,GM_RM017_000177_001,car,0.952743,563.084,285.235,799.344,391.930,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,177,GM_RM017_Y26N005,yolo26l,GM_RM017_000177_001,car,0.952743,563.084,285.235,799.344,391.930,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,178,GM_RM017_Y26N003,yolo26l,GM_RM017_000178_001,car,0.953097,588.581,282.685,799.318,390.755,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,178,GM_RM017_Y26N004,yolo26l,GM_RM017_000178_001,car,0.953097,588.581,282.685,799.318,390.755,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,178,GM_RM017_Y26N005,yolo26l,GM_RM017_000178_001,car,0.953097,588.581,282.685,799.318,390.755,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,179,GM_RM017_Y26N003,yolo26l,GM_RM017_000179_001,car,0.958980,614.397,285.324,799.464,392.667,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,179,GM_RM017_Y26N004,yolo26l,GM_RM017_000179_001,car,0.958980,614.397,285.324,799.464,392.667,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,179,GM_RM017_Y26N005,yolo26l,GM_RM017_000179_001,car,0.958980,614.397,285.324,799.464,392.667,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,180,GM_RM017_Y26N003,yolo26l,GM_RM017_000180_001,car,0.959405,642.325,288.149,799.539,394.050,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,180,GM_RM017_Y26N004,yolo26l,GM_RM017_000180_001,car,0.959405,642.325,288.149,799.539,394.050,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,180,GM_RM017_Y26N005,yolo26l,GM_RM017_000180_001,car,0.959405,642.325,288.149,799.539,394.050,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,181,GM_RM017_Y26N003,yolo26l,GM_RM017_000181_001,car,0.952254,667.727,290.370,799.395,392.710,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,181,GM_RM017_Y26N004,yolo26l,GM_RM017_000181_001,car,0.952254,667.727,290.370,799.395,392.710,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,181,GM_RM017_Y26N005,yolo26l,GM_RM017_000181_001,car,0.952254,667.727,290.370,799.395,392.710,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,182,GM_RM017_Y26N003,yolo26l,GM_RM017_000182_001,car,0.943653,396.151,282.960,639.284,385.768,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,182,GM_RM017_Y26N004,yolo26l,GM_RM017_000182_001,car,0.943653,396.151,282.960,639.284,385.768,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,182,GM_RM017_Y26N005,yolo26l,GM_RM017_000182_001,car,0.943653,396.151,282.960,639.284,385.768,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,183,GM_RM017_Y26N003,yolo26l,GM_RM017_000183_001,car,0.940260,417.028,282.511,662.738,385.099,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,183,GM_RM017_Y26N004,yolo26l,GM_RM017_000183_001,car,0.940260,417.028,282.511,662.738,385.099,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,183,GM_RM017_Y26N005,yolo26l,GM_RM017_000183_001,car,0.940260,417.028,282.511,662.738,385.099,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,184,GM_RM017_Y26N003,yolo26l,GM_RM017_000184_001,car,0.942446,437.870,281.139,685.820,384.383,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,184,GM_RM017_Y26N004,yolo26l,GM_RM017_000184_001,car,0.942446,437.870,281.139,685.820,384.383,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,184,GM_RM017_Y26N005,yolo26l,GM_RM017_000184_001,car,0.942446,437.870,281.139,685.820,384.383,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,185,GM_RM017_Y26N003,yolo26l,GM_RM017_000185_001,car,0.946378,458.554,276.775,709.243,381.632,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,185,GM_RM017_Y26N004,yolo26l,GM_RM017_000185_001,car,0.946378,458.554,276.775,709.243,381.632,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,185,GM_RM017_Y26N005,yolo26l,GM_RM017_000185_001,car,0.946378,458.554,276.775,709.243,381.632,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,186,GM_RM017_Y26N004,yolo26l,GM_RM017_000186_001,car,0.942133,479.297,277.952,733.235,383.769,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,186,GM_RM017_Y26N005,yolo26l,GM_RM017_000186_001,car,0.942133,479.297,277.952,733.235,383.769,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,187,GM_RM017_Y26N004,yolo26l,GM_RM017_000187_001,car,0.939221,500.779,277.782,759.166,384.170,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,187,GM_RM017_Y26N005,yolo26l,GM_RM017_000187_001,car,0.939221,500.779,277.782,759.166,384.170,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,188,GM_RM017_Y26N004,yolo26l,GM_RM017_000188_001,car,0.934663,522.913,276.968,785.361,383.857,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,188,GM_RM017_Y26N005,yolo26l,GM_RM017_000188_001,car,0.934663,522.913,276.968,785.361,383.857,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,189,GM_RM017_Y26N004,yolo26l,GM_RM017_000189_001,car,0.949022,542.409,274.199,799.572,381.669,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,189,GM_RM017_Y26N005,yolo26l,GM_RM017_000189_001,car,0.949022,542.409,274.199,799.572,381.669,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,190,GM_RM017_Y26N004,yolo26l,GM_RM017_000190_001,car,0.944155,563.115,273.367,799.550,381.131,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,190,GM_RM017_Y26N005,yolo26l,GM_RM017_000190_001,car,0.944155,563.115,273.367,799.550,381.131,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,191,GM_RM017_Y26N004,yolo26l,GM_RM017_000191_001,car,0.943954,584.082,272.787,799.649,381.070,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,191,GM_RM017_Y26N005,yolo26l,GM_RM017_000191_001,car,0.943954,584.082,272.787,799.649,381.070,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,192,GM_RM017_Y26N004,yolo26l,GM_RM017_000192_001,car,0.933467,378.543,306.022,597.152,377.838,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,192,GM_RM017_Y26N005,yolo26l,GM_RM017_000192_001,car,0.933467,378.543,306.022,597.152,377.838,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,193,GM_RM017_Y26N004,yolo26l,GM_RM017_000193_001,car,0.931978,626.286,272.510,799.424,376.186,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,193,GM_RM017_Y26N005,yolo26l,GM_RM017_000193_001,car,0.931978,626.286,272.510,799.424,376.186,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,194,GM_RM017_Y26N004,yolo26l,GM_RM017_000194_001,car,0.932247,648.053,274.926,799.607,380.175,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,194,GM_RM017_Y26N005,yolo26l,GM_RM017_000194_001,car,0.932247,648.053,274.926,799.607,380.175,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,195,GM_RM017_Y26N004,yolo26l,GM_RM017_000195_001,car,0.931780,430.010,303.230,655.983,375.046,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,195,GM_RM017_Y26N005,yolo26l,GM_RM017_000195_001,car,0.931780,430.010,303.230,655.983,375.046,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,196,GM_RM017_Y26N004,yolo26l,GM_RM017_000196_001,car,0.918539,446.219,300.718,675.307,372.625,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,196,GM_RM017_Y26N005,yolo26l,GM_RM017_000196_001,car,0.918539,446.219,300.718,675.307,372.625,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,197,GM_RM017_Y26N004,yolo26l,GM_RM017_000197_001,car,0.917643,464.685,299.100,695.239,371.059,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,197,GM_RM017_Y26N005,yolo26l,GM_RM017_000197_001,car,0.917643,464.685,299.100,695.239,371.059,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,198,GM_RM017_Y26N004,yolo26l,GM_RM017_000198_001,car,0.922348,482.994,297.780,716.860,370.969,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,198,GM_RM017_Y26N005,yolo26l,GM_RM017_000198_001,car,0.922348,482.994,297.780,716.860,370.969,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,199,GM_RM017_Y26N004,yolo26l,GM_RM017_000199_001,car,0.923700,501.842,299.683,739.085,373.118,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,199,GM_RM017_Y26N005,yolo26l,GM_RM017_000199_001,car,0.923700,501.842,299.683,739.085,373.118,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,200,GM_RM017_Y26N004,yolo26l,GM_RM017_000200_001,car,0.908374,520.760,299.764,761.448,372.787,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,200,GM_RM017_Y26N005,yolo26l,GM_RM017_000200_001,car,0.908374,520.760,299.764,761.448,372.787,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,201,GM_RM017_Y26N005,yolo26l,GM_RM017_000201_001,car,0.921457,539.240,297.798,784.765,371.759,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,202,GM_RM017_Y26N005,yolo26l,GM_RM017_000202_001,car,0.938590,559.066,296.499,799.664,370.687,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,203,GM_RM017_Y26N005,yolo26l,GM_RM017_000203_001,car,0.939997,577.255,294.151,799.513,369.690,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,204,GM_RM017_Y26N005,yolo26l,GM_RM017_000204_001,car,0.947997,595.375,293.599,799.699,368.731,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,205,GM_RM017_Y26N005,yolo26l,GM_RM017_000205_001,car,0.943547,611.929,290.883,799.519,366.809,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,206,GM_RM017_Y26N005,yolo26l,GM_RM017_000206_001,car,0.940467,629.732,288.850,799.391,364.200,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,207,GM_RM017_Y26N005,yolo26l,GM_RM017_000207_001,car,0.944354,648.414,287.449,799.485,363.763,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,208,GM_RM017_Y26N005,yolo26l,GM_RM017_000208_001,car,0.936777,666.542,288.820,799.674,364.423,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,209,GM_RM017_Y26N005,yolo26l,GM_RM017_000209_001,car,0.921008,684.649,290.870,799.465,364.795,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,210,GM_RM017_Y26N005,yolo26l,GM_RM017_000210_001,car,0.925754,703.161,291.618,799.694,362.605,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,211,GM_RM017_Y26N005,yolo26l,GM_RM017_000211_001,car,0.907669,722.073,302.424,799.658,362.753,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,212,GM_RM017_Y26N005,yolo26l,GM_RM017_000212_001,car,0.796010,741.408,308.628,799.774,356.738,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,213,GM_RM017_Y26N005,yolo26l,GM_RM017_000213_001,car,0.664607,761.797,318.926,799.775,358.033,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,214,GM_RM017_Y26N005,yolo26l,GM_RM017_000214_001,car,0.657442,781.799,319.933,799.790,351.191,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
