inventory_id,root,path,extension,size_bytes,source_role,evidence_terms,provenance_status
WGV34A_SRC_02911,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180221/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0098_20260702_180221.png,.png,1249450,other,,candidate_needs_manual_trace
WGV34A_SRC_02912,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180221/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0111_20260702_180221.png,.png,1190274,other,,candidate_needs_manual_trace
WGV34A_SRC_02913,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180221/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0124_20260702_180221.png,.png,1077792,other,,candidate_needs_manual_trace
WGV34A_SRC_02914,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm011_sceneonly_20260702_180326.png,.png,1127331,other,,candidate_needs_manual_trace
WGV34A_SRC_02915,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0001_20260702_180326.png,.png,1206595,other,,candidate_needs_manual_trace
WGV34A_SRC_02916,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0002_20260702_180326.png,.png,1202388,other,,candidate_needs_manual_trace
WGV34A_SRC_02917,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0008_20260702_180326.png,.png,1179086,other,,candidate_needs_manual_trace
WGV34A_SRC_02918,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0010_20260702_180326.png,.png,1179184,other,,candidate_needs_manual_trace
WGV34A_SRC_02919,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0012_20260702_180326.png,.png,1178140,other,,candidate_needs_manual_trace
WGV34A_SRC_02920,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm017_bt0014_20260702_180326.png,.png,1158527,other,,candidate_needs_manual_trace
WGV34A_SRC_02921,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0001_20260702_180326.png,.png,1124881,other,,candidate_needs_manual_trace
WGV34A_SRC_02922,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0002_20260702_180326.png,.png,1115629,other,,candidate_needs_manual_trace
WGV34A_SRC_02923,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0005_20260702_180326.png,.png,1114148,other,,candidate_needs_manual_trace
WGV34A_SRC_02924,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0009_20260702_180326.png,.png,1092753,other,,candidate_needs_manual_trace
WGV34A_SRC_02925,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0024_20260702_180326.png,.png,1110723,other,,candidate_needs_manual_trace
WGV34A_SRC_02926,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0029_20260702_180326.png,.png,1159371,other,,candidate_needs_manual_trace
WGV34A_SRC_02927,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0036_20260702_180326.png,.png,1160112,other,,candidate_needs_manual_trace
WGV34A_SRC_02928,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0042_20260702_180326.png,.png,1180275,other,,candidate_needs_manual_trace
WGV34A_SRC_02929,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0053_20260702_180326.png,.png,1188131,other,,candidate_needs_manual_trace
WGV34A_SRC_02930,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0057_20260702_180326.png,.png,1166050,other,,candidate_needs_manual_trace
WGV34A_SRC_02931,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0067_20260702_180326.png,.png,1149508,other,,candidate_needs_manual_trace
WGV34A_SRC_02932,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0069_20260702_180326.png,.png,1184826,other,,candidate_needs_manual_trace
WGV34A_SRC_02933,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0070_20260702_180326.png,.png,1148304,other,,candidate_needs_manual_trace
WGV34A_SRC_02934,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0071_20260702_180326.png,.png,1215824,other,,candidate_needs_manual_trace
WGV34A_SRC_02935,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0073_20260702_180326.png,.png,1156335,other,,candidate_needs_manual_trace
WGV34A_SRC_02936,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0080_20260702_180326.png,.png,1247005,other,,candidate_needs_manual_trace
WGV34A_SRC_02937,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0093_20260702_180326.png,.png,1256411,other,,candidate_needs_manual_trace
WGV34A_SRC_02938,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0094_20260702_180326.png,.png,1226822,other,,candidate_needs_manual_trace
WGV34A_SRC_02939,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0098_20260702_180326.png,.png,1248970,other,,candidate_needs_manual_trace
WGV34A_SRC_02940,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0111_20260702_180326.png,.png,1190274,other,,candidate_needs_manual_trace
WGV34A_SRC_02941,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_vehicle_research_eligibility_visual_diagnosis_20260702_180326/object_pages/oty2_vehicle_eligibility_gm_rm019_bt0124_20260702_180326.png,.png,1077792,other,,candidate_needs_manual_trace
WGV34A_SRC_02942,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_wgv3_3a_yolo26l_embedding_source_20260710_000000/oty2/crop_reid_embedding_probe_20260710_000000_yolo26l/crop_reid_embeddings.npz,.npz,1653007,other,,candidate_needs_manual_trace
WGV34A_SRC_02943,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_wgv3_3a_yolo26l_embedding_source_20260710_000000/oty2/tracklet_embedding_aggregation_probe_20260710_000000_yolo26l/tracklet_embeddings.npz,.npz,98322,other,,candidate_needs_manual_trace
WGV34A_SRC_02944,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_azimuth_margin_ablation_20260702_204915.csv,.csv,26268,other,,candidate_needs_manual_trace
WGV34A_SRC_02945,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_azimuth_shift_overlap_triage_20260703_105108.csv,.csv,9335,other,,candidate_needs_manual_trace
WGV34A_SRC_02946,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_azimuth_vehicle_size_shell_audit_20260702_190435.csv,.csv,73873,other,,candidate_needs_manual_trace
WGV34A_SRC_02947,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_detection_dropout_sar_posthoc_support_audit_20260702_200455.csv,.csv,6239,other,,candidate_needs_manual_trace
WGV34A_SRC_02948,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_detection_dropout_temporal_sar_support_report_20260702_200455.md,.md,10361,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02949,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_detection_dropout_temporal_sar_support_summary_20260702_200455.json,.json,2473,other,,candidate_needs_manual_trace
WGV34A_SRC_02950,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_dynamic_sar_observation_model_probe_20260702_224649.csv,.csv,6981,other,,candidate_needs_manual_trace
WGV34A_SRC_02951,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_gt_anchored_sar_vehicle_morphology_and_support_coverage_report_20260703_163000.md,.md,8653,other,range;sar,candidate_needs_manual_trace
WGV34A_SRC_02952,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_gt_anchored_sar_vehicle_morphology_and_support_coverage_summary_20260703_163000.json,.json,8322,other,,candidate_needs_manual_trace
WGV34A_SRC_02953,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_gt_anchored_vehicle_scale_sar_morphology_and_gt_quality_audit_report_20260703_222135.md,.md,12334,other,sar,candidate_needs_manual_trace
WGV34A_SRC_02954,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_gt_anchored_vehicle_scale_sar_morphology_and_gt_quality_audit_summary_20260703_222135.json,.json,11215,other,,candidate_needs_manual_trace
WGV34A_SRC_02955,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_sar_temporal_windows_20260702_135912.csv,.csv,14171,other,,candidate_needs_manual_trace
WGV34A_SRC_02956,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_sar_temporal_window_contract_20260702_142454.md,.md,5470,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02957,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_sar_temporal_window_quality_audit_20260702_142454.csv,.csv,15248,other,,candidate_needs_manual_trace
WGV34A_SRC_02958,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_sar_temporal_window_quality_report_20260702_142454.md,.md,3974,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02959,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_sar_temporal_window_summary_20260702_135912.json,.json,3963,other,,candidate_needs_manual_trace
WGV34A_SRC_02960,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_object_smoothed_range_band_probe_20260703_091849.csv,.csv,21912,other,,candidate_needs_manual_trace
WGV34A_SRC_02961,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_optical_frame_to_sar_frame_support_probe_20260702_233406.csv,.csv,224690,other,,candidate_needs_manual_trace
WGV34A_SRC_02962,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_optical_frame_to_sar_window_support_probe_20260702_233406.csv,.csv,135766,other,,candidate_needs_manual_trace
WGV34A_SRC_02963,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_optical_shape_range_stratified_probe_20260702_204915.csv,.csv,24316,other,,candidate_needs_manual_trace
WGV34A_SRC_02964,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_optical_tracklet_to_sar_frame_probe_20260702_233406.csv,.csv,139481,other,,candidate_needs_manual_trace
WGV34A_SRC_02965,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_optical_tracklet_to_sar_tube_probe_20260702_233406.csv,.csv,8065,other,,candidate_needs_manual_trace
WGV34A_SRC_02966,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_physical_sar_vehicle_shell_grammar_and_temporal_drift_report_20260704_143456.md,.md,8566,other,range;sar,candidate_needs_manual_trace
WGV34A_SRC_02967,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_physical_sar_vehicle_shell_grammar_and_temporal_drift_summary_20260704_143456.json,.json,10545,other,,candidate_needs_manual_trace
WGV34A_SRC_02968,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_range_band_mode_comparison_20260703_091849.csv,.csv,2366,other,,candidate_needs_manual_trace
WGV34A_SRC_02969,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_range_narrowing_peak_competition_report_20260703_091849.md,.md,7356,other,range;window;sar,candidate_needs_manual_trace
WGV34A_SRC_02970,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_range_narrowing_peak_competition_summary_20260703_091849.json,.json,7451,other,,candidate_needs_manual_trace
WGV34A_SRC_02971,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_range_narrowing_tube_continuity_probe_20260703_091849.csv,.csv,17166,other,,candidate_needs_manual_trace
WGV34A_SRC_02972,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_gt_quality_audit_20260703_222135.csv,.csv,123405,other,,candidate_needs_manual_trace
WGV34A_SRC_02973,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_gt_reference_mask_audit_20260703_151500.csv,.csv,147954,other,,candidate_needs_manual_trace
WGV34A_SRC_02974,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_gt_vehicle_scale_statistics_20260703_222135.csv,.csv,125038,other,,candidate_needs_manual_trace
WGV34A_SRC_02975,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_migration_evidence_table_design_20260705_233100.md,.md,10668,other,range;sar,candidate_needs_manual_trace
WGV34A_SRC_02976,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_only_morphology_reference_20260702_204915.csv,.csv,6858,other,,candidate_needs_manual_trace
WGV34A_SRC_02977,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_scatter_structure_mechanism_notes_20260703_102237.csv,.csv,2467,other,,candidate_needs_manual_trace
WGV34A_SRC_02978,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_composition_hypotheses_20260703_151500.csv,.csv,130443,other,,candidate_needs_manual_trace
WGV34A_SRC_02979,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_graph_probe_20260703_151500.csv,.csv,60754,other,,candidate_needs_manual_trace
WGV34A_SRC_02980,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_primitive_catalog_20260703_151500.csv,.csv,199753,other,,candidate_needs_manual_trace
WGV34A_SRC_02981,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_representation_and_association_provenance_report_20260703_112931.md,.md,10466,other,range;azimuth;sar,candidate_needs_manual_trace
WGV34A_SRC_02982,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_representation_and_association_provenance_summary_20260703_112931.json,.json,8974,other,,candidate_needs_manual_trace
WGV34A_SRC_02983,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_structure_vocabulary_20260703_112931.csv,.csv,3917,other,,candidate_needs_manual_trace
WGV34A_SRC_02984,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_temporal_observation_probe_20260702_222218.csv,.csv,5193,other,,candidate_needs_manual_trace
WGV34A_SRC_02985,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_temporal_tube_mechanism_probe_20260703_151500.csv,.csv,25042,other,,candidate_needs_manual_trace
WGV34A_SRC_02986,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_vehicle_morphology_primitives_gt_anchored_20260703_163000.csv,.csv,5403,other,,candidate_needs_manual_trace
WGV34A_SRC_02987,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_vehicle_structure_mechanism_beyond_weighted_fusion_report_20260703_151500.md,.md,11218,other,normalize;range;azimuth;sar,candidate_needs_manual_trace
WGV34A_SRC_02988,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_sar_vehicle_structure_mechanism_beyond_weighted_fusion_summary_20260703_151500.json,.json,14910,other,,candidate_needs_manual_trace
WGV34A_SRC_02989,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_state_conditioned_range_band_probe_20260703_091849.csv,.csv,5363,other,,candidate_needs_manual_trace
WGV34A_SRC_02990,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_support_overlay_image_availability_20260703_163000.csv,.csv,7498,other,,candidate_needs_manual_trace
WGV34A_SRC_02991,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_support_region_sar_observation_report_20260702_233406.md,.md,7453,other,range;azimuth;window;sar,candidate_needs_manual_trace
WGV34A_SRC_02992,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_support_region_sar_observation_summary_20260702_233406.json,.json,7616,other,,candidate_needs_manual_trace
WGV34A_SRC_02993,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv1_5c_prior_sar_evidence_inheritance_and_alignment_20260709.md,.md,7288,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02994,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv1_5_pre_sar_consumption_and_sar_internal_evidence_protocol_20260709.md,.md,7568,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02995,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv1_6_small_window_optical_sar_dual_evidence_closure_audit_20260709.md,.md,7021,other,window;sar,candidate_needs_manual_trace
WGV34A_SRC_02996,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv1_7_azimuth_constrained_optical_sar_temporal_alignment_audit_20260709.md,.md,8768,other,range;azimuth;window;sar,candidate_needs_manual_trace
WGV34A_SRC_02997,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv1_8_gm011_optical_behavior_to_sar_gt_local_mechanism_audit_20260709.md,.md,8680,other,range;azimuth;window;sar,candidate_needs_manual_trace
WGV34A_SRC_02998,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv3_0_interactive_optical_sar_mechanism_inference_design_20260709.md,.md,6209,other,abs;azimuth;window;sar,candidate_needs_manual_trace
WGV34A_SRC_02999,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv3_2_sar_opened_stage_source_audit_and_response_gap_diagnosis_20260709.md,.md,8426,other,azimuth;sar,candidate_needs_manual_trace
WGV34A_SRC_03000,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv3_3c_first_non_gt_sar_response_experiment_20260710.md,.md,6853,other,range;azimuth;sar,candidate_needs_manual_trace
WGV34A_SRC_03001,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv3_4a_sar_observation_identifiability_closure_20260710.md,.md,4838,other,abs;window;sar,candidate_needs_manual_trace
WGV34A_SRC_03002,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_object_sar_temporal_windows_sample.csv,.csv,14171,other,,candidate_needs_manual_trace
WGV34A_SRC_03003,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_sar_migration_evidence_table_sample_20260705_233100.csv,.csv,8093,other,,candidate_needs_manual_trace
WGV34A_SRC_03004,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_5b_sar_internal_evidence_schema_20260709.csv,.csv,3048,other,,candidate_needs_manual_trace
WGV34A_SRC_03005,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_5c_optical_thread_sar_evidence_alignment_20260709.csv,.csv,44059,other,,candidate_needs_manual_trace
WGV34A_SRC_03006,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_5c_sar_evidence_source_provenance_20260709.csv,.csv,7417,other,,candidate_needs_manual_trace
WGV34A_SRC_03007,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_5c_sar_prior_evidence_ledger_20260709.csv,.csv,65907,other,,candidate_needs_manual_trace
WGV34A_SRC_03008,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_8_gm011_optical_sar_physical_mechanism_links_20260709.csv,.csv,4678,other,,candidate_needs_manual_trace
WGV34A_SRC_03009,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_8_gm011_optical_to_sar_gt_reference_candidates_20260709.csv,.csv,3665,other,,candidate_needs_manual_trace
WGV34A_SRC_03010,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv1_8_gm011_sar_gt_local_mechanism_reading_20260709.csv,.csv,5805,other,,candidate_needs_manual_trace
WGV34A_SRC_03011,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_2_sar_response_unit_requirements_20260709.csv,.csv,5367,other,,candidate_needs_manual_trace
WGV34A_SRC_03012,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_2_sar_source_role_audit_20260709.csv,.csv,9766,other,,candidate_needs_manual_trace
WGV34A_SRC_03013,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_3b_sar_window_mapping_20260710.csv,.csv,4306,other,,candidate_needs_manual_trace
