core_subgraph_id,sar_frame,atom_id,candidate_role,membership_decision,membership_evidence_type,best_relation_to_core,all_valid_relations_to_core,boundary_distance_to_core_px,centroid_distance_to_core_px,bbox_blank_ratio_if_included,decision_reason_cn
R21C00037,32,R21A00025,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,48,60.168353,0.967415,仅空间接近，不能自动纳入确定框。
R21C00037,32,R21A00026,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,59.075762,0.980159,仅空间接近，不能自动纳入确定框。
R21C00038,32,R21A00024,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:unresolved_local_response:accepted_local_relation,R21A00022:unresolved_local_response:accepted_local_relation,0,41.393708,0.908406,仅空间接近，不能自动纳入确定框。
R21C00038,32,R21A00025,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:body_to_endpoint:ambiguous_relation,R21A00022:body_to_endpoint:ambiguous_relation;R21A00023:unresolved_local_response:ambiguous_relation,12,61.837429,0.924951,仅空间接近，不能自动纳入确定框。
R21C00038,32,R21A00026,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:body_to_endpoint:accepted_local_relation,R21A00022:body_to_endpoint:accepted_local_relation;R21A00023:unresolved_local_response:accepted_local_relation,0,49.863065,0.910015,仅空间接近，不能自动纳入确定框。
R21C00038,32,R21A00027,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,25.05281,0.925865,仅空间接近，不能自动纳入确定框。
R21C00039,32,R21A00023,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:unresolved_local_response:accepted_local_relation,R21A00022:unresolved_local_response:accepted_local_relation,0,41.393708,0.908406,仅空间接近，不能自动纳入确定框。
R21C00039,32,R21A00025,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:body_to_endpoint:ambiguous_relation,R21A00022:body_to_endpoint:ambiguous_relation,30,91.629878,0.925865,仅空间接近，不能自动纳入确定框。
R21C00039,32,R21A00026,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00022:body_to_endpoint:accepted_local_relation,R21A00022:body_to_endpoint:accepted_local_relation,0,66.635265,0.911111,仅空间接近，不能自动纳入确定框。
R21C00039,32,R21A00027,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,52.426488,0.926779,仅空间接近，不能自动纳入确定框。
R21C00040,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:body_to_endpoint:ambiguous_relation,R21A00028:body_to_endpoint:ambiguous_relation,36,89.787717,0.947549,仅空间接近，不能自动纳入确定框。
R21C00040,34,R21A00030,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,120,178.190198,0.966396,纳入后会造成大面积无响应空白。
R21C00040,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:unresolved_local_response:accepted_local_relation,R21A00028:unresolved_local_response:accepted_local_relation,0,66.317549,0.912254,仅空间接近，不能自动纳入确定框。
R21C00040,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:body_to_endpoint:accepted_local_relation,R21A00028:body_to_endpoint:accepted_local_relation,6,59.751306,0.931291,仅空间接近，不能自动纳入确定框。
R21C00040,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:unresolved_local_response:accepted_local_relation,R21A00028:unresolved_local_response:accepted_local_relation,6,55.290203,0.934573,仅空间接近，不能自动纳入确定框。
R21C00040,34,R21A00034,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,R21A00028:unresolved_local_response:ambiguous_relation,R21A00028:unresolved_local_response:ambiguous_relation,66,123.569144,0.955628,纳入后会造成大面积无响应空白。
R21C00041,34,R21A00028,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:body_to_endpoint:ambiguous_relation,R21A00029:body_to_endpoint:ambiguous_relation,36,89.787717,0.947549,仅空间接近，不能自动纳入确定框。
R21C00041,34,R21A00030,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:side_to_endpoint:ambiguous_relation,R21A00029:side_to_endpoint:ambiguous_relation,67.882251,113.361615,0.983704,仅空间接近，不能自动纳入确定框。
R21C00041,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,78,104.86248,0.982253,仅空间接近，不能自动纳入确定框。
R21C00041,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:endpoint_to_endpoint:accepted_local_relation,R21A00029:endpoint_to_endpoint:accepted_local_relation,6,31.741208,0.905303,仅空间接近，不能自动纳入确定框。
R21C00041,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:unresolved_local_response:accepted_local_relation,R21A00029:unresolved_local_response:accepted_local_relation,30,59.667718,0.970474,仅空间接近，不能自动纳入确定框。
R21C00041,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:unresolved_local_response:ambiguous_relation,R21A00029:unresolved_local_response:ambiguous_relation,60,85.544011,0.976035,仅空间接近，不能自动纳入确定框。
R21C00042,34,R21A00028,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,120,178.190198,0.966396,纳入后会造成大面积无响应空白。
R21C00042,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00030:side_to_endpoint:ambiguous_relation,R21A00030:side_to_endpoint:ambiguous_relation,67.882251,113.361615,0.983704,仅空间接近，不能自动纳入确定框。
R21C00042,34,R21A00031,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,114.157786,145.159938,0.976356,纳入后会造成大面积无响应空白。
R21C00042,34,R21A00032,endpoint_hotspot_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,102,138.411764,0.989524,纳入后会造成大面积无响应空白。
R21C00042,34,R21A00033,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,84,123.647145,0.975185,纳入后会造成大面积无响应空白。
R21C00042,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00030:unresolved_local_response:accepted_local_relation,R21A00030:unresolved_local_response:accepted_local_relation,30,61.856476,0.957778,仅空间接近，不能自动纳入确定框。
R21C00043,34,R21A00028,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00031:unresolved_local_response:accepted_local_relation,R21A00031:unresolved_local_response:accepted_local_relation,0,66.317549,0.912254,仅空间接近，不能自动纳入确定框。
R21C00043,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,78,104.86248,0.982253,仅空间接近，不能自动纳入确定框。
R21C00043,34,R21A00030,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,114.157786,145.159938,0.976356,纳入后会造成大面积无响应空白。
R21C00043,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,72,90.016666,0.972689,仅空间接近，不能自动纳入确定框。
R21C00043,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,45.274435,0.95409,仅空间接近，不能自动纳入确定框。
R21C00043,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,60,83.389614,0.959559,仅空间接近，不能自动纳入确定框。
R21C00044,34,R21A00028,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00032:body_to_endpoint:accepted_local_relation,R21A00032:body_to_endpoint:accepted_local_relation,6,59.751306,0.931291,仅空间接近，不能自动纳入确定框。
R21C00044,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00032:endpoint_to_endpoint:accepted_local_relation,R21A00032:endpoint_to_endpoint:accepted_local_relation,6,31.741208,0.905303,仅空间接近，不能自动纳入确定框。
R21C00044,34,R21A00030,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,102,138.411764,0.989524,纳入后会造成大面积无响应空白。
R21C00044,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,72,90.016666,0.972689,仅空间接近，不能自动纳入确定框。
R21C00044,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00032:unresolved_local_response:accepted_local_relation,R21A00032:unresolved_local_response:accepted_local_relation,30,47.385139,0.95,仅空间接近，不能自动纳入确定框。
R21C00044,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,69.971423,98.571924,0.989087,仅空间接近，不能自动纳入确定框。
R21C00045,34,R21A00028,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00033:unresolved_local_response:accepted_local_relation,R21A00033:unresolved_local_response:accepted_local_relation,6,55.290203,0.934573,仅空间接近，不能自动纳入确定框。
R21C00045,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00033:unresolved_local_response:accepted_local_relation,R21A00033:unresolved_local_response:accepted_local_relation,30,59.667718,0.970474,仅空间接近，不能自动纳入确定框。
R21C00045,34,R21A00030,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,84,123.647145,0.975185,纳入后会造成大面积无响应空白。
R21C00045,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,45.274435,0.95409,仅空间接近，不能自动纳入确定框。
R21C00045,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00033:unresolved_local_response:accepted_local_relation,R21A00033:unresolved_local_response:accepted_local_relation,30,47.385139,0.95,仅空间接近，不能自动纳入确定框。
R21C00045,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,30.594117,68.453465,0.977679,仅空间接近，不能自动纳入确定框。
R21C00046,34,R21A00028,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,R21A00034:unresolved_local_response:ambiguous_relation,R21A00034:unresolved_local_response:ambiguous_relation,66,123.569144,0.955628,纳入后会造成大面积无响应空白。
R21C00046,34,R21A00029,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00034:unresolved_local_response:ambiguous_relation,R21A00034:unresolved_local_response:ambiguous_relation,60,85.544011,0.976035,仅空间接近，不能自动纳入确定框。
R21C00046,34,R21A00030,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00034:unresolved_local_response:accepted_local_relation,R21A00034:unresolved_local_response:accepted_local_relation,30,61.856476,0.957778,仅空间接近，不能自动纳入确定框。
R21C00046,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,60,83.389614,0.959559,仅空间接近，不能自动纳入确定框。
R21C00046,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,69.971423,98.571924,0.989087,仅空间接近，不能自动纳入确定框。
R21C00046,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,30.594117,68.453465,0.977679,仅空间接近，不能自动纳入确定框。
R21C00047,34,R21A00030,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00029:side_to_endpoint:ambiguous_relation,R21A00029:side_to_endpoint:ambiguous_relation,48,113.361615,0.963347,仅空间接近，不能自动纳入确定框。
R21C00047,34,R21A00031,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:unresolved_local_response:accepted_local_relation,R21A00028:unresolved_local_response:accepted_local_relation,0,66.317549,0.944461,仅空间接近，不能自动纳入确定框。
R21C00047,34,R21A00032,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:body_to_endpoint:accepted_local_relation,R21A00028:body_to_endpoint:accepted_local_relation;R21A00029:endpoint_to_endpoint:accepted_local_relation,0,31.741208,0.944991,仅空间接近，不能自动纳入确定框。
R21C00047,34,R21A00033,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:unresolved_local_response:accepted_local_relation,R21A00028:unresolved_local_response:accepted_local_relation;R21A00029:unresolved_local_response:accepted_local_relation,0,55.290203,0.944895,仅空间接近，不能自动纳入确定框。
R21C00047,34,R21A00034,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00028:unresolved_local_response:ambiguous_relation,R21A00028:unresolved_local_response:ambiguous_relation;R21A00029:unresolved_local_response:ambiguous_relation,0,85.544011,0.951429,仅空间接近，不能自动纳入确定框。
R21C00048,39,R21A00036,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,24.738634,117.286992,0.950875,背景弧线必须排除。
R21C00048,39,R21A00037,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,18,78.804168,0.912361,背景弧线必须排除。
R21C00048,39,R21A00038,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,78.917679,158.765786,0.96515,纳入后会造成大面积无响应空白。
R21C00048,39,R21A00039,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00035:body_to_endpoint:accepted_local_relation,R21A00035:body_to_endpoint:accepted_local_relation,6,62.627796,0.91967,仅空间接近，不能自动纳入确定框。
R21C00048,39,R21A00040,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00035:body_to_endpoint:accepted_local_relation,R21A00035:body_to_endpoint:accepted_local_relation,30,88.949466,0.940566,仅空间接近，不能自动纳入确定框。
R21C00048,39,R21A00041,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,69.229792,0.921171,仅空间接近，不能自动纳入确定框。
R21C00049,39,R21A00035,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,78.917679,158.765786,0.96515,纳入后会造成大面积无响应空白。
R21C00049,39,R21A00036,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,12,51.452417,0.917892,背景弧线必须排除。
R21C00049,39,R21A00037,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00038:background_conflict_relation:ambiguous_relation,R21A00038:background_conflict_relation:ambiguous_relation,102,134.086182,0.940263,背景弧线必须排除。
R21C00049,39,R21A00039,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,80.721744,112.544327,0.988426,仅空间接近，不能自动纳入确定框。
R21C00049,39,R21A00040,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00038:side_to_endpoint:ambiguous_relation,R21A00038:side_to_endpoint:ambiguous_relation,56.920998,90.054567,0.986111,仅空间接近，不能自动纳入确定框。
R21C00049,39,R21A00041,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,56.920998,90.168997,0.9807,仅空间接近，不能自动纳入确定框。
R21C00050,39,R21A00035,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00039:body_to_endpoint:accepted_local_relation,R21A00039:body_to_endpoint:accepted_local_relation,6,62.627796,0.91967,仅空间接近，不能自动纳入确定框。
