event_id,event_type,from_frame,to_frame,from_component_frame_id,to_component_frame_id,motion_compensated_distance_m,body_relative_displacement_m,energy_fraction_change,association_basis,association_scope
373_374_COMPONENT_MERGE_41_8,COMPONENT_MERGE,373,374,SAR000373_C08,SAR000374_C07,0.047809,0.047809,0.001785,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_6,COMPONENT_MERGE,373,374,SAR000373_C06,SAR000374_C07,0.5101,0.5101,-0.002604,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_9,COMPONENT_MERGE,373,374,SAR000373_C09,SAR000374_C07,0.714841,0.714841,0.001589,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_6,COMPONENT_MERGE,373,374,SAR000373_C06,SAR000374_C08,0.068065,0.068065,-0.00062,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_9,COMPONENT_MERGE,373,374,SAR000373_C09,SAR000374_C08,0.258317,0.258317,0.003573,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_8,COMPONENT_MERGE,373,374,SAR000373_C08,SAR000374_C08,0.421205,0.421205,0.003769,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_4,COMPONENT_MERGE,373,374,SAR000373_C04,SAR000374_C09,0.2801,0.2801,-0.007856,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_2,COMPONENT_MERGE,373,374,SAR000373_C02,SAR000374_C09,0.30581,0.30581,-0.035245,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_3,COMPONENT_MERGE,373,374,SAR000373_C03,SAR000374_C09,0.363128,0.363128,-0.02457,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_4,COMPONENT_MERGE,373,374,SAR000373_C04,SAR000374_C10,0.063054,0.063054,-0.006773,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_2,COMPONENT_MERGE,373,374,SAR000373_C02,SAR000374_C10,0.348796,0.348796,-0.034162,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
373_374_COMPONENT_MERGE_41_5,COMPONENT_MERGE,373,374,SAR000373_C05,SAR000374_C10,0.485551,0.485551,-0.000229,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,374,375,SAR000374_C01,SAR000375_C03,0.512669,0.512669,-0.296241,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,374,375,SAR000374_C01,SAR000375_C04,0.575011,0.575011,-0.297421,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,374,375,SAR000374_C01,SAR000375_C07,0.624198,0.624198,-0.297321,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,374,375,SAR000374_C02,SAR000375_C01,0.177916,0.177916,0.501414,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,374,375,SAR000374_C03,,0,0,0.038827,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_4,COMPONENT_DISAPPEARED,374,375,SAR000374_C04,,0,0,0.022475,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_5,COMPONENT_DISAPPEARED,374,375,SAR000374_C05,,0,0,0.006881,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_6,COMPONENT_DISAPPEARED,374,375,SAR000374_C06,,0,0,0.006809,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_7,COMPONENT_DISAPPEARED,374,375,SAR000374_C07,,0,0,0.006413,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,374,375,SAR000374_C08,SAR000375_C03,0.59531,0.59531,-0.001699,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,374,375,SAR000374_C08,SAR000375_C07,0.650927,0.650927,-0.002779,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,374,375,SAR000374_C08,SAR000375_C05,0.68407,0.68407,-0.00356,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_9,COMPONENT_DISAPPEARED,374,375,SAR000374_C09,,0,0,0.006863,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_10,COMPONENT_DISAPPEARED,374,375,SAR000374_C10,,0,0,0.007946,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_DISAPPEARED_33_11,COMPONENT_DISAPPEARED,374,375,SAR000374_C11,,0,0,0.004284,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,374,375,,SAR000375_C02,0,0,0.006332,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_1,COMPONENT_MERGE,374,375,SAR000374_C01,SAR000375_C03,0.512669,0.512669,-0.296241,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_8,COMPONENT_MERGE,374,375,SAR000374_C08,SAR000375_C03,0.59531,0.59531,-0.001699,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_8,COMPONENT_MERGE,374,375,SAR000374_C08,SAR000375_C05,0.68407,0.68407,-0.00356,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_1,COMPONENT_MERGE,374,375,SAR000374_C01,SAR000375_C05,0.720284,0.720284,-0.298102,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_APPEARED_34_6,COMPONENT_APPEARED,374,375,,SAR000375_C06,0,0,0.004105,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_1,COMPONENT_MERGE,374,375,SAR000374_C01,SAR000375_C07,0.624198,0.624198,-0.297321,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
374_375_COMPONENT_MERGE_41_8,COMPONENT_MERGE,374,375,SAR000374_C08,SAR000375_C07,0.650927,0.650927,-0.002779,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,375,376,SAR000375_C01,SAR000376_C01,0.080939,0.080939,-0.033814,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,375,376,SAR000375_C01,SAR000376_C06,0.419061,0.419061,-0.535441,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,375,376,SAR000375_C01,SAR000376_C07,0.674543,0.674543,-0.532824,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,375,376,SAR000375_C02,SAR000376_C05,0.279365,0.279365,0.001258,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,375,376,SAR000375_C03,SAR000376_C02,0.015208,0.015208,0.007932,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,375,376,SAR000375_C03,SAR000376_C06,0.478241,0.478241,-0.001294,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_DISAPPEARED_33_4,COMPONENT_DISAPPEARED,375,376,SAR000375_C04,,0,0,0.005518,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,375,376,SAR000375_C05,SAR000376_C02,0.217975,0.217975,0.009793,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,375,376,SAR000375_C05,SAR000376_C06,0.499226,0.499226,0.000567,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_DISAPPEARED_33_6,COMPONENT_DISAPPEARED,375,376,SAR000375_C06,,0,0,0.004105,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,375,376,SAR000375_C07,SAR000376_C02,0.108922,0.108922,0.009012,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,375,376,SAR000375_C07,SAR000376_C06,0.456214,0.456214,-0.000214,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_3,COMPONENT_MERGE,375,376,SAR000375_C03,SAR000376_C02,0.015208,0.015208,0.007932,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_7,COMPONENT_MERGE,375,376,SAR000375_C07,SAR000376_C02,0.108922,0.108922,0.009012,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_5,COMPONENT_MERGE,375,376,SAR000375_C05,SAR000376_C02,0.217975,0.217975,0.009793,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,375,376,,SAR000376_C03,0,0,0.012754,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,375,376,,SAR000376_C04,0,0,0.008864,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_1,COMPONENT_MERGE,375,376,SAR000375_C01,SAR000376_C06,0.419061,0.419061,-0.535441,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_7,COMPONENT_MERGE,375,376,SAR000375_C07,SAR000376_C06,0.456214,0.456214,-0.000214,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
375_376_COMPONENT_MERGE_41_3,COMPONENT_MERGE,375,376,SAR000375_C03,SAR000376_C06,0.478241,0.478241,-0.001294,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,376,377,SAR000376_C01,SAR000377_C04,0.67799,0.67799,-0.501457,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,376,377,SAR000376_C02,SAR000377_C04,0.386321,0.386321,-0.009056,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,376,377,SAR000376_C03,SAR000377_C03,0.244759,0.244759,0.00026,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,376,377,SAR000376_C03,SAR000377_C05,0.390042,0.390042,-0.007949,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,376,377,SAR000376_C03,SAR000377_C02,0.745017,0.745017,-0.002183,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,376,377,SAR000376_C04,SAR000377_C05,0.335032,0.335032,-0.004059,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,376,377,SAR000376_C04,SAR000377_C03,0.366594,0.366594,0.00415,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,376,377,SAR000376_C05,SAR000377_C01,0.350112,0.350112,0.533142,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_CONTINUED_58_6,COMPONENT_CONTINUED,376,377,SAR000376_C06,SAR000377_C04,0.649052,0.649052,0.00017,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,376,377,SAR000376_C07,SAR000377_C05,0.404166,0.404166,-0.003216,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,376,377,SAR000376_C07,SAR000377_C03,0.613821,0.613821,0.004993,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_3,COMPONENT_MERGE,376,377,SAR000376_C03,SAR000377_C03,0.244759,0.244759,0.00026,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_4,COMPONENT_MERGE,376,377,SAR000376_C04,SAR000377_C03,0.366594,0.366594,0.00415,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_7,COMPONENT_MERGE,376,377,SAR000376_C07,SAR000377_C03,0.613821,0.613821,0.004993,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_2,COMPONENT_MERGE,376,377,SAR000376_C02,SAR000377_C04,0.386321,0.386321,-0.009056,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_6,COMPONENT_MERGE,376,377,SAR000376_C06,SAR000377_C04,0.649052,0.649052,0.00017,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_1,COMPONENT_MERGE,376,377,SAR000376_C01,SAR000377_C04,0.67799,0.67799,-0.501457,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_4,COMPONENT_MERGE,376,377,SAR000376_C04,SAR000377_C05,0.335032,0.335032,-0.004059,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_3,COMPONENT_MERGE,376,377,SAR000376_C03,SAR000377_C05,0.390042,0.390042,-0.007949,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
376_377_COMPONENT_MERGE_41_7,COMPONENT_MERGE,376,377,SAR000376_C07,SAR000377_C05,0.404166,0.404166,-0.003216,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,377,378,SAR000377_C01,SAR000378_C01,0.087172,0.087172,-0.059967,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,377,378,SAR000377_C02,SAR000378_C02,0.172379,0.172379,-0.001854,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_CONTINUED_58_3,COMPONENT_CONTINUED,377,378,SAR000377_C03,SAR000378_C03,0.443247,0.443247,-0.005412,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,377,378,SAR000377_C04,SAR000378_C04,0.188136,0.188136,-0.001227,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,377,378,SAR000377_C05,SAR000378_C03,0.178148,0.178148,0.002797,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_MERGE_41_5,COMPONENT_MERGE,377,378,SAR000377_C05,SAR000378_C03,0.178148,0.178148,0.002797,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
377_378_COMPONENT_MERGE_41_3,COMPONENT_MERGE,377,378,SAR000377_C03,SAR000378_C03,0.443247,0.443247,-0.005412,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
378_379_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,378,379,SAR000378_C01,SAR000379_C01,0.072219,0.072219,0.029482,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
378_379_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,378,379,SAR000378_C02,,0,0,0.008717,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
378_379_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,378,379,SAR000378_C03,,0,0,0.007602,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
378_379_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,378,379,SAR000378_C04,SAR000379_C02,0.359297,0.359297,0.002816,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
378_379_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,378,379,,SAR000379_C03,0,0,0.004735,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,379,380,SAR000379_C01,SAR000380_C01,0.050681,0.050681,-0.021527,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,379,380,SAR000379_C02,SAR000380_C03,0.246624,0.246624,0.001045,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,379,380,SAR000379_C02,SAR000380_C05,0.693495,0.693495,-0.001645,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,379,380,SAR000379_C03,,0,0,0.004735,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,379,380,,SAR000380_C02,0,0,0.008996,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
379_380_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,379,380,,SAR000380_C04,0,0,0.005008,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,380,381,SAR000380_C01,SAR000381_C01,0.01329,0.01329,0.018053,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,380,381,SAR000380_C01,SAR000381_C06,0.680439,0.680439,-0.484634,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,380,381,SAR000380_C02,SAR000381_C05,0.056166,0.056166,-0.003451,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,380,381,SAR000380_C02,SAR000381_C03,0.635989,0.635989,-0.000265,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,380,381,SAR000380_C03,SAR000381_C02,0.12385,0.12385,-0.00242,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,380,381,SAR000380_C03,SAR000381_C04,0.156529,0.156529,-0.001958,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_DISAPPEARED_33_4,COMPONENT_DISAPPEARED,380,381,SAR000380_C04,,0,0,0.005008,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,380,381,SAR000380_C05,SAR000381_C03,0.111248,0.111248,0.003213,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,380,381,SAR000380_C05,SAR000381_C05,0.697526,0.697526,0.000027,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_MERGE_41_5,COMPONENT_MERGE,380,381,SAR000380_C05,SAR000381_C03,0.111248,0.111248,0.003213,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_MERGE_41_2,COMPONENT_MERGE,380,381,SAR000380_C02,SAR000381_C03,0.635989,0.635989,-0.000265,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_MERGE_41_2,COMPONENT_MERGE,380,381,SAR000380_C02,SAR000381_C05,0.056166,0.056166,-0.003451,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
380_381_COMPONENT_MERGE_41_5,COMPONENT_MERGE,380,381,SAR000380_C05,SAR000381_C05,0.697526,0.697526,0.000027,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,381,382,SAR000381_C01,SAR000382_C01,0.170397,0.170397,-0.09188,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,381,382,SAR000381_C02,SAR000382_C04,0.208405,0.208405,0.006917,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,381,382,SAR000381_C03,SAR000382_C06,0.247213,0.247213,0.000994,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,381,382,SAR000381_C03,SAR000382_C02,0.346047,0.346047,0.016154,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,381,382,SAR000381_C03,SAR000382_C05,0.499,0.499,0.002448,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,381,382,SAR000381_C04,SAR000382_C04,0.488403,0.488403,0.006455,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,381,382,SAR000381_C04,SAR000382_C02,0.576434,0.576434,0.018635,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,381,382,SAR000381_C05,SAR000382_C05,0.090645,0.090645,0.005634,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,381,382,SAR000381_C05,SAR000382_C06,0.339071,0.339071,0.00418,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,381,382,SAR000381_C05,SAR000382_C07,0.608861,0.608861,-0.001135,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_DISAPPEARED_33_6,COMPONENT_DISAPPEARED,381,382,SAR000381_C06,,0,0,0.004086,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_3,COMPONENT_MERGE,381,382,SAR000381_C03,SAR000382_C02,0.346047,0.346047,0.016154,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_4,COMPONENT_MERGE,381,382,SAR000381_C04,SAR000382_C02,0.576434,0.576434,0.018635,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,381,382,,SAR000382_C03,0,0,0.018044,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_2,COMPONENT_MERGE,381,382,SAR000381_C02,SAR000382_C04,0.208405,0.208405,0.006917,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_4,COMPONENT_MERGE,381,382,SAR000381_C04,SAR000382_C04,0.488403,0.488403,0.006455,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_5,COMPONENT_MERGE,381,382,SAR000381_C05,SAR000382_C05,0.090645,0.090645,0.005634,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_3,COMPONENT_MERGE,381,382,SAR000381_C03,SAR000382_C05,0.499,0.499,0.002448,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_3,COMPONENT_MERGE,381,382,SAR000381_C03,SAR000382_C06,0.247213,0.247213,0.000994,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
381_382_COMPONENT_MERGE_41_5,COMPONENT_MERGE,381,382,SAR000381_C05,SAR000382_C06,0.339071,0.339071,0.00418,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,382,383,SAR000382_C01,SAR000383_C01,0.219201,0.219201,0.047372,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
