subject_frame_id,subject_name,subject_short,pair_id,sar_frame,split,source_region_id,source_variant,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,subject_principal_axis_deg,local_range_axis_deg,local_azimuth_axis_deg,body_axis_proxy_deg,motion_heading_directed_deg,heading_confidence,principal_minus_body_axial_deg,principal_minus_range_axial_deg,body_minus_range_axial_deg,principal_minus_motion_axial_deg,center_selection_status,mean_energy,high_energy_pixel_fraction,local_background_normalized_energy,body_long_energy90_width_m,body_short_energy90_width_m,response_compactness,response_linearity,energy_centroid_range_m,energy_centroid_azimuth_m,observation_status,visible_fraction,surface_generation_status
matched_linear_structure_background_sar000376,matched_linear_structure_background,mls,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,-86.132674,99.770032,139.071944,49.071944,179.544627,-0.455373,MEDIUM,79.774595,39.301912,40.472683,79.774595,UNIQUE_GT_CENTER,38.072777,0.051817,1,4.089758,1.88165,0.135547,2.127334,-2.620082,8.960522,fully_observed,0.99946,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-86.132674,100.647875,104.532969,14.532969,179.544627,-0.455373,MEDIUM,78.896752,3.885094,75.011658,78.896752,UNIQUE_GT_CENTER,38.752087,0.076061,1.017842,4.039593,1.727106,0.144479,2.36848,-6.610503,0.909002,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000376,fixed_strong_scatterer,fss,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-86.132674,86.080006,82.510653,172.510653,179.544627,-0.455373,MEDIUM,86.535379,3.569353,82.966026,86.535379,UNIQUE_GT_CENTER,38.802094,0.086706,1.019156,4.083688,1.88772,0.149555,2.106646,-6.695836,-0.993558,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000376,fixed_linear_structure,fls,WGV35A_PAIR_0152,376,posthoc_diagnosis,E0_R1_REG_000376_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-86.132674,92.128568,122.560807,32.560807,179.544627,-0.455373,MEDIUM,87.416059,30.432239,56.98382,87.416059,UNIQUE_GT_CENTER,37.29303,0.031034,0.97952,4.323908,1.869928,0.136134,2.365991,3.499522,8.207737,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000377,vehicle_body_axis_reference,veh,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1204.215,944.267,158.83115,69.254939,4.764934,2.077648,-82.594297,106.360353,97.405703,7.405703,179.088276,-0.911724,MEDIUM,72.727923,8.95465,81.682573,72.727923,UNIQUE_GT_CENTER,38.620419,0.136772,1.062708,1.740016,1.945334,0.305769,1.131211,-0.025575,-0.012752,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000377,matched_ordinary_background,mob,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,1020,158.83115,69.254939,4.764934,2.077648,-82.594297,96.913022,54.080263,144.080263,179.088276,-0.911724,MEDIUM,82.175254,42.832759,54.991987,82.175254,UNIQUE_GT_CENTER,35.452713,0.019289,0.975543,4.313089,1.916769,0.160357,2.181872,-3.298698,-7.907518,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000377,matched_strong_scatterer_background,mss,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,-82.594297,99.353829,139.071944,49.071944,179.088276,-0.911724,MEDIUM,79.734447,39.718115,40.016332,79.734447,UNIQUE_GT_CENTER,36.341511,0.048978,1,4.057254,1.784048,0.140875,2.159266,-2.202297,8.396184,fully_observed,0.999733,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000377,matched_linear_structure_background,mls,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,-82.594297,99.353829,139.071944,49.071944,179.088276,-0.911724,MEDIUM,79.734447,39.718115,40.016332,79.734447,UNIQUE_GT_CENTER,36.341511,0.048978,1,4.057254,1.784048,0.140875,2.159266,-2.202297,8.396184,fully_observed,0.999733,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000377,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-82.594297,107.376586,104.532969,14.532969,179.088276,-0.911724,MEDIUM,71.71169,2.843617,74.555307,71.71169,UNIQUE_GT_CENTER,36.734829,0.062293,1.010823,4.153925,1.808747,0.15692,2.438556,-6.678732,0.602924,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000377,fixed_strong_scatterer,fss,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-82.594297,88.460179,82.510653,172.510653,179.088276,-0.911724,MEDIUM,89.371903,5.949526,83.422377,89.371903,UNIQUE_GT_CENTER,37.150009,0.085269,1.022247,3.78327,1.929803,0.15902,1.850627,-6.895879,-1.29831,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000377,fixed_linear_structure,fls,WGV35A_PAIR_0156,377,posthoc_diagnosis,E0_R1_REG_000377_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-82.594297,96.240615,122.560807,32.560807,179.088276,-0.911724,MEDIUM,82.847661,26.320192,56.527469,82.847661,UNIQUE_GT_CENTER,35.980858,0.033879,0.990076,4.241989,1.870055,0.150099,2.256812,3.872938,7.263992,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000378,vehicle_body_axis_reference,veh,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1195.374,945.4285,158.83115,69.254939,4.764934,2.077648,-83.868963,107.683935,96.131037,6.131037,178.46508,-1.53492,MEDIUM,70.781145,11.552898,82.334043,70.781145,UNIQUE_GT_CENTER,41.413551,0.134339,1.07995,1.854015,1.944797,0.280807,1.166666,-0.014593,-0.014691,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000378,matched_ordinary_background,mob,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,1020,158.83115,69.254939,4.764934,2.077648,-83.868963,96.609849,54.080263,144.080263,178.46508,-1.53492,MEDIUM,81.855231,42.529586,55.615183,81.855231,UNIQUE_GT_CENTER,37.916668,0.021491,0.988761,4.342131,1.860957,0.159717,2.371875,-3.057334,-7.720098,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000378,matched_strong_scatterer_background,mss,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,1020,158.83115,69.254939,4.764934,2.077648,-83.868963,96.609849,54.080263,144.080263,178.46508,-1.53492,MEDIUM,81.855231,42.529586,55.615183,81.855231,UNIQUE_GT_CENTER,37.916668,0.021491,0.988761,4.342131,1.860957,0.159717,2.371875,-3.057334,-7.720098,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000378,matched_linear_structure_background,mls,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-83.868963,96.459934,50.176289,140.176289,178.46508,-1.53492,MEDIUM,82.005146,46.283645,51.711209,82.005146,UNIQUE_GT_CENTER,37.777477,0.01868,0.985131,4.203059,1.840741,0.156229,2.291275,-3.168962,-8.735802,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000378,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-83.868963,106.518197,104.532969,14.532969,178.46508,-1.53492,MEDIUM,71.946883,1.985228,73.932111,71.946883,UNIQUE_GT_CENTER,39.27198,0.066322,1.024103,4.270116,1.822583,0.154266,2.398671,-6.624095,0.718433,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000378,fixed_strong_scatterer,fss,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-83.868963,89.168713,82.510653,172.510653,178.46508,-1.53492,MEDIUM,89.296367,6.65806,84.045573,89.296367,UNIQUE_GT_CENTER,40.066502,0.100152,1.044822,3.696281,1.92008,0.142282,1.746235,-6.797595,-1.184517,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000378,fixed_linear_structure,fls,WGV35A_PAIR_0159,378,posthoc_diagnosis,E0_R1_REG_000378_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-83.868963,90.126504,122.560807,32.560807,178.46508,-1.53492,MEDIUM,88.338576,32.434303,55.904273,88.338576,UNIQUE_GT_CENTER,38.778675,0.042115,1.011239,4.089467,1.824949,0.17462,2.226125,3.764546,7.604976,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000379,vehicle_body_axis_reference,veh,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1211.993,942.7205,158.83115,69.254939,4.764934,2.077648,-81.496529,107.917769,98.503471,8.503471,178.270765,-1.729235,MEDIUM,70.352996,9.414298,79.767294,70.352996,UNIQUE_GT_CENTER,40.414845,0.147733,1.084269,1.918824,1.936569,0.281194,1.188522,-0.029135,-0.009883,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000379,matched_ordinary_background,mob,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.496529,100.422647,50.176289,140.176289,178.270765,-1.729235,MEDIUM,77.848118,50.246358,51.905524,77.848118,UNIQUE_GT_CENTER,36.773254,0.028716,0.98657,4.234772,1.927244,0.130345,2.284457,-3.684561,-9.080081,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000379,matched_strong_scatterer_background,mss,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.496529,100.422647,50.176289,140.176289,178.270765,-1.729235,MEDIUM,77.848118,50.246358,51.905524,77.848118,UNIQUE_GT_CENTER,36.773254,0.028716,0.98657,4.234772,1.927244,0.130345,2.284457,-3.684561,-9.080081,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000379,matched_linear_structure_background,mls,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.496529,100.422647,50.176289,140.176289,178.270765,-1.729235,MEDIUM,77.848118,50.246358,51.905524,77.848118,UNIQUE_GT_CENTER,36.773254,0.028716,0.98657,4.234772,1.927244,0.130345,2.284457,-3.684561,-9.080081,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000379,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-81.496529,106.546123,104.532969,14.532969,178.270765,-1.729235,MEDIUM,71.724642,2.013154,73.737796,71.724642,UNIQUE_GT_CENTER,38.239113,0.073724,1.025897,4.200376,1.872855,0.177101,2.210797,-6.74496,0.514441,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000379,fixed_strong_scatterer,fss,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-81.496529,92.263806,82.510653,172.510653,178.270765,-1.729235,MEDIUM,86.006959,9.753153,84.239888,86.006959,UNIQUE_GT_CENTER,39.556698,0.128868,1.061246,2.88354,1.951322,0.184104,1.474884,-6.996614,-1.399822,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000379,fixed_linear_structure,fls,WGV35A_PAIR_0162,379,posthoc_diagnosis,E0_R1_REG_000379_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-81.496529,91.976241,122.560807,32.560807,178.270765,-1.729235,MEDIUM,86.294524,30.584566,55.709958,86.294524,UNIQUE_GT_CENTER,37.774403,0.052344,1.01343,4.096449,1.894457,0.142645,2.189133,3.913019,6.974832,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000380,vehicle_body_axis_reference,veh,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1209.306,943,158.83115,69.254939,4.764934,2.077648,-81.879376,108.505031,98.120624,8.120624,177.441447,-2.558553,MEDIUM,68.936416,10.384407,79.320823,68.936416,UNIQUE_GT_CENTER,41.927067,0.148112,1.076707,1.934439,1.960076,0.280089,1.209469,-0.030455,-0.017527,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000380,matched_ordinary_background,mob,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.879376,95.341293,50.176289,140.176289,177.441447,-2.558553,MEDIUM,82.100154,45.165004,52.734842,82.100154,UNIQUE_GT_CENTER,38.211052,0.027362,0.981278,4.289536,1.900678,0.129596,2.303377,-3.603506,-9.025808,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000380,matched_strong_scatterer_background,mss,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.879376,95.341293,50.176289,140.176289,177.441447,-2.558553,MEDIUM,82.100154,45.165004,52.734842,82.100154,UNIQUE_GT_CENTER,38.211052,0.027362,0.981278,4.289536,1.900678,0.129596,2.303377,-3.603506,-9.025808,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000380,matched_linear_structure_background,mls,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-81.879376,95.341293,50.176289,140.176289,177.441447,-2.558553,MEDIUM,82.100154,45.165004,52.734842,82.100154,UNIQUE_GT_CENTER,38.211052,0.027362,0.981278,4.289536,1.900678,0.129596,2.303377,-3.603506,-9.025808,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000380,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-81.879376,105.270176,104.532969,14.532969,177.441447,-2.558553,MEDIUM,72.171271,0.737207,72.908478,72.171271,UNIQUE_GT_CENTER,39.787556,0.076276,1.021763,4.166326,1.815642,0.139321,2.28227,-6.714,0.548331,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000380,fixed_strong_scatterer,fss,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-81.879376,92.878426,82.510653,172.510653,177.441447,-2.558553,MEDIUM,84.563021,10.367773,85.069206,84.563021,UNIQUE_GT_CENTER,41.593555,0.13966,1.068142,3.041855,1.972719,0.192877,1.456576,-6.975006,-1.376748,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000380,fixed_linear_structure,fls,WGV35A_PAIR_0165,380,posthoc_diagnosis,E0_R1_REG_000380_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-81.879376,94.434304,122.560807,32.560807,177.441447,-2.558553,MEDIUM,83.007143,28.126503,54.88064,83.007143,UNIQUE_GT_CENTER,39.669147,0.059747,1.018722,4.013382,1.883867,0.166652,2.068057,3.906029,7.078918,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000381,vehicle_body_axis_reference,veh,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1220.1195,943.178,158.83115,69.254939,4.764934,2.077648,-80.314909,114.194011,99.685091,9.685091,177.189782,-2.810218,MEDIUM,62.995771,14.50892,77.504691,62.995771,UNIQUE_GT_CENTER,43.718433,0.134802,1.051583,1.948071,1.927254,0.267524,1.223473,-0.027253,-0.015104,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000381,matched_ordinary_background,mob,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1054,158.83115,69.254939,4.764934,2.077648,-80.314909,103.367241,135.856924,45.856924,177.189782,-2.810218,MEDIUM,73.822541,32.489683,41.332858,73.822541,UNIQUE_GT_CENTER,41.361416,0.064996,0.994889,3.842286,1.918499,0.153715,1.759693,-2.135932,7.008299,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000381,matched_strong_scatterer_background,mss,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,1020,158.83115,69.254939,4.764934,2.077648,-80.314909,105.195653,124.939989,34.939989,177.189782,-2.810218,MEDIUM,71.994129,19.744336,52.249793,71.994129,UNIQUE_GT_CENTER,41.791225,0.071531,1.005227,3.61572,1.886637,0.177716,1.710926,-1.507707,4.822526,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000381,matched_linear_structure_background,mls,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,1054,158.83115,69.254939,4.764934,2.077648,-80.314909,101.681991,128.11512,38.11512,177.189782,-2.810218,MEDIUM,75.507791,26.433129,49.074662,75.507791,UNIQUE_GT_CENTER,41.630619,0.068218,1.001364,3.894884,1.941057,0.153687,1.720286,-2.470319,4.996401,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000381,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-80.314909,109.105083,104.532969,14.532969,177.189782,-2.810218,MEDIUM,68.084699,4.572114,72.656813,68.084699,UNIQUE_GT_CENTER,41.495304,0.060639,0.998109,4.129174,1.875365,0.149231,2.149183,-6.749194,0.411543,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000381,fixed_strong_scatterer,fss,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-80.314909,89.788705,82.510653,172.510653,177.189782,-2.810218,MEDIUM,87.401077,7.278052,85.320871,87.401077,UNIQUE_GT_CENTER,44.583813,0.143975,1.072399,1.834199,1.858015,0.192519,1.388377,-7.074076,-1.530901,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000381,fixed_linear_structure,fls,WGV35A_PAIR_0168,381,posthoc_diagnosis,E0_R1_REG_000381_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-80.314909,96.938929,122.560807,32.560807,177.189782,-2.810218,MEDIUM,80.250853,25.621878,54.628975,80.250853,UNIQUE_GT_CENTER,41.5172,0.050934,0.998636,4.055678,1.865271,0.1455,2.058357,4.052877,6.647213,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000382,vehicle_body_axis_reference,veh,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1217.126,941.929,158.83115,69.254939,4.764934,2.077648,-80.774859,112.378713,99.225141,9.225141,177.070722,-2.929278,MEDIUM,64.692009,13.153572,77.845581,64.692009,UNIQUE_GT_CENTER,43.663143,0.118016,1.042234,1.990877,1.971639,0.260006,1.192868,-0.013171,-0.022731,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000382,matched_ordinary_background,mob,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-80.774859,96.283113,50.176289,140.176289,177.070722,-2.929278,MEDIUM,80.787609,46.106824,53.105567,80.787609,UNIQUE_GT_CENTER,40.193935,0.015566,0.959424,4.250729,1.899775,0.1392,2.134898,-3.843453,-9.180061,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
