independent_geometry_id,sar_frame,threshold_setting,threshold_quantile,threshold_value,component_count,largest_component_pixels,largest_component_area_px,component_mask_sha256,component_centroid_x,component_centroid_y,component_bbox,component_response_center_distance_m,component_axis_image_deg,component_axis_to_range_signed_deg,component_axis_to_range_acute_deg,component_principal_axis_ratio
GM019IG0104,276,positive_weight_q85,0.85,24,425,299,299,a5a76395bde98c9397ffefcc07d312464565b90e325b7d5ae3ddf0c02f853076,1235.699341,1199.245361,"1223.5,1179.5,1246.5,1223.5",1.304645,74.850701,-30.758048,30.758048,3.295302
GM019IG0105,280,positive_weight_q50,0.5,8,762,4733,4733,1a08a8548a6e9fa90ebf130dd293edf27f0561e56b90bec0366080bf41f5fc14,1207.718628,1174.266968,"1104.5,1128.5,1282.5,1237.5",0.5416,15.554611,89.14332,89.14332,2.403298
GM019IG0105,280,positive_weight_q70,0.7,14,600,2215,2215,68dd99983b10027bfb559e5dd2e5b8b3ebdb44b32b14416fb8f2b4f203f47a1b,1201.519775,1172.861084,"1105.5,1133.5,1262.5,1227.5",0.483414,9.413918,83.002626,83.002626,2.819015
GM019IG0105,280,positive_weight_q85,0.85,21,408,263,263,3d576e670c7a8c584d6cf6c85108b3b6699813ed4aff0e176fa941bb9a96f0c1,1248.522461,1198.489258,"1231.5,1180.5,1256.5,1227.5",1.606789,73.751427,-32.659864,32.659864,3.507959
GM019IG0106,280,positive_weight_q50,0.5,10,1052,5624,5624,0da7d939b1a849705f4fd7536f874512128ac677fcfd03f231ed870162ea3746,1208.261597,1174.296631,"1102.5,1128.5,1283.5,1237.5",0.93638,15.805951,87.586804,87.586804,2.389093
GM019IG0106,280,positive_weight_q70,0.7,15,863,3199,3199,0f071bb3379cd0c8cfc9da9325fddc98e0a4faafbba5d504fbf87497799fbb0d,1206.543457,1174.983154,"1103.5,1133.5,1281.5,1230.5",0.898052,13.402129,85.182982,85.182982,2.735832
GM019IG0106,280,positive_weight_q85,0.85,21,606,722,722,64c24410d3fd064589204024b1423c0cc00b953b289874a21e15f01ab70130ea,1171.039551,1169.135254,"1119.5,1157.5,1221.5,1182.5",1.262086,0.033677,71.814531,71.814531,7.476188
GM019IG0107,279,positive_weight_q50,0.5,9,869,5273,5273,e6b889e00a06bba4072c3b0bc20bf8a977b041db0e5f6e94e4d595efefce573c,1211.102417,1173.938843,"1104.5,1128.5,1283.5,1237.5",0.556566,13.830169,86.316139,86.316139,2.237739
GM019IG0107,279,positive_weight_q70,0.7,15,625,2718,2718,33dc35f93e2d8e02e08e2ba4523ae20a23b11c49a5029f0df5b3ae217a7aec72,1205.828369,1172.769653,"1123.5,1130.5,1257.5,1228.5",0.500731,17.12163,89.6076,89.6076,2.162758
GM019IG0107,279,positive_weight_q85,0.85,23,449,254,254,2770ff1c33ca987d689f2cc4814c6ec8eb7f55d1beb0c0dfdabb24d017632be6,1245.597656,1199.327637,"1232.5,1180.5,1254.5,1227.5",1.438642,76.126767,-31.387263,31.387263,3.950321
GM019IG0108,279,positive_weight_q50,0.5,9,1131,7772,7772,f3056395355465eb770ff3809f8488bd071c41c3a2adcb58891112bf5435f1a2,1215.134766,1168.425049,"1104.5,1106.5,1309.5,1237.5",1.144632,13.651083,84.225142,84.225142,1.944931
GM019IG0108,279,positive_weight_q70,0.7,15,864,3493,3493,bdcc3565fb1d3ee05ea570288c11f4f0941fb63dac40bb7fadadcca5c3f92258,1202.987427,1172.3396,"1104.5,1129.5,1259.5,1228.5",0.927558,14.01345,84.587509,84.587509,2.310482
GM019IG0108,279,positive_weight_q85,0.85,23,589,360,360,868282642d4c893c0bd073530b339ed5a3397e365203343af265d5bacc89649c,1230.192505,1164.84729,"1216.5,1145.5,1246.5,1180.5",1.478425,48.709373,-60.716568,60.716568,1.628686
GM019IG0109,284,positive_weight_q50,0.5,7,1062,5513,5513,f98bcf0a6087399ec1bacf86aaa9ec957e7ad701e03eaa689b25e7e85181dbaf,1213.845459,1165.289185,"1103.5,1103.5,1291.5,1227.5",0.703531,9.652222,78.911466,78.911466,1.963332
GM019IG0109,284,positive_weight_q70,0.7,12,802,2280,2280,ac399e792e9a2efcb6fe5181366b9590c18af0d1eceaeee33b04b7bca8956a68,1230.099731,1170.088989,"1164.5,1134.5,1276.5,1225.5",0.853395,23.272193,-87.468564,87.468564,2.240789
GM019IG0109,284,positive_weight_q85,0.85,18,511,278,278,e6711bbe091332982cc4b53f1af7b8523f83375639c705710f756dfcac0586bd,1261.270142,1190.776245,"1246.5,1179.5,1274.5,1206.5",1.600273,42.169324,-68.571432,68.571432,2.316129
GM019IG0110,284,positive_weight_q50,0.5,8,1304,6837,6837,23f5e4a5d2c0d3c6df2e7807190234563d15ad8089063461fba387e03c3a42b2,1216.052856,1165.019531,"1102.5,1096.5,1295.5,1235.5",1.164744,12.683859,79.745899,79.745899,1.886884
GM019IG0110,284,positive_weight_q70,0.7,13,1017,3224,3224,bc8de6e7240b4fdda67f8079f70547b92ccae82f7f00826f0f07c25b77b94cd4,1211.379761,1169.874023,"1102.5,1131.5,1279.5,1225.5",0.998938,7.045778,74.107819,74.107819,2.949282
GM019IG0110,284,positive_weight_q85,0.85,17,731,555,555,e937003c5871646c52eef79642af867a3949e0fe80c108ecc7d8f4ebd16ea2c0,1202.29126,1167.695801,"1166.5,1153.5,1235.5,1180.5",1.072883,4.869717,71.931757,71.931757,5.24263
GM019IG0111,260,positive_weight_q50,0.5,13,156,1347,1347,b5fd4105386bacd03f045a574c7600675974e1dd9039d8c34101914e7ae1e548,1154.508057,1232.438721,"1117.5,1200.5,1189.5,1255.5",0.140637,161.211704,71.770124,71.770124,2.131061
GM019IG0111,260,positive_weight_q70,0.7,19,103,847,847,10f3f2145ef6e54b7fbecc0192a73c4f34b3a2db40746c2b939526f421f27fbd,1155.554199,1232.435059,"1119.5,1200.5,1185.5,1254.5",0.153539,154.596036,65.154457,65.154457,2.557178
GM019IG0111,260,positive_weight_q85,0.85,30,50,266,266,a0061c2bbb9a671de844f0b7a4235dae38abdc75f3f1689ab0efb3c17966e944,1146.453247,1237.145508,"1128.5,1225.5,1167.5,1247.5",0.337417,176.76619,87.324611,87.324611,2.115825
GM019IG0112,260,positive_weight_q50,0.5,12,282,1729,1729,81e381ac3e3395b8c668a46300f78c44b94493bc59e601f2b544795f9875a8ea,1154.714722,1232.747192,"1111.5,1200.5,1200.5,1260.5",0.409145,163.632727,66.136869,66.136869,2.005574
GM019IG0112,260,positive_weight_q70,0.7,17,263,1115,1115,157ee9fd80887b79fc7fde57e26d2a7eb4873bfb4226c954b309712b9e880794,1154.132568,1232.124878,"1116.5,1200.5,1185.5,1255.5",0.419682,158.155506,60.659648,60.659648,2.315796
GM019IG0112,260,positive_weight_q85,0.85,26,105,496,496,b644d182dd1281e238dec6ea939b708c356f7fadf6ffae0d8c9afb8a8d19aad3,1152.611206,1235.124634,"1127.5,1217.5,1178.5,1247.5",0.49517,168.14174,70.645883,70.645883,2.581767
GM019IG0113,278,positive_weight_q50,0.5,11,789,4047,4047,3a2a2aae5a7d6c2de6d7b693751983a3008448cf703c52ae3ef0c0b296ddf01e,1209.276733,1177.778442,"1119.5,1132.5,1275.5,1237.5",0.434836,24.940403,-82.573627,82.573627,2.365236
GM019IG0113,278,positive_weight_q70,0.7,17,647,2264,2264,2b8d48ce6cedab64205c5b0df6538e130f3a12e23da1f6a4d878f2c77d063f3a,1204.324341,1174.024414,"1124.5,1137.5,1257.5,1229.5",0.448664,19.465173,-88.048857,88.048857,2.355018
GM019IG0113,278,positive_weight_q85,0.85,27,387,267,267,5396dc9f90f265b54d3b20c1928c566c5fdb6dcc9509edc1def4404b594d843c,1243.096191,1200.693237,"1233.5,1181.5,1252.5,1228.5",1.376602,78.568624,-28.945406,28.945406,4.067576
GM019IG0114,278,positive_weight_q50,0.5,12,990,5807,5807,331405ef7361079d602942f1f244c62d3bccf0526892fb38f564b32d288836ae,1212.107056,1171.243164,"1117.5,1105.5,1283.5,1238.5",1.030661,25.712701,-83.71324,83.71324,1.823007
GM019IG0114,278,positive_weight_q70,0.7,18,882,3144,3144,d6b6ea19998159555c8d0990119103d8a4463033e3d10b48e4d34f03318dadf3,1209.972168,1177.91333,"1124.5,1133.5,1274.5,1237.5",0.821436,25.517086,-83.908855,83.908855,2.324207
GM019IG0114,278,positive_weight_q85,0.85,26,557,400,400,f4d1a072548c91749a7df310e29e9ab92c610bd717ddccbd8f7976f0a4b54263,1159.901123,1168.641357,"1130.5,1157.5,1199.5,1177.5",1.56151,178.069396,68.643454,68.643454,6.909651
GM019IG0115,60,positive_weight_q50,0.5,10,108,682,682,53d01537518d405f1dae863ef94ef6c8576340d10a64b3c361cb9e9edf785143,1157.9823,1226.30835,"1134.5,1208.5,1180.5,1241.5",0.071254,18.033781,-73.051236,73.051236,2.251122
GM019IG0115,60,positive_weight_q70,0.7,16,62,377,377,c4c7ab08b196c6e7063290c5bbc601dbc4f8c343a4f6695a1bb5921114c13a26,1161.44397,1228.442505,"1142.5,1216.5,1179.5,1240.5",0.193233,4.623158,-86.46186,86.46186,2.429903
GM019IG0115,60,positive_weight_q85,0.85,24,38,182,182,880cb022743e0bbf0bb983f1f0ba68bcd72314e01ae8d57e40c53ffad7eaaf13,1161.332764,1228.797607,"1144.5,1223.5,1178.5,1236.5",0.196403,177.80641,86.721392,86.721392,4.57281
GM019IG0116,270,positive_weight_q50,0.5,11,122,800,800,6160b7da1c459e08b1cdcd7a1dad55284cce2bab240b7985bc9fef9ed33f57bc,1163.812866,1237.146484,"1140.5,1208.5,1187.5,1261.5",0.202786,25.62937,-68.390831,68.390831,1.484542
GM019IG0116,270,positive_weight_q70,0.7,17,100,312,312,ce67d0c6987538363c458cb0fe084bdcd401ab208c0be26104c5eca982e7d480,1156.364014,1236.576538,"1144.5,1219.5,1165.5,1258.5",0.217557,84.267689,-9.752512,9.752512,1.485655
GM019IG0116,270,positive_weight_q85,0.85,25,42,165,165,8f6ec7e3f612ec31d1e91e197cee39ab387cb1bfa1de4f3c98f510fed8e025cf,1157.107788,1236.863892,"1146.5,1227.5,1165.5,1248.5",0.211142,124.688348,30.668147,30.668147,1.116367
GM019IG0117,40,positive_weight_q50,0.5,19,4,99,99,bcedd619b964a25064c98b38b3a35a0a8ac322c00801dd25ecba615e3f5b6d9c,1152.584717,1137.927979,"1141.5,1135.5,1162.5,1144.5",0.182586,8.407856,-81.285095,81.285095,3.250095
GM019IG0117,40,positive_weight_q70,0.7,29,6,36,36,ef25841e2a4a71d9c284aa2fff9b8d4c04376c93ce553dc1146da4570cc3ad82,1156.268311,1137.664795,"1151.5,1135.5,1161.5,1140.5",0.213857,1.443369,-88.249582,88.249582,2.215697
GM019IG0117,40,positive_weight_q85,0.85,49,2,21,21,605d15a0ae59c944a54de8f154b5b68f78a38181bb9ff4a76c27d279ad7c2391,1156.340088,1137.891357,"1152.5,1136.5,1160.5,1140.5",0.208865,177.593319,87.900368,87.900368,2.086204
GM019IG0118,271,positive_weight_q50,0.5,11,331,2629,2629,a52e0160e45c5bc636c4a6d241168b4d610df1ff3a25b40d040454d6fe908161,1187.906982,1228.03479,"1140.5,1179.5,1231.5,1268.5",0.287582,144.420574,32.26457,32.26457,1.790525
GM019IG0118,271,positive_weight_q70,0.7,16,322,677,677,f61077310f4e982b7697ea8eebd3db3ceb392406c2876f1b8267c086013ed41e,1165.729004,1236.74646,"1140.5,1223.5,1194.5,1258.5",1.002132,8.894151,76.738147,76.738147,2.120332
GM019IG0118,271,positive_weight_q85,0.85,24,187,188,188,f48a16474c0143553abde95f77e1ec6db59852b04b8b97acfa1a12a9971b58ca,1159.700806,1236.889282,"1149.5,1225.5,1169.5,1248.5",1.174447,141.780521,29.624517,29.624517,1.311238
GM019IG0119,269,positive_weight_q50,0.5,10,107,641,641,d200f1344832c777e1f39950424f2a302cd1b962f6065ffc4dc575a89cbd6914,1161.761963,1238.215088,"1139.5,1221.5,1187.5,1259.5",0.226627,2.182145,86.44877,86.44877,1.732869
GM019IG0119,269,positive_weight_q70,0.7,17,82,414,414,746976aa280e815edc637254b2b35c0caf9d8b2dd7ef0f39c6e947d8c28c3c26,1161.942627,1237.578491,"1143.5,1221.5,1186.5,1249.5",0.206781,4.23823,88.504856,88.504856,2.191424
GM019IG0119,269,positive_weight_q85,0.85,26,25,136,136,5499424a1aeb96490f32697b22eb16037e89b97bf3de23a3830284a6c8022d4a,1157.813477,1237.42395,"1151.5,1227.5,1168.5,1244.5",0.267556,170.524734,74.79136,74.79136,1.093238
GM019IG0120,271,positive_weight_q50,0.5,8,124,607,607,332e43b46958890491f873821117c9b3815599e49e7021b79763290e6d181958,1166.246826,1236.712891,"1143.5,1223.5,1194.5,1255.5",0.205064,8.755017,89.628847,89.628847,2.284783
GM019IG0120,271,positive_weight_q70,0.7,13,76,226,226,e4614e659b44e77bc6218bdc74a70bac807950048279860fee94b04e17dbd6c6,1159.93103,1236.819946,"1148.5,1224.5,1172.5,1248.5",0.348899,150.752139,51.625968,51.625968,1.288662
GM019IG0120,271,positive_weight_q85,0.85,21,37,133,133,ce1805bed14e647407c0792e574648f37d326d6759bbaee46e9de6b712024c6e,1159.539307,1236.9823,"1150.5,1228.5,1169.5,1244.5",0.361514,164.672114,65.545943,65.545943,1.34027
GM019IG0121,272,positive_weight_q50,0.5,14,185,1328,1328,3026875d9fefb5d1f9a65bcf4e6d7a22d34b994159906aa67c8e7dcdfa610c02,1170.798096,1239.499878,"1140.5,1211.5,1201.5,1269.5",0.028255,26.663847,-73.351348,73.351348,1.571112
GM019IG0121,272,positive_weight_q70,0.7,18,212,684,684,ba94604a493774fb56f90ec61507298212ff958828ce3853ac1121929d07e77a,1169.346313,1236.165649,"1140.5,1221.5,1196.5,1250.5",0.11669,9.167309,89.152114,89.152114,2.59832
GM019IG0121,272,positive_weight_q85,0.85,24,132,375,375,87c4099437d9820823be5ffde52a552872150e87891701a592aa60636a0483e8,1171.456787,1237.411133,"1149.5,1225.5,1193.5,1247.5",0.089118,1.888938,81.873743,81.873743,3.234422
GM019IG0122,52,positive_weight_q50,0.5,8,8,36,36,7da66ea117644b6eca410c28a4d4e3776cb662eb897fb447b53f56586c33a935,1155.020386,1203.234497,"1150.5,1201.5,1159.5,1207.5",0.037297,164.72595,73.820879,73.820879,1.493237
GM019IG0122,52,positive_weight_q70,0.7,15,10,19,19,2c1b6235d120bc5b4a2844b9cc5847398230ee6c8271569c70315a916bf2573d,1155.720093,1202.68396,"1153.5,1201.5,1159.5,1205.5",0.040364,174.665809,83.760738,83.760738,1.786288
GM019IG0122,52,positive_weight_q85,0.85,23.5,3,13,13,06d621be1d4ea49f437deff17115ea0a9b438ba79aa695c2fe2d26acc034e216,1155.699585,1202.535889,"1153.5,1201.5,1158.5,1204.5",0.044838,175.179057,84.273986,84.273986,1.855762
GM019IG0123,77,positive_weight_q50,0.5,9,257,1896,1896,0cf25655273f535213d8f73adf3499a313ca25ed027c0e0ef7719f8f263c52a3,1189.318848,1147.764771,"1140.5,1125.5,1257.5,1172.5",0.500484,1.37297,75.477317,75.477317,4.543934
GM019IG0123,77,positive_weight_q70,0.7,15,148,1194,1194,958aa83eb461ea99440955bc7b6991fed85cd84b2149f2acd3b66cc5c7544772,1189.505005,1148.237915,"1140.5,1133.5,1248.5,1162.5",0.494901,178.56467,72.669017,72.669017,5.785333
GM019IG0123,77,positive_weight_q85,0.85,26,73,326,326,aa412937c5396b479b5a620a4c4e58e43b81e4114e5c95baad28850adbf3a39f,1206.112427,1146.225098,"1184.5,1137.5,1225.5,1155.5",0.053354,15.349229,89.453577,89.453577,2.580686
GM019IG0124,77,positive_weight_q50,0.5,8,418,2093,2093,37bd5d7717b141f5453f7aacbd5604b008a47d7457a44685e4c9b7051b94988a,1189.448853,1147.585205,"1140.5,1125.5,1257.5,1172.5",0.620694,1.650971,74.699405,74.699405,4.372915
GM019IG0124,77,positive_weight_q70,0.7,14,261,1383,1383,e93babaab304127725478def4ecda0bdec56eac27145a2bf673723811e84d96b,1188.702271,1147.75647,"1140.5,1131.5,1250.5,1163.5",0.63577,179.780007,72.828442,72.828442,5.295056
GM019IG0124,77,positive_weight_q85,0.85,22,131,464,464,5e701eb4558bace7a0da12aed4c31ed58a015585bc404533f614238219220774,1208.841675,1146.790771,"1180.5,1137.5,1241.5,1155.5",0.405343,12.097854,85.146289,85.146289,3.798069
GM019IG0125,80,positive_weight_q50,0.5,9,1005,2375,2375,47cb46852a10ffb2c15d7b6f68133bda261ee9c38140b8bf90c9802f5d67e574,1194.800537,1147.906006,"1138.5,1125.5,1277.5,1164.5",1.219997,0.007656,70.101473,70.101473,5.075006
GM019IG0125,80,positive_weight_q70,0.7,14,618,1673,1673,03194f8f3ba79e97eeb40e7867ff850b5dc2436b1304d3a44286b1ae7479da5a,1194.078613,1148.313477,"1138.5,1127.5,1263.5,1163.5",1.21445,178.492216,68.586034,68.586034,5.84869
GM019IG0125,80,positive_weight_q85,0.85,23,250,1060,1060,a2c92df3449cad1f781c9dee0e291c3d68b9f82ea7d72e896e5247a597dbf97d,1193.184082,1148.648193,"1139.5,1134.5,1259.5,1159.5",1.213094,177.695173,67.788991,67.788991,7.286063
GM019IG0126,77,positive_weight_q50,0.5,8,1166,3285,3285,5f2f5250c02b817335be5c87484b75aeea7b9def1e93154d1d8d7f597ce8b5cd,1193.237427,1233.266724,"1114.5,1176.5,1249.5,1273.5",1.013135,147.178374,35.162203,35.162203,1.885772
GM019IG0126,77,positive_weight_q70,0.7,12,833,1790,1790,098270d5ac2c06bde7b3413c8e9209d6ce208a6d0ffc684220dceadd7159968f,1188.713867,1147.816284,"1138.5,1125.5,1257.5,1172.5",1.706229,1.142882,69.12671,69.12671,4.658756
GM019IG0126,77,positive_weight_q85,0.85,18,512,1127,1127,7aa0cd866a4c60951b97669aac5fc69891ef0e6341670008b73d2b79d04847f3,1189.186157,1148.380249,"1138.5,1133.5,1248.5,1162.5",1.685825,178.362596,66.346424,66.346424,6.013152
GM019IG0127,288,positive_weight_q50,0.5,7,881,4707,4707,30ef53d35a5053173cf4908cd1b78049f737f6c4a7ee41c9af1093bc9318c0e1,1229.552734,1161.24231,"1127.5,1094.5,1299.5,1225.5",0.657208,10.749053,74.432977,74.432977,1.715027
GM019IG0127,288,positive_weight_q70,0.7,12,612,1681,1681,49ef046bab620e63c71e3b0dbd5f4bb613f83ef7bc081b08a094fbe17b2ee093,1251.025391,1170.995117,"1194.5,1135.5,1292.5,1214.5",0.805731,27.654197,-88.661879,88.661879,2.444416
GM019IG0127,288,positive_weight_q85,0.85,18,394,352,352,05110b4ce256824210f7f33545a5b0859a660a14a4861ff0c3fc0e31bee0c26d,1273.625244,1185.291748,"1255.5,1163.5,1291.5,1204.5",1.400446,50.422295,-65.893781,65.893781,3.126425
GM019IG0128,288,positive_weight_q50,0.5,7,972,5797,5797,a631f4dd0008a385f71b256464d794008c097d6bf03116a3d07a7b55d7821b27,1228.187134,1160.864014,"1127.5,1091.5,1306.5,1226.5",0.844831,14.185214,76.912447,76.912447,1.780215
GM019IG0128,288,positive_weight_q70,0.7,12,759,2007,2007,2d77fd7815509c5bc004730e5ed3174cf89b6b3aa5f1db03c43d09766c3d35a7,1250.689331,1169.899658,"1194.5,1133.5,1295.5,1214.5",0.912911,29.123625,-88.149142,88.149142,2.354162
GM019IG0128,288,positive_weight_q85,0.85,18,447,461,461,d42d83bfccdbd4268c4d418616291f30f804c0965ed61ca49c6c3fdab1e01edc,1272.068604,1184.950317,"1247.5,1163.5,1291.5,1211.5",1.357505,50.968406,-66.304362,66.304362,3.183182
GM019IG0129,289,positive_weight_q50,0.5,7,1201,7043,7043,c0ba513844397f95985d7448ffb1f44c7ff551f968197ce37ae08c7812292d34,1231.157959,1159.811523,"1123.5,1093.5,1314.5,1226.5",1.33151,11.382653,71.414075,71.414075,1.768866
GM019IG0129,289,positive_weight_q70,0.7,11,931,3496,3496,904ba2cfbbc60fb393a3b6e66b3ded39c5355f45533a8630fd19110685715816,1231.41272,1171.02356,"1126.5,1130.5,1301.5,1225.5",0.998111,7.051714,67.083136,67.083136,3.04149
GM019IG0129,289,positive_weight_q85,0.85,15,664,1079,1079,c45bec5cb132689f44c06b950f1d3085d68bd2c19394472ed74d084841ecdc49,1258.137573,1176.534668,"1198.5,1153.5,1294.5,1213.5",1.245594,23.42229,83.453712,83.453712,3.051119
GM019IG0130,290,positive_weight_q50,0.5,6,943,5049,5049,a6fac10c2439dc995fd7b8c47133514e9ed6bc2463ac1e2ac8637c598d466a3a,1230.216309,1160.44873,"1126.5,1093.5,1307.5,1225.5",0.676569,4.721218,67.477046,67.477046,1.866343
GM019IG0130,290,positive_weight_q70,0.7,10,667,2111,2111,0f283a576addf6d32fbffdf541f847c10b645ec3a094c5fa3cab796f51fe2259,1252.153198,1168.775757,"1182.5,1132.5,1300.5,1224.5",0.7898,22.772855,85.528683,85.528683,2.369375
GM019IG0130,290,positive_weight_q85,0.85,14,416,290,290,5fb8561d79ad50a13cec16d5fa0a02649856b0cc9ea27105f54ac97bfa88e9ca,1282.34729,1188.506348,"1269.5,1173.5,1296.5,1204.5",1.579083,42.467143,-74.777029,74.777029,2.629524
GM019IG0131,290,positive_weight_q50,0.5,6,1040,5075,5075,b374302d5fc1ec2879eaa2bf59c37c6c2fb4e8da4023a4624f134c06f0532999,1229.977295,1160.364624,"1125.5,1093.5,1307.5,1225.5",0.859062,4.558151,66.334665,66.334665,1.865037
GM019IG0131,290,positive_weight_q70,0.7,10,730,2111,2111,367a7a653df4b23d09564d529e6bd2cfb15aa00cae765339cd2b5388f1b0f7d5,1252.153198,1168.775757,"1182.5,1132.5,1300.5,1224.5",0.899892,22.772855,84.549369,84.549369,2.369375
GM019IG0131,290,positive_weight_q85,0.85,14,462,290,290,4f5d4551e0a643fa7d78a5d1ad717deb6d2254e45c0cb6f398636127ddc5bcb6,1282.34729,1188.506348,"1269.5,1173.5,1296.5,1204.5",1.570489,42.467143,-75.756343,75.756343,2.629524
GM019IG0132,290,positive_weight_q50,0.5,7,1573,7523,7523,4a186157ef3f948f945387c96aff3a903d9d06d351773f44130c0d437bf474fd,1231.730835,1157.001099,"1122.5,1080.5,1317.5,1225.5",1.590815,5.203399,62.98499,62.98499,1.680537
GM019IG0132,290,positive_weight_q70,0.7,10,1103,4195,4195,07a9066edf5ccd041924ed67faab67c50596bdd9a66635c1106bf8ae621623ae,1229.50061,1161.522705,"1122.5,1095.5,1302.5,1225.5",1.454396,4.635435,62.417026,62.417026,1.870156
GM019IG0132,290,positive_weight_q85,0.85,15,753,1299,1299,f3a3867466a6664e0de12c96b643f6b8c0cf123ad2ab6642bced3de8ec073f56,1257.295288,1171.330566,"1201.5,1138.5,1300.5,1224.5",1.419973,30.800811,88.582402,88.582402,2.511434
GM019IG0133,77,positive_weight_q50,0.5,8,694,4493,4493,6dfff470de74679d5dbd5a7b6eb57dbedd955da00b365a0dafd80ac6f21fc230,1189.092041,1233.364502,"1116.5,1176.5,1251.5,1273.5",0.270973,152.061757,39.122298,39.122298,1.832726
GM019IG0133,77,positive_weight_q70,0.7,13,547,1412,1412,c516f9c980705f13ba93c6d84a553def29fb85c414c4298c0d103e41e2265e1b,1209.955566,1217.799683,"1185.5,1181.5,1248.5,1248.5",0.513775,31.932439,-81.00702,81.00702,1.681364
GM019IG0133,77,positive_weight_q85,0.85,19,403,500,500,989a275c06fb42ee57ce9d31a687736fdb581d039e8050fe35f957f610c766c7,1201.371704,1217.436646,"1187.5,1196.5,1216.5,1236.5",0.370865,58.669706,-54.269753,54.269753,1.954469
GM019IG0134,290,positive_weight_q50,0.5,6,723,2703,2703,220613bc91db67ababf29a71e4fd6c8ce76132a55c0312967096d88d580939a9,1164.639282,1253.930908,"1115.5,1218.5,1217.5,1287.5",0.939888,0.030051,68.461206,68.461206,1.847085
GM019IG0134,290,positive_weight_q70,0.7,9,549,1233,1233,c9d4754fcd34d9aa4e93b346bbef470e1cda53faa75a8fb8882cac3abd44713f,1166.952759,1259.313354,"1116.5,1239.5,1205.5,1283.5",0.984144,172.859922,61.291077,61.291077,2.857735
GM019IG0134,290,positive_weight_q85,0.85,14,364,239,239,95ee1d6b6c9bd7ef50e25e814cc971643dc0443d8e222ed0e91c1abea1746a0d,1217.818604,1229.110718,"1208.5,1217.5,1228.5,1240.5",0.838648,61.553998,-50.014847,50.014847,1.60527
GM019IG0135,289,positive_weight_q50,0.5,7,272,1233,1233,19cf43f33312d66c688cf1669c879d7a0d99402cf9d2dc6b04b20cb082cf4553,1174.897339,1256.156982,"1141.5,1234.5,1212.5,1274.5",0.571665,2.353475,73.464408,73.464408,2.216956
GM019IG0135,289,positive_weight_q70,0.7,11,266,464,464,89cb388890905f485c29d9ceddb40f7667ba940116e78703113e374d548a439e,1214.436768,1227.872925,"1200.5,1206.5,1235.5,1241.5",0.955107,62.019113,-46.869954,46.869954,1.442951
GM019IG0135,289,positive_weight_q85,0.85,14,213,244,244,20b5af0dfea9c43ba5b92bfe7958166a98ab04c76e368a3aad4e77339d949d61,1213.962158,1230.429688,"1205.5,1217.5,1223.5,1240.5",0.915073,65.474861,-43.414206,43.414206,1.644507
GM019IG0136,80,positive_weight_q50,0.5,12,157,605,605,a06b763a584853ec9defee8b51f4f9ba5013d1fef7610078bf5b78c1bd034cc0,1185.43103,1255.81311,"1162.5,1237.5,1210.5,1272.5",0.193012,26.266527,-82.260537,82.260537,1.751656
GM019IG0136,80,positive_weight_q70,0.7,17,205,129,129,30b9ed099e52dfb9e71e4fb69c4755b1a9876193390935ba90d4d80455f7ca3b,1182.286133,1260.411743,"1173.5,1248.5,1191.5,1268.5",0.165033,86.208787,-22.318278,22.318278,1.11913
GM019IG0136,80,positive_weight_q85,0.85,21,160,19,19,20c5b42d394bf9700b876020d79344d855f1d360d50d718beefa83e44c5563d9,1187.85144,1261.975098,"1185.5,1259.5,1190.5,1265.5",0.320382,68.183462,-40.343602,40.343602,1.387964
GM019IG0137,289,positive_weight_q50,0.5,9,102,628,628,69b02ae877219abba592a0d7cca5a0ca2d3704eef0e5dbb18ac12e16faefccd6,1180.885498,1257.577026,"1151.5,1244.5,1208.5,1268.5",0.147113,4.728317,77.869918,77.869918,2.316837
GM019IG0137,289,positive_weight_q70,0.7,12,142,171,171,8d60ac725d246186569f5164e202ca34bb233a870919596d2d98f9bcff895e95,1181.682007,1257.362915,"1169.5,1245.5,1196.5,1268.5",0.171528,143.677861,36.819462,36.819462,1.226315
GM019IG0137,289,positive_weight_q85,0.85,15,123,29,29,1c234a0494b30e01dfbffb15232edbca244bd70fa614d0b7fd0de61e0221871f,1186.852783,1257.79248,"1180.5,1255.5,1194.5,1260.5",0.325643,179.934322,73.075923,73.075923,3.80714
GM019IG0138,290,positive_weight_q50,0.5,8,109,1080,1080,5865af128e054c10f30981e23733d199a50ddcc42737ea931dff09b23692ca21,1172.404541,1258.845825,"1139.5,1239.5,1205.5,1283.5",0.18853,170.568113,62.288157,62.288157,2.169949
GM019IG0138,290,positive_weight_q70,0.7,12,149,179,179,6c4606012ebf4acc076169d4ee99000a47569cb399525b527dc2d0d35e48ff5b,1182.890991,1256.0448,"1174.5,1242.5,1194.5,1267.5",0.315743,104.540853,-3.739103,3.739103,1.139836
GM019IG0138,290,positive_weight_q85,0.85,14,156,33,33,4ba6de1bc220084f5a4f10ce36a3ab8cc5a31e831c9783af13f612b5d4631b94,1179.573364,1257.133301,"1174.5,1251.5,1185.5,1261.5",0.232225,42.290583,-65.989373,65.989373,1.585488
GM019IG0139,78,positive_weight_q50,0.5,9,28,36,36,7c61569b67c33eab35225c5dd6f3673552f757c73e0b314505781cc09720464c,1153.846924,1259.332642,"1150.5,1254.5,1157.5,1264.5",0.036003,89.26166,-1.538508,1.538508,1.491335
