scene,response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,uncertain_envelope,response_state,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,geometry_origin_status,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_px,absolute_range_m,azimuth_angle_deg,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean_px,azimuth_weighted_mean_px,range_p50_width_px,range_p80_width_px,range_p90_width_px,azimuth_p50_width_px,azimuth_p80_width_px,azimuth_p90_width_px,range_p50_width_m,range_p80_width_m,range_p90_width_m,azimuth_p50_width_m,azimuth_p80_width_m,azimuth_p90_width_m,range_to_azimuth_p80_ratio,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,yaw_proxy_major_axis_deg,yaw_proxy_shape_class,energy_centroid_x,energy_centroid_y,energy_centroid_range_m,energy_centroid_azimuth_px,energy_centroid_offset_px,distance_to_fan_boundary_px,distance_to_fan_boundary_m,touches_display_fan_boundary,near_fan_boundary_side,boundary_family_id,boundary_variant_count,multiple_boundary_variant_uncertainty,scale_yaw_feasible,best_yaw_deg,yaw_feasible_interval_deg,best_scale_length_m,best_scale_width_m,scale_yaw_residual_m,min_extra_blur_margin_m
GM_RM019,R21B00187,R21B00187,R21R1F00127,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1257,1138,1287,1156","1257,1138,1287,1156","1107,1138,1287,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1272,1147,218.249765,6.547493,32.728917,0.540665,-0.841238,0.841238,0.540665,540,540,24566,40,1221,local_ring_excluding_frozen_responses,3817,true,1.153404,-1.485142,10.573208,17.121668,21.44882,12.499441,19.768177,23.193611,0.317196,0.51365,0.643465,0.374983,0.593045,0.695808,0.866123,9.165761,4.371082,2.096909,7.946538,65.217621,24.782379,65.217621,near_isotropic,1271.374268,1145.226807,6.582245,-1.485093,1.880361,174.6,5.238,false,near_range_bottom_display,R21R11BF00135,1,false,false,90,,3,1.4,2.564965,0
GM_RM019,R21B00188,R21B00188,R21R1F00128,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1227,1144,1251,1156","1227,1144,1251,1156","1107,1138,1287,1270",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1239,1150,199.603006,5.98809,25.204179,0.425845,-0.904796,0.904796,0.425845,288,288,12839,37,216,local_ring_excluding_frozen_responses,2463,true,0.213373,1.396762,4.258453,10.16618,11.975772,6.812523,15.487743,17.670074,0.127754,0.304985,0.359273,0.204376,0.464632,0.530102,0.656402,6.149538,3.29047,1.868893,0.964809,65.76063,24.23937,65.76063,azimuth_dominant,1240.354614,1150.401733,5.994638,1.396726,1.412929,174.6,5.238,false,near_range_bottom_display,R21R11BF00136,1,false,false,90,,3,1.4,2.761729,0
GM_RM019,R21B00189,R21B00189,R21R1F00123,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1107,1138,1251,1270","1107,1138,1251,1270","1107,1138,1287,1270",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1179,1204,129.044798,3.871344,11.170612,0.193731,-0.981055,0.981055,0.193731,19008,19008,807927,32,23328,local_ring_excluding_frozen_responses,213390,true,6.320009,4.980051,53.702278,99.14386,116.815247,54.60894,94.247894,117.227509,1.611068,2.974316,3.504457,1.638268,2.827437,3.516825,1.051948,38.107624,35.536271,1.072359,61.476394,39.694218,50.305782,39.694218,near_isotropic,1185.109985,1198.764526,4.063691,4.979955,8.046248,60.6,1.818,false,near_range_bottom_display,R21R11BF00131,3,true,true,2,0-179,3,2.6,0.16908,0
GM_RM019,R21B00190,R21B00190,R21R1F00125,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1107,1138,1257,1240","1107,1138,1257,1240","1107,1138,1287,1270",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1182,1189,144.341817,4.330254,11.185377,0.193984,-0.981005,0.981005,0.193984,15300,15300,662540,34,17892,local_ring_excluding_frozen_responses,158736,true,3.408583,8.786338,39.700211,81.960999,94.647552,56.759712,99.142448,117.332603,1.191006,2.45883,2.839427,1.702791,2.974273,3.519978,0.826699,37.36742,29.66518,1.259639,16.840929,84.344448,5.655552,84.344448,near_isotropic,1191.28064,1187.360596,4.440342,8.786333,9.424326,90.6,2.718,false,near_range_bottom_display,R21R11BF00131,3,true,true,90,0-4;40-140;176-179,3,2.5,0.048547,0
GM_RM019,R21B00191,R21B00191,R21R1F00129,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1115,1140,1259,1266","1115,1140,1259,1266","1115,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1187,1203,131.798179,3.953945,14.500167,0.250383,-0.968147,0.968147,0.250383,18144,18144,639400,26,23940,local_ring_excluding_frozen_responses,175949,true,6.007347,2.680986,50.460487,96.747925,114.808868,54.917297,95.395851,116.110863,1.513815,2.902438,3.444266,1.647519,2.861876,3.483326,1.014173,37.619959,35.075994,1.072527,41.327205,63.172962,26.827038,63.172962,near_isotropic,1191.099731,1197.855347,4.134946,2.68101,6.578393,64.6,1.938,false,near_range_bottom_display,R21R11BF00137,1,false,true,2,0-179,3,2.6,0.244903,0
GM_RM019,R21B00192,R21B00192,R21R1F00129,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1241,1194,1259,1236","1241,1194,1259,1236","1115,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1250,1215,150.2643,4.507929,39.70793,0.638874,-0.769311,0.769311,0.638874,756,756,28986,29,999,local_ring_excluding_frozen_responses,7509,true,-1.796445,1.508736,12.191852,21.54071,26.782143,11.121737,19.192848,23.808716,0.365756,0.646221,0.803464,0.333652,0.575785,0.714261,1.12233,10.574633,4.035712,2.620265,89.674652,40.033279,49.966721,40.033279,near_isotropic,1250.013062,1217.345825,4.454269,1.508736,2.345862,94.6,2.838,false,near_range_bottom_display,R21R11BF00138,1,false,false,0,,3,1.4,2.493913,0
GM_RM019,R21B00193,R21B00193,R21R1F00130,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1265,1170,1283,1188","1265,1170,1283,1188","1115,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1274,1179,193.345701,5.800371,38.363613,0.62065,-0.784088,0.784088,0.62065,324,324,12864,32,968,local_ring_excluding_frozen_responses,2711,true,-0.278292,0.270386,4.834863,10.290376,13.88394,7.807776,15.15834,17.934713,0.145046,0.308711,0.416518,0.234233,0.45475,0.538041,0.678859,5.611687,4.132763,1.357853,47.299206,81.064407,8.935593,81.064407,azimuth_dominant,1274.039307,1179.385986,5.792029,0.270382,0.387983,142.6,4.278,false,near_range_bottom_display,R21R11BF00139,1,false,false,90,,3,1.4,2.769333,0
GM_RM019,R21B00194,R21B00194,R21R1F00131,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1259,1140,1289,1152","1259,1140,1289,1152","1115,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1274,1146,220.175294,6.605259,33.026049,0.54502,-0.838423,0.838423,0.54502,360,360,13919,33,1155,local_ring_excluding_frozen_responses,2356,true,0.711141,-0.604536,9.390699,15.17609,18.446211,12.073107,20.373766,22.637417,0.281721,0.455283,0.553386,0.362193,0.611213,0.679123,0.744884,9.362187,3.03997,3.079698,3.836969,60.81092,29.18908,60.81092,azimuth_dominant,1273.880737,1145.074219,6.62662,-0.604562,0.933432,178.6,5.358,false,near_range_bottom_display,R21R11BF00140,1,false,false,90,,3,1.4,2.568812,0
GM_RM019,R21B00195,R21B00195,R21R1F00129,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1115,1140,1259,1266","1115,1140,1259,1266","1115,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1187,1203,131.798179,3.953945,14.500167,0.250383,-0.968147,0.968147,0.250383,18144,18144,639400,26,23940,local_ring_excluding_frozen_responses,175949,true,6.007347,2.680986,50.460487,96.747925,114.808868,54.917297,95.395851,116.110863,1.513815,2.902438,3.444266,1.647519,2.861876,3.483326,1.014173,37.619959,35.075994,1.072527,41.327205,63.172962,26.827038,63.172962,near_isotropic,1191.099731,1197.855347,4.134946,2.68101,6.578393,64.6,1.938,false,near_range_bottom_display,R21R11BF00137,1,false,true,2,0-179,3,2.6,0.244903,0
GM_RM019,R21B00196,R21B00196,R21R1F00132,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1115,1140,1271,1242","1115,1140,1271,1242","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1193,1191,144.945369,4.348361,15.608749,0.269067,-0.963121,0.963121,0.269067,15912,15912,786011,40,23184,local_ring_excluding_frozen_responses,172165,true,6.726343,7.351724,36.045303,81.000168,94.697754,59.007057,106.946503,126.57872,1.081359,2.430005,2.840933,1.770212,3.208395,3.797362,0.75739,39.707152,28.971937,1.370538,8.840548,83.231799,6.768201,83.231799,azimuth_dominant,1201.890381,1186.499878,4.555491,7.351683,9.964435,88.6,2.658,false,near_range_bottom_display,R21R11BF00141,1,false,true,84,43-137,3,2.1,0.028426,0
GM_RM019,R21B00197,R21B00197,R21R1F00132,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1157,1212,1211,1242","1157,1212,1211,1242","1115,1140,1271,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1184,1227,107.856201,3.235686,16.14971,0.278148,-0.960538,0.960538,0.278148,1620,1620,87047,46,1496,local_ring_excluding_frozen_responses,15937,true,-4.676341,-2.070538,7.814107,17.163593,22.470659,18.276186,37.512909,41.911362,0.234423,0.514908,0.67412,0.548286,1.125387,1.257341,0.457538,14.496067,7.25622,1.997744,11.375855,85.226144,4.773856,85.226144,azimuth_dominant,1180.710449,1230.916016,3.096015,-2.070507,5.114325,88.6,2.658,false,near_range_bottom_display,R21R11BF00142,2,true,false,90,,3,1.4,2.073056,0
GM_RM019,R21B00198,R21B00198,R21R1F00133,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1253,1194,1271,1236","1253,1194,1271,1236","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1262,1215,158.200379,4.746011,43.053308,0.682679,-0.730719,0.730719,0.682679,756,756,39060,39,1377,local_ring_excluding_frozen_responses,10060,true,-0.630139,-0.94808,11.393146,22.209806,27.334953,11.615648,20.864677,25.248991,0.341794,0.666294,0.820049,0.348469,0.62594,0.75747,1.064469,10.700908,4.32798,2.472495,89.101636,43.951671,46.048329,43.951671,near_isotropic,1260.877075,1214.813232,4.727193,-0.948045,1.138351,94.6,2.838,false,near_range_bottom_display,R21R11BF00143,1,false,false,0,,3,1.4,2.45873,0
GM_RM019,R21B00199,R21B00199,R21R1F00134,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1271,1140,1283,1152","1271,1140,1283,1152","1115,1140,1283,1242",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1277,1146,221.824615,6.654738,33.67574,0.554492,-0.832189,0.832189,0.554492,144,144,7885,47,660,local_ring_excluding_frozen_responses,1315,true,0.580161,-0.183244,2.775165,5.549429,8.320988,4.438642,8.876382,10.539858,0.083255,0.166483,0.24963,0.133159,0.266291,0.316196,0.62519,3.510726,2.503397,1.402385,42.777321,80.898419,9.101581,80.898419,azimuth_dominant,1277.169189,1145.415649,6.672144,-0.18322,0.608351,178.6,5.358,false,near_range_bottom_display,R21R11BF00144,1,false,false,90,,3,1.4,2.999121,0
GM_RM019,R21B00200,R21B00200,R21R1F00135,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1175,1254,1211,1266","1175,1254,1211,1266","1115,1140,1271,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1193,1260,80.655812,2.419674,28.916609,0.483536,-0.875324,0.875324,0.483536,432,432,22802,40,1862,local_ring_excluding_frozen_responses,5707,true,-0.88872,-0.936055,7.853123,14.139092,17.432098,13.154662,22.733639,27.043308,0.235594,0.424173,0.522963,0.39464,0.682009,0.811299,0.621946,9.645274,3.450211,2.79556,0.878912,61.962303,28.037697,61.962303,azimuth_dominant,1191.750977,1260.325317,2.393178,-0.935998,1.290694,64.6,1.938,false,near_range_bottom_display,R21R11BF00145,1,false,false,90,,3,1.4,2.515019,0
GM_RM019,R21B00201,R21B00201,R21R1F00132,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1115,1140,1271,1242","1115,1140,1271,1242","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1193,1191,144.945369,4.348361,15.608749,0.269067,-0.963121,0.963121,0.269067,15912,15912,786011,40,23184,local_ring_excluding_frozen_responses,172165,true,6.726343,7.351724,36.045303,81.000168,94.697754,59.007057,106.946503,126.57872,1.081359,2.430005,2.840933,1.770212,3.208395,3.797362,0.75739,39.707152,28.971937,1.370538,8.840548,83.231799,6.768201,83.231799,azimuth_dominant,1201.890381,1186.499878,4.555491,7.351683,9.964435,88.6,2.658,false,near_range_bottom_display,R21R11BF00141,1,false,true,84,43-137,3,2.1,0.028426,0
GM_RM019,R21B00202,R21B00202,R21R1F00132,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1115,1140,1271,1242","1115,1140,1271,1242","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1193,1191,144.945369,4.348361,15.608749,0.269067,-0.963121,0.963121,0.269067,15912,15912,786011,40,23184,local_ring_excluding_frozen_responses,172165,true,6.726343,7.351724,36.045303,81.000168,94.697754,59.007057,106.946503,126.57872,1.081359,2.430005,2.840933,1.770212,3.208395,3.797362,0.75739,39.707152,28.971937,1.370538,8.840548,83.231799,6.768201,83.231799,azimuth_dominant,1201.890381,1186.499878,4.555491,7.351683,9.964435,88.6,2.658,false,near_range_bottom_display,R21R11BF00141,1,false,true,84,43-137,3,2.1,0.028426,0
GM_RM019,R21B00203,R21B00203,R21R1F00132,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1157,1194,1271,1242","1157,1194,1271,1242","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1214,1218,127.588244,3.827647,28.051354,0.470263,-0.882526,0.882526,0.470263,5472,5472,270719,39,9288,local_ring_excluding_frozen_responses,63478,true,-1.240645,1.433229,37.884369,60.740707,67.981186,41.433285,72.95343,84.670807,1.136531,1.822221,2.039436,1.242999,2.188603,2.540124,0.832596,33.72896,12.032972,2.803045,11.014881,72.963527,17.036473,72.963527,near_isotropic,1214.681519,1219.769043,3.790669,1.433373,1.89578,88.6,2.658,false,near_range_bottom_display,R21R11BF00142,2,true,false,90,,3,1.8,0.811701,0
GM_RM019,R21B00204,R21B00204,R21R1F00136,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1121,1140,1277,1236","1121,1140,1277,1236","1121,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1199,1188,149.531803,4.485954,17.51403,0.300939,-0.953643,0.953643,0.300939,14976,14976,810063,44,18432,local_ring_excluding_frozen_responses,174775,true,7.600465,8.241336,33.287903,70.409103,91.991127,59.794636,109.004227,130.547485,0.998637,2.112273,2.759734,1.793839,3.270127,3.916425,0.64593,40.904903,26.8292,1.524641,9.41358,81.89955,8.10045,81.89955,azimuth_dominant,1209.146484,1183.232056,4.720445,8.241265,11.210907,94.6,2.838,false,near_range_bottom_display,R21R11BF00146,2,true,true,84,56-124,3.1,1.8,0.002171,0
GM_RM019,R21B00205,R21B00205,R21R1F00137,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1163,1212,1217,1266","1163,1212,1217,1266","1121,1140,1277,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1190,1239,98.420323,2.95261,21.455477,0.365778,-0.930702,0.930702,0.365778,2916,2916,164984,40,1748,local_ring_excluding_frozen_responses,49446,true,-1.281726,-2.551904,19.613836,37.028938,45.937668,21.77599,39.089489,45.872643,0.588415,1.110868,1.37813,0.65328,1.172685,1.376179,0.947286,14.83896,13.985322,1.061038,54.982747,56.47273,33.52727,56.47273,near_isotropic,1187.156128,1239.259521,2.915162,-2.55187,2.855689,64.6,1.938,false,near_range_bottom_display,R21R11BF00147,1,false,false,90,,3,1.4,1.850048,0
GM_RM019,R21B00206,R21B00206,R21R1F00138,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1277,1140,1289,1158","1277,1140,1289,1158","1121,1140,1289,1236",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1283,1149,222.754484,6.682635,35.388174,0.579113,-0.815247,0.815247,0.579113,216,216,12553,51,720,local_ring_excluding_frozen_responses,1907,true,1.016638,-0.900022,5.234463,11.520308,13.043958,5.212017,9.052119,11.132437,0.157034,0.345609,0.391319,0.156361,0.271564,0.333973,1.272664,4.77662,3.066427,1.557715,84.200314,41.187861,48.812139,41.187861,range_dominant,1282.85498,1147.650024,6.713186,-0.900015,1.357743,172.6,5.178,false,near_range_bottom_display,R21R11BF00148,1,false,false,0,,3,1.4,2.884295,0
GM_RM019,R21B00207,R21B00207,R21R1F00136,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1121,1140,1277,1266","1121,1140,1277,1266","1121,1140,1289,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1199,1203,135.302476,4.059074,19.425941,0.332588,-0.943072,0.943072,0.332588,19656,19656,1037348,41,25272,local_ring_excluding_frozen_responses,253493,true,8.778289,1.392177,45.276337,99.674454,120.986702,58.579861,106.0158,127.747849,1.35829,2.990234,3.629601,1.757396,3.180474,3.832435,0.940185,42.005067,34.806666,1.206811,20.360701,89.06524,0.93476,89.06524,near_isotropic,1203.232544,1195.184448,4.322626,1.392235,8.888041,64.6,1.938,false,near_range_bottom_display,R21R11BF00146,2,true,true,50,0-179,3,1.4,0.020509,0
GM_RM019,R21B00208,R21B00208,R21R1F00139,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1115,1140,1283,1236","1115,1140,1283,1236","1115,1140,1313,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1199,1188,149.531803,4.485954,17.51403,0.300939,-0.953643,0.953643,0.300939,16128,16128,780107,39,18324,local_ring_excluding_frozen_responses,170175,true,8.494,7.6578,34.452866,72.586563,93.996063,61.877136,115.531273,136.070038,1.033586,2.177597,2.819882,1.856314,3.465938,4.082101,0.628285,43.178341,26.950977,1.602107,5.703733,78.189703,11.810297,78.189703,azimuth_dominant,1208.859009,1182.204346,4.746336,7.657837,11.436331,94.6,2.838,false,near_range_bottom_display,R21R11BF00149,2,true,true,77,55-125,3.2,1.5,0.011193,0
GM_RM019,R21B00209,R21B00209,R21R1F00140,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1163,1212,1217,1266","1163,1212,1217,1266","1115,1140,1283,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1190,1239,98.420323,2.95261,21.455477,0.365778,-0.930702,0.930702,0.365778,2916,2916,150150,37,1748,local_ring_excluding_frozen_responses,43265,true,-1.138898,-1.86342,18.646555,36.73225,44.905357,19.878008,37.366264,44.145355,0.559397,1.101968,1.347161,0.59634,1.120988,1.324361,0.983032,14.320867,13.609633,1.05226,64.763683,46.691794,43.308206,46.691794,near_isotropic,1187.849121,1239.378296,2.91898,-1.863455,2.183893,64.6,1.938,false,near_range_bottom_display,R21R11BF00150,1,false,false,90,,3,1.4,1.902501,0
GM_RM019,R21B00210,R21B00210,R21R1F00141,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1259,1140,1289,1158","1259,1140,1289,1158","1115,1140,1313,1236",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1274,1149,217.666166,6.529985,33.456447,0.551303,-0.834305,0.834305,0.551303,540,540,27428,44,957,local_ring_excluding_frozen_responses,4321,true,0.681636,0.582164,8.909056,17.729902,20.24752,11.173072,18.608311,21.691933,0.267272,0.531897,0.607426,0.335192,0.558249,0.650758,0.952795,8.476666,4.768363,1.777689,7.852211,64.395764,25.604236,64.395764,near_isotropic,1274.86145,1148.752197,6.550458,0.582098,0.896383,172.6,5.178,false,near_range_bottom_display,R21R11BF00151,1,false,false,90,,3,1.4,2.591476,0
GM_RM019,R21B00211,R21B00211,R21R1F00142,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1289,1170,1313,1200","1289,1170,1313,1200","1115,1140,1313,1236",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1301,1185,206.901812,6.207054,45.27414,0.710482,-0.703715,0.703715,0.710482,720,720,34121,41,1412,local_ring_excluding_frozen_responses,5473,true,-0.930962,-0.852016,7.070987,14.798324,19.074749,12.748075,23.391773,27.627598,0.21213,0.44395,0.572242,0.382442,0.701753,0.828828,0.632629,9.08701,5.517806,1.646852,65.666666,69.607474,20.392526,69.607474,azimuth_dominant,1299.739014,1185.049805,6.179179,-0.85199,1.26197,130.6,3.918,false,near_range_bottom_display,R21R11BF00152,1,false,false,90,,3,1.4,2.489171,0
GM_RM019,R21B00212,R21B00212,R21R1F00139,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1115,1140,1283,1266","1115,1140,1283,1266","1115,1140,1313,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1199,1203,135.302476,4.059074,19.425941,0.332588,-0.943072,0.943072,0.332588,21168,21168,1000918,37,25524,local_ring_excluding_frozen_responses,238028,true,9.025243,0.714272,47.026485,102.066132,124.294846,60.925713,112.339409,133.032318,1.410795,3.061984,3.728845,1.827771,3.370182,3.99097,0.908551,44.598891,34.945023,1.276259,19.084843,89.658902,0.341098,89.658902,near_isotropic,1202.675293,1194.726074,4.329885,0.714257,9.053487,64.6,1.938,false,near_range_bottom_display,R21R11BF00149,2,true,true,54,1-179,3,1.6,0.00498,0
GM_RM019,R21B00213,R21B00213,R21R1F00143,280,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000280.png,"1115,1140,1277,1236","1115,1140,1277,1236","1115,1140,1277,1266",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1196,1188,148.656517,4.459696,16.411291,0.28253,-0.959258,0.959258,0.28253,15552,15552,681889,37,18900,local_ring_excluding_frozen_responses,133493,true,8.605377,9.191255,32.437195,70.722763,92.39151,60.35524,114.960312,132.1745,0.973116,2.121683,2.771745,1.810657,3.448809,3.965235,0.615193,42.479248,26.673589,1.592558,6.841491,80.4302,9.5698,80.4302,azimuth_dominant,1207.248047,1182.342041,4.725907,9.191237,12.590912,94.6,2.838,false,near_range_bottom_display,R21R11BF00153,2,true,true,76,56-124,3.2,1.4,0.012048,0
