region_id,pair_id,sar_frame,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,angle_deg,area_ratio_to_gt,offset_axis,offset_value,offset_unit,offset_px_local_range,offset_px_local_azimuth,offset_p0_convention_m_local_range,offset_p0_convention_m_local_azimuth,scale_ratio,rotation_relative_to_gt_deg,source_role,interpretation_scope,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status
E0_REG_000381_0025,WGV35A_PAIR_0168,381,SCALE,storage_long_axis_only_scale_1.50,scale_response,axis_aligned_storage_long_short,1220.1195,943.178,247.8495,72.532,0,1.5,,0,,0,0,0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1096.19475:906.912;1344.04425:906.912;1344.04425:979.444;1096.19475:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0026,WGV35A_PAIR_0168,381,SCALE,storage_short_axis_only_scale_1.50,scale_response,axis_aligned_storage_long_short,1220.1195,943.178,165.233,108.798,0,1.5,,0,,0,0,0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:888.779;1302.736:888.779;1302.736:997.577;1137.503:997.577,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0027,WGV35A_PAIR_0168,381,SCALE,uniform_scale_2.00,scale_response,axis_aligned_sar_gt_bbox,1220.1195,943.178,330.466,145.064,0,4,,0,,0,0,0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1054.8865:870.646;1385.3525:870.646;1385.3525:1015.71;1054.8865:1015.71,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0028,WGV35A_PAIR_0168,381,SCALE,range_only_scale_2.00,scale_response,local_range_azimuth_axes,1220.1195,943.178,198.591689,175.080247,-80.314909,2.901161,,0,,0,0,0,0,2,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1117.122236:1026.331482;1150.531887:830.570265;1323.116764:860.024518;1289.707113:1055.785735,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0029,WGV35A_PAIR_0168,381,SCALE,azimuth_only_scale_2.00,scale_response,local_range_azimuth_axes,1220.1195,943.178,99.295844,350.160494,-80.314909,2.901161,,0,,0,0,0,0,2,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1039.18221:962.664051;1055.887035:864.783442;1401.05679:923.691949;1384.351965:1021.572558,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0030,WGV35A_PAIR_0168,381,SCALE,storage_long_axis_only_scale_2.00,scale_response,axis_aligned_storage_long_short,1220.1195,943.178,330.466,72.532,0,2,,0,,0,0,0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1054.8865:906.912;1385.3525:906.912;1385.3525:979.444;1054.8865:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0031,WGV35A_PAIR_0168,381,SCALE,storage_short_axis_only_scale_2.00,scale_response,axis_aligned_storage_long_short,1220.1195,943.178,165.233,145.064,0,2,,0,,0,0,0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:870.646;1302.736:870.646;1302.736:1015.71;1137.503:1015.71,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0032,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,symmetric_expand_0.25,directional_expansion,axis_aligned_sar_gt_bbox,1220.1195,943.178,206.54125,90.665,0,1.5625,,0,,0,0,0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1116.848875:897.8455;1323.390125:897.8455;1323.390125:988.5105;1116.848875:988.5105,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0033,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,near_range_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1216.437718,964.75111,124.119806,175.080247,-80.314909,1.813225,,0,,-21.885031,0,-0.656551,0,1.25,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1119.704764:1011.199363;1140.585796:888.848603;1313.170673:918.302856;1292.289641:1040.653617,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0034,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,far_range_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1223.801282,921.60489,124.119806,175.080247,-80.314909,1.813225,,0,,21.885031,-0,0.656551,-0,1.25,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1127.068327:968.053144;1147.949359:845.702383;1320.534236:875.156637;1299.653204:997.507397,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0035,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,positive_azimuth_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1247.085887,947.780227,99.295844,218.850309,-80.314909,1.813225,,0,,0,27.356289,0,0.820689,1.25,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1130.867926:978.311623;1147.572751:880.431014;1363.303848:917.248831;1346.599023:1015.12944,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0036,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,negative_azimuth_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1193.153113,938.575773,99.295844,218.850309,-80.314909,1.813225,,0,,-0,-27.356289,-0,-0.820689,1.25,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1076.935152:969.107169;1093.639977:871.22656;1309.371074:908.044377;1292.666249:1005.924986,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0037,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,storage_front_expand_0.25,directional_expansion,axis_aligned_storage_long_short_unoriented,1245.937156,943.178,206.54125,72.532,0,1.25,,0,,4.343379,25.449684,0.130301,0.763491,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1142.666531:906.912;1349.207781:906.912;1349.207781:979.444;1142.666531:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0038,WGV35A_PAIR_0168,381,DIRECTIONAL_EXPANSION,storage_rear_expand_0.25,directional_expansion,axis_aligned_storage_long_short_unoriented,1194.301844,943.178,206.54125,72.532,0,1.25,,0,,-4.343379,-25.449684,-0.130301,-0.763491,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1091.031219:906.912;1297.572469:906.912;1297.572469:979.444;1091.031219:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0039,WGV35A_PAIR_0168,381,INTERNAL_CROP,near_side_half,internal_response_distribution,local_range_azimuth_axes,1215.943294,967.648152,49.647922,175.080247,-80.314909,0.72529,,0,,-24.823961,0,-0.744719,0,0.5,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1125.474649:977.391178;1133.827061:928.450873;1306.411939:957.905127;1298.059526:1006.845431,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0040,WGV35A_PAIR_0168,381,INTERNAL_CROP,far_side_half,internal_response_distribution,local_range_azimuth_axes,1224.295706,918.707848,49.647922,175.080247,-80.314909,0.72529,,0,,24.823961,0,0.744719,0,0.5,-80.314909,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1133.827061:928.450873;1142.179474:879.510569;1314.764351:908.964822;1306.411939:957.905127,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0041,WGV35A_PAIR_0168,381,INTERNAL_CROP,storage_front_half,internal_response_distribution,axis_aligned_storage_long_short_unoriented,1261.42775,943.178,82.6165,72.532,0,0.5,,0,,6.949406,40.719495,0.208482,1.221585,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1220.1195:906.912;1302.736:906.912;1302.736:979.444;1220.1195:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0042,WGV35A_PAIR_0168,381,INTERNAL_CROP,storage_rear_half,internal_response_distribution,axis_aligned_storage_long_short_unoriented,1178.81125,943.178,82.6165,72.532,0,0.5,,0,,-6.949406,-40.719495,-0.208482,-1.221585,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:906.912;1220.1195:906.912;1220.1195:979.444;1137.503:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0043,WGV35A_PAIR_0168,381,INTERNAL_CROP,center_core_0.50,internal_response_distribution,axis_aligned_sar_gt_bbox,1220.1195,943.178,82.6165,36.266,0,0.25,,0,,0,0,0,0,0.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1178.81125:925.045;1261.42775:925.045;1261.42775:961.311;1178.81125:961.311,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0044,WGV35A_PAIR_0168,381,INTERNAL_CROP,boundary_band_inner_0.75,internal_response_distribution,axis_aligned_sar_gt_bbox,1220.1195,943.178,165.233,72.532,0,1,,0,,0,0,0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:906.912;1302.736:906.912;1302.736:979.444;1137.503:979.444,1158.157125:915.9785;1282.081875:915.9785;1282.081875:970.3775;1158.157125:970.3775,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0045,WGV35A_PAIR_0168,381,TRANSLATION,image_x_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1054.8865,943.178,165.233,72.532,0,1,image_x,-1,gt_axis_extent,-27.797623,-162.87798,-0.833929,-4.886339,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,972.27:906.912;1137.503:906.912;1137.503:979.444;972.27:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0046,WGV35A_PAIR_0168,381,TRANSLATION,image_x_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1137.503,943.178,165.233,72.532,0,1,image_x,-0.5,gt_axis_extent,-13.898811,-81.43899,-0.416964,-2.44317,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1054.8865:906.912;1220.1195:906.912;1220.1195:979.444;1054.8865:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0047,WGV35A_PAIR_0168,381,TRANSLATION,image_x_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1178.81125,943.178,165.233,72.532,0,1,image_x,-0.25,gt_axis_extent,-6.949406,-40.719495,-0.208482,-1.221585,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1096.19475:906.912;1261.42775:906.912;1261.42775:979.444;1096.19475:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0048,WGV35A_PAIR_0168,381,TRANSLATION,image_x_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1261.42775,943.178,165.233,72.532,0,1,image_x,0.25,gt_axis_extent,6.949406,40.719495,0.208482,1.221585,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1178.81125:906.912;1344.04425:906.912;1344.04425:979.444;1178.81125:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0049,WGV35A_PAIR_0168,381,TRANSLATION,image_x_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1302.736,943.178,165.233,72.532,0,1,image_x,0.5,gt_axis_extent,13.898811,81.43899,0.416964,2.44317,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1220.1195:906.912;1385.3525:906.912;1385.3525:979.444;1220.1195:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0050,WGV35A_PAIR_0168,381,TRANSLATION,image_x_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1385.3525,943.178,165.233,72.532,0,1,image_x,1,gt_axis_extent,27.797623,162.87798,0.833929,4.886339,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1302.736:906.912;1467.969:906.912;1467.969:979.444;1302.736:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0051,WGV35A_PAIR_0168,381,TRANSLATION,image_y_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,870.646,165.233,72.532,0,1,image_y,-1,gt_axis_extent,71.498222,-12.202267,2.144947,-0.366068,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:834.38;1302.736:834.38;1302.736:906.912;1137.503:906.912,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0052,WGV35A_PAIR_0168,381,TRANSLATION,image_y_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,906.912,165.233,72.532,0,1,image_y,-0.5,gt_axis_extent,35.749111,-6.101133,1.072473,-0.183034,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:870.646;1302.736:870.646;1302.736:943.178;1137.503:943.178,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0053,WGV35A_PAIR_0168,381,TRANSLATION,image_y_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,925.045,165.233,72.532,0,1,image_y,-0.25,gt_axis_extent,17.874555,-3.050567,0.536237,-0.091517,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:888.779;1302.736:888.779;1302.736:961.311;1137.503:961.311,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0054,WGV35A_PAIR_0168,381,TRANSLATION,image_y_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,961.311,165.233,72.532,0,1,image_y,0.25,gt_axis_extent,-17.874555,3.050567,-0.536237,0.091517,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:925.045;1302.736:925.045;1302.736:997.577;1137.503:997.577,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0055,WGV35A_PAIR_0168,381,TRANSLATION,image_y_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,979.444,165.233,72.532,0,1,image_y,0.5,gt_axis_extent,-35.749111,6.101133,-1.072473,0.183034,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:943.178;1302.736:943.178;1302.736:1015.71;1137.503:1015.71,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0056,WGV35A_PAIR_0168,381,TRANSLATION,image_y_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,1015.71,165.233,72.532,0,1,image_y,1,gt_axis_extent,-71.498222,12.202267,-2.144947,0.366068,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:979.444;1302.736:979.444;1302.736:1051.976;1137.503:1051.976,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0057,WGV35A_PAIR_0168,381,TRANSLATION,local_range_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1203.414675,1041.058609,165.233,72.532,0,1,local_range,-1,gt_axis_extent,-99.295844,0,-2.978875,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1120.798175:1004.792609;1286.031175:1004.792609;1286.031175:1077.324609;1120.798175:1077.324609,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0058,WGV35A_PAIR_0168,381,TRANSLATION,local_range_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1211.767087,992.118304,165.233,72.532,0,1,local_range,-0.5,gt_axis_extent,-49.647922,0,-1.489438,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1129.150587:955.852304;1294.383587:955.852304;1294.383587:1028.384304;1129.150587:1028.384304,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0059,WGV35A_PAIR_0168,381,TRANSLATION,local_range_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1215.943294,967.648152,165.233,72.532,0,1,local_range,-0.25,gt_axis_extent,-24.823961,0,-0.744719,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1133.326794:931.382152;1298.559794:931.382152;1298.559794:1003.914152;1133.326794:1003.914152,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0060,WGV35A_PAIR_0168,381,TRANSLATION,local_range_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1224.295706,918.707848,165.233,72.532,0,1,local_range,0.25,gt_axis_extent,24.823961,0,0.744719,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1141.679206:882.441848;1306.912206:882.441848;1306.912206:954.973848;1141.679206:954.973848,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0061,WGV35A_PAIR_0168,381,TRANSLATION,local_range_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1228.471913,894.237696,165.233,72.532,0,1,local_range,0.5,gt_axis_extent,49.647922,0,1.489438,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1145.855413:857.971696;1311.088413:857.971696;1311.088413:930.503696;1145.855413:930.503696,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0062,WGV35A_PAIR_0168,381,TRANSLATION,local_range_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1236.824325,845.297391,165.233,72.532,0,1,local_range,1,gt_axis_extent,99.295844,-0,2.978875,-0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1154.207825:809.031391;1319.440825:809.031391;1319.440825:881.563391;1154.207825:881.563391,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0063,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1047.534623,913.723746,165.233,72.532,0,1,local_azimuth,-1,gt_axis_extent,0,-175.080247,0,-5.252407,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,964.918123:877.457746;1130.151123:877.457746;1130.151123:949.989746;964.918123:949.989746,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0064,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1133.827061,928.450873,165.233,72.532,0,1,local_azimuth,-0.5,gt_axis_extent,0,-87.540124,0,-2.626204,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1051.210561:892.184873;1216.443561:892.184873;1216.443561:964.716873;1051.210561:964.716873,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0065,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1176.973281,935.814437,165.233,72.532,0,1,local_azimuth,-0.25,gt_axis_extent,0,-43.770062,0,-1.313102,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1094.356781:899.548437;1259.589781:899.548437;1259.589781:972.080437;1094.356781:972.080437,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0066,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1263.265719,950.541563,165.233,72.532,0,1,local_azimuth,0.25,gt_axis_extent,-0,43.770062,-0,1.313102,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1180.649219:914.275563;1345.882219:914.275563;1345.882219:986.807563;1180.649219:986.807563,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0067,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1306.411939,957.905127,165.233,72.532,0,1,local_azimuth,0.5,gt_axis_extent,-0,87.540124,-0,2.626204,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1223.795439:921.639127;1389.028439:921.639127;1389.028439:994.171127;1223.795439:994.171127,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0068,WGV35A_PAIR_0168,381,TRANSLATION,local_azimuth_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1392.704377,972.632254,165.233,72.532,0,1,local_azimuth,1,gt_axis_extent,0,175.080247,0,5.252407,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1310.087877:936.366254;1475.320877:936.366254;1475.320877:1008.898254;1310.087877:1008.898254,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0069,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1054.8865,943.178,165.233,72.532,0,1,storage_long_axis,-1,gt_axis_extent,-27.797623,-162.87798,-0.833929,-4.886339,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,972.27:906.912;1137.503:906.912;1137.503:979.444;972.27:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0070,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1137.503,943.178,165.233,72.532,0,1,storage_long_axis,-0.5,gt_axis_extent,-13.898811,-81.43899,-0.416964,-2.44317,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1054.8865:906.912;1220.1195:906.912;1220.1195:979.444;1054.8865:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0071,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1178.81125,943.178,165.233,72.532,0,1,storage_long_axis,-0.25,gt_axis_extent,-6.949406,-40.719495,-0.208482,-1.221585,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1096.19475:906.912;1261.42775:906.912;1261.42775:979.444;1096.19475:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0072,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1261.42775,943.178,165.233,72.532,0,1,storage_long_axis,0.25,gt_axis_extent,6.949406,40.719495,0.208482,1.221585,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1178.81125:906.912;1344.04425:906.912;1344.04425:979.444;1178.81125:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0073,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1302.736,943.178,165.233,72.532,0,1,storage_long_axis,0.5,gt_axis_extent,13.898811,81.43899,0.416964,2.44317,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1220.1195:906.912;1385.3525:906.912;1385.3525:979.444;1220.1195:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0074,WGV35A_PAIR_0168,381,TRANSLATION,storage_long_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1385.3525,943.178,165.233,72.532,0,1,storage_long_axis,1,gt_axis_extent,27.797623,162.87798,0.833929,4.886339,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1302.736:906.912;1467.969:906.912;1467.969:979.444;1302.736:979.444,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0075,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,870.646,165.233,72.532,0,1,storage_short_axis,-1,gt_axis_extent,71.498222,-12.202267,2.144947,-0.366068,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:834.38;1302.736:834.38;1302.736:906.912;1137.503:906.912,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0076,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,906.912,165.233,72.532,0,1,storage_short_axis,-0.5,gt_axis_extent,35.749111,-6.101133,1.072473,-0.183034,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:870.646;1302.736:870.646;1302.736:943.178;1137.503:943.178,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0077,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,925.045,165.233,72.532,0,1,storage_short_axis,-0.25,gt_axis_extent,17.874555,-3.050567,0.536237,-0.091517,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:888.779;1302.736:888.779;1302.736:961.311;1137.503:961.311,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0078,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,961.311,165.233,72.532,0,1,storage_short_axis,0.25,gt_axis_extent,-17.874555,3.050567,-0.536237,0.091517,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:925.045;1302.736:925.045;1302.736:997.577;1137.503:997.577,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0079,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,979.444,165.233,72.532,0,1,storage_short_axis,0.5,gt_axis_extent,-35.749111,6.101133,-1.072473,0.183034,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:943.178;1302.736:943.178;1302.736:1015.71;1137.503:1015.71,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0080,WGV35A_PAIR_0168,381,TRANSLATION,storage_short_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1220.1195,1015.71,165.233,72.532,0,1,storage_short_axis,1,gt_axis_extent,-71.498222,12.202267,-2.144947,0.366068,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1137.503:979.444;1302.736:979.444;1302.736:1051.976;1137.503:1051.976,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0081,WGV35A_PAIR_0168,381,ROTATION,image_axis_rotation_-90,rotation_response_curve,same_center_axis_rotation,1220.1195,943.178,165.233,72.532,-90,1,,0,,0,0,0,0,1,-90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1183.8535:1025.7945;1183.8535:860.5615;1256.3855:860.5615;1256.3855:1025.7945,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0082,WGV35A_PAIR_0168,381,ROTATION,image_axis_rotation_-60,rotation_response_curve,same_center_axis_rotation,1220.1195,943.178,165.233,72.532,-60,1,,0,,0,0,0,0,1,-60,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1147.403973:996.592988;1230.020473:853.497012;1292.835027:889.763012;1210.218527:1032.858988,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0083,WGV35A_PAIR_0168,381,ROTATION,image_axis_rotation_-45,rotation_response_curve,same_center_axis_rotation,1220.1195,943.178,165.233,72.532,-45,1,,0,,0,0,0,0,1,-45,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1136.056878:975.952753;1252.894253:859.115378;1304.182122:910.403247;1187.344747:1027.240622,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000381_0084,WGV35A_PAIR_0168,381,ROTATION,image_axis_rotation_-30,rotation_response_curve,same_center_axis_rotation,1220.1195,943.178,165.233,72.532,-30,1,,0,,0,0,0,0,1,-30,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1130.438512:953.078973;1273.534488:870.462473;1309.800488:933.277027;1166.704512:1015.893527,,NOT_READY,P0_CONVENTION_ONLY
