template_id,independent_geometry_id,member_response_unit_ids,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,template_scope
GM019IG0198_T42,GM019IG0198,R21B00193,273,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0198_T43,GM019IG0198,R21B00193,273,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0198_T44,GM019IG0198,R21B00193,273,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0198_T45,GM019IG0198,R21B00193,273,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0199_T01,GM019IG0199,R21B00171,270,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T02,GM019IG0199,R21B00171,270,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T03,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T04,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T05,GM019IG0199,R21B00171,270,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T06,GM019IG0199,R21B00171,270,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T07,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T08,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T09,GM019IG0199,R21B00171,270,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0199_T10,GM019IG0199,R21B00171,270,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0199_T11,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0199_T12,GM019IG0199,R21B00171,270,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0199_T13,GM019IG0199,R21B00171,270,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T14,GM019IG0199,R21B00171,270,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T15,GM019IG0199,R21B00171,270,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T16,GM019IG0199,R21B00171,270,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T17,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T18,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T19,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T20,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T21,GM019IG0199,R21B00171,270,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T22,GM019IG0199,R21B00171,270,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T23,GM019IG0199,R21B00171,270,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T24,GM019IG0199,R21B00171,270,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T25,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T26,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T27,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T28,GM019IG0199,R21B00171,270,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T29,GM019IG0199,R21B00171,270,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T30,GM019IG0199,R21B00171,270,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T31,GM019IG0199,R21B00171,270,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0199_T32,GM019IG0199,R21B00171,270,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0199_T33,GM019IG0199,R21B00171,270,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T34,GM019IG0199,R21B00171,270,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T35,GM019IG0199,R21B00171,270,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0199_T36,GM019IG0199,R21B00171,270,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0199_T37,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0199_T38,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0199_T39,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0199_T40,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0199_T41,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0199_T42,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0199_T43,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0199_T44,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0199_T45,GM019IG0199,R21B00171,270,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0200_T01,GM019IG0200,R21B00199,276,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T02,GM019IG0200,R21B00199,276,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T03,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T04,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T05,GM019IG0200,R21B00199,276,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T06,GM019IG0200,R21B00199,276,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T07,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T08,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T09,GM019IG0200,R21B00199,276,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0200_T10,GM019IG0200,R21B00199,276,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0200_T11,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0200_T12,GM019IG0200,R21B00199,276,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0200_T13,GM019IG0200,R21B00199,276,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T14,GM019IG0200,R21B00199,276,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T15,GM019IG0200,R21B00199,276,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T16,GM019IG0200,R21B00199,276,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T17,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T18,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T19,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T20,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T21,GM019IG0200,R21B00199,276,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T22,GM019IG0200,R21B00199,276,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T23,GM019IG0200,R21B00199,276,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T24,GM019IG0200,R21B00199,276,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T25,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T26,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T27,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T28,GM019IG0200,R21B00199,276,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T29,GM019IG0200,R21B00199,276,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T30,GM019IG0200,R21B00199,276,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T31,GM019IG0200,R21B00199,276,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0200_T32,GM019IG0200,R21B00199,276,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0200_T33,GM019IG0200,R21B00199,276,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T34,GM019IG0200,R21B00199,276,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T35,GM019IG0200,R21B00199,276,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0200_T36,GM019IG0200,R21B00199,276,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0200_T37,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0200_T38,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0200_T39,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0200_T40,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0200_T41,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0200_T42,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0200_T43,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0200_T44,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0200_T45,GM019IG0200,R21B00199,276,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0201_T01,GM019IG0201,R21B00219,281,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T02,GM019IG0201,R21B00219,281,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T03,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T04,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T05,GM019IG0201,R21B00219,281,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T06,GM019IG0201,R21B00219,281,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T07,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T08,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T09,GM019IG0201,R21B00219,281,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0201_T10,GM019IG0201,R21B00219,281,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0201_T11,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0201_T12,GM019IG0201,R21B00219,281,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0201_T13,GM019IG0201,R21B00219,281,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T14,GM019IG0201,R21B00219,281,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T15,GM019IG0201,R21B00219,281,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T16,GM019IG0201,R21B00219,281,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T17,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T18,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T19,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T20,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T21,GM019IG0201,R21B00219,281,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T22,GM019IG0201,R21B00219,281,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T23,GM019IG0201,R21B00219,281,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T24,GM019IG0201,R21B00219,281,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T25,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T26,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T27,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T28,GM019IG0201,R21B00219,281,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T29,GM019IG0201,R21B00219,281,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T30,GM019IG0201,R21B00219,281,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T31,GM019IG0201,R21B00219,281,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0201_T32,GM019IG0201,R21B00219,281,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0201_T33,GM019IG0201,R21B00219,281,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T34,GM019IG0201,R21B00219,281,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T35,GM019IG0201,R21B00219,281,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0201_T36,GM019IG0201,R21B00219,281,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0201_T37,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0201_T38,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0201_T39,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0201_T40,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0201_T41,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0201_T42,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0201_T43,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0201_T44,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0201_T45,GM019IG0201,R21B00219,281,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0202_T01,GM019IG0202,R21B00095,80,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T02,GM019IG0202,R21B00095,80,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T03,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T04,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T05,GM019IG0202,R21B00095,80,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T06,GM019IG0202,R21B00095,80,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T07,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T08,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T09,GM019IG0202,R21B00095,80,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0202_T10,GM019IG0202,R21B00095,80,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0202_T11,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0202_T12,GM019IG0202,R21B00095,80,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0202_T13,GM019IG0202,R21B00095,80,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T14,GM019IG0202,R21B00095,80,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T15,GM019IG0202,R21B00095,80,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T16,GM019IG0202,R21B00095,80,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T17,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T18,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T19,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T20,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T21,GM019IG0202,R21B00095,80,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T22,GM019IG0202,R21B00095,80,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T23,GM019IG0202,R21B00095,80,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T24,GM019IG0202,R21B00095,80,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T25,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T26,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T27,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T28,GM019IG0202,R21B00095,80,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T29,GM019IG0202,R21B00095,80,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T30,GM019IG0202,R21B00095,80,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T31,GM019IG0202,R21B00095,80,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0202_T32,GM019IG0202,R21B00095,80,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0202_T33,GM019IG0202,R21B00095,80,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T34,GM019IG0202,R21B00095,80,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T35,GM019IG0202,R21B00095,80,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0202_T36,GM019IG0202,R21B00095,80,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0202_T37,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0202_T38,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0202_T39,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0202_T40,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0202_T41,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0202_T42,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0202_T43,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0202_T44,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0202_T45,GM019IG0202,R21B00095,80,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0203_T01,GM019IG0203,R21B00206,278,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T02,GM019IG0203,R21B00206,278,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T03,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T04,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T05,GM019IG0203,R21B00206,278,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T06,GM019IG0203,R21B00206,278,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T07,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T08,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T09,GM019IG0203,R21B00206,278,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0203_T10,GM019IG0203,R21B00206,278,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0203_T11,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0203_T12,GM019IG0203,R21B00206,278,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0203_T13,GM019IG0203,R21B00206,278,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T14,GM019IG0203,R21B00206,278,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T15,GM019IG0203,R21B00206,278,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T16,GM019IG0203,R21B00206,278,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T17,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T18,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T19,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T20,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T21,GM019IG0203,R21B00206,278,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T22,GM019IG0203,R21B00206,278,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T23,GM019IG0203,R21B00206,278,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T24,GM019IG0203,R21B00206,278,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T25,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T26,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T27,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T28,GM019IG0203,R21B00206,278,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T29,GM019IG0203,R21B00206,278,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T30,GM019IG0203,R21B00206,278,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T31,GM019IG0203,R21B00206,278,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0203_T32,GM019IG0203,R21B00206,278,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0203_T33,GM019IG0203,R21B00206,278,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T34,GM019IG0203,R21B00206,278,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
