subject_frame_id,subject_name,sar_frame,split,posthoc_evaluation_label,single_feature_energy_confusion,metric_shape_confusion,observable_structure_evaluable,observable_structure_confusion,temporal_physical_evaluable,temporal_physical_confusion,full_physical_confusion,vehicle_local_background_normalized_energy,subject_local_background_normalized_energy,vehicle_higher_on_local_background_normalized_energy,not_evaluable_gate_count,not_evaluable_gates
fixed_strong_scatterer_sar000379,fixed_strong_scatterer,379,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.084269,1.061246,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000379,fixed_linear_structure,379,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.084269,1.01343,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000380,vehicle_body_axis_reference,380,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.076707,1.076707,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000380,matched_ordinary_background,380,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.076707,0.981278,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000380,matched_strong_scatterer_background,380,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.076707,0.981278,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000380,matched_linear_structure_background,380,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.076707,0.981278,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000380,fixed_known_non_vehicle_N005,380,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.076707,1.021763,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000380,fixed_strong_scatterer,380,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.076707,1.068142,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000380,fixed_linear_structure,380,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.076707,1.018722,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000381,vehicle_body_axis_reference,381,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.051583,1.051583,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000381,matched_ordinary_background,381,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051583,0.994889,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000381,matched_strong_scatterer_background,381,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051583,1.005227,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000381,matched_linear_structure_background,381,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051583,1.001364,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000381,fixed_known_non_vehicle_N005,381,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.051583,0.998109,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000381,fixed_strong_scatterer,381,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.051583,1.072399,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000381,fixed_linear_structure,381,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.051583,0.998636,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000382,vehicle_body_axis_reference,382,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.042234,1.042234,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000382,matched_ordinary_background,382,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.042234,0.959424,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000382,matched_strong_scatterer_background,382,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.042234,1.00749,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000382,matched_linear_structure_background,382,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.042234,1.000904,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000382,fixed_known_non_vehicle_N005,382,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.042234,0.999096,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000382,fixed_strong_scatterer,382,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.042234,1.07714,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000382,fixed_linear_structure,382,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.042234,0.987956,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000383,vehicle_body_axis_reference,383,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.075283,1.075283,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000383,matched_ordinary_background,383,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.075283,0.986149,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000383,matched_strong_scatterer_background,383,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.075283,0.986149,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000383,matched_linear_structure_background,383,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.075283,0.985973,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000383,fixed_known_non_vehicle_N005,383,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.075283,1.026709,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000383,fixed_strong_scatterer,383,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.075283,1.110209,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000383,fixed_linear_structure,383,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.075283,1.013851,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000384,vehicle_body_axis_reference,384,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.067957,1.067957,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000384,matched_ordinary_background,384,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.067957,0.986807,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000384,matched_strong_scatterer_background,384,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.067957,0.986807,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000384,matched_linear_structure_background,384,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.067957,0.978425,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000384,fixed_known_non_vehicle_N005,384,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.067957,1.019833,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000384,fixed_strong_scatterer,384,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.067957,1.103085,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000384,fixed_linear_structure,384,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.067957,1.013193,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000385,vehicle_body_axis_reference,385,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.104458,1.104458,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000385,matched_ordinary_background,385,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.104458,0.929194,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000385,matched_strong_scatterer_background,385,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.104458,1.002672,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000385,matched_linear_structure_background,385,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.104458,1.002672,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000385,fixed_known_non_vehicle_N005,385,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.104458,0.997328,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000385,fixed_strong_scatterer,385,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.104458,1.023067,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000385,fixed_linear_structure,385,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.104458,0.962676,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000386,vehicle_body_axis_reference,386,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.102437,1.102437,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000386,matched_ordinary_background,386,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.102437,0.960641,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000386,matched_strong_scatterer_background,386,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.102437,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000386,matched_linear_structure_background,386,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.102437,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000386,fixed_known_non_vehicle_N005,386,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.102437,1.003517,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000386,fixed_strong_scatterer,386,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.102437,1.016681,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000386,fixed_linear_structure,386,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.102437,0.960557,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000387,vehicle_body_axis_reference,387,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.121685,1.121685,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000387,matched_ordinary_background,387,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.121685,0.942097,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000387,matched_strong_scatterer_background,387,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.121685,1.01991,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000387,matched_linear_structure_background,387,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.121685,0.98009,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000387,fixed_known_non_vehicle_N005,387,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.121685,1.02219,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000387,fixed_strong_scatterer,387,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.121685,1.03125,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000387,fixed_linear_structure,387,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.121685,0.979587,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000388,vehicle_body_axis_reference,388,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.061035,1.061035,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000388,matched_ordinary_background,388,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.061035,0.988219,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000388,matched_strong_scatterer_background,388,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.061035,0.993871,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000388,matched_linear_structure_background,388,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.061035,0.993871,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000388,fixed_known_non_vehicle_N005,388,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.061035,1.020136,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000388,fixed_strong_scatterer,388,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.061035,1.090244,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000388,fixed_linear_structure,388,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.061035,1.006129,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000389,vehicle_body_axis_reference,389,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.055638,1.055638,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000389,matched_ordinary_background,389,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.055638,0.990373,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000389,matched_strong_scatterer_background,389,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.055638,0.996322,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000389,matched_linear_structure_background,389,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.055638,0.990373,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000389,fixed_known_non_vehicle_N005,389,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.055638,1.018019,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000389,fixed_strong_scatterer,389,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.055638,1.070746,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000389,fixed_linear_structure,389,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.055638,1.003678,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000390,vehicle_body_axis_reference,390,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.051059,1.051059,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000390,matched_ordinary_background,390,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051059,0.987063,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000390,matched_strong_scatterer_background,390,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051059,0.99385,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000390,matched_linear_structure_background,390,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.051059,0.987063,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000390,fixed_known_non_vehicle_N005,390,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.051059,1.03556,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000390,fixed_strong_scatterer,390,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.051059,1.06148,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000390,fixed_linear_structure,390,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.051059,1.00615,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000391,vehicle_body_axis_reference,391,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.03795,1.03795,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000391,matched_ordinary_background,391,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.03795,0.978971,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000391,matched_strong_scatterer_background,391,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.03795,0.990078,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000391,matched_linear_structure_background,391,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.03795,0.992985,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000391,fixed_known_non_vehicle_N005,391,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.03795,1.042281,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000391,fixed_strong_scatterer,391,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.03795,1.038197,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000391,fixed_linear_structure,391,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.03795,1.007015,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000392,vehicle_body_axis_reference,392,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.099506,1.099506,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000392,matched_ordinary_background,392,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.099506,0.964934,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000392,matched_strong_scatterer_background,392,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.099506,0.997827,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000392,matched_linear_structure_background,392,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.099506,0.962391,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000392,fixed_known_non_vehicle_N005,392,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.099506,1.017638,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000392,fixed_strong_scatterer,392,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.099506,1.02368,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000392,fixed_linear_structure,392,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.099506,1.002173,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000393,vehicle_body_axis_reference,393,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.030383,1.030383,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000393,matched_ordinary_background,393,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.030383,0.957763,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000393,matched_strong_scatterer_background,393,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.030383,0.99779,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000393,matched_linear_structure_background,393,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.030383,0.95357,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000393,fixed_known_non_vehicle_N005,393,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.030383,1.066524,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000393,fixed_strong_scatterer,393,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.030383,1.00221,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000393,fixed_linear_structure,393,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.030383,1.004644,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000394,vehicle_body_axis_reference,394,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.105036,1.105036,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000394,matched_ordinary_background,394,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.105036,0.975772,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000394,matched_strong_scatterer_background,394,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.105036,1.000356,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000394,matched_linear_structure_background,394,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.105036,0.973958,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000394,fixed_known_non_vehicle_N005,394,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.105036,1.043248,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000394,fixed_strong_scatterer,394,posthoc_diagnosis,negative,true,false,false,false,true,false,false,1.105036,1.037794,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000394,fixed_linear_structure,394,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.105036,0.999644,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
