experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,component_ids,assembly_id,component_count,assembly_centroid,assembly_envelope,assembly_azimuth,assembly_radial,azimuth_span,radial_span,max_pair_distance_px,max_diameter_px,internal_max_gap_px,compact_pass,rejection_reason,search_window,budget_width,budget_height,source_anchor_area,prediction_area_ratio,persistent_hypothesis_id,association_event
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_47_c001,C1D_OPEN_WHITE_0204_TO_0207_47_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1154.964,1067.643","1146.000,1063.000,1170.000,1079.000",0.206055,262.986206,0,0,0,28.84441,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.029219,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_47_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_47_c006,C1D_OPEN_WHITE_0204_TO_0207_47_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,2,"1236.763,1084.658","1202.000,1063.000,1273.000,1111.000",18.678361,260.095024,6.799448,16.479874,35.258012,85.702975,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.259318,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_47_c007,,1,"1155.173,1155.397","1026.000,1103.000,1266.000,1212.000",0.999937,183.044327,0,0,0,263.592489,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,1.990539,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_47_c001,,1,"974.556,1108.321","774.000,1010.000,1053.000,1159.000",-37.528481,290.113983,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_47_c001,,1,"1214.860,1177.913","1188.000,1138.000,1276.000,1266.000",21.685677,164.942932,0,0,0,155.331903,0,false,envelope_height_exceeds_fixed_budget,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.857088,OPEN_WHITE_0204_TO_0207_c1d_28_03,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_47_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_47_c005,C1D_OPEN_WHITE_0204_TO_0207_47_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,2,"1322.846,1153.701","1292.000,1138.000,1372.000,1210.000",43.708718,244.861026,3.526211,54.857681,56.299071,107.628992,16,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.438284,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_47_c001,,1,"1158.497,1222.304","1073.000,1186.000,1225.000,1298.000",1.874899,112.077866,0,0,0,188.80678,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.295372,OPEN_WHITE_0204_TO_0207_c1d_28_04,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_47_c002,C1D_OPEN_WHITE_0204_TO_0207_47_OPEN_WHITE_0204_TO_0207_c1d_28_04_a001,1,"1194.949,1190.136","1169.000,1186.000,1225.000,1202.000",16.179609,146.625381,0,0,0,58.240879,0,true,compact_pass,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,0.068177,OPEN_WHITE_0204_TO_0207_c1d_28_04,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_48_c002,C1D_OPEN_WHITE_0204_TO_0207_48_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1157.304,1067.609","1146.000,1063.000,1170.000,1079.000",0.716838,263.03476,0,0,0,28.84441,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.029219,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_48_c003,C1D_OPEN_WHITE_0204_TO_0207_48_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,1,"1232.989,1081.648","1202.000,1063.000,1266.000,1111.000",17.677971,261.608337,0,0,0,80,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.233751,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_48_c006,,1,"1153.832,1154.088","1002.000,1103.000,1273.000,1199.000",0.446786,185.852783,0,0,0,287.501304,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,1.979582,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_48_c009,C1D_OPEN_WHITE_0204_TO_0207_48_OPEN_WHITE_0204_TO_0207_c1d_28_01_a003,1,"1144.513,1202.256","1130.000,1199.000,1162.000,1212.000",-4.230982,128.762665,0,0,0,34.539832,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.031654,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_48_c001,,1,"972.367,1106.544","774.000,1010.000,1053.000,1159.000",-37.634907,293.140808,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_48_c001,,1,"1215.714,1177.556","1188.000,1138.000,1284.000,1266.000",21.899071,165.628723,0,0,0,160,0,false,envelope_height_exceeds_fixed_budget,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.935005,OPEN_WHITE_0204_TO_0207_c1d_28_03,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_48_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_48_c005,C1D_OPEN_WHITE_0204_TO_0207_48_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,2,"1327.035,1154.092","1292.000,1138.000,1388.000,1210.000",44.458124,247.483736,2.757065,52.668518,53.549034,120,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.52594,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_48_c001,,1,"1157.855,1223.885","1073.000,1186.000,1225.000,1298.000",1.453378,110.594826,0,0,0,188.80678,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.295372,OPEN_WHITE_0204_TO_0207_c1d_28_04,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_49_c002,C1D_OPEN_WHITE_0204_TO_0207_49_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1149.317,1075.854","1106.000,1063.000,1170.000,1111.000",-1.198174,255.278015,0,0,0,80,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.233751,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_49_c003;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_49_c005,C1D_OPEN_WHITE_0204_TO_0207_49_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,2,"1238.456,1080.937","1202.000,1063.000,1273.000,1119.000",18.769969,264.01069,5.990061,19.915604,33.8146,90.426766,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.302538,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_49_c007,,1,"1150.276,1155.803","1010.000,1111.000,1273.000,1199.000",-0.570652,184.228668,0,0,0,277.331931,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,1.761048,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_49_c009,C1D_OPEN_WHITE_0204_TO_0207_49_OPEN_WHITE_0204_TO_0207_c1d_28_01_a003,1,"1144.719,1202.312","1138.000,1199.000,1154.000,1207.000",-4.13817,128.664551,0,0,0,17.888544,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.00974,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_49_c001,,1,"974.624,1104.116","774.000,1010.000,1053.000,1159.000",-37.048286,293.845001,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_49_c001,,1,"1216.432,1179.765","1188.000,1138.000,1284.000,1266.000",22.445332,163.871185,0,0,0,160,0,false,envelope_height_exceeds_fixed_budget,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.935005,OPEN_WHITE_0204_TO_0207_c1d_28_03,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_49_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_49_c004,C1D_OPEN_WHITE_0204_TO_0207_49_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,2,"1332.934,1151.918","1300.000,1138.000,1396.000,1210.000",45.018538,253.167944,1.751072,53.260666,53.502012,120,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.52594,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_49_c001,,1,"1159.022,1225.135","1073.000,1186.000,1233.000,1298.000",2.010556,110.033401,0,0,0,195.30489,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.363549,OPEN_WHITE_0204_TO_0207_c1d_28_04,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_50_c002,C1D_OPEN_WHITE_0204_TO_0207_50_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1154.743,1074.086","1130.000,1063.000,1178.000,1095.000",0.119575,256.690277,0,0,0,57.68882,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.116876,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_50_c003,,1,"1156.374,1151.204","1002.000,1063.000,1273.000,1207.000",0.903908,188.943573,0,0,0,306.882714,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,2.969372,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_50_c006,C1D_OPEN_WHITE_0204_TO_0207_50_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,1,"1147.074,1202.407","1130.000,1199.000,1162.000,1207.000",-3.09218,128.438751,0,0,0,32.984845,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.019479,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_50_c001,,1,"962.792,1104.496","774.000,1010.000,1053.000,1159.000",-38.523094,301.834015,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_50_c001,,1,"1217.544,1181.752","1188.000,1138.000,1284.000,1274.000",23.1451,162.557526,0,0,0,166.469216,0,false,envelope_height_exceeds_fixed_budget,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.993443,OPEN_WHITE_0204_TO_0207_c1d_28_03,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_50_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_50_c004,C1D_OPEN_WHITE_0204_TO_0207_50_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,2,"1337.608,1151.200","1300.000,1138.000,1396.000,1202.000",45.616637,256.970064,1.363247,51.282303,51.309718,115.377641,8,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.467503,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_50_c001,,1,"1161.119,1226.511","1073.000,1186.000,1233.000,1298.000",3.063501,108.98333,0,0,0,195.30489,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.363549,OPEN_WHITE_0204_TO_0207_c1d_28_04,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_51_c002,C1D_OPEN_WHITE_0204_TO_0207_51_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1162.607,1071.286","1154.000,1063.000,1178.000,1079.000",1.894737,259.474884,0,0,0,28.84441,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.029219,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_51_c003,,1,"1152.896,1151.893","994.000,1063.000,1273.000,1207.000",-0.026802,187.977402,0,0,0,313.969744,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,3.057029,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_51_c008,C1D_OPEN_WHITE_0204_TO_0207_51_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,1,"1151.091,1203.045","1146.000,1199.000,1162.000,1212.000",-1.311238,127.637787,0,0,0,20.615528,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.015827,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_51_c001,,1,"959.212,1102.608","774.000,1010.000,1053.000,1159.000",-38.912521,305.039825,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_51_c001,C1D_OPEN_WHITE_0204_TO_0207_51_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,1,"1219.461,1177.695","1188.000,1138.000,1292.000,1242.000",23.008343,167.169342,0,0,0,147.07821,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.822999,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_51_c002;C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_51_c003,C1D_OPEN_WHITE_0204_TO_0207_51_OPEN_WHITE_0204_TO_0207_c1d_28_03_a002,2,"1342.420,1151.122","1308.000,1138.000,1412.000,1202.000",46.320112,260.48921,0.72625,48.459045,48.288006,122.1147,8,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.506461,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_51_c004,C1D_OPEN_WHITE_0204_TO_0207_51_OPEN_WHITE_0204_TO_0207_c1d_28_03_a003,1,"1195.954,1260.126","1188.000,1250.000,1220.000,1274.000",30.673054,82.237053,0,0,0,40,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.058438,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_04_51_c002,,1,"1161.915,1227.746","1081.000,1186.000,1241.000,1298.000",3.568188,107.909149,0,0,0,195.30489,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.363549,OPEN_WHITE_0204_TO_0207_c1d_28_04,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_52_c002,C1D_OPEN_WHITE_0204_TO_0207_52_OPEN_WHITE_0204_TO_0207_c1d_28_01_a001,1,"1166.864,1071.636","1154.000,1063.000,1178.000,1079.000",2.838293,259.319672,0,0,0,28.84441,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.029219,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_52_c003,C1D_OPEN_WHITE_0204_TO_0207_52_OPEN_WHITE_0204_TO_0207_c1d_28_01_a002,1,"1246.414,1070.034","1226.000,1063.000,1266.000,1079.000",19.524469,276.56897,0,0,0,43.081318,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.048698,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_52_c006,,1,"1148.830,1154.477","1010.000,1095.000,1273.000,1207.000",-1.18512,184.922791,0,0,0,285.854858,0,false,envelope_width_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,2.241334,OPEN_WHITE_0204_TO_0207_c1d_28_01,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_01_52_c008,C1D_OPEN_WHITE_0204_TO_0207_52_OPEN_WHITE_0204_TO_0207_c1d_28_01_a003,1,"1190.406,1136.009","1178.000,1119.000,1202.000,1159.000",10.618889,198.008011,0,0,0,46.647615,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.073047,OPEN_WHITE_0204_TO_0207_c1d_28_01,compact_group
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_02_52_c001,,1,"963.526,1103.239","774.000,1010.000,1053.000,1159.000",-38.381775,301.033142,0,0,0,316.294167,0,false,envelope_width_exceeds_fixed_budget,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,3.163176,OPEN_WHITE_0204_TO_0207_c1d_28_02,component_rejected
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,C1D_OPEN_WHITE_0204_TO_0207_OPEN_WHITE_0204_TO_0207_c1d_28_03_52_c001,C1D_OPEN_WHITE_0204_TO_0207_52_OPEN_WHITE_0204_TO_0207_c1d_28_03_a001,1,"1221.068,1178.931","1188.000,1138.000,1292.000,1242.000",23.77681,166.726181,0,0,0,147.07821,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.822999,OPEN_WHITE_0204_TO_0207_c1d_28_03,compact_group
