region_id,sar_frame,family,variant,is_vehicle_reference,mean_energy_ratio_to_body_ref,occupancy_ratio_to_body_ref,G1_VALID_OBSERVATION,G2_METRIC_SIZE_COMPATIBLE,G3_NOT_POINTLIKE,G4_NOT_LONG_LINEAR,G5_COMPACT_EXTENDED_SUPPORT,G6_HIGH_ENERGY_OCCUPANCY_COMPATIBLE,G7_GT_NEAR_TRANSLATION_STRUCTURE,G8_BODY_OR_RANGE_AXIS_STRUCTURE_COMPATIBLE,G9_TEMPORAL_PATTERN_CONSISTENT,G10_STATIC_BACKGROUND_EXPLANATION_REJECTED,principal_gate_pass_count,physical_confusion_case,single_feature_energy_confusion_only
E0_R1_REG_000366_0041,366,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.863539,0.525399,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000366_0042,366,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.769616,0.059912,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000366_0043,366,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.780546,0.094335,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000366_0044,366,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.866042,0.489491,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000366_0045,366,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.775761,0.065265,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000367_0001,367,GT_ORIGINAL,axis_aligned_gt_original,true,0.984414,0.95286,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000367_0002,367,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000367_0040,367,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.784939,0.271202,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000367_0041,367,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.859239,0.518254,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000367_0042,367,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.772709,0.096857,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000367_0043,367,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.778203,0.086967,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000367_0044,367,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.860831,0.484402,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000367_0045,367,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.774168,0.070676,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000368_0001,368,GT_ORIGINAL,axis_aligned_gt_original,true,1.035317,1.293202,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000368_0002,368,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000368_0040,368,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.789184,0.521641,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000368_0041,368,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.912559,0.636344,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000368_0042,368,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.920114,0.673437,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000368_0043,368,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.838294,0.140495,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000368_0044,368,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.847198,0.174998,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000368_0045,368,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.854353,0.220913,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000369_0001,369,GT_ORIGINAL,axis_aligned_gt_original,true,1.055721,1.44019,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000369_0002,369,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000369_0040,369,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.793476,0.505484,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000369_0041,369,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.913898,0.604115,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000369_0042,369,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.921553,0.643977,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000369_0043,369,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.848644,0.148691,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000369_0044,369,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.850096,0.162685,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000369_0045,369,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.866539,0.247887,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000370_0001,370,GT_ORIGINAL,axis_aligned_gt_original,true,0.996167,1.000268,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000370_0002,370,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000370_0040,370,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.8173,0.233378,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000370_0041,370,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.852962,0.412517,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000370_0042,370,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.780249,0.063625,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000370_0043,370,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.794131,0.11618,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000370_0044,370,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.856006,0.392176,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000370_0045,370,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.794883,0.12336,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000371_0001,371,GT_ORIGINAL,axis_aligned_gt_original,true,1.004063,1.018922,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000371_0002,371,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000371_0040,371,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.793933,0.135595,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000371_0041,371,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.837182,0.348823,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000371_0042,371,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.793933,0.135595,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000371_0043,371,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.795796,0.117481,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000371_0044,371,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.843533,0.353215,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000371_0045,371,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.799164,0.130196,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000372_0001,372,GT_ORIGINAL,axis_aligned_gt_original,true,0.990619,0.970104,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000372_0002,372,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000372_0040,372,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.806825,0.143554,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000372_0041,372,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.806825,0.143554,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000372_0042,372,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.79852,0.109495,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000372_0043,372,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.803152,0.105137,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000372_0044,372,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.822545,0.231873,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000372_0045,372,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.809918,0.138585,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000373_0001,373,GT_ORIGINAL,axis_aligned_gt_original,true,0.99017,0.960721,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000373_0002,373,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000373_0040,373,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.79879,0.125549,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000373_0041,373,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.79879,0.125549,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000373_0042,373,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.794499,0.100022,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000373_0043,373,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.810851,0.146698,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000373_0044,373,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.815616,0.224143,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000373_0045,373,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.819607,0.207053,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000374_0001,374,GT_ORIGINAL,axis_aligned_gt_original,true,0.982174,0.921132,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000374_0002,374,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000374_0040,374,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.797483,0.086006,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000374_0041,374,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.800008,0.109075,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000374_0042,374,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.797483,0.086006,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000374_0043,374,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.818462,0.167157,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000374_0044,374,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.810311,0.145207,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000374_0045,374,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.841573,0.274527,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000375_0001,375,GT_ORIGINAL,axis_aligned_gt_original,true,1.0996,1.762404,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000375_0002,375,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000375_0040,375,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.884279,0.115304,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000375_0041,375,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.90833,0.298085,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000375_0042,375,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.90833,0.298085,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000375_0043,375,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.929096,0.426312,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000375_0044,375,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.886215,0.139247,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000375_0045,375,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.925933,0.435623,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000376_0001,376,GT_ORIGINAL,axis_aligned_gt_original,true,1.089698,1.73543,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000376_0002,376,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000376_0040,376,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.887644,0.125385,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000376_0041,376,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.912803,0.30996,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000376_0042,376,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.912803,0.30996,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000376_0043,376,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.92909,0.454984,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000376_0044,376,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.894109,0.18564,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000376_0045,376,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.930289,0.51866,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000377_0001,377,GT_ORIGINAL,axis_aligned_gt_original,true,1.106443,2.018673,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000377_0002,377,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000377_0040,377,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.917978,0.14103,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000377_0041,377,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.940992,0.3581,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000377_0042,377,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.940992,0.3581,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000377_0043,377,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.951176,0.455451,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000377_0044,377,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.931654,0.247704,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000377_0045,377,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.961927,0.623439,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000378_0001,378,GT_ORIGINAL,axis_aligned_gt_original,true,1.124887,2.236953,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000378_0002,378,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000378_0040,378,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.915562,0.159976,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000378_0041,378,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.915562,0.159976,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000378_0042,378,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.912201,0.139051,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000378_0043,378,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.948288,0.493691,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000378_0044,378,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.936376,0.313498,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000378_0045,378,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.967473,0.745517,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000379_0001,379,GT_ORIGINAL,axis_aligned_gt_original,true,1.097357,1.947865,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000379_0002,379,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000379_0040,379,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.909895,0.194378,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000379_0041,379,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.909895,0.194378,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000379_0042,379,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.909895,0.194378,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000379_0043,379,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.946165,0.499035,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000379_0044,379,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.934667,0.354315,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000379_0045,379,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.978767,0.872303,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000380_0001,380,GT_ORIGINAL,axis_aligned_gt_original,true,1.114247,2.04452,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000380_0002,380,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000380_0040,380,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.91137,0.184739,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000380_0041,380,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.91137,0.184739,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000380_0042,380,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.91137,0.184739,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000380_0043,380,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.948971,0.514989,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000380_0044,380,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.946146,0.403391,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
