surface_region_id,subject_frame_id,subject_name,pair_id,sar_frame,split,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,axis_name,symmetric_core_axis,offset_m,offset_px,surface_center_x,surface_center_y,subject_zero_center_x,subject_zero_center_y,width_m_grid,height_m_grid,subject_principal_axis_deg,local_range_axis_deg,body_axis_proxy_deg,mean_energy,high_energy_pixel_fraction,response_compactness,response_linearity,principal_axis_deg,local_background_normalized_energy,frame_background_median_mean_energy,observation_status,surface_grid_source
E0_R1_R1_SURF_000376_mls_loc_11022,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_range,true,0,0,1473,1054,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.072777,0.051817,,,99.770032,1,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11023,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_range,true,0.45,15,1461.667008,1063.826663,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.028702,0.055072,,,96.173141,0.998842,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11024,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_range,true,0.75,25,1454.111681,1070.377771,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,37.954479,0.056209,,,92.603341,0.996893,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11025,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_range,true,1,33.333333,1447.815574,1075.837028,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,37.701584,0.054605,,,92.188668,0.99025,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11026,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,-1,-33.333333,1494.837028,1079.184426,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,33.228844,0.050241,,,114.973341,0.872772,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11027,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,-0.75,-25,1489.377771,1072.888319,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,35.206833,0.051215,,,112.243111,0.924725,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11028,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,-0.45,-15,1482.826663,1065.332992,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,36.753075,0.04739,,,99.527619,0.965337,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11029,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,0,0,1473,1054,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.072777,0.051817,,,99.770032,1,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11030,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,0.45,15,1463.173337,1042.667008,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.45742,0.061375,,,102.110644,1.010103,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11031,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,0.75,25,1456.622229,1035.111681,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.539688,0.064311,,,101.066544,1.012264,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_loc_11032,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,local_azimuth,true,1,33.333333,1451.162972,1028.815574,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.437019,0.063157,,,98.995018,1.009567,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11033,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,-1,-33.333333,1478.656469,1021.150107,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.348103,0.057763,,,99.803015,1.007232,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11034,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,-0.75,-25,1477.242352,1029.36258,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.348732,0.056597,,,102.253015,1.007248,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11035,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,-0.45,-15,1475.545411,1039.217548,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.338684,0.055969,,,102.795618,1.006984,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11036,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,0,0,1473,1054,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.072777,0.051817,,,99.770032,1,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11037,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,0.45,15,1470.454589,1068.782452,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,37.19347,0.048883,,,95.941796,0.976905,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11038,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,0.75,25,1468.757648,1078.63742,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,36.076149,0.047717,,,91.634692,0.947558,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11039,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis,true,1,33.333333,1467.343531,1086.849893,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,34.801418,0.044399,,,89.49937,0.914076,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11040,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,-1,-33.333333,1505.849893,1059.656469,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,35.743629,0.050864,,,103.284567,0.938824,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11041,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,-0.75,-25,1497.63742,1058.242352,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,36.80088,0.055252,,,102.651317,0.966593,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11042,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,-0.45,-15,1487.782452,1056.545411,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,37.467785,0.053525,,,100.00852,0.98411,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11043,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,0,0,1473,1054,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.072777,0.051817,,,99.770032,1,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11044,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,0.45,15,1458.217548,1051.454589,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.356983,0.059244,,,98.039771,1.007465,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11045,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,0.75,25,1448.36258,1049.757648,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.282715,0.058929,,,96.406281,1.005514,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_mls_sub_11046,matched_linear_structure_background_sar000376,matched_linear_structure_background,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,subject_principal_axis_perpendicular,true,1,33.333333,1440.150107,1048.343531,1473,1054,4.764934,2.077648,99.770032,139.071944,179.544627,38.284607,0.06093,,,91.463886,1.005564,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11047,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-1,-33.333333,1204.930937,1134.131126,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.184387,0.056976,,,99.586316,1.002931,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11048,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-0.75,-25,1202.839795,1142.197821,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.235523,0.059148,,,98.975519,1.004275,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11049,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-0.45,-15,1200.330425,1151.877855,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.376625,0.062786,,,100.491606,1.007981,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11050,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0,0,1196.566369,1166.397906,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.752087,0.076061,,,100.647875,1.017842,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11051,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0.45,15,1192.802313,1180.917957,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,39.668976,0.117806,,,96.336014,1.041925,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11052,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0.75,25,1190.292943,1190.597991,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,40.316711,0.147816,,,96.440058,1.058938,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11053,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,1,33.333333,1188.201801,1198.664686,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,40.491074,0.153915,,,97.031108,1.063518,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11054,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-1,-33.333333,1228.833149,1174.762474,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,37.719849,0.042312,,,104.733796,0.99073,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11055,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-0.75,-25,1220.766454,1172.671332,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.222263,0.057853,,,106.830313,1.003926,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11056,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-0.45,-15,1211.08642,1170.161962,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.428265,0.066308,,,104.517329,1.009337,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11057,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0,0,1196.566369,1166.397906,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.752087,0.076061,,,100.647875,1.017842,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11058,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0.45,15,1182.046318,1162.63385,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,39.165367,0.093226,,,99.904815,1.028697,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11059,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0.75,25,1172.366284,1160.12448,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,39.209076,0.095973,,,98.588205,1.029845,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_loc_11060,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,1,33.333333,1164.299589,1158.033338,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,39.124012,0.093525,,,96.022485,1.027611,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11061,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-1,-33.333333,1202.725456,1133.638529,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.193382,0.057045,,,98.816085,1.003168,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11062,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-0.75,-25,1201.185684,1141.828373,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.249153,0.059059,,,98.596923,1.004633,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11063,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-0.45,-15,1199.337958,1151.656186,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.394474,0.063773,,,99.999258,1.00845,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11064,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0,0,1196.566369,1166.397906,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.752087,0.076061,,,100.647875,1.017842,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11065,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0.45,15,1193.79478,1181.139626,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,39.648937,0.11732,,,96.557825,1.041399,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11066,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0.75,25,1191.947054,1190.967439,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,40.246853,0.144476,,,96.380062,1.057103,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11067,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,1,33.333333,1190.407282,1199.157283,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,40.367298,0.148534,,,97.540337,1.060267,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11068,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-1,-33.333333,1229.325746,1172.556993,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,37.651863,0.039675,,,104.80801,0.988944,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11069,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-0.75,-25,1221.135902,1171.017221,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.132805,0.053854,,,107.206636,1.001577,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11070,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-0.45,-15,1211.308089,1169.169495,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.410351,0.065656,,,104.922434,1.008867,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000376_n005_sub_11071,fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,WGV35A_PAIR_0152,376,posthoc_diagnosis,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0,0,1196.566369,1166.397906,1196.566369,1166.397906,4.764934,2.077648,100.647875,104.532969,179.544627,38.752087,0.076061,,,100.647875,1.017842,38.072777,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
