scene,window_id,optical_thread_or_edge_id,offset_sar_frames,optical_frame_start,optical_frame_end,sar_frame_start,sar_frame_end,azimuth_source_available,azimuth_sector_or_proxy,sar_prior_evidence_ids,vehicle_like_scatter_in_sector,temporal_continuity_in_sector,boundary_separation_preserved,competitor_signal_not_suppressed,background_risk,gt_quality_risk,offset_decision,notes
GM_RM011,WGV16W005,GM_RM011_WGV12M016,6,288,289,605,609,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,7,288,289,606,610,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,8,288,289,607,611,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,9,288,289,608,612,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,10,288,289,609,613,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,11,288,289,610,614,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,12,288,289,611,615,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-12,118,157,233,316,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-315;n_rows=4;contains_gt_proxy=4/4;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-11,118,157,234,317,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-317;n_rows=6;contains_gt_proxy=6/6;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-10,118,157,235,318,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-317;n_rows=6;contains_gt_proxy=6/6;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-9,118,157,236,319,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-319;n_rows=8;contains_gt_proxy=8/8;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-8,118,157,237,320,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-319;n_rows=8;contains_gt_proxy=8/8;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-7,118,157,238,321,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-321;n_rows=10;contains_gt_proxy=10/10;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-6,118,157,239,322,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-321;n_rows=10;contains_gt_proxy=10/10;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-5,118,157,240,323,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-323;n_rows=12;contains_gt_proxy=12/12;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-4,118,157,241,324,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-323;n_rows=12;contains_gt_proxy=12/12;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-3,118,157,242,325,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-325;n_rows=14;contains_gt_proxy=14/14;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-2,118,157,243,326,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-325;n_rows=14;contains_gt_proxy=14/14;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,-1,118,157,244,327,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-327;n_rows=16;contains_gt_proxy=16/16;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,0,118,157,245,328,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-327;n_rows=16;contains_gt_proxy=16/16;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,1,118,157,246,329,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-329;n_rows=18;contains_gt_proxy=18/18;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,2,118,157,247,330,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-330;n_rows=20;contains_gt_proxy=20/20;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,3,118,157,248,331,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-331;n_rows=22;contains_gt_proxy=22/22;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,4,118,157,249,332,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-332;n_rows=24;contains_gt_proxy=24/24;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,5,118,157,250,333,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-333;n_rows=26;contains_gt_proxy=26/26;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,6,118,157,251,334,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-334;n_rows=28;contains_gt_proxy=28/28;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,7,118,157,252,335,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-335;n_rows=31;contains_gt_proxy=31/31;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,8,118,157,253,336,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-336;n_rows=34;contains_gt_proxy=34/34;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,9,118,157,254,337,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-337;n_rows=37;contains_gt_proxy=37/37;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,10,118,157,255,338,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-338;n_rows=40;contains_gt_proxy=40/40;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,11,118,157,256,339,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-339;n_rows=43;contains_gt_proxy=43/43;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W006,GM_RM017_WGV14T001,12,118,157,257,340,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-340;n_rows=46;contains_gt_proxy=46/46;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012,WGV15C_SARPRI_0020;WGV15C_SARPRI_0022;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W007,GM_RM017_WGV14T002,-12,149,214,297,435,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-429;n_rows=197;contains_gt_proxy=195/197;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012|oty1t_obj_GM_RM017_bytetrack_bt_0014,WGV15C_SARPRI_0020;WGV15C_SARPRI_0021;WGV15C_SARPRI_0022;WGV15C_SARPRI_0023;WGV15C_SARPRI_0024;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W007,GM_RM017_WGV14T002,-11,149,214,298,436,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-429;n_rows=197;contains_gt_proxy=195/197;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012|oty1t_obj_GM_RM017_bytetrack_bt_0014,WGV15C_SARPRI_0020;WGV15C_SARPRI_0021;WGV15C_SARPRI_0022;WGV15C_SARPRI_0023;WGV15C_SARPRI_0024;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
GM_RM017,WGV16W007,GM_RM017_WGV14T002,-10,149,214,299,437,yes_posthoc_proxy,posthoc_azimuth_proxy;frames=302-429;n_rows=197;contains_gt_proxy=195/197;sector_union_deg=-48.408..37.581;objects=oty1t_obj_GM_RM017_bytetrack_bt_0008|oty1t_obj_GM_RM017_bytetrack_bt_0010|oty1t_obj_GM_RM017_bytetrack_bt_0012|oty1t_obj_GM_RM017_bytetrack_bt_0014,WGV15C_SARPRI_0020;WGV15C_SARPRI_0021;WGV15C_SARPRI_0022;WGV15C_SARPRI_0023;WGV15C_SARPRI_0024;WGV15C_SARPRI_0025;WGV15C_SARPRI_0026;WGV15C_SARPRI_0027,posthoc_proxy_overlap_not_identity_confirmation,mixed_posthoc_temporal_overlap_not_alignment_solution,weak_or_context_boundaries_preserved,risk_present_retained_not_suppressed,unknown_or_insufficient_evidence_present,posthoc_quality_labels=not_available_in_source,offset_ambiguous,GM_RM017 weak thread remains search-hint only despite aggregate posthoc overlap
