scene,sar_frame,azimuth_bin_start_deg,azimuth_bin_end_deg,fan_pixel_count,frame_nonzero_pixel_count,frame_nonzero_ratio,frame_mean_intensity,frame_effective_bin
GM_RM011,500,-55,-54,15496,15487,0.9994192,33.59983221,true
GM_RM011,500,-54,-53,15499,15492,0.99954836,33.5974579,true
GM_RM011,500,-53,-52,15495,15484,0.99929009,33.28028396,true
GM_RM011,500,-52,-51,15501,15491,0.99935488,33.39494226,true
GM_RM011,500,-51,-50,15501,15492,0.99941939,33.48229147,true
GM_RM011,500,-50,-49,15501,15489,0.99922586,33.46867944,true
GM_RM011,500,-49,-48,15499,15489,0.9993548,33.55964901,true
GM_RM011,500,-48,-47,15500,15492,0.99948387,33.55864516,true
GM_RM011,500,-47,-46,15497,15487,0.99935471,33.61650642,true
GM_RM011,500,-46,-45,15597,15582,0.99903828,33.84291851,true
GM_RM011,500,-45,-44,15406,15396,0.9993509,33.75541997,true
GM_RM011,500,-44,-43,15498,15489,0.99941928,33.7991999,true
GM_RM011,500,-43,-42,15500,15488,0.99922581,33.85980645,true
GM_RM011,500,-42,-41,15500,15485,0.99903226,33.84967742,true
GM_RM011,500,-41,-40,15500,15485,0.99903226,33.68683871,true
GM_RM011,500,-40,-39,15500,15486,0.99909677,33.75296774,true
GM_RM011,500,-39,-38,15496,15480,0.99896748,33.74903201,true
GM_RM011,500,-38,-37,15502,15488,0.99909689,34.00832151,true
GM_RM011,500,-37,-36,15500,15479,0.99864516,33.82419355,true
GM_RM011,500,-36,-35,15496,15483,0.99916107,33.812016,true
GM_RM011,500,-35,-34,15502,15487,0.99903238,33.85737324,true
GM_RM011,500,-34,-33,15500,15484,0.99896774,33.70580645,true
GM_RM011,500,-33,-32,15509,15488,0.99864595,34.09607325,true
GM_RM011,500,-32,-31,15487,15471,0.99896688,33.64279718,true
GM_RM011,500,-31,-30,15501,15485,0.99896781,33.82568867,true
GM_RM011,500,-30,-29,15499,15479,0.99870959,33.76430737,true
GM_RM011,500,-29,-28,15501,15484,0.9989033,33.84478421,true
GM_RM011,500,-28,-27,15499,15481,0.99883863,34.10168398,true
GM_RM011,500,-27,-26,15496,15481,0.99903201,34.00909912,true
GM_RM011,500,-26,-25,15500,15480,0.99870968,34.09425806,true
GM_RM011,500,-25,-24,15500,15476,0.99845161,34.00174194,true
GM_RM011,500,-24,-23,15499,15480,0.99877411,33.95057746,true
GM_RM011,500,-23,-22,15499,15484,0.9990322,33.89418672,true
GM_RM011,500,-22,-21,15499,15474,0.99838699,33.92360797,true
GM_RM011,500,-21,-20,15500,15478,0.99858065,33.75025806,true
GM_RM011,500,-20,-19,15500,15477,0.99851613,33.90645161,true
GM_RM011,500,-19,-18,15497,15477,0.99870943,33.99335355,true
GM_RM011,500,-18,-17,15500,15479,0.99864516,33.84954839,true
GM_RM011,500,-17,-16,15497,15478,0.99877396,34.02084274,true
GM_RM011,500,-16,-15,15501,15474,0.99825818,33.80898007,true
GM_RM011,500,-15,-14,15492,15462,0.99806352,33.97082365,true
GM_RM011,500,-14,-13,15503,15484,0.99877443,34.15274463,true
GM_RM011,500,-13,-12,15503,15478,0.99838741,33.89485906,true
GM_RM011,500,-12,-11,15498,15469,0.99812879,33.86598271,true
GM_RM011,500,-11,-10,15501,15475,0.99832269,33.88749113,true
GM_RM011,500,-10,-9,15498,15477,0.99864499,33.89063105,true
GM_RM011,500,-9,-8,15500,15470,0.99806452,34.04670968,true
GM_RM011,500,-8,-7,15498,15465,0.99787069,34.16698929,true
GM_RM011,500,-7,-6,15501,15474,0.99825818,33.76395071,true
GM_RM011,500,-6,-5,15497,15466,0.99799961,33.8234497,true
GM_RM011,500,-5,-4,15503,15466,0.99761337,34.0141908,true
GM_RM011,500,-4,-3,15494,15458,0.99767652,34.1114625,true
GM_RM011,500,-3,-2,15493,15471,0.99858,34.16943136,true
GM_RM011,500,-2,-1,15471,15463,0.9994829,34.4216922,true
GM_RM011,500,-1,0,14803,14803,1,34.62737283,true
GM_RM011,500,0,1,16134,16098,0.99776869,34.78418247,true
GM_RM011,500,1,2,15471,15463,0.9994829,35.16883201,true
GM_RM011,500,2,3,15493,15470,0.99851546,34.85548312,true
GM_RM011,500,3,4,15494,15468,0.99832193,34.38802117,true
GM_RM011,500,4,5,15503,15470,0.99787138,34.10288331,true
GM_RM011,500,5,6,15497,15468,0.99812867,33.92308189,true
GM_RM011,500,6,7,15501,15469,0.99793562,34.09083285,true
GM_RM011,500,7,8,15498,15463,0.99774164,34.30694283,true
GM_RM011,500,8,9,15500,15469,0.998,34.37929032,true
GM_RM011,500,9,10,15498,15467,0.99799974,34.17950703,true
GM_RM011,500,10,11,15501,15469,0.99793562,33.81407651,true
GM_RM011,500,11,12,15498,15468,0.99806427,33.94779972,true
GM_RM011,500,12,13,15503,15475,0.9981939,33.79932916,true
GM_RM011,500,13,14,15503,15477,0.99832291,33.90827582,true
GM_RM011,500,14,15,15492,15467,0.99838626,33.99980635,true
GM_RM011,500,15,16,15501,15470,0.99800013,34.21959874,true
GM_RM011,500,16,17,15497,15471,0.99832226,33.98761051,true
GM_RM011,500,17,18,15500,15477,0.99851613,33.71658065,true
GM_RM011,500,18,19,15497,15471,0.99832226,33.88339679,true
GM_RM011,500,19,20,15500,15471,0.99812903,33.90103226,true
GM_RM011,500,20,21,15500,15474,0.99832258,33.72445161,true
GM_RM011,500,21,22,15499,15470,0.99812891,33.60810375,true
GM_RM011,500,22,23,15499,15472,0.99825795,33.73624105,true
GM_RM011,500,23,24,15499,15473,0.99832247,33.71075553,true
GM_RM011,500,24,25,15500,15476,0.99845161,33.69270968,true
GM_RM011,500,25,26,15500,15474,0.99832258,34.03987097,true
GM_RM011,500,26,27,15496,15474,0.99858028,34.06795302,true
GM_RM011,500,27,28,15499,15473,0.99832247,34.00812956,true
GM_RM011,500,28,29,15501,15477,0.99845171,34.19185859,true
GM_RM011,500,29,30,15499,15470,0.99812891,34.10497451,true
GM_RM011,500,30,31,15501,15480,0.99864525,34.25037094,true
GM_RM011,500,31,32,15487,15461,0.99832117,33.56176148,true
GM_RM011,500,32,33,15508,15484,0.99845241,33.56764251,true
GM_RM011,500,33,34,15501,15475,0.99832269,33.53932004,true
GM_RM011,500,34,35,15502,15479,0.99851632,33.54444588,true
GM_RM011,500,35,36,15496,15474,0.99858028,33.72237997,true
GM_RM011,500,36,37,15500,15480,0.99870968,33.64129032,true
GM_RM011,500,37,38,15502,15476,0.9983228,33.44516837,true
GM_RM011,500,38,39,15496,15473,0.99851575,33.65520134,true
GM_RM011,500,39,40,15500,15475,0.9983871,33.40883871,true
GM_RM011,500,40,41,15500,15478,0.99858065,33.39522581,true
GM_RM011,500,41,42,15500,15478,0.99858065,33.52258065,true
GM_RM011,500,42,43,15500,15478,0.99858065,33.65658065,true
GM_RM011,500,43,44,15498,15483,0.99903213,33.67350626,true
GM_RM011,500,44,45,15406,15394,0.99922108,33.45014929,true
GM_RM011,500,45,46,15597,15572,0.99839713,33.61543887,true
GM_RM011,500,46,47,15497,15477,0.99870943,33.35226173,true
GM_RM011,500,47,48,15500,15483,0.99890323,33.38496774,true
GM_RM011,500,48,49,15499,15478,0.99864507,33.51100071,true
GM_RM011,500,49,50,15501,15479,0.99858074,33.65318367,true
GM_RM011,500,50,51,15501,15480,0.99864525,33.32094704,true
GM_RM011,500,51,52,15501,15480,0.99864525,33.2592736,true
GM_RM011,500,52,53,15495,15477,0.99883833,33.00380768,true
GM_RM011,500,53,54,15499,15479,0.99870959,33.12678237,true
GM_RM011,500,54,55,15496,15478,0.99883841,33.35318792,true
GM_RM011,500,55,56,15504,15486,0.99883901,33.25954592,true
GM_RM011,500,56,57,15497,15484,0.99916113,33.00148416,true
GM_RM011,500,57,58,15491,15473,0.99883803,33.20689433,true
GM_RM011,500,58,59,15506,15491,0.99903263,33.21262737,true
GM_RM011,500,59,60,15500,15484,0.99896774,33.03980645,true
GM_RM011,500,60,61,15329,3442,0.22454172,4.0305956,true
GM_RM011,500,61,62,15034,146,0.00971132,0.04463217,true
GM_RM011,500,62,63,14758,47,0.00318471,0.00636943,true
GM_RM011,500,63,64,14500,16,0.00110345,0.00144828,true
GM_RM011,500,64,65,14254,10,0.00070156,0.00091202,true
GM_RM011,500,65,66,14024,5,0.00035653,0.00035653,true
GM_RM011,500,66,67,13807,0,0,0,false
GM_RM011,500,67,68,13602,0,0,0,false
GM_RM011,500,68,69,13416,0,0,0,false
GM_RM011,500,69,70,13235,0,0,0,false
GM_RM011,500,70,71,13067,0,0,0,false
GM_RM011,500,71,72,12912,0,0,0,false
GM_RM011,500,72,73,12767,0,0,0,false
GM_RM011,500,73,74,12630,0,0,0,false
GM_RM011,500,74,75,12503,0,0,0,false
GM_RM011,500,75,76,12390,0,0,0,false
GM_RM011,500,76,77,12278,0,0,0,false
GM_RM011,500,77,78,12184,0,0,0,false
GM_RM011,500,78,79,12093,0,0,0,false
GM_RM011,500,79,80,12009,0,0,0,false
GM_RM011,500,80,81,11939,0,0,0,false
GM_RM011,500,81,82,11867,0,0,0,false
GM_RM011,500,82,83,11818,0,0,0,false
GM_RM011,500,83,84,11759,0,0,0,false
GM_RM011,500,84,85,11721,0,0,0,false
GM_RM011,500,85,86,11685,0,0,0,false
GM_RM011,500,86,87,11654,0,0,0,false
GM_RM011,500,87,88,11632,0,0,0,false
GM_RM011,500,88,89,11620,0,0,0,false
GM_RM011,500,89,90,11498,0,0,0,false
GM_RM011,550,-90,-89,11518,0,0,0,false
GM_RM011,550,-89,-88,11638,0,0,0,false
GM_RM011,550,-88,-87,11654,0,0,0,false
GM_RM011,550,-87,-86,11675,0,0,0,false
GM_RM011,550,-86,-85,11705,0,0,0,false
GM_RM011,550,-85,-84,11741,0,0,0,false
GM_RM011,550,-84,-83,11780,0,0,0,false
GM_RM011,550,-83,-82,11838,0,0,0,false
GM_RM011,550,-82,-81,11888,0,0,0,false
GM_RM011,550,-81,-80,11959,0,0,0,false
GM_RM011,550,-80,-79,12030,0,0,0,false
GM_RM011,550,-79,-78,12114,0,0,0,false
GM_RM011,550,-78,-77,12204,0,0,0,false
GM_RM011,550,-77,-76,12301,0,0,0,false
GM_RM011,550,-76,-75,12411,0,0,0,false
GM_RM011,550,-75,-74,12525,0,0,0,false
GM_RM011,550,-74,-73,12652,0,0,0,false
GM_RM011,550,-73,-72,12789,0,0,0,false
GM_RM011,550,-72,-71,12934,0,0,0,false
GM_RM011,550,-71,-70,13090,0,0,0,false
GM_RM011,550,-70,-69,13258,0,0,0,false
GM_RM011,550,-69,-68,13439,1,0.00007441,0.00007441,true
GM_RM011,550,-68,-67,13626,3,0.00022017,0.00029356,true
GM_RM011,550,-67,-66,13831,3,0.0002169,0.00028921,true
GM_RM011,550,-66,-65,14048,2,0.00014237,0.00014237,true
GM_RM011,550,-65,-64,14279,7,0.00049023,0.00098046,true
GM_RM011,550,-64,-63,14525,17,0.0011704,0.00165232,true
GM_RM011,550,-63,-62,14783,41,0.00277346,0.01880538,true
GM_RM011,550,-62,-61,15061,123,0.00816679,0.11254233,true
GM_RM011,550,-61,-60,15355,3605,0.23477695,6.69996744,true
GM_RM011,550,-60,-59,15501,15488,0.99916134,41.70627701,true
GM_RM011,550,-59,-58,15506,15498,0.99948407,41.64974848,true
GM_RM011,550,-58,-57,15491,15484,0.99954812,41.73584662,true
GM_RM011,550,-57,-56,15497,15486,0.99929019,41.85965025,true
GM_RM011,550,-56,-55,15504,15492,0.99922601,41.94117647,true
GM_RM011,550,-55,-54,15496,15486,0.99935467,42.09221735,true
GM_RM011,550,-54,-53,15499,15491,0.99948384,42.25943609,true
GM_RM011,550,-53,-52,15495,15483,0.99922556,42.18702807,true
GM_RM011,550,-52,-51,15501,15491,0.99935488,41.89226502,true
GM_RM011,550,-51,-50,15501,15492,0.99941939,42.28682021,true
GM_RM011,550,-50,-49,15501,15487,0.99909683,41.90007096,true
GM_RM011,550,-49,-48,15499,15488,0.99929028,41.94057681,true
GM_RM011,550,-48,-47,15500,15491,0.99941935,41.84909677,true
GM_RM011,550,-47,-46,15497,15486,0.99929019,41.79828354,true
GM_RM011,550,-46,-45,15597,15579,0.99884593,42.22459447,true
GM_RM011,550,-45,-44,15406,15397,0.99941581,42.0026613,true
GM_RM011,550,-44,-43,15498,15487,0.99929023,42.27893922,true
GM_RM011,550,-43,-42,15500,15485,0.99903226,42.18645161,true
GM_RM011,550,-42,-41,15500,15486,0.99909677,42.23858065,true
GM_RM011,550,-41,-40,15500,15486,0.99909677,42.13741935,true
GM_RM011,550,-40,-39,15500,15488,0.99922581,42.55690323,true
GM_RM011,550,-39,-38,15496,15485,0.99929014,42.99102994,true
GM_RM011,550,-38,-37,15502,15490,0.99922591,42.54173655,true
GM_RM011,550,-37,-36,15500,15488,0.99922581,42.72019355,true
GM_RM011,550,-36,-35,15496,15483,0.99916107,42.45405266,true
GM_RM011,550,-35,-34,15502,15488,0.99909689,42.94968391,true
GM_RM011,550,-34,-33,15500,15485,0.99903226,42.59716129,true
GM_RM011,550,-33,-32,15509,15488,0.99864595,42.38100458,true
GM_RM011,550,-32,-31,15487,15470,0.99890231,42.50158197,true
GM_RM011,550,-31,-30,15501,15488,0.99916134,42.60292884,true
GM_RM011,550,-30,-29,15499,15481,0.99883863,43.01154913,true
GM_RM011,550,-29,-28,15501,15483,0.99883878,42.72221147,true
GM_RM011,550,-28,-27,15499,15477,0.99858055,42.92076908,true
GM_RM011,550,-27,-26,15496,15484,0.99922561,42.47580021,true
GM_RM011,550,-26,-25,15500,15482,0.99883871,42.70690323,true
GM_RM011,550,-25,-24,15500,15480,0.99870968,43.07574194,true
GM_RM011,550,-24,-23,15499,15481,0.99883863,42.69514162,true
GM_RM011,550,-23,-22,15499,15481,0.99883863,42.67520485,true
GM_RM011,550,-22,-21,15499,15479,0.99870959,42.93031809,true
GM_RM011,550,-21,-20,15500,15484,0.99896774,42.65180645,true
GM_RM011,550,-20,-19,15500,15481,0.99877419,43.16729032,true
GM_RM011,550,-19,-18,15497,15477,0.99870943,43.0739498,true
GM_RM011,550,-18,-17,15500,15479,0.99864516,43.32470968,true
GM_RM011,550,-17,-16,15497,15477,0.99870943,43.27515003,true
GM_RM011,550,-16,-15,15501,15482,0.99877427,42.87768531,true
GM_RM011,550,-15,-14,15492,15467,0.99838626,42.62638781,true
GM_RM011,550,-14,-13,15503,15478,0.99838741,42.7310198,true
GM_RM011,550,-13,-12,15503,15481,0.99858092,42.65742114,true
GM_RM011,550,-12,-11,15498,15472,0.99832236,42.69337979,true
GM_RM011,550,-11,-10,15501,15480,0.99864525,42.89826463,true
GM_RM011,550,-10,-9,15498,15476,0.99858046,43.05562008,true
GM_RM011,550,-9,-8,15500,15477,0.99851613,42.9776129,true
GM_RM011,550,-8,-7,15498,15471,0.99825784,43.35385211,true
GM_RM011,550,-7,-6,15501,15467,0.99780659,43.62937875,true
GM_RM011,550,-6,-5,15497,15473,0.99845131,43.64909337,true
GM_RM011,550,-5,-4,15503,15469,0.99780688,43.96723215,true
GM_RM011,550,-4,-3,15494,15473,0.99864464,43.84103524,true
GM_RM011,550,-3,-2,15493,15477,0.99896728,43.49951591,true
GM_RM011,550,-2,-1,15471,15466,0.99967681,43.86891604,true
GM_RM011,550,-1,0,14803,14803,1,43.92143484,true
GM_RM011,550,0,1,16134,16100,0.99789265,43.77184827,true
GM_RM011,550,1,2,15471,15466,0.99967681,43.77208972,true
GM_RM011,550,2,3,15493,15468,0.99838637,44.52539857,true
GM_RM011,550,3,4,15494,15465,0.99812831,43.91842003,true
GM_RM011,550,4,5,15503,15483,0.99870993,43.41856415,true
GM_RM011,550,5,6,15497,15466,0.99799961,42.89055946,true
GM_RM011,550,6,7,15501,15469,0.99793562,43.34081672,true
GM_RM011,550,7,8,15498,15469,0.99812879,43.25932378,true
GM_RM011,550,8,9,15500,15477,0.99851613,43.23270968,true
GM_RM011,550,9,10,15498,15469,0.99812879,43.1770551,true
GM_RM011,550,10,11,15501,15466,0.99774208,43.24424231,true
GM_RM011,550,11,12,15498,15469,0.99812879,43.58323655,true
GM_RM011,550,12,13,15503,15478,0.99838741,43.3769593,true
GM_RM011,550,13,14,15503,15483,0.99870993,43.29265303,true
GM_RM011,550,14,15,15492,15463,0.99812807,43.37006197,true
GM_RM011,550,15,16,15501,15472,0.99812915,43.57009225,true
GM_RM011,550,16,17,15497,15470,0.99825773,43.37381429,true
GM_RM011,550,17,18,15500,15472,0.99819355,43.00322581,true
GM_RM011,550,18,19,15497,15469,0.9981932,43.30741434,true
GM_RM011,550,19,20,15500,15474,0.99832258,42.93148387,true
GM_RM011,550,20,21,15500,15473,0.99825806,42.96109677,true
GM_RM011,550,21,22,15499,15469,0.99806439,42.7472095,true
GM_RM011,550,22,23,15499,15474,0.99838699,42.92405962,true
GM_RM011,550,23,24,15499,15474,0.99838699,42.35253887,true
GM_RM011,550,24,25,15500,15474,0.99832258,42.79270968,true
GM_RM011,550,25,26,15500,15471,0.99812903,42.74219355,true
GM_RM011,550,26,27,15496,15479,0.99890294,42.76639133,true
GM_RM011,550,27,28,15499,15476,0.99851603,43.02509839,true
GM_RM011,550,28,29,15501,15474,0.99825818,42.34636475,true
GM_RM011,550,29,30,15499,15474,0.99838699,42.94328666,true
GM_RM011,550,30,31,15501,15480,0.99864525,42.87529837,true
GM_RM011,550,31,32,15487,15459,0.99819203,42.67805256,true
GM_RM011,550,32,33,15508,15483,0.99838793,42.55474594,true
GM_RM011,550,33,34,15501,15478,0.99851622,42.5913812,true
GM_RM011,550,34,35,15502,15479,0.99851632,42.57250677,true
GM_RM011,550,35,36,15496,15473,0.99851575,42.59292721,true
GM_RM011,550,36,37,15500,15481,0.99877419,42.50729032,true
GM_RM011,550,37,38,15502,15482,0.99870984,42.47122952,true
GM_RM011,550,38,39,15496,15476,0.99870934,42.41855963,true
GM_RM011,550,39,40,15500,15474,0.99832258,42.38896774,true
GM_RM011,550,40,41,15500,15478,0.99858065,42.46419355,true
GM_RM011,550,41,42,15500,15482,0.99883871,42.44283871,true
GM_RM011,550,42,43,15500,15482,0.99883871,42.22141935,true
GM_RM011,550,43,44,15498,15486,0.99922571,42.19570267,true
GM_RM011,550,44,45,15406,15389,0.99889653,42.05686096,true
GM_RM011,550,45,46,15597,15575,0.99858947,42.23825095,true
GM_RM011,550,46,47,15497,15481,0.99896754,42.46750984,true
GM_RM011,550,47,48,15500,15485,0.99903226,42.39909677,true
GM_RM011,550,48,49,15499,15478,0.99864507,41.9434157,true
GM_RM011,550,49,50,15501,15482,0.99877427,42.14457132,true
GM_RM011,550,50,51,15501,15482,0.99877427,41.9601316,true
GM_RM011,550,51,52,15501,15484,0.9989033,42.29294884,true
GM_RM011,550,52,53,15495,15474,0.99864472,42.11900613,true
GM_RM011,550,53,54,15499,15482,0.99890316,42.28337312,true
GM_RM011,550,54,55,15496,15478,0.99883841,41.96560403,true
GM_RM011,550,55,56,15504,15486,0.99883901,42.09281476,true
GM_RM011,550,56,57,15497,15481,0.99896754,42.06665806,true
GM_RM011,550,57,58,15491,15478,0.9991608,42.16319153,true
GM_RM011,550,58,59,15506,15490,0.99896814,42.04830388,true
GM_RM011,550,59,60,15500,15480,0.99870968,41.64916129,true
GM_RM011,550,60,61,15329,3686,0.24045926,5.13921326,true
GM_RM011,550,61,62,15034,241,0.01603033,0.06724757,true
GM_RM011,550,62,63,14758,58,0.00393007,0.0089443,true
GM_RM011,550,63,64,14500,19,0.00131034,0.00158621,true
GM_RM011,550,64,65,14254,7,0.00049109,0.00056125,true
GM_RM011,550,65,66,14024,2,0.00014261,0.00014261,true
GM_RM011,550,66,67,13807,0,0,0,false
GM_RM011,550,67,68,13602,0,0,0,false
GM_RM011,550,68,69,13416,0,0,0,false
GM_RM011,550,69,70,13235,0,0,0,false
GM_RM011,550,70,71,13067,0,0,0,false
GM_RM011,550,71,72,12912,0,0,0,false
GM_RM011,550,72,73,12767,0,0,0,false
GM_RM011,550,73,74,12630,0,0,0,false
GM_RM011,550,74,75,12503,0,0,0,false
GM_RM011,550,75,76,12390,0,0,0,false
GM_RM011,550,76,77,12278,0,0,0,false
GM_RM011,550,77,78,12184,0,0,0,false
GM_RM011,550,78,79,12093,0,0,0,false
GM_RM011,550,79,80,12009,0,0,0,false
GM_RM011,550,80,81,11939,0,0,0,false
GM_RM011,550,81,82,11867,0,0,0,false
GM_RM011,550,82,83,11818,0,0,0,false
GM_RM011,550,83,84,11759,0,0,0,false
GM_RM011,550,84,85,11721,0,0,0,false
GM_RM011,550,85,86,11685,0,0,0,false
GM_RM011,550,86,87,11654,0,0,0,false
GM_RM011,550,87,88,11632,0,0,0,false
GM_RM011,550,88,89,11620,0,0,0,false
GM_RM011,550,89,90,11498,0,0,0,false
GM_RM011,600,-90,-89,11518,0,0,0,false
GM_RM011,600,-89,-88,11638,0,0,0,false
GM_RM011,600,-88,-87,11654,0,0,0,false
GM_RM011,600,-87,-86,11675,0,0,0,false
GM_RM011,600,-86,-85,11705,0,0,0,false
GM_RM011,600,-85,-84,11741,0,0,0,false
GM_RM011,600,-84,-83,11780,0,0,0,false
GM_RM011,600,-83,-82,11838,0,0,0,false
GM_RM011,600,-82,-81,11888,0,0,0,false
GM_RM011,600,-81,-80,11959,0,0,0,false
GM_RM011,600,-80,-79,12030,0,0,0,false
GM_RM011,600,-79,-78,12114,0,0,0,false
GM_RM011,600,-78,-77,12204,0,0,0,false
GM_RM011,600,-77,-76,12301,0,0,0,false
GM_RM011,600,-76,-75,12411,0,0,0,false
GM_RM011,600,-75,-74,12525,0,0,0,false
GM_RM011,600,-74,-73,12652,0,0,0,false
GM_RM011,600,-73,-72,12789,0,0,0,false
GM_RM011,600,-72,-71,12934,0,0,0,false
GM_RM011,600,-71,-70,13090,0,0,0,false
GM_RM011,600,-70,-69,13258,0,0,0,false
GM_RM011,600,-69,-68,13439,0,0,0,false
GM_RM011,600,-68,-67,13626,2,0.00014678,0.00014678,true
GM_RM011,600,-67,-66,13831,2,0.0001446,0.00036151,true
GM_RM011,600,-66,-65,14048,2,0.00014237,0.00014237,true
GM_RM011,600,-65,-64,14279,5,0.00035016,0.00049023,true
GM_RM011,600,-64,-63,14525,13,0.00089501,0.00096386,true
GM_RM011,600,-63,-62,14783,34,0.00229994,0.01894068,true
GM_RM011,600,-62,-61,15061,115,0.00763562,0.12117389,true
GM_RM011,600,-61,-60,15355,3440,0.22403126,6.465972,true
GM_RM011,600,-60,-59,15501,15488,0.99916134,39.61963744,true
GM_RM011,600,-59,-58,15506,15498,0.99948407,39.43995873,true
GM_RM011,600,-58,-57,15491,15484,0.99954812,39.6774256,true
GM_RM011,600,-57,-56,15497,15487,0.99935471,39.7677615,true
GM_RM011,600,-56,-55,15504,15491,0.99916151,39.41137771,true
GM_RM011,600,-55,-54,15496,15487,0.9994192,39.4372096,true
GM_RM011,600,-54,-53,15499,15491,0.99948384,39.58868314,true
GM_RM011,600,-53,-52,15495,15484,0.99929009,39.31590836,true
GM_RM011,600,-52,-51,15501,15490,0.99929037,39.45764789,true
GM_RM011,600,-51,-50,15501,15492,0.99941939,39.79736791,true
GM_RM011,600,-50,-49,15501,15488,0.99916134,39.90807045,true
GM_RM011,600,-49,-48,15499,15487,0.99922576,39.80914898,true
GM_RM011,600,-48,-47,15500,15490,0.99935484,39.61690323,true
GM_RM011,600,-47,-46,15497,15486,0.99929019,39.89165645,true
GM_RM011,600,-46,-45,15597,15582,0.99903828,39.99564019,true
GM_RM011,600,-45,-44,15406,15395,0.99928599,39.45462807,true
GM_RM011,600,-44,-43,15498,15486,0.99922571,39.6947348,true
GM_RM011,600,-43,-42,15500,15487,0.99916129,39.73993548,true
GM_RM011,600,-42,-41,15500,15489,0.99929032,39.67903226,true
GM_RM011,600,-41,-40,15500,15485,0.99903226,39.50425806,true
GM_RM011,600,-40,-39,15500,15489,0.99929032,39.51587097,true
GM_RM011,600,-39,-38,15496,15482,0.99909654,39.69340475,true
GM_RM011,600,-38,-37,15502,15490,0.99922591,39.6115985,true
GM_RM011,600,-37,-36,15500,15484,0.99896774,39.63741935,true
GM_RM011,600,-36,-35,15496,15484,0.99922561,39.66307434,true
GM_RM011,600,-35,-34,15502,15483,0.99877435,40.02515804,true
GM_RM011,600,-34,-33,15500,15485,0.99903226,39.88812903,true
GM_RM011,600,-33,-32,15509,15492,0.99890386,39.66238958,true
GM_RM011,600,-32,-31,15487,15470,0.99890231,39.56331116,true
GM_RM011,600,-31,-30,15501,15486,0.99903232,39.91303787,true
GM_RM011,600,-30,-29,15499,15478,0.99864507,39.57177882,true
GM_RM011,600,-29,-28,15501,15483,0.99883878,39.80517386,true
GM_RM011,600,-28,-27,15499,15477,0.99858055,39.65636493,true
GM_RM011,600,-27,-26,15496,15482,0.99909654,39.72347703,true
GM_RM011,600,-26,-25,15500,15477,0.99851613,39.88664516,true
GM_RM011,600,-25,-24,15500,15479,0.99864516,39.85077419,true
GM_RM011,600,-24,-23,15499,15476,0.99851603,39.98625718,true
GM_RM011,600,-23,-22,15499,15479,0.99870959,40.20581973,true
GM_RM011,600,-22,-21,15499,15474,0.99838699,40.18401187,true
GM_RM011,600,-21,-20,15500,15480,0.99870968,40.75148387,true
GM_RM011,600,-20,-19,15500,15477,0.99851613,40.78696774,true
GM_RM011,600,-19,-18,15497,15479,0.99883848,40.59463122,true
GM_RM011,600,-18,-17,15500,15481,0.99877419,40.62032258,true
GM_RM011,600,-17,-16,15497,15474,0.99851584,40.30199393,true
GM_RM011,600,-16,-15,15501,15477,0.99845171,41.00187085,true
GM_RM011,600,-15,-14,15492,15468,0.99845081,40.80447973,true
GM_RM011,600,-14,-13,15503,15477,0.99832291,40.37412114,true
GM_RM011,600,-13,-12,15503,15477,0.99832291,40.33296781,true
GM_RM011,600,-12,-11,15498,15475,0.99851594,40.27577752,true
GM_RM011,600,-11,-10,15501,15472,0.99812915,40.43635894,true
GM_RM011,600,-10,-9,15498,15469,0.99812879,40.61769261,true
GM_RM011,600,-9,-8,15500,15473,0.99825806,40.16903226,true
GM_RM011,600,-8,-7,15498,15469,0.99812879,40.18544328,true
GM_RM011,600,-7,-6,15501,15476,0.9983872,40.19301981,true
GM_RM011,600,-6,-5,15497,15470,0.99825773,40.30864038,true
GM_RM011,600,-5,-4,15503,15467,0.99767787,40.43275495,true
GM_RM011,600,-4,-3,15494,15465,0.99812831,40.45708016,true
GM_RM011,600,-3,-2,15493,15474,0.99877364,40.53069128,true
GM_RM011,600,-2,-1,15471,15463,0.9994829,40.48904402,true
GM_RM011,600,-1,0,14803,14803,1,41.11065325,true
GM_RM011,600,0,1,16134,16098,0.99776869,41.69139705,true
GM_RM011,600,1,2,15471,15465,0.99961218,40.88067998,true
GM_RM011,600,2,3,15493,15476,0.99890273,40.84451042,true
GM_RM011,600,3,4,15494,15464,0.99806377,41.16044921,true
GM_RM011,600,4,5,15503,15467,0.99767787,41.02102819,true
GM_RM011,600,5,6,15497,15460,0.99761244,40.85022908,true
GM_RM011,600,6,7,15501,15471,0.99806464,41.00722534,true
GM_RM011,600,7,8,15498,15471,0.99825784,41.13634017,true
GM_RM011,600,8,9,15500,15475,0.9983871,41.30922581,true
GM_RM011,600,9,10,15498,15474,0.99845141,41.01400181,true
GM_RM011,600,10,11,15501,15472,0.99812915,41.26430553,true
GM_RM011,600,11,12,15498,15471,0.99825784,41.41844109,true
GM_RM011,600,12,13,15503,15476,0.9982584,41.18802812,true
GM_RM011,600,13,14,15503,15478,0.99838741,41.32142166,true
GM_RM011,600,14,15,15492,15463,0.99812807,40.80938549,true
GM_RM011,600,15,16,15501,15469,0.99793562,41.05709309,true
GM_RM011,600,16,17,15497,15470,0.99825773,41.19990966,true
GM_RM011,600,17,18,15500,15472,0.99819355,41.25606452,true
