competition_id,extraction_profile,from_component_id,from_sar_frame,candidate_successor_count,selected_successor_id,best_edge_score,second_edge_score,score_gap,candidate_successor_ids,competition_status
WGV34A_COMP_relaxed_physical_path_010888,relaxed_physical_path,WGV33D_MAIN_F0606_C024568,606,2,WGV33D_MAIN_F0607_C024602,0.7614837,0.7163215,0.0451622,WGV33D_MAIN_F0607_C024602;WGV33D_MAIN_F0608_C024641,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010889,relaxed_physical_path,WGV33D_MAIN_F0606_C024569,606,2,WGV33D_MAIN_F0608_C024640,0.63443479,0.61129047,0.02314432,WGV33D_MAIN_F0608_C024640;WGV33D_MAIN_F0607_C024603,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010890,relaxed_physical_path,WGV33D_MAIN_F0606_C024570,606,1,WGV33D_MAIN_F0607_C024604,0.54148848,,,WGV33D_MAIN_F0607_C024604,single_successor
WGV34A_COMP_relaxed_physical_path_010891,relaxed_physical_path,WGV33D_MAIN_F0606_C024571,606,3,WGV33D_MAIN_F0607_C024605,0.5481287,0.49244609,0.05568261,WGV33D_MAIN_F0607_C024605;WGV33D_MAIN_F0608_C024643;WGV33D_MAIN_F0608_C024642,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010892,relaxed_physical_path,WGV33D_MAIN_F0606_C024572,606,4,WGV33D_MAIN_F0607_C024606,0.65861045,0.63236899,0.02624146,WGV33D_MAIN_F0607_C024606;WGV33D_MAIN_F0608_C024644;WGV33D_MAIN_F0607_C024604;WGV33D_MAIN_F0607_C024607,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010893,relaxed_physical_path,WGV33D_MAIN_F0606_C024573,606,2,WGV33D_MAIN_F0607_C024607,0.82724693,0.54036107,0.28688586,WGV33D_MAIN_F0607_C024607;WGV33D_MAIN_F0607_C024606,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010894,relaxed_physical_path,WGV33D_MAIN_F0606_C024574,606,2,WGV33D_MAIN_F0608_C024643,0.45189211,0.31899917,0.13289294,WGV33D_MAIN_F0608_C024643;WGV33D_MAIN_F0607_C024605,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010895,relaxed_physical_path,WGV33D_MAIN_F0606_C024576,606,5,WGV33D_MAIN_F0608_C024646,0.68501313,0.52324515,0.16176798,WGV33D_MAIN_F0608_C024646;WGV33D_MAIN_F0608_C024645;WGV33D_MAIN_F0607_C024609;WGV33D_MAIN_F0607_C024610;WGV33D_MAIN_F0607_C024612,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010896,relaxed_physical_path,WGV33D_MAIN_F0606_C024577,606,2,WGV33D_MAIN_F0607_C024613,0.6654836,0.65226135,0.01322225,WGV33D_MAIN_F0607_C024613;WGV33D_MAIN_F0608_C024649,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010897,relaxed_physical_path,WGV33D_MAIN_F0606_C024578,606,1,WGV33D_MAIN_F0607_C024615,0.72440702,,,WGV33D_MAIN_F0607_C024615,single_successor
WGV34A_COMP_relaxed_physical_path_010898,relaxed_physical_path,WGV33D_MAIN_F0607_C024598,607,2,WGV33D_MAIN_F0609_C024672,0.6337547,0.62672157,0.00703313,WGV33D_MAIN_F0609_C024672;WGV33D_MAIN_F0608_C024636,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010899,relaxed_physical_path,WGV33D_MAIN_F0607_C024599,607,1,WGV33D_MAIN_F0608_C024637,0.70432949,,,WGV33D_MAIN_F0608_C024637,single_successor
WGV34A_COMP_relaxed_physical_path_010900,relaxed_physical_path,WGV33D_MAIN_F0607_C024600,607,1,WGV33D_MAIN_F0608_C024638,0.64632323,,,WGV33D_MAIN_F0608_C024638,single_successor
WGV34A_COMP_relaxed_physical_path_010901,relaxed_physical_path,WGV33D_MAIN_F0607_C024601,607,3,WGV33D_MAIN_F0608_C024639,0.72937753,0.60255776,0.12681977,WGV33D_MAIN_F0608_C024639;WGV33D_MAIN_F0609_C024674;WGV33D_MAIN_F0608_C024637,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010902,relaxed_physical_path,WGV33D_MAIN_F0607_C024602,607,1,WGV33D_MAIN_F0608_C024641,0.64326265,,,WGV33D_MAIN_F0608_C024641,single_successor
WGV34A_COMP_relaxed_physical_path_010903,relaxed_physical_path,WGV33D_MAIN_F0607_C024603,607,2,WGV33D_MAIN_F0609_C024675,0.68763861,0.66873661,0.018902,WGV33D_MAIN_F0609_C024675;WGV33D_MAIN_F0608_C024640,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010904,relaxed_physical_path,WGV33D_MAIN_F0607_C024604,607,1,WGV33D_MAIN_F0609_C024677,0.56535788,,,WGV33D_MAIN_F0609_C024677,single_successor
WGV34A_COMP_relaxed_physical_path_010905,relaxed_physical_path,WGV33D_MAIN_F0607_C024605,607,2,WGV33D_MAIN_F0608_C024643,0.70602515,0.53095275,0.1750724,WGV33D_MAIN_F0608_C024643;WGV33D_MAIN_F0609_C024678,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010906,relaxed_physical_path,WGV33D_MAIN_F0607_C024606,607,1,WGV33D_MAIN_F0609_C024679,0.57455537,,,WGV33D_MAIN_F0609_C024679,single_successor
WGV34A_COMP_relaxed_physical_path_010907,relaxed_physical_path,WGV33D_MAIN_F0607_C024607,607,1,WGV33D_MAIN_F0609_C024679,0.82987363,,,WGV33D_MAIN_F0609_C024679,single_successor
WGV34A_COMP_relaxed_physical_path_010908,relaxed_physical_path,WGV33D_MAIN_F0607_C024608,607,1,WGV33D_MAIN_F0608_C024645,0.39243354,,,WGV33D_MAIN_F0608_C024645,single_successor
WGV34A_COMP_relaxed_physical_path_010909,relaxed_physical_path,WGV33D_MAIN_F0607_C024609,607,2,WGV33D_MAIN_F0608_C024645,0.82868375,0.38550762,0.44317613,WGV33D_MAIN_F0608_C024645;WGV33D_MAIN_F0608_C024646,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010910,relaxed_physical_path,WGV33D_MAIN_F0607_C024610,607,1,WGV33D_MAIN_F0608_C024646,0.36248572,,,WGV33D_MAIN_F0608_C024646,single_successor
WGV34A_COMP_relaxed_physical_path_010911,relaxed_physical_path,WGV33D_MAIN_F0607_C024611,607,3,WGV33D_MAIN_F0608_C024647,0.67779905,0.49523781,0.18256124,WGV33D_MAIN_F0608_C024647;WGV33D_MAIN_F0609_C024681;WGV33D_MAIN_F0609_C024680,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010912,relaxed_physical_path,WGV33D_MAIN_F0607_C024612,607,2,WGV33D_MAIN_F0608_C024646,0.58773329,0.46053408,0.12719921,WGV33D_MAIN_F0608_C024646;WGV33D_MAIN_F0608_C024648,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010913,relaxed_physical_path,WGV33D_MAIN_F0607_C024613,607,2,WGV33D_MAIN_F0609_C024683,0.75199764,0.71148209,0.04051555,WGV33D_MAIN_F0609_C024683;WGV33D_MAIN_F0608_C024649,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010914,relaxed_physical_path,WGV33D_MAIN_F0607_C024615,607,1,WGV33D_MAIN_F0609_C024685,0.72897513,,,WGV33D_MAIN_F0609_C024685,single_successor
WGV34A_COMP_relaxed_physical_path_010915,relaxed_physical_path,WGV33D_MAIN_F0608_C024635,608,2,WGV33D_MAIN_F0609_C024671,0.73628592,0.61973957,0.11654635,WGV33D_MAIN_F0609_C024671;WGV33D_MAIN_F0610_C024701,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010916,relaxed_physical_path,WGV33D_MAIN_F0608_C024636,608,2,WGV33D_MAIN_F0609_C024672,0.54781985,0.5347966,0.01302325,WGV33D_MAIN_F0609_C024672;WGV33D_MAIN_F0609_C024673,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010917,relaxed_physical_path,WGV33D_MAIN_F0608_C024637,608,1,WGV33D_MAIN_F0609_C024674,0.4753738,,,WGV33D_MAIN_F0609_C024674,single_successor
WGV34A_COMP_relaxed_physical_path_010918,relaxed_physical_path,WGV33D_MAIN_F0608_C024639,608,1,WGV33D_MAIN_F0609_C024674,0.69841471,,,WGV33D_MAIN_F0609_C024674,single_successor
WGV34A_COMP_relaxed_physical_path_010919,relaxed_physical_path,WGV33D_MAIN_F0608_C024640,608,1,WGV33D_MAIN_F0609_C024675,0.68788562,,,WGV33D_MAIN_F0609_C024675,single_successor
WGV34A_COMP_relaxed_physical_path_010920,relaxed_physical_path,WGV33D_MAIN_F0608_C024642,608,1,WGV33D_MAIN_F0609_C024676,0.71178341,,,WGV33D_MAIN_F0609_C024676,single_successor
WGV34A_COMP_relaxed_physical_path_010921,relaxed_physical_path,WGV33D_MAIN_F0608_C024643,608,2,WGV33D_MAIN_F0609_C024678,0.56136727,0.55837489,0.00299238,WGV33D_MAIN_F0609_C024678;WGV33D_MAIN_F0610_C024705,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010922,relaxed_physical_path,WGV33D_MAIN_F0608_C024644,608,1,WGV33D_MAIN_F0609_C024679,0.59025133,,,WGV33D_MAIN_F0609_C024679,single_successor
WGV34A_COMP_relaxed_physical_path_010923,relaxed_physical_path,WGV33D_MAIN_F0608_C024645,608,1,WGV33D_MAIN_F0610_C024708,0.37178581,,,WGV33D_MAIN_F0610_C024708,single_successor
WGV34A_COMP_relaxed_physical_path_010924,relaxed_physical_path,WGV33D_MAIN_F0608_C024646,608,1,WGV33D_MAIN_F0610_C024708,0.60686897,,,WGV33D_MAIN_F0610_C024708,single_successor
WGV34A_COMP_relaxed_physical_path_010925,relaxed_physical_path,WGV33D_MAIN_F0608_C024647,608,1,WGV33D_MAIN_F0609_C024681,0.48581229,,,WGV33D_MAIN_F0609_C024681,single_successor
WGV34A_COMP_relaxed_physical_path_010926,relaxed_physical_path,WGV33D_MAIN_F0608_C024648,608,2,WGV33D_MAIN_F0609_C024682,0.62562529,0.45574827,0.16987702,WGV33D_MAIN_F0609_C024682;WGV33D_MAIN_F0610_C024709,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010927,relaxed_physical_path,WGV33D_MAIN_F0608_C024649,608,2,WGV33D_MAIN_F0609_C024683,0.71920491,0.61240854,0.10679637,WGV33D_MAIN_F0609_C024683;WGV33D_MAIN_F0610_C024710,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010928,relaxed_physical_path,WGV33D_MAIN_F0609_C024671,609,2,WGV33D_MAIN_F0610_C024701,0.72674682,0.6876335,0.03911332,WGV33D_MAIN_F0610_C024701;WGV33D_MAIN_F0611_C024726,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010929,relaxed_physical_path,WGV33D_MAIN_F0609_C024672,609,2,WGV33D_MAIN_F0611_C024727,0.62983929,0.50529116,0.12454813,WGV33D_MAIN_F0611_C024727;WGV33D_MAIN_F0610_C024702,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010930,relaxed_physical_path,WGV33D_MAIN_F0609_C024673,609,4,WGV33D_MAIN_F0610_C024703,0.64619629,0.58738264,0.05881365,WGV33D_MAIN_F0610_C024703;WGV33D_MAIN_F0611_C024728;WGV33D_MAIN_F0610_C024702;WGV33D_MAIN_F0611_C024729,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010931,relaxed_physical_path,WGV33D_MAIN_F0609_C024674,609,2,WGV33D_MAIN_F0610_C024704,0.71219394,0.64661445,0.06557949,WGV33D_MAIN_F0610_C024704;WGV33D_MAIN_F0611_C024731,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010932,relaxed_physical_path,WGV33D_MAIN_F0609_C024676,609,3,WGV33D_MAIN_F0610_C024705,0.51621513,0.47297524,0.04323989,WGV33D_MAIN_F0610_C024705;WGV33D_MAIN_F0611_C024733;WGV33D_MAIN_F0611_C024731,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010933,relaxed_physical_path,WGV33D_MAIN_F0609_C024678,609,2,WGV33D_MAIN_F0610_C024707,0.59926423,0.53008634,0.06917789,WGV33D_MAIN_F0610_C024707;WGV33D_MAIN_F0611_C024736,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010934,relaxed_physical_path,WGV33D_MAIN_F0609_C024682,609,2,WGV33D_MAIN_F0610_C024709,0.69487239,0.62610185,0.06877054,WGV33D_MAIN_F0610_C024709;WGV33D_MAIN_F0611_C024738,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010935,relaxed_physical_path,WGV33D_MAIN_F0609_C024683,609,2,WGV33D_MAIN_F0611_C024739,0.67242989,0.64385809,0.0285718,WGV33D_MAIN_F0611_C024739;WGV33D_MAIN_F0610_C024710,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010936,relaxed_physical_path,WGV33D_MAIN_F0609_C024685,609,3,WGV33D_MAIN_F0611_C024741,0.78333132,0.5170315,0.26629982,WGV33D_MAIN_F0611_C024741;WGV33D_MAIN_F0610_C024711;WGV33D_MAIN_F0611_C024740,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010937,relaxed_physical_path,WGV33D_MAIN_F0610_C024701,610,2,WGV33D_MAIN_F0611_C024726,0.77165307,0.73511557,0.0365375,WGV33D_MAIN_F0611_C024726;WGV33D_MAIN_F0612_C024755,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010938,relaxed_physical_path,WGV33D_MAIN_F0610_C024702,610,2,WGV33D_MAIN_F0611_C024727,0.65382241,0.64435278,0.00946963,WGV33D_MAIN_F0611_C024727;WGV33D_MAIN_F0611_C024728,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010939,relaxed_physical_path,WGV33D_MAIN_F0610_C024703,610,4,WGV33D_MAIN_F0612_C024756,0.64387147,0.61073778,0.03313369,WGV33D_MAIN_F0612_C024756;WGV33D_MAIN_F0611_C024729;WGV33D_MAIN_F0612_C024757;WGV33D_MAIN_F0611_C024730,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010940,relaxed_physical_path,WGV33D_MAIN_F0610_C024704,610,2,WGV33D_MAIN_F0611_C024731,0.72100831,0.67366895,0.04733936,WGV33D_MAIN_F0611_C024731;WGV33D_MAIN_F0612_C024759,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010941,relaxed_physical_path,WGV33D_MAIN_F0610_C024705,610,3,WGV33D_MAIN_F0611_C024733,0.66774066,0.62611973,0.04162093,WGV33D_MAIN_F0611_C024733;WGV33D_MAIN_F0612_C024760;WGV33D_MAIN_F0612_C024763,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010942,relaxed_physical_path,WGV33D_MAIN_F0610_C024706,610,2,WGV33D_MAIN_F0611_C024732,0.72969158,0.63479022,0.09490136,WGV33D_MAIN_F0611_C024732;WGV33D_MAIN_F0612_C024764,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010943,relaxed_physical_path,WGV33D_MAIN_F0610_C024707,610,3,WGV33D_MAIN_F0611_C024736,0.60267508,0.51715475,0.08552033,WGV33D_MAIN_F0611_C024736;WGV33D_MAIN_F0612_C024766;WGV33D_MAIN_F0612_C024767,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010944,relaxed_physical_path,WGV33D_MAIN_F0610_C024709,610,1,WGV33D_MAIN_F0611_C024738,0.6986833,,,WGV33D_MAIN_F0611_C024738,single_successor
WGV34A_COMP_relaxed_physical_path_010945,relaxed_physical_path,WGV33D_MAIN_F0610_C024710,610,2,WGV33D_MAIN_F0611_C024739,0.78615364,0.66160787,0.12454577,WGV33D_MAIN_F0611_C024739;WGV33D_MAIN_F0612_C024772,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010946,relaxed_physical_path,WGV33D_MAIN_F0610_C024711,610,3,WGV33D_MAIN_F0611_C024740,0.76059719,0.65647272,0.10412447,WGV33D_MAIN_F0611_C024740;WGV33D_MAIN_F0612_C024773;WGV33D_MAIN_F0611_C024741,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010947,relaxed_physical_path,WGV33D_MAIN_F0611_C024726,611,1,WGV33D_MAIN_F0612_C024755,0.72949937,,,WGV33D_MAIN_F0612_C024755,single_successor
WGV34A_COMP_relaxed_physical_path_010948,relaxed_physical_path,WGV33D_MAIN_F0611_C024728,611,1,WGV33D_MAIN_F0612_C024756,0.41058011,,,WGV33D_MAIN_F0612_C024756,single_successor
WGV34A_COMP_relaxed_physical_path_010949,relaxed_physical_path,WGV33D_MAIN_F0611_C024729,611,3,WGV33D_MAIN_F0613_C024793,0.71160298,0.68060444,0.03099854,WGV33D_MAIN_F0613_C024793;WGV33D_MAIN_F0612_C024756;WGV33D_MAIN_F0612_C024757,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010950,relaxed_physical_path,WGV33D_MAIN_F0611_C024730,611,2,WGV33D_MAIN_F0612_C024757,0.5043658,0.49012488,0.01424092,WGV33D_MAIN_F0612_C024757;WGV33D_MAIN_F0613_C024793,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010951,relaxed_physical_path,WGV33D_MAIN_F0611_C024731,611,3,WGV33D_MAIN_F0612_C024759,0.68570071,0.5956235,0.09007721,WGV33D_MAIN_F0612_C024759;WGV33D_MAIN_F0613_C024797;WGV33D_MAIN_F0612_C024760,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010952,relaxed_physical_path,WGV33D_MAIN_F0611_C024732,611,2,WGV33D_MAIN_F0613_C024799,0.64529607,0.63595192,0.00934415,WGV33D_MAIN_F0613_C024799;WGV33D_MAIN_F0612_C024764,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010953,relaxed_physical_path,WGV33D_MAIN_F0611_C024733,611,3,WGV33D_MAIN_F0612_C024763,0.66331161,0.46725932,0.19605229,WGV33D_MAIN_F0612_C024763;WGV33D_MAIN_F0612_C024760;WGV33D_MAIN_F0613_C024798,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010954,relaxed_physical_path,WGV33D_MAIN_F0611_C024735,611,1,WGV33D_MAIN_F0613_C024800,0.75424928,,,WGV33D_MAIN_F0613_C024800,single_successor
WGV34A_COMP_relaxed_physical_path_010955,relaxed_physical_path,WGV33D_MAIN_F0611_C024736,611,2,WGV33D_MAIN_F0612_C024767,0.60799871,0.45590932,0.15208939,WGV33D_MAIN_F0612_C024767;WGV33D_MAIN_F0612_C024766,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010956,relaxed_physical_path,WGV33D_MAIN_F0611_C024737,611,2,WGV33D_MAIN_F0612_C024769,0.64072468,0.41693935,0.22378533,WGV33D_MAIN_F0612_C024769;WGV33D_MAIN_F0612_C024767,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010957,relaxed_physical_path,WGV33D_MAIN_F0611_C024738,611,2,WGV33D_MAIN_F0613_C024803,0.72440777,0.58344954,0.14095823,WGV33D_MAIN_F0613_C024803;WGV33D_MAIN_F0612_C024771,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010958,relaxed_physical_path,WGV33D_MAIN_F0611_C024739,611,2,WGV33D_MAIN_F0613_C024804,0.65205259,0.64592569,0.0061269,WGV33D_MAIN_F0613_C024804;WGV33D_MAIN_F0612_C024772,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010959,relaxed_physical_path,WGV33D_MAIN_F0611_C024740,611,2,WGV33D_MAIN_F0613_C024805,0.61961493,0.61413329,0.00548164,WGV33D_MAIN_F0613_C024805;WGV33D_MAIN_F0612_C024773,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010960,relaxed_physical_path,WGV33D_MAIN_F0611_C024741,611,2,WGV33D_MAIN_F0613_C024805,0.70353071,0.56566548,0.13786523,WGV33D_MAIN_F0613_C024805;WGV33D_MAIN_F0612_C024773,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010961,relaxed_physical_path,WGV33D_MAIN_F0612_C024755,612,1,WGV33D_MAIN_F0614_C024818,0.52035611,,,WGV33D_MAIN_F0614_C024818,single_successor
WGV34A_COMP_relaxed_physical_path_010962,relaxed_physical_path,WGV33D_MAIN_F0612_C024756,612,2,WGV33D_MAIN_F0613_C024793,0.66226136,0.4126315,0.24962986,WGV33D_MAIN_F0613_C024793;WGV33D_MAIN_F0614_C024819,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010963,relaxed_physical_path,WGV33D_MAIN_F0612_C024757,612,5,WGV33D_MAIN_F0614_C024819,0.62308867,0.61230041,0.01078826,WGV33D_MAIN_F0614_C024819;WGV33D_MAIN_F0613_C024794;WGV33D_MAIN_F0613_C024793;WGV33D_MAIN_F0613_C024796;WGV33D_MAIN_F0614_C024820,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010964,relaxed_physical_path,WGV33D_MAIN_F0612_C024758,612,1,WGV33D_MAIN_F0613_C024795,0.71483071,,,WGV33D_MAIN_F0613_C024795,single_successor
WGV34A_COMP_relaxed_physical_path_010965,relaxed_physical_path,WGV33D_MAIN_F0612_C024759,612,1,WGV33D_MAIN_F0613_C024797,0.44402872,,,WGV33D_MAIN_F0613_C024797,single_successor
WGV34A_COMP_relaxed_physical_path_010966,relaxed_physical_path,WGV33D_MAIN_F0612_C024760,612,2,WGV33D_MAIN_F0613_C024797,0.66948631,0.6679333,0.00155301,WGV33D_MAIN_F0613_C024797;WGV33D_MAIN_F0614_C024822,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010967,relaxed_physical_path,WGV33D_MAIN_F0612_C024763,612,2,WGV33D_MAIN_F0613_C024798,0.64922594,0.45863155,0.19059439,WGV33D_MAIN_F0613_C024798;WGV33D_MAIN_F0614_C024822,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010968,relaxed_physical_path,WGV33D_MAIN_F0612_C024764,612,1,WGV33D_MAIN_F0613_C024799,0.67347688,,,WGV33D_MAIN_F0613_C024799,single_successor
WGV34A_COMP_relaxed_physical_path_010969,relaxed_physical_path,WGV33D_MAIN_F0612_C024765,612,2,WGV33D_MAIN_F0614_C024824,0.35466666,0.29877211,0.05589455,WGV33D_MAIN_F0614_C024824;WGV33D_MAIN_F0613_C024800,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010970,relaxed_physical_path,WGV33D_MAIN_F0612_C024768,612,3,WGV33D_MAIN_F0614_C024830,0.61561686,0.6135202,0.00209666,WGV33D_MAIN_F0614_C024830;WGV33D_MAIN_F0613_C024802;WGV33D_MAIN_F0614_C024827,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010971,relaxed_physical_path,WGV33D_MAIN_F0612_C024769,612,1,WGV33D_MAIN_F0614_C024828,0.73863889,,,WGV33D_MAIN_F0614_C024828,single_successor
WGV34A_COMP_relaxed_physical_path_010972,relaxed_physical_path,WGV33D_MAIN_F0612_C024770,612,2,WGV33D_MAIN_F0614_C024829,0.70427974,0.49545265,0.20882709,WGV33D_MAIN_F0614_C024829;WGV33D_MAIN_F0613_C024803,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010973,relaxed_physical_path,WGV33D_MAIN_F0612_C024771,612,3,WGV33D_MAIN_F0614_C024831,0.70902099,0.5778735,0.13114749,WGV33D_MAIN_F0614_C024831;WGV33D_MAIN_F0614_C024833;WGV33D_MAIN_F0613_C024803,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010974,relaxed_physical_path,WGV33D_MAIN_F0612_C024772,612,1,WGV33D_MAIN_F0613_C024804,0.769838,,,WGV33D_MAIN_F0613_C024804,single_successor
WGV34A_COMP_relaxed_physical_path_010975,relaxed_physical_path,WGV33D_MAIN_F0612_C024773,612,2,WGV33D_MAIN_F0614_C024834,0.77932475,0.74082744,0.03849731,WGV33D_MAIN_F0614_C024834;WGV33D_MAIN_F0613_C024805,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010976,relaxed_physical_path,WGV33D_MAIN_F0613_C024793,613,1,WGV33D_MAIN_F0614_C024819,0.45987989,,,WGV33D_MAIN_F0614_C024819,single_successor
WGV34A_COMP_relaxed_physical_path_010977,relaxed_physical_path,WGV33D_MAIN_F0613_C024794,613,5,WGV33D_MAIN_F0615_C024849,0.60357323,0.59079158,0.01278165,WGV33D_MAIN_F0615_C024849;WGV33D_MAIN_F0614_C024819;WGV33D_MAIN_F0614_C024820;WGV33D_MAIN_F0615_C024850;WGV33D_MAIN_F0614_C024821,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010978,relaxed_physical_path,WGV33D_MAIN_F0613_C024796,613,3,WGV33D_MAIN_F0614_C024820,0.65283707,0.51972022,0.13311685,WGV33D_MAIN_F0614_C024820;WGV33D_MAIN_F0614_C024821;WGV33D_MAIN_F0615_C024849,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010979,relaxed_physical_path,WGV33D_MAIN_F0613_C024797,613,1,WGV33D_MAIN_F0614_C024822,0.69926508,,,WGV33D_MAIN_F0614_C024822,single_successor
WGV34A_COMP_relaxed_physical_path_010980,relaxed_physical_path,WGV33D_MAIN_F0613_C024798,613,3,WGV33D_MAIN_F0615_C024852,0.67177877,0.63567047,0.0361083,WGV33D_MAIN_F0615_C024852;WGV33D_MAIN_F0614_C024823;WGV33D_MAIN_F0615_C024854,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010981,relaxed_physical_path,WGV33D_MAIN_F0613_C024799,613,2,WGV33D_MAIN_F0615_C024855,0.69831105,0.50202082,0.19629023,WGV33D_MAIN_F0615_C024855;WGV33D_MAIN_F0614_C024827,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010982,relaxed_physical_path,WGV33D_MAIN_F0613_C024800,613,5,WGV33D_MAIN_F0614_C024824,0.7830309,0.72431254,0.05871836,WGV33D_MAIN_F0614_C024824;WGV33D_MAIN_F0615_C024856;WGV33D_MAIN_F0615_C024853;WGV33D_MAIN_F0615_C024858;WGV33D_MAIN_F0614_C024826,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010983,relaxed_physical_path,WGV33D_MAIN_F0613_C024801,613,5,WGV33D_MAIN_F0615_C024858,0.61955229,0.60084905,0.01870324,WGV33D_MAIN_F0615_C024858;WGV33D_MAIN_F0614_C024826;WGV33D_MAIN_F0614_C024824;WGV33D_MAIN_F0615_C024856;WGV33D_MAIN_F0614_C024829,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010984,relaxed_physical_path,WGV33D_MAIN_F0613_C024802,613,2,WGV33D_MAIN_F0614_C024830,0.68743791,0.67903258,0.00840533,WGV33D_MAIN_F0614_C024830;WGV33D_MAIN_F0615_C024861,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010985,relaxed_physical_path,WGV33D_MAIN_F0613_C024803,613,4,WGV33D_MAIN_F0614_C024831,0.65885746,0.61474173,0.04411573,WGV33D_MAIN_F0614_C024831;WGV33D_MAIN_F0615_C024860;WGV33D_MAIN_F0615_C024862;WGV33D_MAIN_F0615_C024863,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010986,relaxed_physical_path,WGV33D_MAIN_F0613_C024805,613,2,WGV33D_MAIN_F0614_C024834,0.74481145,0.70563525,0.0391762,WGV33D_MAIN_F0614_C024834;WGV33D_MAIN_F0615_C024865,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010987,relaxed_physical_path,WGV33D_MAIN_F0614_C024818,614,2,WGV33D_MAIN_F0615_C024848,0.60964053,0.4593857,0.15025483,WGV33D_MAIN_F0615_C024848;WGV33D_MAIN_F0616_C024877,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010988,relaxed_physical_path,WGV33D_MAIN_F0614_C024819,614,1,WGV33D_MAIN_F0616_C024878,0.47583518,,,WGV33D_MAIN_F0616_C024878,single_successor
