response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,measurement_region_type,geometry_origin_status,sar_origin_x,sar_origin_y,response_center_x,response_center_y,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,boundary_family_id,boundary_contact_state,mask_state,sample_group,is_gt_local_positive_control,is_registered_background_counterexample,is_boundary_censored_response,is_unresolved_control,core_atom_ids,optional_atom_ids,core_atom_roles,all_atom_roles,background_counterexample_atom_ids,region_bbox,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean,azimuth_weighted_mean,range_weighted_std,azimuth_weighted_std,range_p50_width,range_p80_width,range_p90_width,azimuth_p50_width,azimuth_p80_width,azimuth_p90_width,range_to_azimuth_p80_ratio,range_to_azimuth_p90_ratio,principal_axis_major_std,principal_axis_minor_std,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,energy_centroid_x,energy_centroid_y,energy_centroid_offset_px,boundary_variant_count,boundary_variant_range_p80_min,boundary_variant_range_p80_max,boundary_variant_range_p80_dispersion,boundary_variant_azimuth_p80_min,boundary_variant_azimuth_p80_max,boundary_variant_azimuth_p80_dispersion,gt_pair_ids,matched_gt_pair_id,matched_gt_instance_id,gt_max_iou,gt_max_coverage,gt_max_prediction_purity,matched_gt_bbox_width_px,matched_gt_bbox_height_px,low_energy_flag,too_few_pixels_flag,boundary_censored_flag,mask_censored_flag,background_contaminated_flag,measurement_reliability,measurement_exclusion_reason,sar_gray_image_relpath,visual_review_relpath
R21B00223,R21B00223,R21R1F00147,281,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1226,1233,0.593649,-0.804724,0.804724,0.593649,R21R11BF00157,multiple_boundary_variants,no_mask_audit_row,boundary_censored_response,false,false,true,false,R21A00165;R21A00166,R21A00164;R21A00167,body_core_candidate;endpoint_hotspot_candidate,body_core_candidate;endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,,"1169,1200,1283,1266",7524,7524,295928,27,10368,local_ring_excluding_frozen_responses,95511,true,-2.859365,-7.545842,28.069234,25.163495,40.170246,75.525338,89.350763,36.977733,65.301384,79.417037,1.156566,1.125083,33.933644,16.419232,2.066701,166.365576,39.949197,50.050803,1218.23022,1230.821418,8.06943,2,37.109655,75.525338,38.415683,36.344508,65.301384,28.956876,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,
R21B00224,R21B00224,R21R1F00146,281,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1199,1203,0.332588,-0.943072,0.943072,0.332588,R21R11BF00156,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00164;R21A00165;R21A00166,R21A00167,body_core_candidate;endpoint_hotspot_candidate;unresolved_atom,body_core_candidate;endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00164,"1115,1140,1283,1266",21168,21168,863882,32,26028,local_ring_excluding_frozen_responses,203603,true,9.143984,0.806386,38.684707,41.895451,47.435939,100.849596,123.478893,60.757203,114.157556,133.970941,0.883425,0.921684,44.83257,35.238844,1.272249,164.266883,54.840942,35.159058,1202.801661,1194.644757,9.179472,2,73.533022,100.849596,27.316573,114.157556,118.39399,4.236434,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,
R21B00224,R21B00224,R21R1F00146,281,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1199,1203,0.332588,-0.943072,0.943072,0.332588,R21R11BF00156,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00164;R21A00165;R21A00166,R21A00167,body_core_candidate;endpoint_hotspot_candidate;unresolved_atom,body_core_candidate;endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00164,"1115,1140,1283,1266",21168,21168,863882,32,26028,local_ring_excluding_frozen_responses,203603,true,9.143984,0.806386,38.684707,41.895451,47.435939,100.849596,123.478893,60.757203,114.157556,133.970941,0.883425,0.921684,44.83257,35.238844,1.272249,164.266883,54.840942,35.159058,1202.801661,1194.644757,9.179472,2,73.533022,100.849596,27.316573,114.157556,118.39399,4.236434,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,
R21B00225,R21B00225,R21R1F00149,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1208,1188,0.35414,-0.935192,0.935192,0.35414,R21R11BF00160,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00168,R21A00169;R21A00170;R21A00171;R21A00172,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00168,"1115,1140,1301,1236",17856,17856,702705,33,19800,local_ring_excluding_frozen_responses,136440,true,9.605629,4.643124,28.604632,47.010025,37.528364,74.073006,95.7031,65.769075,128.131846,148.623445,0.5781,0.64393,48.271038,26.421096,1.826988,4.997229,74.256473,15.743527,1215.743953,1180.661206,10.66896,2,74.073006,104.253618,30.180612,124.446165,128.131846,3.685681,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00225,R21B00225,R21R1F00149,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1208,1188,0.35414,-0.935192,0.935192,0.35414,R21R11BF00160,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00168,R21A00169;R21A00170;R21A00171;R21A00172,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00168,"1115,1140,1301,1236",17856,17856,702705,33,19800,local_ring_excluding_frozen_responses,136440,true,9.605629,4.643124,28.604632,47.010025,37.528364,74.073006,95.7031,65.769075,128.131846,148.623445,0.5781,0.64393,48.271038,26.421096,1.826988,4.997229,74.256473,15.743527,1215.743953,1180.661206,10.66896,2,74.073006,104.253618,30.180612,124.446165,128.131846,3.685681,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00226,R21B00226,R21R1F00150,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1205,1236,0.474544,-0.880232,0.880232,0.474544,R21R11BF00161,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00169,R21A00168;R21A00170,body_core_candidate,body_core_candidate;isolated_small_atom;unresolved_atom,,"1175,1206,1235,1266",3600,3600,142780,30,2142,local_ring_excluding_frozen_responses,36683,true,-2.108904,-2.783141,16.949219,14.120173,21.415876,43.972518,54.114726,18.959415,37.650852,46.047484,1.167902,1.175194,17.102415,13.934229,1.227367,131.646107,13.316465,76.683535,1201.549423,1236.535602,3.491898,1,43.972518,43.972518,0,37.650852,37.650852,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00226,R21B00226,R21R1F00150,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1205,1236,0.474544,-0.880232,0.880232,0.474544,R21R11BF00161,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00169,R21A00168;R21A00170,body_core_candidate,body_core_candidate;isolated_small_atom;unresolved_atom,,"1175,1206,1235,1266",3600,3600,142780,30,2142,local_ring_excluding_frozen_responses,36683,true,-2.108904,-2.783141,16.949219,14.120173,21.415876,43.972518,54.114726,18.959415,37.650852,46.047484,1.167902,1.175194,17.102415,13.934229,1.227367,131.646107,13.316465,76.683535,1201.549423,1236.535602,3.491898,1,43.972518,43.972518,0,37.650852,37.650852,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00227,R21B00227,R21R1F00151,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1286,1209,0.735487,-0.677539,0.677539,0.735487,R21R11BF00162,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00170,R21A00168;R21A00169;R21A00171;R21A00172,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1283,1200,1289,1218",108,108,4853,27,0,frame_fan_fallback_excluding_frozen_responses,1941,true,0.500207,0.043657,3.186353,3.787808,4.239078,8.130471,9.659391,5.264301,9.561326,12.387378,0.85035,0.779777,4.706448,1.532866,3.070359,86.233242,51.115111,38.884889,1286.397476,1208.693199,0.502109,1,8.130471,8.130471,0,9.561326,9.561326,0,,,,,,,,,false,false,false,false,true,valid_background_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00227,R21B00227,R21R1F00151,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1286,1209,0.735487,-0.677539,0.677539,0.735487,R21R11BF00162,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00170,R21A00168;R21A00169;R21A00171;R21A00172,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1283,1200,1289,1218",108,108,4853,27,0,frame_fan_fallback_excluding_frozen_responses,1941,true,0.500207,0.043657,3.186353,3.787808,4.239078,8.130471,9.659391,5.264301,9.561326,12.387378,0.85035,0.779777,4.706448,1.532866,3.070359,86.233242,51.115111,38.884889,1286.397476,1208.693199,0.502109,1,8.130471,8.130471,0,9.561326,9.561326,0,,,,,,,,,false,false,false,false,true,valid_background_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00228,R21B00228,R21R1F00152,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1304,1143,0.624492,-0.781031,0.781031,0.624492,R21R11BF00163,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00171,R21A00168;R21A00170;R21A00172,isolated_small_atom,isolated_small_atom;unresolved_atom,,"1301,1140,1307,1146",36,36,1903,38,480,local_ring_excluding_frozen_responses,540,true,0.174941,0.120936,1.58882,1.336404,2.186554,4.21657,4.997601,1.718602,3.280664,4.21657,1.285279,1.185229,1.599958,1.32305,1.209296,116.553302,12.091605,77.908395,1304.203704,1142.938889,0.212673,1,4.21657,4.21657,0,3.280664,3.280664,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00228,R21B00228,R21R1F00152,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1304,1143,0.624492,-0.781031,0.781031,0.624492,R21R11BF00163,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00171,R21A00168;R21A00170;R21A00172,isolated_small_atom,isolated_small_atom;unresolved_atom,,"1301,1140,1307,1146",36,36,1903,38,480,local_ring_excluding_frozen_responses,540,true,0.174941,0.120936,1.58882,1.336404,2.186554,4.21657,4.997601,1.718602,3.280664,4.21657,1.285279,1.185229,1.599958,1.32305,1.209296,116.553302,12.091605,77.908395,1304.203704,1142.938889,0.212673,1,4.21657,4.21657,0,3.280664,3.280664,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00229,R21B00229,R21R1F00153,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1325,1197,0.78801,-0.615662,0.615662,0.78801,R21R11BF00164,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00172,R21A00168;R21A00170;R21A00171,isolated_small_atom,isolated_small_atom;unresolved_atom,,"1319,1194,1331,1200",72,72,3015,33,760,local_ring_excluding_frozen_responses,705,true,1.066778,0.285351,1.92879,2.181818,1.748369,4.555714,7.018362,2.979693,5.269992,7.018362,0.864463,1,2.489092,1.511616,1.646643,14.712256,52.712289,37.287711,1326.016312,1196.568085,1.104283,1,4.555714,4.555714,0,5.269992,5.269992,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00229,R21B00229,R21R1F00153,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1325,1197,0.78801,-0.615662,0.615662,0.78801,R21R11BF00164,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00172,R21A00168;R21A00170;R21A00171,isolated_small_atom,isolated_small_atom;unresolved_atom,,"1319,1194,1331,1200",72,72,3015,33,760,local_ring_excluding_frozen_responses,705,true,1.066778,0.285351,1.92879,2.181818,1.748369,4.555714,7.018362,2.979693,5.269992,7.018362,0.864463,1,2.489092,1.511616,1.646643,14.712256,52.712289,37.287711,1326.016312,1196.568085,1.104283,1,4.555714,4.555714,0,5.269992,5.269992,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00230,R21B00230,R21R1F00149,284,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1208,1203,0.389734,-0.920927,0.920927,0.389734,R21R11BF00160,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00168;R21A00169,R21A00170;R21A00171;R21A00172,body_core_candidate;unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00168,"1115,1140,1301,1266",23436,23436,893343,31,27540,local_ring_excluding_frozen_responses,196179,true,9.540404,-2.691922,40.652203,45.157033,50.512435,105.81427,131.808095,66.944782,122.561291,145.258254,0.863358,0.907405,49.497938,35.237953,1.404677,167.266659,54.328699,35.671301,1209.239157,1193.164847,9.912908,2,75.628637,105.81427,30.185633,122.561291,126.810837,4.249546,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00230,R21B00230,R21R1F00149,284,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1208,1203,0.389734,-0.920927,0.920927,0.389734,R21R11BF00160,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00168;R21A00169,R21A00170;R21A00171;R21A00172,body_core_candidate;unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00168,"1115,1140,1301,1266",23436,23436,893343,31,27540,local_ring_excluding_frozen_responses,196179,true,9.540404,-2.691922,40.652203,45.157033,50.512435,105.81427,131.808095,66.944782,122.561291,145.258254,0.863358,0.907405,49.497938,35.237953,1.404677,167.266659,54.328699,35.671301,1209.239157,1193.164847,9.912908,2,75.628637,105.81427,30.185633,122.561291,126.810837,4.249546,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,
R21B00231,R21B00231,R21R1F00154,288,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1227,1183,0.443323,-0.896362,0.896362,0.443323,R21R11BF00165,multiple_boundary_variants,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00173,R21A00174;R21A00175;R21A00176,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00173,"1146,1138,1308,1228",14580,14580,559409,33,20736,local_ring_excluding_frozen_responses,99687,true,10.208878,4.693932,25.9225,41.441707,31.007083,65.580182,88.940252,57.985396,110.472375,135.891163,0.593634,0.654496,42.836328,23.546551,1.819219,8.680248,72.364172,17.635828,1235.73329,1175.930076,11.236289,2,65.580182,82.290411,16.71023,107.997055,110.472375,2.47532,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.357273,0.624659,0.454937,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00231,R21B00231,R21R1F00154,288,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1227,1183,0.443323,-0.896362,0.896362,0.443323,R21R11BF00165,multiple_boundary_variants,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00173,R21A00174;R21A00175;R21A00176,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00173,"1146,1138,1308,1228",14580,14580,559409,33,20736,local_ring_excluding_frozen_responses,99687,true,10.208878,4.693932,25.9225,41.441707,31.007083,65.580182,88.940252,57.985396,110.472375,135.891163,0.593634,0.654496,42.836328,23.546551,1.819219,8.680248,72.364172,17.635828,1235.73329,1175.930076,11.236289,2,65.580182,82.290411,16.71023,107.997055,110.472375,2.47532,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.357273,0.624659,0.454937,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00232,R21B00232,R21R1F00155,288,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1212,1216,0.451568,-0.892237,0.892237,0.451568,R21R11BF00166,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+boundary_censored_response,true,false,true,false,R21A00174,R21A00173;R21A00175;R21A00176,body_core_candidate,body_core_candidate;isolated_small_atom;unresolved_atom,,"1200,1192,1224,1240",1152,1152,48793,33,733,local_ring_excluding_frozen_responses,11768,true,-7.543938,1.838305,10.298378,8.410842,10.728639,24.101288,32.120517,10.32067,21.985145,27.833733,1.096253,1.154014,12.141503,5.420587,2.239887,80.548811,36.295535,53.704465,1210.2336,1223.561098,7.764687,1,24.101288,24.101288,0,21.985145,21.985145,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.108489,0.108489,1,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00232,R21B00232,R21R1F00155,288,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1212,1216,0.451568,-0.892237,0.892237,0.451568,R21R11BF00166,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+boundary_censored_response,true,false,true,false,R21A00174,R21A00173;R21A00175;R21A00176,body_core_candidate,body_core_candidate;isolated_small_atom;unresolved_atom,,"1200,1192,1224,1240",1152,1152,48793,33,733,local_ring_excluding_frozen_responses,11768,true,-7.543938,1.838305,10.298378,8.410842,10.728639,24.101288,32.120517,10.32067,21.985145,27.833733,1.096253,1.154014,12.141503,5.420587,2.239887,80.548811,36.295535,53.704465,1210.2336,1223.561098,7.764687,1,24.101288,24.101288,0,21.985145,21.985145,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.108489,0.108489,1,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00233,R21B00233,R21R1F00156,288,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1239,1234,0.660593,-0.750744,0.750744,0.660593,R21R11BF00167,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00175,R21A00173;R21A00174;R21A00176,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1230,1228,1248,1240",216,216,9009,32,380,local_ring_excluding_frozen_responses,2264,true,-0.390178,1.252904,3.165484,3.912438,3.963557,7.717279,10.749789,5.25521,9.759677,12.221745,0.790731,0.879563,4.314912,2.590173,1.665878,9.522308,58.177205,31.822795,1239.682862,1235.120583,1.312253,1,7.717279,7.717279,0,9.759677,9.759677,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.020342,0.020342,1,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00233,R21B00233,R21R1F00156,288,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1239,1234,0.660593,-0.750744,0.750744,0.660593,R21R11BF00167,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00175,R21A00173;R21A00174;R21A00176,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1230,1228,1248,1240",216,216,9009,32,380,local_ring_excluding_frozen_responses,2264,true,-0.390178,1.252904,3.165484,3.912438,3.963557,7.717279,10.749789,5.25521,9.759677,12.221745,0.790731,0.879563,4.314912,2.590173,1.665878,9.522308,58.177205,31.822795,1239.682862,1235.120583,1.312253,1,7.717279,7.717279,0,9.759677,9.759677,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.020342,0.020342,1,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00234,R21B00234,R21R1F00157,288,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1188,1258,0.424114,-0.905609,0.905609,0.424114,R21R11BF00168,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00176,R21A00173;R21A00174;R21A00175,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1170,1246,1206,1270",864,864,35116,32,1802,local_ring_excluding_frozen_responses,7860,true,-0.290567,-1.006223,6.589553,9.437741,9.365441,17.056878,21.470161,14.77664,25.127523,29.518353,0.678813,0.72735,9.857736,5.942912,1.658739,3.874202,68.77959,21.22041,1186.965522,1257.836387,1.047337,1,17.056878,17.056878,0,25.127523,25.127523,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.00078,0.000843,0.010358,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00234,R21B00234,R21R1F00157,288,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1188,1258,0.424114,-0.905609,0.905609,0.424114,R21R11BF00168,single_consensus_bbox,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00176,R21A00173;R21A00174;R21A00175,isolated_small_atom,body_core_candidate;isolated_small_atom;unresolved_atom,,"1170,1246,1206,1270",864,864,35116,32,1802,local_ring_excluding_frozen_responses,7860,true,-0.290567,-1.006223,6.589553,9.437741,9.365441,17.056878,21.470161,14.77664,25.127523,29.518353,0.678813,0.72735,9.857736,5.942912,1.658739,3.874202,68.77959,21.22041,1186.965522,1257.836387,1.047337,1,17.056878,17.056878,0,25.127523,25.127523,0,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.00078,0.000843,0.010358,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00235,R21B00235,R21R1F00154,288,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1227,1189,0.458227,-0.888835,0.888835,0.458227,R21R11BF00165,multiple_boundary_variants,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00173;R21A00174,R21A00175;R21A00176,body_core_candidate;unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00173,"1146,1138,1308,1240",16524,16524,629426,32,23328,local_ring_excluding_frozen_responses,121048,true,9.595415,2.392485,31.141158,40.448319,36.967004,83.038292,100.781098,54.787646,107.682124,134.446356,0.771143,0.749601,42.305506,28.567156,1.480914,3.863464,66.590696,23.409304,1233.523404,1181.56756,9.889184,2,66.503196,83.038292,16.535095,107.682124,110.215556,2.533431,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.426732,0.764537,0.491302,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00235,R21B00235,R21R1F00154,288,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1227,1189,0.458227,-0.888835,0.888835,0.458227,R21R11BF00165,multiple_boundary_variants,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE|pairs=WGV35A_PAIR_0212,gt_local_positive_control+registered_background_counterexample+boundary_censored_response,true,true,true,false,R21A00173;R21A00174,R21A00175;R21A00176,body_core_candidate;unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00173,"1146,1138,1308,1240",16524,16524,629426,32,23328,local_ring_excluding_frozen_responses,121048,true,9.595415,2.392485,31.141158,40.448319,36.967004,83.038292,100.781098,54.787646,107.682124,134.446356,0.771143,0.749601,42.305506,28.567156,1.480914,3.863464,66.590696,23.409304,1233.523404,1181.56756,9.889184,2,66.503196,83.038292,16.535095,107.682124,110.215556,2.533431,WGV35A_PAIR_0212,WGV35A_PAIR_0212,327,0.426732,0.764537,0.491302,147.48,72,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,
R21B00236,R21B00236,R21R1F00158,289,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1227,1183,0.443323,-0.896362,0.896362,0.443323,R21R11BF00169,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00177,R21A00178;R21A00179;R21A00180;R21A00181,unresolved_atom,body_core_candidate;isolated_small_atom;side_ridge_candidate;unresolved_atom,R21A00177,"1146,1138,1308,1228",14580,14580,494617,30,17208,local_ring_excluding_frozen_responses,78338,true,11.480423,6.467136,25.411215,41.575481,30.169021,62.871662,86.085982,57.338023,111.427037,136.758375,0.564241,0.629475,42.934869,23.040129,1.863482,9.107719,72.791643,17.208357,1237.886428,1175.576412,13.176645,3,62.871662,105.479225,42.607563,107.013243,111.427037,4.413794,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,
