association_id,sar_frame,response_track_id,component_id,association_result,previous_response_x,previous_response_y,prior_track_relative_x,prior_track_relative_y,prior_predicted_response_x,prior_predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,observed_relative_to_target_x,observed_relative_to_target_y,posterior_track_relative_x,posterior_track_relative_y,target_position_from_response_x,target_position_from_response_y,response_prediction_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,gate_response_prediction,gate_motion_consistency,gate_relative_structure,gate_background_conflict,gate_temporal_support,rejection_reason,support_observation_count,support_unique_frame_count,current_consecutive_support_frames,current_missing_frames,current_evidence_state,highest_evidence_state_reached,same_motion_supported
ASSOC_D1_R1_002020,388,RT_D1_R1_0014,D1R1OBS_000388_0017,rejected,1207.431456,954.739639,-24.294775,10.468806,1240.940281,943.101749,1186.753604,908.220183,6.562632,-0.748355,-20.677852,-46.519455,-78.481452,-24.41276,,,,,64.44315,53.263848,64.44315,6,1.524633,-178,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,13,13,0,3,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002021,388,RT_D1_R1_0014,D1R1OBS_000388_0018,rejected,1207.431456,954.739639,-24.294775,10.468806,1240.940281,943.101749,1203.115127,916.105756,6.562632,-0.748355,-4.316329,-38.633882,-62.119929,-16.527187,,,,,46.470699,39.416557,46.470699,6,270.172036,-194,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,13,13,0,3,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002022,388,RT_D1_R1_0014,D1R1OBS_000388_0021,rejected,1207.431456,954.739639,-24.294775,10.468806,1240.940281,943.101749,1189.61932,932.607156,6.562632,-0.748355,-17.812136,-22.132483,-75.615736,-0.025788,,,,,52.382989,32.425456,52.382989,19,4.118079,1854,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,13,13,0,3,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002023,388,RT_D1_R1_0014,D1R1OBS_000388_0022,rejected,1207.431456,954.739639,-24.294775,10.468806,1240.940281,943.101749,1184.861894,947.292119,6.562632,-0.748355,-22.569561,-7.44752,-80.373161,14.659175,,,,,56.234728,29.892532,56.234728,3,329.750294,442,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,13,13,0,3,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002024,388,RT_D1_R1_0014,D1R1OBS_000388_0027,rejected,1207.431456,954.739639,-24.294775,10.468806,1240.940281,943.101749,1279.096624,957.004657,6.562632,-0.748355,71.665168,2.265018,13.861568,24.371713,,,,,40.610311,65.172239,40.610311,4,321.797502,-82,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,13,13,0,3,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002025,388,RT_D1_R1_0016,D1R1OBS_000388_0019,rejected,1257.573538,965.671895,19.929209,22.969447,1285.164265,955.602391,1337.896639,918.582118,6.562632,-0.748355,80.323101,-47.089777,72.661583,-14.050826,,,,,64.429837,87.109897,64.429837,797,327.381252,-54149,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,0,4,temporarily_missing,reappearance_provisionally_supported,false
ASSOC_D1_R1_002026,388,RT_D1_R1_0016,D1R1OBS_000388_0025,rejected,1257.573538,965.671895,19.929209,22.969447,1285.164265,955.602391,1343.674901,952.295455,6.562632,-0.748355,86.101363,-13.37644,78.439845,19.662511,,,,,58.604014,80.534951,58.604014,804,315.570338,-54714,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,0,4,temporarily_missing,reappearance_provisionally_supported,false
ASSOC_D1_R1_002027,388,RT_D1_R1_0016,D1R1OBS_000388_0027,selected,1257.573538,965.671895,19.929209,22.969447,1285.164265,955.602391,1279.096624,957.004657,6.562632,-0.748355,21.523086,-8.667238,13.861568,24.371713,18.837034,23.221855,1259.167415,934.035209,6.227569,16.927017,6.227569,806,25.910892,-54867,false,,PASS,PASS,PASS,PASS,PASS,,6,6,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_002028,388,RT_D1_R1_0018,D1R1OBS_000388_0018,rejected,1247.5,924.537975,-8.611456,-10.593829,1256.6236,922.039115,1203.115127,916.105756,6.562632,-0.748355,-44.384873,-8.432218,-62.119929,-16.527187,,,,,53.836432,51.523683,53.836432,4,254.320273,-201,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002029,388,RT_D1_R1_0018,D1R1OBS_000388_0021,rejected,1247.5,924.537975,-8.611456,-10.593829,1256.6236,922.039115,1189.61932,932.607156,6.562632,-0.748355,-57.88068,8.069181,-75.615736,-0.025788,,,,,67.832566,65.043749,67.832566,21,19.969842,1847,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002030,389,RT_D1_R1_0001,D1R1OBS_000389_0012,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1301.645253,899.33727,6.87422,-0.803942,-19.073982,-47.433924,28.42316,-32.293208,,,,,51.479608,53.363512,51.479608,49,14.185498,3137,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002031,389,RT_D1_R1_0001,D1R1OBS_000389_0015,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1345.82017,919.301944,6.87422,-0.803942,25.100936,-27.46925,72.598078,-12.328533,,,,,35.908112,32.299409,35.908112,10,1.904498,549,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002032,389,RT_D1_R1_0001,D1R1OBS_000389_0017,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1260.327638,924.438191,6.87422,-0.803942,-60.391596,-22.333003,-12.894454,-7.192287,,,,,65.813998,70.627123,65.813998,1,202.421127,-102,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002033,389,RT_D1_R1_0001,D1R1OBS_000389_0019,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1257.548627,965.069375,6.87422,-0.803942,-63.170607,18.29818,-15.673466,33.438897,,,,,67.41085,72.602816,67.41085,1394,328.064995,99372,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002034,389,RT_D1_R1_0001,D1R1OBS_000389_0021,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1353.942895,960.240592,6.87422,-0.803942,33.22366,13.469397,80.720802,28.610114,,,,,34.468533,29.967002,34.468533,60,322.470375,4244,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002035,389,RT_D1_R1_0001,D1R1OBS_000389_0023,rejected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1364.687886,995.524387,6.87422,-0.803942,43.968652,48.753193,91.465794,63.89391,,,,,64.800699,61.902395,64.800699,51,7.972613,3270,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,15,15,5,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002036,389,RT_D1_R1_0001,D1R1OBS_000389_0020,selected,1320.719234,946.771194,49.121438,14.842038,1322.343531,946.472515,1333.138996,956.137452,6.87422,-0.803942,12.419762,9.366258,59.916904,24.506974,51.064622,16.581726,1284.017558,941.295414,14.489758,11.583867,14.489758,6,274.607894,198,false,,PASS,PASS,PASS,PASS,PASS,,16,16,6,0,same_motion_supported,reappeared_supported,true
ASSOC_D1_R1_002037,389,RT_D1_R1_0002,D1R1OBS_000389_0013,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1195.817664,908.356125,6.87422,-0.803942,-18.655961,-42.861608,-77.404429,-23.274352,,,,,52.663828,49.199974,52.663828,1,240.451107,-189,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002038,389,RT_D1_R1_0002,D1R1OBS_000389_0014,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1203.900353,909.385362,6.87422,-0.803942,-10.573272,-41.832371,-69.32174,-22.245116,,,,,47.393433,44.584157,47.393433,6,241.504203,243,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002039,389,RT_D1_R1_0002,D1R1OBS_000389_0016,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1235.750649,921.754113,6.87422,-0.803942,21.277024,-29.46362,-37.471443,-9.876365,,,,,30.175924,32.075192,30.175924,5,241.163181,264,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002040,389,RT_D1_R1_0002,D1R1OBS_000389_0017,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1260.327638,924.438191,6.87422,-0.803942,45.854013,-26.779542,-12.894454,-7.192287,,,,,42.296166,46.84182,42.296166,1,15.293703,104,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002041,389,RT_D1_R1_0002,D1R1OBS_000389_0018,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1196.027313,932.456991,6.87422,-0.803942,-18.446312,-18.760741,-77.194779,0.826514,,,,,36.071188,31.04152,36.071188,24,245.943811,1562,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002042,389,RT_D1_R1_0002,D1R1OBS_000389_0019,rejected,1214.473625,951.217733,-46.065405,19.049925,1227.156687,950.680402,1257.548627,965.069375,6.87422,-0.803942,43.075002,13.851642,-15.673466,33.438897,,,,,33.626069,39.054868,33.626069,1396,110.350166,99578,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,20,20,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002043,389,RT_D1_R1_0003,D1R1OBS_000389_0015,rejected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1345.82017,919.301944,6.87422,-0.803942,-1.490157,-40.705432,72.598078,-12.328533,,,,,37.921857,40.768759,37.921857,68,320.944485,-5946,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,29,29,29,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002044,389,RT_D1_R1_0003,D1R1OBS_000389_0022,rejected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1413.542137,960.927889,6.87422,-0.803942,66.231811,0.920513,140.320045,29.297411,,,,,59.336076,59.382635,59.336076,75,320.440606,-6441,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,29,29,29,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002045,389,RT_D1_R1_0003,D1R1OBS_000389_0023,rejected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1364.687886,995.524387,6.87422,-0.803942,17.37756,35.517011,91.465794,63.89391,,,,,40.608965,37.809149,40.608965,27,314.87637,-3225,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,29,29,29,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002046,389,RT_D1_R1_0003,D1R1OBS_000389_0024,rejected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1370.175135,1023.05978,6.87422,-0.803942,22.864808,63.052404,96.953042,91.429303,,,,,68.656255,65.828047,68.656255,366,312.440972,24509,true,BG_D1_R1_0205,FAIL,FAIL,FAIL,FAIL,PASS,response_prediction;motion_consistency;relative_structure;background_conflict,29,29,29,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002047,389,RT_D1_R1_0003,D1R1OBS_000389_0025,rejected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1384.496038,1013.459588,6.87422,-0.803942,37.185711,53.452212,111.273946,81.82911,,,,,64.653628,62.149149,64.653628,82,68.879082,-6961,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,29,29,29,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002048,389,RT_D1_R1_0003,D1R1OBS_000389_0021,selected,1347.310327,960.007376,81.169248,24.61199,1354.39134,956.242468,1353.942895,960.240592,6.87422,-0.803942,6.632568,0.233215,80.720802,28.610114,81.088528,25.331653,1272.773647,935.628601,4.023195,1.064937,4.023195,18,0.378608,-2251,false,,PASS,PASS,PASS,PASS,PASS,,30,30,30,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_002049,389,RT_D1_R1_0004,D1R1OBS_000389_0015,rejected,1292.872672,898.028367,23.936481,-23.285002,1297.158573,908.345476,1345.82017,919.301944,6.87422,-0.803942,52.947498,21.273577,72.598078,-12.328533,,,,,49.879808,51.089762,49.879808,34,5.600327,-2972,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,23,23,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002050,389,RT_D1_R1_0004,D1R1OBS_000389_0016,rejected,1292.872672,898.028367,23.936481,-23.285002,1297.158573,908.345476,1235.750649,921.754113,6.87422,-0.803942,-57.122023,23.725745,-37.471443,-9.876365,,,,,62.85479,68.536302,62.85479,41,19.752522,-3463,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,23,23,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002051,389,RT_D1_R1_0004,D1R1OBS_000389_0017,rejected,1292.872672,898.028367,23.936481,-23.285002,1297.158573,908.345476,1260.327638,924.438191,6.87422,-0.803942,-32.545034,26.409824,-12.894454,-7.192287,,,,,40.193199,47.900591,40.193199,45,206.116956,-3623,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,23,23,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002052,389,RT_D1_R1_0004,D1R1OBS_000389_0019,rejected,1292.872672,898.028367,23.936481,-23.285002,1297.158573,908.345476,1257.548627,965.069375,6.87422,-0.803942,-35.324045,67.041007,-15.673466,33.438897,,,,,69.184887,79.897626,69.184887,1350,331.760825,95851,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,23,23,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002053,389,RT_D1_R1_0004,D1R1OBS_000389_0012,selected,1292.872672,898.028367,23.936481,-23.285002,1297.158573,908.345476,1301.645253,899.33727,6.87422,-0.803942,8.772581,1.308902,28.42316,-32.293208,24.744083,-24.906479,1277.708772,922.622271,10.063701,2.840402,10.063701,5,17.881328,-384,false,,PASS,PASS,PASS,PASS,PASS,,24,24,10,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_002054,389,RT_D1_R1_0007,D1R1OBS_000389_0015,rejected,1282.34787,901.024341,36.038283,-17.330074,1309.260375,914.300404,1345.82017,919.301944,6.87422,-0.803942,63.4723,18.277603,72.598078,-12.328533,,,,,36.900325,59.728117,36.900325,8,322.622884,660,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,13,13,0,2,temporarily_missing,reappeared_supported,false
ASSOC_D1_R1_002055,389,RT_D1_R1_0007,D1R1OBS_000389_0017,rejected,1282.34787,901.024341,36.038283,-17.330074,1309.260375,914.300404,1260.327638,924.438191,6.87422,-0.803942,-22.020232,23.41385,-12.894454,-7.192287,,,,,49.971867,37.701337,49.971867,3,122.106256,9,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,13,13,0,2,temporarily_missing,reappeared_supported,false
ASSOC_D1_R1_002056,389,RT_D1_R1_0011,D1R1OBS_000389_0013,rejected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1195.817664,908.356125,6.87422,-0.803942,-58.405358,-16.102998,-77.404429,-23.274352,,,,,53.079933,67.048374,53.079933,7,2.580549,-827,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,28,28,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002057,389,RT_D1_R1_0011,D1R1OBS_000389_0014,rejected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1203.900353,909.385362,6.87422,-0.803942,-50.322669,-15.073762,-69.32174,-22.245116,,,,,44.974863,58.95008,44.974863,0,1.527453,-395,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,28,28,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002058,389,RT_D1_R1_0011,D1R1OBS_000389_0017,rejected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1260.327638,924.438191,6.87422,-0.803942,6.104617,-0.020933,-12.894454,-7.192287,,,,,13.475108,1.097904,13.475108,5,227.737953,-534,false,,PASS,PASS,PASS,PASS,PASS,,28,28,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002059,389,RT_D1_R1_0011,D1R1OBS_000389_0018,rejected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1196.027313,932.456991,6.87422,-0.803942,-58.195708,7.997868,-77.194779,0.826514,,,,,53.061602,65.662527,53.061602,18,2.912155,924,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,28,28,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002060,389,RT_D1_R1_0011,D1R1OBS_000389_0019,rejected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1257.548627,965.069375,6.87422,-0.803942,3.325605,40.610251,-15.673466,33.438897,,,,,46.155796,41.565948,46.155796,1390,353.381822,98940,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,28,28,9,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002061,389,RT_D1_R1_0011,D1R1OBS_000389_0016,selected,1254.223022,924.459124,-25.616773,-11.633136,1247.60532,919.997342,1235.750649,921.754113,6.87422,-0.803942,-18.472372,-2.705011,-37.471443,-9.876365,-27.750613,-11.316917,1261.367422,933.387248,11.984134,25.417785,11.984134,1,1.868475,-374,false,,PASS,PASS,PASS,PASS,PASS,,29,29,10,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_002062,389,RT_D1_R1_0012,D1R1OBS_000389_0017,rejected,1252.69409,965.014837,-13.447205,30.263774,1259.774888,961.894252,1260.327638,924.438191,6.87422,-0.803942,7.633549,-40.576646,-12.894454,-7.192287,,,,,37.460139,39.779952,37.460139,1502,125.652481,-126052,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,27,27,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_002063,389,RT_D1_R1_0012,D1R1OBS_000389_0019,selected,1252.69409,965.014837,-13.447205,30.263774,1259.774888,961.894252,1257.548627,965.069375,6.87422,-0.803942,4.854537,0.054538,-15.673466,33.438897,-13.847932,30.835296,1270.995832,934.8056,3.87784,2.194563,3.87784,107,0.008612,-26578,false,,PASS,PASS,PASS,PASS,PASS,,28,28,6,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_002064,389,RT_D1_R1_0014,D1R1OBS_000389_0013,rejected,1207.431456,954.739639,-24.294775,10.468806,1248.927318,942.099283,1195.817664,908.356125,6.87422,-0.803942,-11.613792,-46.383513,-77.404429,-23.274352,,,,,62.922461,49.18642,62.922461,5,0.456608,-239,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,13,13,0,4,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002065,389,RT_D1_R1_0014,D1R1OBS_000389_0014,rejected,1207.431456,954.739639,-24.294775,10.468806,1248.927318,942.099283,1203.900353,909.385362,6.87422,-0.803942,-3.531103,-45.354277,-69.32174,-22.245116,,,,,55.656341,45.749351,55.656341,2,0.596487,193,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,13,13,0,4,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002066,389,RT_D1_R1_0014,D1R1OBS_000389_0017,rejected,1207.431456,954.739639,-24.294775,10.468806,1248.927318,942.099283,1260.327638,924.438191,6.87422,-0.803942,52.896182,-30.301448,-12.894454,-7.192287,,,,,21.020977,54.663734,21.020977,3,225.614013,54,false,,PASS,FAIL,PASS,PASS,PASS,motion_consistency,13,13,0,4,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002067,389,RT_D1_R1_0014,D1R1OBS_000389_0018,rejected,1207.431456,954.739639,-24.294775,10.468806,1248.927318,942.099283,1196.027313,932.456991,6.87422,-0.803942,-11.404142,-22.282647,-77.194779,0.826514,,,,,53.771593,28.203428,53.771593,20,5.036096,1512,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,13,13,0,4,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002068,389,RT_D1_R1_0016,D1R1OBS_000389_0015,rejected,1279.096624,957.004657,18.837034,23.221855,1292.059126,954.852333,1345.82017,919.301944,6.87422,-0.803942,66.723546,-37.702712,72.598078,-12.328533,,,,,64.452153,70.309751,64.452153,12,296.700118,787,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,6,6,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_002069,389,RT_D1_R1_0016,D1R1OBS_000389_0017,rejected,1279.096624,957.004657,18.837034,23.221855,1292.059126,954.852333,1260.327638,924.438191,6.87422,-0.803942,-18.768986,-32.566466,-12.894454,-7.192287,,,,,43.953468,40.821954,43.953468,1,96.183489,136,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,6,6,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_002070,389,RT_D1_R1_0018,D1R1OBS_000389_0013,rejected,1247.5,924.537975,-8.611456,-10.593829,1264.610637,921.036649,1195.817664,908.356125,6.87422,-0.803942,-51.682336,-16.181849,-77.404429,-23.274352,,,,,69.951903,60.542137,69.951903,3,15.395154,-246,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,0,1,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002071,389,RT_D1_R1_0018,D1R1OBS_000389_0014,rejected,1247.5,924.537975,-8.611456,-10.593829,1264.610637,921.036649,1203.900353,909.385362,6.87422,-0.803942,-43.599647,-15.152613,-69.32174,-22.245116,,,,,61.81821,52.473762,61.81821,4,16.44825,186,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,0,1,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002072,389,RT_D1_R1_0018,D1R1OBS_000389_0018,rejected,1247.5,924.537975,-8.611456,-10.593829,1264.610637,921.036649,1196.027313,932.456991,6.87422,-0.803942,-51.472687,7.919017,-77.194779,0.826514,,,,,69.527667,58.995352,69.527667,22,20.887859,1505,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,0,1,temporarily_missing,same_motion_supported,false
ASSOC_D1_R1_002073,389,RT_D1_R1_0018,D1R1OBS_000389_0017,selected,1247.5,924.537975,-8.611456,-10.593829,1264.610637,921.036649,1260.327638,924.438191,6.87422,-0.803942,12.827638,-0.099784,-12.894454,-7.192287,-9.382395,-9.981551,1268.939094,935.03202,5.469421,5.994917,5.469421,1,209.76225,47,false,,PASS,PASS,PASS,PASS,PASS,,8,8,1,0,reappearance_candidate,same_motion_supported,false
ASSOC_D1_R1_002074,390,RT_D1_R1_0001,D1R1OBS_000390_0016,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1309.867969,900.123845,6.814912,-0.585738,-23.271027,-56.013607,30.042778,-31.700192,,,,,52.659866,63.066729,52.659866,44,270.485529,2492,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002075,390,RT_D1_R1_0001,D1R1OBS_000390_0018,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1307.259322,918.191525,6.814912,-0.585738,-25.879674,-37.945926,27.434131,-13.632511,,,,,38.357532,49.645943,38.357532,9,22.373397,-705,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002076,390,RT_D1_R1_0001,D1R1OBS_000390_0019,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1352.284732,919.125172,6.814912,-0.585738,19.145736,-37.01228,72.459541,-12.698865,,,,,36.264246,38.457017,36.264246,5,271.012135,159,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002077,390,RT_D1_R1_0001,D1R1OBS_000390_0023,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1267.101338,924.452199,6.814912,-0.585738,-66.037658,-31.685253,-12.723853,-7.371838,,,,,68.137674,79.212857,68.137674,3,282.223216,-249,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002078,390,RT_D1_R1_0001,D1R1OBS_000390_0028,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1265.218969,964.973521,6.814912,-0.585738,-67.920028,8.836069,-14.606222,33.149485,,,,,67.728505,75.326501,67.728505,1335,53.29719,84320,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002079,390,RT_D1_R1_0001,D1R1OBS_000390_0030,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1354.850769,954.236923,6.814912,-0.585738,21.711773,-1.900529,75.025578,22.412887,,,,,24.660289,14.95477,24.660289,8,51.955793,-645,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_002080,390,RT_D1_R1_0001,D1R1OBS_000390_0031,rejected,1333.138996,956.137452,51.064622,16.581726,1330.889813,948.405763,1360.633216,960.457184,6.814912,-0.585738,27.49422,4.319733,80.808025,28.633148,,,,,32.092161,21.253174,32.092161,60,52.967877,3528,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,16,16,6,0,same_motion_supported,reappeared_supported,false
