plan_region_id,gt_pair_id,gt_instance_id,physical_vehicle_id,evaluation_pool,sar_frame,region_role,template_family,template_axis,template_operation,delta_m,rotation_deg,center_shift_range_m,center_shift_azimuth_m,edge_name,scale_axis,matched_background_offset_order,geometry_source,region_center_x,region_center_y,region_polygon_xy,gt_width_axis_image_deg,gt_long_axis_image_deg,mask_class,mask_context,linked_independent_geometry_ids,plan_stage_intensity_read,plan_stage_s1_r1_measurement_outcomes_read,background_selection_rule
WGV35A_PAIR_0212_S2A_024,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_far,far_inward,-0.15,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1256.329,1212.302,"1148.6,1215.595;1244.075,1105.221;1364.059,1209.008;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_025,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_far,far_outward,0.15,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1259.601,1208.52,"1148.6,1215.595;1250.617,1097.658;1370.601,1201.445;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_026,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_left,left_outward,-0.15,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1256.074,1208.775,"1144.819,1212.324;1243.565,1098.168;1367.33,1205.227;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_027,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_left,left_inward,0.15,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1259.856,1212.047,"1152.382,1218.866;1251.128,1104.711;1367.33,1205.227;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_028,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_right,right_inward,-0.15,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1256.074,1208.775,"1148.6,1215.595;1247.346,1101.44;1363.548,1201.956;1264.802,1316.111",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_029,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_right,right_outward,0.15,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1259.856,1212.047,"1148.6,1215.595;1247.346,1101.44;1371.111,1208.498;1272.365,1322.654",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_030,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_near,near_outward,-0.3,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1254.694,1214.193,"1142.058,1223.158;1247.346,1101.44;1367.33,1205.227;1262.042,1326.946",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_031,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_near,near_inward,0.3,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1261.236,1206.629,"1155.142,1208.032;1247.346,1101.44;1367.33,1205.227;1275.126,1311.819",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_032,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_far,far_inward,-0.3,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1254.694,1214.193,"1148.6,1215.595;1240.804,1109.003;1360.788,1212.79;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_033,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,range_far,far_outward,0.3,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1261.236,1206.629,"1148.6,1215.595;1253.888,1093.876;1373.872,1197.664;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_034,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_left,left_outward,-0.3,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1254.183,1207.14,"1141.037,1209.053;1239.783,1094.897;1367.33,1205.227;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_035,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_left,left_inward,0.3,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1261.747,1213.682,"1156.163,1222.137;1254.909,1107.982;1367.33,1205.227;1268.584,1319.382",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_036,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_right,right_inward,-0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1254.183,1207.14,"1148.6,1215.595;1247.346,1101.44;1359.767,1198.685;1261.021,1312.84",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_037,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,single_boundary_shift,azimuth_right,right_outward,0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1261.747,1213.682,"1148.6,1215.595;1247.346,1101.44;1374.893,1211.769;1276.147,1325.925",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_038,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,range,resize,-0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1150.236,1213.704;1245.711,1103.33;1365.694,1207.118;1270.219,1317.492",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_039,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,range,resize,0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1146.965,1217.486;1248.982,1099.549;1368.965,1203.336;1266.948,1321.273",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_040,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,azimuth,resize,-0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1150.491,1217.231;1249.237,1103.075;1365.439,1203.591;1266.693,1317.747",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_041,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,azimuth,resize,0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1146.709,1213.96;1245.455,1099.804;1369.221,1206.862;1270.475,1321.018",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_042,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,range,resize,-0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1151.871,1211.814;1244.075,1105.221;1364.059,1209.008;1271.855,1315.601",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_043,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,range,resize,0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1145.329,1219.377;1250.617,1097.658;1370.601,1201.445;1265.313,1323.164",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_044,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,azimuth,resize,-0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1152.382,1218.866;1251.128,1104.711;1363.548,1201.956;1264.802,1316.111",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_045,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,scale_resize,azimuth,resize,0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1144.819,1212.324;1243.565,1098.168;1371.111,1208.498;1272.365,1322.654",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_046,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,-30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1176.104,1216.104;1303.826,1142.364;1339.826,1204.718;1212.104,1278.458",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_047,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,-15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1177.42,1194.723;1319.875,1156.552;1338.51,1226.099;1196.055,1264.27",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_048,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,-10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1179.094,1187.763;1324.333,1162.153;1336.836,1233.059;1191.597,1258.669",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_049,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,-5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1181.368,1180.975;1328.287,1168.121;1334.562,1239.847;1187.643,1252.701",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_050,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1184.225,1174.411;1331.705,1174.411;1331.705,1246.411;1184.225,1246.411",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_051,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1187.643,1168.121;1334.562,1180.975;1328.287,1252.701;1181.368,1239.847",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_052,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1191.597,1162.153;1336.836,1187.763;1324.333,1258.669;1179.094,1233.059",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_053,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1196.055,1156.552;1338.51,1194.723;1319.875,1264.27;1177.42,1226.099",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_054,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1212.104,1142.364;1339.826,1216.104;1303.826,1278.458;1176.104,1204.718",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_055,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,counterfactual,local_region_rotation,gt_region,rotate,0,90,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1257.965,1210.411,"1293.965,1136.671;1293.965,1284.151;1221.965,1284.151;1221.965,1136.671",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,
WGV35A_PAIR_0212_S2A_056,WGV35A_PAIR_0212,327,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,288,matched_background,matched_background,deterministic_offset,control,0,0,0,3.6,,,azimuth_plus_3.60,PLAN_STAGE_GEOMETRY_ONLY,1348.722,1288.917,"1274.982,1252.917;1422.462,1252.917;1422.462,1324.917;1274.982,1324.917",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0127;GM019IG0128;GM019IG0150;GM019IG0167;GM019IG0175,false,false,not_intensity_selected_fixed_order_offsets
WGV35A_PAIR_0213_S2A_001,WGV35A_PAIR_0213,328,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,290,gt_original,gt_original,gt,original,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1267.92,1207.349,"1194.08,1169.575;1341.76,1169.575;1341.76,1245.122;1194.08,1245.122",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0130;GM019IG0131;GM019IG0132;GM019IG0134;GM019IG0169,false,false,
