hypothesis_id,source_auto_node_id,response_thread_id,intersection_component_count,thread_start,thread_end,thread_status,thread_duration_frames,thread_azimuth_min,thread_azimuth_max,thread_radial_min,thread_radial_max,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000371,1,66,66,transient_unlinked,1,10,12,200,208,1,1.040046,1.381109
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000372,2,66,68,transient_unlinked,3,20,24,96,104,1,1.653591,2.100945
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000374,1,67,69,transient_unlinked,3,-56,-53,144,148,1,1.051869,1.504552
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000375,1,67,67,transient_unlinked,1,-49,-47,124,132,1,1.155416,1.858741
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000376,1,67,67,transient_unlinked,1,-49,-47,148,156,1,0.876192,1.164554
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000377,2,67,69,transient_unlinked,3,-53,-46,188,204,1,1.237043,1.90736
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000378,10,67,74,dynamic_local_response_mixed,8,2,15,196,216,1,1.037019,1.10001
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000379,6,67,77,dynamic_local_response_supported,11,8,18,148,160,1,1.285613,1.613497
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000380,2,67,69,transient_unlinked,3,23,27,196,204,1,1.445474,1.403868
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000381,3,67,71,dynamic_local_response_supported,5,34,43,84,96,1,1.414005,1.771812
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000382,1,67,67,transient_unlinked,1,43,45,852,856,1,1.822903,2.402902
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000383,1,68,70,transient_unlinked,3,-56,-54,144,148,1,1.087582,1.638335
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000384,2,68,70,transient_unlinked,3,-49,-45,148,156,1,1.136986,1.62488
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000385,92,68,140,dynamic_local_response_mixed,73,-46,53,48,112,1,1.301692,1.637001
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000386,2,68,70,transient_unlinked,3,-33,-23,80,88,1,1.503719,1.619487
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000387,1,68,68,transient_unlinked,1,24,26,200,204,1,1.463814,1.458503
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000388,2,68,70,transient_unlinked,3,29,34,152,164,1,1.216109,1.588492
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000389,1,69,69,transient_unlinked,1,-35,-33,164,168,1,1.663338,1.682927
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000390,1,69,69,transient_unlinked,1,-31,-30,80,88,1,1.471157,1.698985
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000391,2,69,71,transient_unlinked,3,-28,-18,108,116,1,1.321604,1.966664
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000392,1,69,69,transient_unlinked,1,-16,-14,224,228,1,1.979231,1.108974
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000393,1,69,69,transient_unlinked,1,-7,-5,140,148,1,1.293836,2.048584
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000394,3,69,73,dynamic_local_response_supported,5,-1,8,140,156,1,1.269341,1.927283
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000395,1,69,69,transient_unlinked,1,13,15,184,188,1,1.250661,1.272269
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000396,18,69,81,dynamic_local_response_mixed,13,18,36,188,208,1,1.343037,1.102634
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000397,1,69,69,transient_unlinked,1,30,32,156,160,1,1.332075,1.688369
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000398,2,70,72,transient_unlinked,3,-26,-19,104,116,1,1.445743,1.884995
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000399,1,70,70,transient_unlinked,1,-15,-13,224,228,1,1.820025,1.133608
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000400,4,70,76,dynamic_local_response_supported,7,7,18,144,156,1,1.209642,1.751863
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000401,1,70,70,transient_unlinked,1,14,16,184,188,1,1.421445,1.214837
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000402,1,70,70,transient_unlinked,1,38,40,88,96,1,1.30543,1.79189
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000403,1,71,71,transient_unlinked,1,-46,-41,148,152,1,0.883094,1.614871
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000404,1,71,71,transient_unlinked,1,-31,-28,60,68,1,1.312141,2.136941
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000405,1,71,71,transient_unlinked,1,-30,-20,76,84,1,1.698743,1.538116
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000406,1,71,71,transient_unlinked,1,-12,-10,224,228,1,1.514852,1.21791
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000407,1,71,71,transient_unlinked,1,-5,-2,100,104,1,1.297472,2.055008
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000408,1,72,72,transient_unlinked,1,-30,-25,60,64,1,1.834647,2.348175
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000409,4,72,78,dynamic_local_response_supported,7,-22,-6,72,84,1,1.657562,1.54025
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000410,3,72,75,dynamic_local_response_supported,4,-16,-2,48,60,1,1.220938,2.017043
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000411,1,72,72,transient_unlinked,1,-11,-9,224,228,1,1.946446,1.268084
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000412,1,72,72,transient_unlinked,1,-3,1,100,104,1,0.798972,1.755307
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000413,1,72,72,transient_unlinked,1,43,45,92,96,1,1.518657,1.922078
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000414,1,73,73,transient_unlinked,1,-54,-52,172,176,1,1.176745,1.583703
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000415,1,73,73,transient_unlinked,1,-36,-29,92,100,1,1.475459,1.796527
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000416,1,73,73,transient_unlinked,1,-25,-21,60,64,1,1.80483,2.444444
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000417,3,73,77,dynamic_local_response_supported,5,-22,-8,72,84,1,1.653591,1.531493
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000418,2,73,75,transient_unlinked,3,-17,-12,52,64,1,1.521977,2.034597
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000419,8,73,85,dynamic_local_response_mixed,13,-9,8,176,184,1,1.645554,1.432581
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000420,1,73,73,transient_unlinked,1,0,3,100,104,1,0.900469,1.800938
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000421,1,73,73,transient_unlinked,1,14,19,112,120,1,1.548576,1.922499
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000422,1,73,73,transient_unlinked,1,27,29,156,160,1,1.228681,1.913725
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000423,1,74,74,transient_unlinked,1,-44,-42,132,136,1,1.34083,1.305446
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000424,1,74,74,transient_unlinked,1,-34,-32,132,140,1,1.290956,1.061652
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000425,1,74,74,transient_unlinked,1,-23,-17,56,64,1,1.924099,1.837473
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000426,2,74,76,transient_unlinked,3,-10,-1,48,60,1,1.674034,1.738091
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000427,8,74,86,dynamic_local_response_supported,13,-9,7,176,184,1,1.60267,1.334994
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000428,1,74,74,transient_unlinked,1,12,14,128,132,1,1.474411,1.813187
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000429,1,74,74,transient_unlinked,1,27,29,112,116,1,1.433279,2.372832
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000430,1,74,74,transient_unlinked,1,37,40,160,168,1,1.300845,1.400529
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000431,1,75,75,transient_unlinked,1,-50,-48,168,172,1,1.217279,1.508003
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000432,1,75,75,transient_unlinked,1,-50,-48,188,196,1,1.398861,1.637126
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000433,1,75,75,transient_unlinked,1,-42,-40,184,188,1,1.657106,1.496063
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000434,19,75,85,dynamic_local_response_mixed,11,5,19,100,120,1,1.255065,1.76659
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000435,3,75,79,dynamic_local_response_mixed,5,35,39,176,188,1,1.25131,1.072042
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000436,2,76,78,transient_unlinked,3,-48,-44,164,172,1,1.554775,1.16337
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000437,1,76,76,transient_unlinked,1,26,28,152,160,1,1.170713,1.563643
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000438,1,76,76,transient_unlinked,1,35,38,108,112,1,1.341494,1.906858
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000439,1,77,77,transient_unlinked,1,-36,-33,180,188,1,1.32,1.558648
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000440,1,77,77,transient_unlinked,1,-33,-30,108,112,1,1.325375,1.563154
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000441,2,77,79,transient_unlinked,3,-12,-6,52,64,1,1.483569,1.591619
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000442,1,77,77,transient_unlinked,1,-8,-6,104,108,1,1.494958,1.668073
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000443,4,77,83,dynamic_local_response_supported,7,-2,2,220,228,1,2.005338,1.264978
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000444,1,77,77,transient_unlinked,1,11,13,212,216,1,1.611111,0.991641
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000445,1,77,77,transient_unlinked,1,14,16,68,72,1,1.161785,1.090314
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000446,3,77,81,dynamic_local_response_supported,5,22,28,116,124,1,1.30346,2.038031
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000447,1,77,77,transient_unlinked,1,33,36,204,208,1,1.383449,1.187442
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000448,1,77,77,transient_unlinked,1,35,37,152,156,1,0.849551,1.378515
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000449,1,77,77,transient_unlinked,1,36,39,108,116,1,1.284613,1.563701
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000450,1,77,77,transient_unlinked,1,40,42,164,168,1,1.353751,1.555872
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000451,1,78,78,transient_unlinked,1,-9,-7,56,60,1,1.599948,2.048611
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000452,1,78,78,transient_unlinked,1,-8,-3,104,112,1,1.243,1.612023
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000453,1,78,78,transient_unlinked,1,8,12,168,180,1,1.218173,1.088606
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000454,1,78,78,transient_unlinked,1,16,18,68,72,1,1.207101,1.179949
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000455,2,78,80,transient_unlinked,3,18,21,176,184,1,1.024379,0.760699
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000456,1,78,78,transient_unlinked,1,24,26,116,124,1,1.27369,1.82415
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000457,4,78,82,dynamic_local_response_mixed,5,32,36,156,176,1,1.159496,1.578672
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000458,1,79,79,transient_unlinked,1,-29,-26,172,176,1,1.392601,1.924521
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000459,6,79,85,dynamic_local_response_mixed,7,1,23,48,64,1,1.188767,1.819559
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000460,2,79,81,transient_unlinked,3,3,11,148,156,1,1.719859,1.470012
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000461,1,79,79,transient_unlinked,1,10,12,168,172,1,1.42103,1.144091
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000462,1,79,79,transient_unlinked,1,16,18,136,144,1,1.250896,1.701747
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000463,1,79,79,transient_unlinked,1,27,29,156,164,1,1.270287,1.440324
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000464,1,80,80,transient_unlinked,1,-24,-22,220,224,1,1.494111,1.555805
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000465,2,80,82,transient_unlinked,3,3,10,152,160,1,1.748178,1.324256
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000466,1,80,80,transient_unlinked,1,16,18,140,144,1,1.292486,1.884559
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000467,1,80,80,transient_unlinked,1,17,20,156,160,1,1.573862,2.136505
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000468,1,80,80,transient_unlinked,1,27,30,156,164,1,1.2775,1.460746
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000469,6,80,88,dynamic_local_response_mixed,9,30,37,200,216,1,1.345797,1.052887
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000470,1,80,80,transient_unlinked,1,36,39,184,188,1,1.252984,1.13622
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000471,37,81,124,dynamic_local_response_supported,44,-58,-14,52,128,1,1.460339,1.798145
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000472,1,81,81,transient_unlinked,1,-24,-22,220,224,1,1.665395,1.755146
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000473,1,81,81,transient_unlinked,1,-3,1,104,112,1,1.069253,1.577375
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000474,3,81,85,dynamic_local_response_mixed,5,14,20,212,220,1,1.661313,0.856337
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000475,1,81,81,transient_unlinked,1,18,20,156,160,1,1.501367,2.282744
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000476,1,81,81,transient_unlinked,1,19,21,180,184,1,0.892912,0.807742
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000477,1,81,81,transient_unlinked,1,33,35,156,160,1,1.012331,1.990552
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000478,3,82,86,dynamic_local_response_supported,5,2,7,208,216,1,1.604739,1.245066
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000479,1,82,82,transient_unlinked,1,14,16,200,204,1,1.616792,0.890403
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000480,5,82,90,dynamic_local_response_mixed,9,14,22,204,220,1,1.688906,0.90616
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000481,1,82,82,transient_unlinked,1,27,28,120,128,1,1.598668,2.299401
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000482,1,82,82,transient_unlinked,1,41,43,172,176,1,1.481309,1.961265
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000483,2,83,85,transient_unlinked,3,-44,-41,152,160,1,1.487349,1.598844
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000484,1,83,83,transient_unlinked,1,-35,-33,124,132,1,1.580768,1.724804
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000485,1,83,83,transient_unlinked,1,-17,-16,104,112,1,1.512017,1.464912
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000486,4,83,89,dynamic_local_response_supported,7,-4,4,60,80,1,1.748317,1.217573
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000487,3,83,87,dynamic_local_response_supported,5,2,6,208,216,1,1.621293,1.318037
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000488,8,83,95,dynamic_local_response_supported,13,7,16,172,184,1,1.263926,1.354217
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000489,1,83,83,transient_unlinked,1,21,23,140,144,1,1.469098,1.742788
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000490,3,83,87,dynamic_local_response_mixed,5,36,41,188,200,1,1.327623,1.079334
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000491,2,84,86,transient_unlinked,3,-57,-54,112,120,1,1.386203,1.584781
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000492,30,84,104,dynamic_local_response_mixed,21,-17,9,108,140,1,1.456583,1.670555
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000493,1,84,84,transient_unlinked,1,-3,1,64,68,1,1.753551,1.313517
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000494,1,84,84,transient_unlinked,1,2,4,104,112,1,1.367049,1.765545
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000495,1,84,84,transient_unlinked,1,21,22,156,164,1,1.179675,2.177044
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000496,22,85,123,dynamic_local_response_supported,39,2,37,104,140,1,1.279735,1.569161
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000497,4,85,87,dynamic_local_response_mixed,3,18,29,152,168,1,1.352771,1.784548
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000498,1,85,85,transient_unlinked,1,32,35,200,212,1,1.22043,0.968354
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000499,3,85,87,dynamic_local_response_mixed,3,35,41,140,156,1,1.335367,2.001633
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000500,1,86,86,transient_unlinked,1,-20,-18,168,172,1,1.428307,1.507919
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000501,9,86,98,dynamic_local_response_supported,13,-4,10,132,144,1,1.553604,2.140913
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000502,1,86,86,transient_unlinked,1,-1,2,160,168,1,1.644779,1.272583
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000503,2,86,88,transient_unlinked,3,22,34,156,172,1,1.185799,1.540485
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000504,2,86,88,transient_unlinked,3,39,42,192,200,1,1.38917,1.160154
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000505,24,87,119,dynamic_local_response_supported,33,-36,-8,96,128,1,1.442248,1.375208
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000506,1,87,87,transient_unlinked,1,-19,-17,168,172,1,1.523065,1.663415
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000507,7,87,99,dynamic_local_response_supported,13,-4,11,132,144,1,1.515672,1.854795
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000508,12,87,97,dynamic_local_response_mixed,11,14,38,52,72,1,0.974775,1.724123
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000509,1,87,87,transient_unlinked,1,33,36,140,148,1,1.281632,1.795741
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000510,3,87,91,dynamic_local_response_supported,5,38,43,160,176,1,1.345549,1.894244
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000511,3,88,92,dynamic_local_response_mixed,5,-34,-25,116,128,1,1.571534,1.119603
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000512,1,88,88,transient_unlinked,1,-28,-26,136,140,1,1.465769,1.613779
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000513,1,88,88,transient_unlinked,1,1,3,72,76,1,1.673534,1.472803
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000514,21,88,122,dynamic_local_response_supported,35,3,37,104,140,1,1.251647,1.613515
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000515,9,88,95,dynamic_local_response_mixed,8,7,23,176,184,1,1.417665,1.343264
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000516,2,88,90,transient_unlinked,3,21,26,108,112,1,1.453931,2.059796
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000517,1,89,89,transient_unlinked,1,10,12,156,160,1,1.705032,1.322002
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000518,1,89,89,transient_unlinked,1,18,20,204,208,1,1.981045,0.954872
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000519,2,89,91,transient_unlinked,3,22,27,108,116,1,1.253262,1.806344
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000520,1,89,89,transient_unlinked,1,33,34,168,176,1,1.276683,0.962492
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000521,1,89,89,transient_unlinked,1,35,37,204,208,1,1.137255,0.980494
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000522,6,90,100,dynamic_local_response_supported,11,-41,-35,128,148,1,1.814615,2.08592
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000523,1,90,90,transient_unlinked,1,-11,-9,184,188,1,1.046887,1.535354
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000524,1,90,90,transient_unlinked,1,-9,-7,200,204,1,1.5697,1.660573
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000525,1,90,90,transient_unlinked,1,5,6,72,80,1,1.159024,1.32967
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000526,2,90,92,transient_unlinked,3,6,9,212,216,1,1.726805,1.626063
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000527,4,90,96,dynamic_local_response_supported,7,17,23,176,184,1,1.430311,1.305845
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000528,1,90,90,transient_unlinked,1,37,42,172,180,1,0.999201,1.455874
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000530,4,91,97,dynamic_local_response_supported,7,-13,-7,184,192,1,1.247987,1.61086
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000531,1,91,91,transient_unlinked,1,7,9,212,216,1,1.762006,1.634597
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000532,1,91,91,transient_unlinked,1,15,17,120,124,1,1.258772,1.732394
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000533,3,91,95,dynamic_local_response_mixed,5,24,30,164,172,1,1.081083,1.648064
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000535,2,92,94,transient_unlinked,3,24,30,164,176,1,1.106639,1.857352
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000536,4,93,99,dynamic_local_response_supported,7,-40,-35,128,144,1,1.778668,1.776961
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000537,6,93,101,dynamic_local_response_mixed,9,-29,-10,56,76,1,1.175689,0.952816
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000538,2,93,95,transient_unlinked,3,-20,-14,80,88,1,1.487337,1.343158
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000539,5,93,99,dynamic_local_response_mixed,7,8,22,76,84,1,0.95416,1.384264
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000540,2,93,95,transient_unlinked,3,34,38,208,216,1,1.439808,1.179181
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000541,2,94,96,transient_unlinked,3,-19,-13,80,88,1,1.425101,1.453686
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000542,1,94,94,transient_unlinked,1,33,35,176,184,1,1.015908,1.476923
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000543,1,94,94,transient_unlinked,1,37,39,216,228,1,1.165805,1.048995
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000544,1,95,95,transient_unlinked,1,-34,-31,176,180,1,1.706046,2.224802
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000545,1,95,95,transient_unlinked,1,-3,-1,136,144,1,1.275547,1.843531
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000546,1,95,95,transient_unlinked,1,33,36,168,180,1,1.026159,1.893549
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000547,4,96,102,dynamic_local_response_supported,7,-25,-11,100,116,1,1.214955,1.160629
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000548,1,96,96,transient_unlinked,1,-17,-14,204,212,1,1.856511,1.755879
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000549,2,96,98,transient_unlinked,3,-10,-7,184,188,1,1.286496,2.060789
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000550,1,97,97,transient_unlinked,1,22,25,212,216,1,1.859278,0.924727
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000551,1,98,98,transient_unlinked,1,-31,-26,108,112,1,1.650287,1.670516
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000552,2,98,100,transient_unlinked,3,10,15,184,188,1,1.529123,1.349048
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000553,1,98,98,transient_unlinked,1,23,25,212,216,1,1.769797,1.22637
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000554,8,98,106,dynamic_local_response_supported,9,29,41,172,200,1,1.255124,1.555465
WGV33B_H006,AUTO_GM_RM011_0006,WGV33D_THREAD_000555,1,99,99,transient_unlinked,1,-18,-16,148,152,1,1.116822,1.516925
