plan_region_id,gt_pair_id,template_family,layout_strategy,selected_component_count,selected_energy_fraction,axis_image_deg,axis_to_range_signed_deg,axis_to_range_acute_deg,axis_ratio,axis_status,axis_to_gt_long_axis_error_deg
WGV35A_PAIR_0211_S2A_049,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,3,0.8945,155.580453,33.910609,33.910609,2.181102,AXIS_COMPONENT_LAYOUT_RESOLVED,24.419547
WGV35A_PAIR_0211_S2A_050,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.760983,157.187973,35.518129,35.518129,2.067099,AXIS_RESOLVED,22.812027
WGV35A_PAIR_0211_S2A_050,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.835647,56.382558,-65.287286,65.287286,,AXIS_COMPONENT_LAYOUT_RESOLVED,56.382558
WGV35A_PAIR_0211_S2A_050,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,3,0.895286,159.692321,38.022477,38.022477,1.824476,AXIS_COMPONENT_LAYOUT_RESOLVED,20.307679
WGV35A_PAIR_0211_S2A_051,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.75892,158.804298,37.134454,37.134454,2.000177,AXIS_RESOLVED,21.195702
WGV35A_PAIR_0211_S2A_051,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.84699,55.155095,-66.514749,66.514749,,AXIS_COMPONENT_LAYOUT_RESOLVED,55.155095
WGV35A_PAIR_0211_S2A_051,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.84699,55.155095,-66.514749,66.514749,,AXIS_COMPONENT_LAYOUT_RESOLVED,55.155095
WGV35A_PAIR_0211_S2A_052,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.879492,21.43043,79.760587,79.760587,1.34819,AXIS_RESOLVED,21.43043
WGV35A_PAIR_0211_S2A_052,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.879492,21.43043,79.760587,79.760587,1.34819,AXIS_RESOLVED,21.43043
WGV35A_PAIR_0211_S2A_052,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.879492,21.43043,79.760587,79.760587,1.34819,AXIS_RESOLVED,21.43043
WGV35A_PAIR_0211_S2A_053,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.891581,32.019507,-89.650337,89.650337,1.451806,AXIS_RESOLVED,32.019507
WGV35A_PAIR_0211_S2A_053,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.891581,32.019507,-89.650337,89.650337,1.451806,AXIS_RESOLVED,32.019507
WGV35A_PAIR_0211_S2A_053,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.891581,32.019507,-89.650337,89.650337,1.451806,AXIS_RESOLVED,32.019507
WGV35A_PAIR_0211_S2A_054,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.898143,47.687024,-73.98282,73.98282,2.266056,AXIS_RESOLVED,47.687024
WGV35A_PAIR_0211_S2A_054,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.898143,47.687024,-73.98282,73.98282,2.266056,AXIS_RESOLVED,47.687024
WGV35A_PAIR_0211_S2A_054,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.898143,47.687024,-73.98282,73.98282,2.266056,AXIS_RESOLVED,47.687024
WGV35A_PAIR_0211_S2A_055,WGV35A_PAIR_0211,local_region_rotation,DOMINANT_ONLY,1,0.896843,86.365881,-35.303963,35.303963,1.766316,AXIS_RESOLVED,86.365881
WGV35A_PAIR_0211_S2A_055,WGV35A_PAIR_0211,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.896843,86.365881,-35.303963,35.303963,1.766316,AXIS_RESOLVED,86.365881
WGV35A_PAIR_0211_S2A_055,WGV35A_PAIR_0211,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.896843,86.365881,-35.303963,35.303963,1.766316,AXIS_RESOLVED,86.365881
WGV35A_PAIR_0211_S2A_056,WGV35A_PAIR_0211,matched_background,DOMINANT_ONLY,0,0,,,,,AXIS_ENERGY_INVALID,
WGV35A_PAIR_0211_S2A_056,WGV35A_PAIR_0211,matched_background,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,0,0,,,,,AXIS_ENERGY_INVALID,
WGV35A_PAIR_0211_S2A_056,WGV35A_PAIR_0211,matched_background,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,0,0,,,,,AXIS_ENERGY_INVALID,
WGV35A_PAIR_0212_S2A_001,WGV35A_PAIR_0212,gt_original,DOMINANT_ONLY,1,0.862063,159.906679,29.04646,29.04646,1.949373,AXIS_RESOLVED,20.093321
WGV35A_PAIR_0212_S2A_001,WGV35A_PAIR_0212,gt_original,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.862063,159.906679,29.04646,29.04646,1.949373,AXIS_RESOLVED,20.093321
WGV35A_PAIR_0212_S2A_001,WGV35A_PAIR_0212,gt_original,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.912864,163.302635,32.442417,32.442417,,AXIS_COMPONENT_LAYOUT_RESOLVED,16.697365
WGV35A_PAIR_0212_S2A_002,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.859473,159.87881,29.018457,29.018457,2.187666,AXIS_RESOLVED,20.12119
WGV35A_PAIR_0212_S2A_002,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.859473,159.87881,29.018457,29.018457,2.187666,AXIS_RESOLVED,20.12119
WGV35A_PAIR_0212_S2A_002,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.859473,159.87881,29.018457,29.018457,2.187666,AXIS_RESOLVED,20.12119
WGV35A_PAIR_0212_S2A_003,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.861934,159.876385,29.016292,29.016292,1.748658,AXIS_RESOLVED,20.123615
WGV35A_PAIR_0212_S2A_003,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.861934,159.876385,29.016292,29.016292,1.748658,AXIS_RESOLVED,20.123615
WGV35A_PAIR_0212_S2A_003,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.919286,165.036012,34.175919,34.175919,200660519.673835,AXIS_COMPONENT_LAYOUT_RESOLVED,14.963988
WGV35A_PAIR_0212_S2A_004,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.866965,159.514309,30.456319,30.456319,1.817239,AXIS_RESOLVED,20.485691
WGV35A_PAIR_0212_S2A_004,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.866965,159.514309,30.456319,30.456319,1.817239,AXIS_RESOLVED,20.485691
WGV35A_PAIR_0212_S2A_004,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.866965,159.514309,30.456319,30.456319,1.817239,AXIS_RESOLVED,20.485691
WGV35A_PAIR_0212_S2A_005,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.856609,160.71505,28.052611,28.052611,2.075467,AXIS_RESOLVED,19.28495
WGV35A_PAIR_0212_S2A_005,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.856609,160.71505,28.052611,28.052611,2.075467,AXIS_RESOLVED,19.28495
WGV35A_PAIR_0212_S2A_005,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.856609,160.71505,28.052611,28.052611,2.075467,AXIS_RESOLVED,19.28495
WGV35A_PAIR_0212_S2A_006,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.861349,159.233075,28.37283,28.37283,2.388214,AXIS_RESOLVED,20.766925
WGV35A_PAIR_0212_S2A_006,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.861349,159.233075,28.37283,28.37283,2.388214,AXIS_RESOLVED,20.766925
WGV35A_PAIR_0212_S2A_006,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.861349,159.233075,28.37283,28.37283,2.388214,AXIS_RESOLVED,20.766925
WGV35A_PAIR_0212_S2A_007,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.932382,166.032668,35.172473,35.172473,1.718406,AXIS_RESOLVED,13.967332
WGV35A_PAIR_0212_S2A_007,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.932382,166.032668,35.172473,35.172473,1.718406,AXIS_RESOLVED,13.967332
WGV35A_PAIR_0212_S2A_007,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.932382,166.032668,35.172473,35.172473,1.718406,AXIS_RESOLVED,13.967332
WGV35A_PAIR_0212_S2A_008,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.917984,166.896237,39.636639,39.636639,1.638017,AXIS_RESOLVED,13.103763
WGV35A_PAIR_0212_S2A_008,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.917984,166.896237,39.636639,39.636639,1.638017,AXIS_RESOLVED,13.103763
WGV35A_PAIR_0212_S2A_008,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.917984,166.896237,39.636639,39.636639,1.638017,AXIS_RESOLVED,13.103763
WGV35A_PAIR_0212_S2A_009,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.848992,161.124103,26.663267,26.663267,2.198036,AXIS_RESOLVED,18.875897
WGV35A_PAIR_0212_S2A_009,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.848992,161.124103,26.663267,26.663267,2.198036,AXIS_RESOLVED,18.875897
WGV35A_PAIR_0212_S2A_009,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.848992,161.124103,26.663267,26.663267,2.198036,AXIS_RESOLVED,18.875897
WGV35A_PAIR_0212_S2A_010,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.867711,158.627249,27.766859,27.766859,2.624098,AXIS_RESOLVED,21.372751
WGV35A_PAIR_0212_S2A_010,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.867711,158.627249,27.766859,27.766859,2.624098,AXIS_RESOLVED,21.372751
WGV35A_PAIR_0212_S2A_010,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.867711,158.627249,27.766859,27.766859,2.624098,AXIS_RESOLVED,21.372751
WGV35A_PAIR_0212_S2A_011,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.93744,169.875793,39.015716,39.015716,1.681874,AXIS_RESOLVED,10.124207
WGV35A_PAIR_0212_S2A_011,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.93744,169.875793,39.015716,39.015716,1.681874,AXIS_RESOLVED,10.124207
WGV35A_PAIR_0212_S2A_011,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.93744,169.875793,39.015716,39.015716,1.681874,AXIS_RESOLVED,10.124207
WGV35A_PAIR_0212_S2A_012,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.925199,174.684535,49.216541,49.216541,1.576339,AXIS_RESOLVED,5.315465
WGV35A_PAIR_0212_S2A_012,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.925199,174.684535,49.216541,49.216541,1.576339,AXIS_RESOLVED,5.315465
WGV35A_PAIR_0212_S2A_012,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.925199,174.684535,49.216541,49.216541,1.576339,AXIS_RESOLVED,5.315465
WGV35A_PAIR_0212_S2A_013,WGV35A_PAIR_0212,center_shift,DOMINANT_ONLY,1,0.845475,161.394841,25.142426,25.142426,2.328941,AXIS_RESOLVED,18.605159
WGV35A_PAIR_0212_S2A_013,WGV35A_PAIR_0212,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.845475,161.394841,25.142426,25.142426,2.328941,AXIS_RESOLVED,18.605159
WGV35A_PAIR_0212_S2A_013,WGV35A_PAIR_0212,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.845475,161.394841,25.142426,25.142426,2.328941,AXIS_RESOLVED,18.605159
WGV35A_PAIR_0212_S2A_014,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.869328,159.914961,30.915581,30.915581,1.967008,AXIS_RESOLVED,20.085039
WGV35A_PAIR_0212_S2A_014,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.869328,159.914961,30.915581,30.915581,1.967008,AXIS_RESOLVED,20.085039
WGV35A_PAIR_0212_S2A_014,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.869328,159.914961,30.915581,30.915581,1.967008,AXIS_RESOLVED,20.085039
WGV35A_PAIR_0212_S2A_015,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.855058,160.122521,27.401712,27.401712,2.301792,AXIS_RESOLVED,19.877479
WGV35A_PAIR_0212_S2A_015,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.855058,160.122521,27.401712,27.401712,2.301792,AXIS_RESOLVED,19.877479
WGV35A_PAIR_0212_S2A_015,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.855058,160.122521,27.401712,27.401712,2.301792,AXIS_RESOLVED,19.877479
WGV35A_PAIR_0212_S2A_016,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.928553,165.76923,36.656153,36.656153,1.717759,AXIS_RESOLVED,14.23077
WGV35A_PAIR_0212_S2A_016,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.928553,165.76923,36.656153,36.656153,1.717759,AXIS_RESOLVED,14.23077
WGV35A_PAIR_0212_S2A_016,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.928553,165.76923,36.656153,36.656153,1.717759,AXIS_RESOLVED,14.23077
WGV35A_PAIR_0212_S2A_017,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.856194,159.362669,26.755062,26.755062,1.904836,AXIS_RESOLVED,20.637331
WGV35A_PAIR_0212_S2A_017,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.856194,159.362669,26.755062,26.755062,1.904836,AXIS_RESOLVED,20.637331
WGV35A_PAIR_0212_S2A_017,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.916533,164.219679,31.612071,31.612071,295874467.241085,AXIS_COMPONENT_LAYOUT_RESOLVED,15.780321
WGV35A_PAIR_0212_S2A_018,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.87394,159.487943,32.469404,32.469404,2.068481,AXIS_RESOLVED,20.512057
WGV35A_PAIR_0212_S2A_018,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.87394,159.487943,32.469404,32.469404,2.068481,AXIS_RESOLVED,20.512057
WGV35A_PAIR_0212_S2A_018,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.87394,159.487943,32.469404,32.469404,2.068481,AXIS_RESOLVED,20.512057
WGV35A_PAIR_0212_S2A_019,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.858364,160.072064,25.370117,25.370117,2.566169,AXIS_RESOLVED,19.927936
WGV35A_PAIR_0212_S2A_019,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.858364,160.072064,25.370117,25.370117,2.566169,AXIS_RESOLVED,19.927936
WGV35A_PAIR_0212_S2A_019,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.858364,160.072064,25.370117,25.370117,2.566169,AXIS_RESOLVED,19.927936
WGV35A_PAIR_0212_S2A_020,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.941645,178.082119,50.609898,50.609898,1.682532,AXIS_RESOLVED,1.917881
WGV35A_PAIR_0212_S2A_020,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.941645,178.082119,50.609898,50.609898,1.682532,AXIS_RESOLVED,1.917881
WGV35A_PAIR_0212_S2A_020,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.941645,178.082119,50.609898,50.609898,1.682532,AXIS_RESOLVED,1.917881
WGV35A_PAIR_0212_S2A_021,WGV35A_PAIR_0212,diagonal_center_shift,DOMINANT_ONLY,1,0.846766,159.149183,24.901015,24.901015,1.881546,AXIS_RESOLVED,20.850817
WGV35A_PAIR_0212_S2A_021,WGV35A_PAIR_0212,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.846766,159.149183,24.901015,24.901015,1.881546,AXIS_RESOLVED,20.850817
WGV35A_PAIR_0212_S2A_021,WGV35A_PAIR_0212,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.918969,165.678627,31.430459,31.430459,,AXIS_COMPONENT_LAYOUT_RESOLVED,14.321373
WGV35A_PAIR_0212_S2A_022,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.923628,132.816854,1.956708,1.956708,1.221985,AXIS_RESOLVED,47.183146
WGV35A_PAIR_0212_S2A_022,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.923628,132.816854,1.956708,1.956708,1.221985,AXIS_RESOLVED,47.183146
WGV35A_PAIR_0212_S2A_022,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.923628,132.816854,1.956708,1.956708,1.221985,AXIS_RESOLVED,47.183146
WGV35A_PAIR_0212_S2A_023,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.924445,144.396283,13.535994,13.535994,1.086,AXIS_NEAR_ISOTROPIC,35.603717
WGV35A_PAIR_0212_S2A_023,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.924445,144.396283,13.535994,13.535994,1.086,AXIS_NEAR_ISOTROPIC,35.603717
WGV35A_PAIR_0212_S2A_023,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.924445,144.396283,13.535994,13.535994,1.086,AXIS_NEAR_ISOTROPIC,35.603717
WGV35A_PAIR_0212_S2A_024,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.92448,134.20402,3.343874,3.343874,1.134377,AXIS_NEAR_ISOTROPIC,45.79598
WGV35A_PAIR_0212_S2A_024,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.92448,134.20402,3.343874,3.343874,1.134377,AXIS_NEAR_ISOTROPIC,45.79598
WGV35A_PAIR_0212_S2A_024,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.92448,134.20402,3.343874,3.343874,1.134377,AXIS_NEAR_ISOTROPIC,45.79598
WGV35A_PAIR_0212_S2A_025,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.922535,134.931957,4.071668,4.071668,1.167503,AXIS_NEAR_ISOTROPIC,45.068043
WGV35A_PAIR_0212_S2A_025,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.922535,134.931957,4.071668,4.071668,1.167503,AXIS_NEAR_ISOTROPIC,45.068043
WGV35A_PAIR_0212_S2A_025,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.922535,134.931957,4.071668,4.071668,1.167503,AXIS_NEAR_ISOTROPIC,45.068043
WGV35A_PAIR_0212_S2A_026,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.926036,129.92921,-0.029556,0.029556,1.095211,AXIS_NEAR_ISOTROPIC,50.07079
WGV35A_PAIR_0212_S2A_026,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.926036,129.92921,-0.029556,0.029556,1.095211,AXIS_NEAR_ISOTROPIC,50.07079
WGV35A_PAIR_0212_S2A_026,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.926036,129.92921,-0.029556,0.029556,1.095211,AXIS_NEAR_ISOTROPIC,50.07079
WGV35A_PAIR_0212_S2A_027,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.923337,137.375114,5.613441,5.613441,1.210392,AXIS_RESOLVED,42.624886
WGV35A_PAIR_0212_S2A_027,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.923337,137.375114,5.613441,5.613441,1.210392,AXIS_RESOLVED,42.624886
WGV35A_PAIR_0212_S2A_027,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.923337,137.375114,5.613441,5.613441,1.210392,AXIS_RESOLVED,42.624886
WGV35A_PAIR_0212_S2A_028,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.925605,134.617864,4.659098,4.659098,1.150745,AXIS_NEAR_ISOTROPIC,45.382136
WGV35A_PAIR_0212_S2A_028,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.925605,134.617864,4.659098,4.659098,1.150745,AXIS_NEAR_ISOTROPIC,45.382136
WGV35A_PAIR_0212_S2A_028,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.925605,134.617864,4.659098,4.659098,1.150745,AXIS_NEAR_ISOTROPIC,45.382136
WGV35A_PAIR_0212_S2A_029,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.925651,134.777164,3.015491,3.015491,1.148102,AXIS_NEAR_ISOTROPIC,45.222836
WGV35A_PAIR_0212_S2A_029,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.925651,134.777164,3.015491,3.015491,1.148102,AXIS_NEAR_ISOTROPIC,45.222836
WGV35A_PAIR_0212_S2A_029,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.925651,134.777164,3.015491,3.015491,1.148102,AXIS_NEAR_ISOTROPIC,45.222836
WGV35A_PAIR_0212_S2A_030,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.93221,135.743996,4.883642,4.883642,1.327745,AXIS_RESOLVED,44.256004
WGV35A_PAIR_0212_S2A_030,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.93221,135.743996,4.883642,4.883642,1.327745,AXIS_RESOLVED,44.256004
WGV35A_PAIR_0212_S2A_030,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.93221,135.743996,4.883642,4.883642,1.327745,AXIS_RESOLVED,44.256004
WGV35A_PAIR_0212_S2A_031,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.93115,147.216898,16.356805,16.356805,1.071336,AXIS_NEAR_ISOTROPIC,32.783102
WGV35A_PAIR_0212_S2A_031,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.93115,147.216898,16.356805,16.356805,1.071336,AXIS_NEAR_ISOTROPIC,32.783102
WGV35A_PAIR_0212_S2A_031,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.93115,147.216898,16.356805,16.356805,1.071336,AXIS_NEAR_ISOTROPIC,32.783102
WGV35A_PAIR_0212_S2A_032,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.89799,116.545315,-14.315038,14.315038,1.193169,AXIS_NEAR_ISOTROPIC,63.454685
WGV35A_PAIR_0212_S2A_032,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.89799,116.545315,-14.315038,14.315038,1.193169,AXIS_NEAR_ISOTROPIC,63.454685
WGV35A_PAIR_0212_S2A_032,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.89799,116.545315,-14.315038,14.315038,1.193169,AXIS_NEAR_ISOTROPIC,63.454685
WGV35A_PAIR_0212_S2A_033,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.92,136.182878,5.322786,5.322786,1.181386,AXIS_NEAR_ISOTROPIC,43.817122
WGV35A_PAIR_0212_S2A_033,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.92,136.182878,5.322786,5.322786,1.181386,AXIS_NEAR_ISOTROPIC,43.817122
WGV35A_PAIR_0212_S2A_033,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.92,136.182878,5.322786,5.322786,1.181386,AXIS_NEAR_ISOTROPIC,43.817122
WGV35A_PAIR_0212_S2A_034,WGV35A_PAIR_0212,single_boundary_shift,DOMINANT_ONLY,1,0.928162,113.302375,-15.755614,15.755614,1.052587,AXIS_NEAR_ISOTROPIC,66.697625
WGV35A_PAIR_0212_S2A_034,WGV35A_PAIR_0212,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.928162,113.302375,-15.755614,15.755614,1.052587,AXIS_NEAR_ISOTROPIC,66.697625
WGV35A_PAIR_0212_S2A_034,WGV35A_PAIR_0212,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.928162,113.302375,-15.755614,15.755614,1.052587,AXIS_NEAR_ISOTROPIC,66.697625
