scene,independent_geometry_id,response_unit_id,member_response_unit_count,member_response_unit_ids,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_m,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,background_mode,frozen_background_estimate,measured_background_subtracted_energy,measured_inner_energy_density,measured_outer_band_energy_density,measured_inner_outer_density_ratio,measured_component_count,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,response_axis_vector_x,response_axis_vector_y,response_axis_image_deg,response_axis_to_range_signed_deg,response_axis_to_range_acute_deg,response_axis_to_azimuth_acute_deg,range_azimuth_acute_complement_error_deg,axis_orientation_status,threshold_component_identity_status
GM_RM019,GM019IG0104,R21B00196,3,R21B00196;R21B00201;R21B00202,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1115,1140,1271,1242","1115,1140,1271,1242",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1193,1191,4.348361,0.269067,-0.963121,0.963121,0.269067,BASE_REGION_FROZEN_BACKGROUND,40,216359,8.683537,4.935287,1.75948,743,13824,1.369923,2.952202,3.490915,1.894603,3.417977,4.037866,42.059437,35.799965,1.174846,0.997664,0.068316,3.917258,78.308509,78.308509,11.691491,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0105,R21B00213,1,R21B00213,280,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000280.png,"1115,1140,1277,1236","1115,1140,1277,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1196,1188,4.459696,0.28253,-0.959258,0.959258,0.28253,BASE_REGION_FROZEN_BACKGROUND,37,173901,6.911804,3.70133,1.867384,898,12979,1.321799,2.857675,3.470685,1.861109,3.595846,4.314887,44.278507,34.479681,1.284191,0.998079,0.061954,3.551972,77.140681,77.140681,12.859319,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0106,R21B00216,1,R21B00216,280,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000280.png,"1115,1140,1277,1266","1115,1140,1277,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1196,1203,4.030035,0.312652,-0.949868,0.949868,0.312652,BASE_REGION_FROZEN_BACKGROUND,33,278599,8.462396,4.447861,1.902576,831,19510,1.681623,3.48518,4.135319,2.084587,3.821594,4.670222,50.044227,39.800568,1.257375,-0.953973,0.299891,162.548918,54.329771,54.329771,35.670229,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0107,R21B00208,3,R21B00208;R21B00217;R21B00222,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1115,1140,1283,1236","1115,1140,1283,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1199,1188,4.485954,0.300939,-0.953643,0.953643,0.300939,BASE_REGION_FROZEN_BACKGROUND,39,228311,8.494977,5.083627,1.671047,822,14992,1.416381,2.901617,3.590688,1.96397,3.683457,4.438895,45.482353,35.812541,1.270012,0.998376,0.056968,3.26578,75.75175,75.75175,14.24825,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0108,R21B00212,3,R21B00212;R21B00221;R21B00224,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1115,1140,1283,1266","1115,1140,1283,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1199,1203,4.059074,0.332588,-0.943072,0.943072,0.332588,BASE_REGION_FROZEN_BACKGROUND,37,303149,8.66041,4.485967,1.930556,776,21213,1.708173,3.525036,4.222096,2.06178,3.818467,4.715347,50.492976,40.517269,1.246209,-0.949381,0.314128,161.691816,52.265875,52.265875,37.734125,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0109,R21B00225,1,R21B00225,284,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,"1115,1140,1301,1236","1115,1140,1301,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1208,1188,4.57446,0.35414,-0.935192,0.935192,0.35414,BASE_REGION_FROZEN_BACKGROUND,33,190306,5.879812,3.313972,1.774249,1200,15243,1.568762,3.058905,3.807439,2.084587,4.064585,4.904409,50.374431,37.682148,1.336825,0.999616,0.027707,1.5877,70.846944,70.846944,19.153056,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0110,R21B00230,1,R21B00230,284,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,"1115,1140,1301,1266","1115,1140,1301,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1208,1203,4.156679,0.389734,-0.920927,0.920927,0.389734,BASE_REGION_FROZEN_BACKGROUND,31,259525,6.24669,3.190325,1.958011,1119,21781,1.879125,3.632322,4.538757,2.242271,4.173014,5.098589,55.846504,42.220328,1.32274,-0.968364,0.249541,165.549667,52.611707,52.611707,37.388293,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0111,R21B00151,1,R21B00151,260,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000260.png,"1117,1201,1189,1255","1117,1201,1189,1255",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1153,1228,3.078146,-0.009746,-0.999953,0.999953,-0.009746,BASE_REGION_FROZEN_BACKGROUND,34,57843,14.695884,5.723188,2.567779,27,3251,0.449979,1.003403,1.262864,0.87259,1.423968,1.750151,18.8403,11.935259,1.578541,-0.968451,0.249203,165.56967,76.12809,76.12809,13.87191,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0112,R21B00155,1,R21B00155,260,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000260.png,"1117,1201,1218,1255","1117,1201,1218,1255",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1167.5,1228,3.10453,0.130455,-0.991454,0.991454,0.130455,BASE_REGION_FROZEN_BACKGROUND,33,90247,12.618428,6.395223,1.973102,76,5698,0.709151,1.384644,1.639813,1.172525,2.126669,2.55169,27.180907,16.023993,1.696263,-0.995254,0.097314,174.415475,76.919617,76.919617,13.080383,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0113,R21B00204,1,R21B00204,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1121,1140,1277,1236","1121,1140,1277,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1199,1188,4.485954,0.300939,-0.953643,0.953643,0.300939,BASE_REGION_FROZEN_BACKGROUND,44,228556,9.287874,5.677914,1.63579,791,13837,1.341226,2.772414,3.483994,1.896319,3.440499,4.1392,42.656976,34.929122,1.221244,0.994212,0.107436,6.167522,78.653492,78.653492,11.346508,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0114,R21B00207,1,R21B00207,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1121,1140,1277,1266","1121,1140,1277,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1199,1203,4.059074,0.332588,-0.943072,0.943072,0.332588,BASE_REGION_FROZEN_BACKGROUND,41,321744,9.969757,5.479968,1.819309,845,18665,1.638773,3.463396,4.148971,2.037568,3.659667,4.406749,48.246889,39.706915,1.215075,-0.928617,0.371039,158.220293,48.794352,48.794352,41.205648,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0115,R21B00067,1,R21B00067,60,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000060.png,"1126,1207,1186,1243","1126,1207,1186,1243",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1156,1225,3.168568,0.018936,-0.999821,0.999821,0.018936,BASE_REGION_FROZEN_BACKGROUND,37,25277,11.244217,3.242593,3.467663,23,1725,0.297106,0.6859,0.863027,0.644657,1.146613,1.369073,14.473751,8.175605,1.770358,0.985738,0.168285,9.688108,-81.39691,81.39691,8.60309,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0116,R21B00168,1,R21B00168,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1137,1204,1185,1258","1137,1204,1185,1258",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1161,1231,2.99537,0.070108,-0.997539,0.997539,0.070108,BASE_REGION_FROZEN_BACKGROUND,41,31182,10.548714,4.66359,2.26193,68,1827,0.386937,0.952951,1.208044,0.57653,1.006493,1.190737,12.9408,11.868665,1.090333,0.903653,0.428266,25.357562,-68.662639,68.662639,21.337361,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0117,R21B00058,1,R21B00058,40,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000040.png,"1138,1135,1168,1153","1138,1135,1168,1153",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1153,1144,5.59808,-0.005359,-0.999986,0.999986,-0.005359,BASE_REGION_FROZEN_BACKGROUND,52,4946,9.159259,3.07931,2.974451,11,198,0.061928,0.122731,0.213052,0.239514,0.479993,0.599509,6.46578,2.496622,2.589811,0.991346,0.131277,7.543363,-82.149588,82.149588,7.850412,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0118,R21B00181,1,R21B00181,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1143,1198,1251,1252","1143,1198,1251,1252",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1197,1225,3.420574,0.37713,-0.92616,0.92616,0.37713,BASE_REGION_FROZEN_BACKGROUND,31,125642,11.501465,8.264946,1.391596,101,8423,1.197062,2.101174,2.348238,1.427497,2.36755,2.910933,30.719229,26.32496,1.166924,0.999664,0.025907,1.484553,69.328549,69.328549,20.671451,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0119,R21B00160,1,R21B00160,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1143,1204,1185,1258","1143,1204,1185,1258",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1164,1231,3.003022,0.099899,-0.994998,0.994998,0.099899,BASE_REGION_FROZEN_BACKGROUND,43,29729,10.873811,4.144737,2.623523,54,1758,0.349448,0.925468,1.209462,0.487189,0.934339,1.140531,12.483807,11.216514,1.112985,0.590136,0.807304,53.833343,-41.900032,41.900032,48.099968,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0120,R21B00176,1,R21B00176,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1143,1210,1197,1252","1143,1210,1197,1252",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1170,1231,3.026309,0.158609,-0.987341,0.987341,0.158609,BASE_REGION_FROZEN_BACKGROUND,40,21673,7.224333,3.233777,2.234023,108,1463,0.299414,0.757398,0.979609,0.594546,1.086432,1.354085,14.130702,10.0717,1.403011,0.982539,0.186056,10.722701,-88.40347,88.40347,1.59653,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0121,R21B00184,1,R21B00184,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1143,1210,1197,1270","1143,1210,1197,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1170,1240,2.760059,0.173909,-0.984762,0.984762,0.173909,BASE_REGION_FROZEN_BACKGROUND,30,61112,14.016514,7.467651,1.876964,13,3947,0.677986,1.332885,1.640639,0.830591,1.385188,1.612792,17.262268,15.856441,1.08866,-0.935885,0.352305,159.371644,59.356449,59.356449,30.643551,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0122,R21B00065,1,R21B00065,52,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000052.png,"1144,1201,1168,1207","1144,1201,1168,1207",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1156,1204,3.798474,0.015796,-0.999875,0.999875,0.015796,BASE_REGION_FROZEN_BACKGROUND,40,1261,8.756944,2.8,3.12748,4,75,0.036157,0.095201,0.129463,0.120459,0.390425,0.539459,5.112662,1.495486,3.418728,-0.998252,0.059102,176.611703,85.706632,85.706632,4.293368,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0123,R21B00069,2,R21B00069;R21B00092,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1146,1133,1266,1163","1146,1133,1266,1163",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206,1148,5.695795,0.273886,-0.961762,0.961762,0.273886,BASE_REGION_FROZEN_BACKGROUND,38,72699,9.52555,4.122564,2.310589,210,4400,0.53904,1.018636,1.372897,1.666008,2.753252,3.144393,34.994311,12.787213,2.736664,0.992127,0.125235,7.194336,81.298683,81.298683,8.701317,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0124,R21B00076,1,R21B00076,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1146,1133,1266,1187","1146,1133,1266,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206,1160,5.35047,0.291563,-0.956552,0.956552,0.291563,BASE_REGION_FROZEN_BACKGROUND,38,88506,7.826848,4.861477,1.609973,375,5629,0.695614,1.488991,2.079339,1.743425,2.921362,3.395848,36.622079,19.353986,1.892224,0.975796,0.218682,12.631612,85.680047,85.680047,4.319953,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0125,R21B00098,1,R21B00098,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1133,1266,1241","1146,1133,1266,1241",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206,1187,4.581753,0.340481,-0.940251,0.940251,0.340481,BASE_REGION_FROZEN_BACKGROUND,41,175361,8.232138,4.875992,1.6883,796,10598,1.321433,2.823268,3.624315,1.759553,3.294547,3.808097,39.790383,37.566595,1.059196,0.761143,0.648584,40.434961,-69.471221,69.471221,20.528779,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0126,R21B00075,2,R21B00075;R21B00099,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1146,1133,1266,1271","1146,1133,1266,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206,1202,4.161462,0.374868,-0.927078,0.927078,0.374868,BASE_REGION_FROZEN_BACKGROUND,36,198653,7.048932,3.815211,1.847586,657,16704,1.847336,3.689612,4.299797,1.74889,3.285014,3.837757,46.814487,39.146345,1.195884,-0.619969,0.784627,128.313847,16.297675,16.297675,73.702325,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0127,R21B00231,2,R21B00231;R21B00236,288,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,"1146,1138,1308,1228","1146,1138,1308,1228",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1227,1183,4.939968,0.443323,-0.896362,0.896362,0.443323,BASE_REGION_FROZEN_BACKGROUND,33,150670,5.337986,2.789489,1.913607,1033,10301,1.485119,2.961966,3.587634,2.005556,3.752004,4.428356,46.288179,35.548694,1.302106,0.991183,0.132499,7.614037,71.297961,71.297961,18.702039,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0128,R21B00235,2,R21B00235;R21B00241,288,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,"1146,1138,1308,1240","1146,1138,1308,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1227,1189,4.779289,0.458227,-0.888835,0.888835,0.458227,BASE_REGION_FROZEN_BACKGROUND,32,177558,5.645723,3.185277,1.772444,1005,15087,1.640315,3.232121,3.910988,2.007487,3.783462,4.467489,47.70403,38.969056,1.224152,-0.998481,0.055094,176.841748,59.56898,59.56898,30.43102,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0129,R21B00242,1,R21B00242,289,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,"1146,1138,1308,1270","1146,1138,1308,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1227,1204,4.384165,0.499525,-0.866299,0.866299,0.499525,BASE_REGION_FROZEN_BACKGROUND,26,225699,5.616918,3.331207,1.686151,741,22845,1.950529,3.766309,4.810385,2.080391,3.925281,4.659172,55.282542,42.324393,1.306163,-0.934913,0.354878,159.214028,39.245451,39.245451,50.754549,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0130,R21B00244,1,R21B00244,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1146,1138,1314,1228","1146,1138,1314,1228",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1230,1183,4.98052,0.457783,-0.889064,0.889064,0.457783,BASE_REGION_FROZEN_BACKGROUND,27,132653,4.435962,2.466387,1.798567,1250,10424,1.583762,3.108615,3.605406,2.096528,3.966959,4.604483,49.447784,35.573114,1.390032,0.998608,0.052738,3.023043,65.778871,65.778871,24.221129,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0131,R21B00247,1,R21B00247,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1146,1138,1314,1240","1146,1138,1314,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1230,1189,4.821193,0.472912,-0.88111,0.88111,0.472912,BASE_REGION_FROZEN_BACKGROUND,27,140237,4.219939,2.496008,1.690675,1369,10529,1.705022,3.293707,3.894206,2.039396,3.929749,4.607158,50.483392,38.584226,1.308395,-0.995859,0.090909,174.784107,56.560622,56.560622,33.439378,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0132,R21B00248,2,R21B00248;R21B00250,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1146,1138,1314,1282","1146,1138,1314,1282",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1230,1210,4.276485,0.533148,-0.846022,0.846022,0.533148,BASE_REGION_FROZEN_BACKGROUND,24,236907,5.208922,3.649924,1.427132,720,25685,2.124399,4.014732,5.179253,2.135679,3.944062,4.722023,59.951664,43.641429,1.373733,-0.91105,0.412296,155.650829,33.432419,33.432419,56.567581,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0133,R21B00070,1,R21B00070,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1146,1187,1248,1271","1146,1187,1248,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1197,1229,3.309744,0.389758,-0.920917,0.920917,0.389758,BASE_REGION_FROZEN_BACKGROUND,33,126399,8.520898,7.817285,1.090007,158,10910,1.523157,2.545049,3.004384,1.346733,2.618305,3.083949,35.657617,26.282761,1.356692,-0.927008,0.375041,157.973159,45.033701,45.033701,44.966299,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0134,R21B00249,1,R21B00249,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1146,1192,1236,1282","1146,1192,1236,1282",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1191,1237,3.019431,0.367619,-0.929977,0.929977,0.367619,BASE_REGION_FROZEN_BACKGROUND,23,76328,5.597536,4.913934,1.139115,203,9316,1.529215,2.606319,2.976044,1.566176,2.52578,2.888471,35.76541,27.680185,1.292094,-0.918505,0.395409,156.708535,45.13969,45.13969,44.86031,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0135,R21B00243,1,R21B00243,289,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,"1146,1210,1224,1270","1146,1210,1224,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1185,1240,2.872703,0.323737,-0.946147,0.946147,0.323737,BASE_REGION_FROZEN_BACKGROUND,26,45558,5.959969,3.325619,1.792138,195,4892,1.101791,1.739783,2.077388,1.080112,2.007837,2.340242,28.824776,16.81576,1.714152,-0.950374,0.311109,161.873927,52.98486,52.98486,37.01514,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0136,R21B00094,1,R21B00094,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1241,1212,1271","1146,1241,1212,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1179,1256,2.360327,0.317753,-0.948174,0.948174,0.317753,BASE_REGION_FROZEN_BACKGROUND,40,33112,9.259508,4.629082,2.00029,91,2490,0.524444,0.988795,1.197292,0.930227,1.565402,1.792506,19.904613,11.325277,1.757539,0.997139,0.075593,4.335297,75.808233,75.808233,14.191767,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0137,R21B00238,1,R21B00238,289,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,"1146,1246,1206,1270","1146,1246,1206,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1176,1258,2.275804,0.290007,-0.957024,0.957024,0.290007,BASE_REGION_FROZEN_BACKGROUND,26,19346,7.440769,3.754371,1.981895,56,1950,0.435881,0.79694,0.963985,0.866542,1.428576,1.646952,18.033628,9.188252,1.962683,0.99792,0.06447,3.696421,76.838022,76.838022,13.161978,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
