case_id,sar_frame,state_strength,coordinate_family,channel,skeleton_sample_count,skeleton_median,skeleton_p90_coverage,skeleton_p95_coverage,skeleton_to_ridge_distance_px,frame_level_skeleton_hit,seed_hit,definite_median,background_median,unresolved_median,skeleton_minus_background_median,target_skeleton_vs_background_auc,background_activation,score_interpretation
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,1311,0.000000,0.000000,0.000000,25.405800,False,False,0.000000,0.000000,0.000000,0.000000,0.500003,0.039506,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,1311,0.215152,0.158658,0.064836,0.955000,False,False,0.218182,0.239394,0.257576,-0.024242,0.456602,0.344407,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,1311,0.250000,0.138063,0.023646,1.369300,False,False,0.250000,0.500000,0.500000,-0.250000,0.401024,0.446429,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,1311,0.800000,0.183066,0.121281,1.910000,False,False,0.800000,0.800000,0.933333,0.000000,0.455122,0.812405,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,1311,0.471811,0.118230,0.074752,2.324300,False,False,0.483141,0.437570,0.452218,0.034240,0.564732,0.437184,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,1311,0.470243,0.141876,0.073989,1.910000,False,False,0.483196,0.440026,0.469400,0.030217,0.550254,0.453753,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,1311,0.468828,0.113654,0.070175,2.324300,False,False,0.480372,0.439890,0.453795,0.028938,0.558895,0.437993,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,1311,0.354333,0.145690,0.083143,1.910000,False,False,0.374155,0.374155,0.492625,-0.019822,0.454617,0.414924,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,1311,0.260000,0.163997,0.093822,1.369300,False,False,0.280000,0.280000,0.380000,-0.020000,0.476025,0.351146,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,1311,0.245902,0.144165,0.080092,1.910000,False,False,0.262295,0.262295,0.327869,-0.016393,0.476054,0.317957,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,1311,0.042449,0.098398,0.049580,2.324300,False,False,0.043544,0.026028,0.054283,0.016421,0.516003,0.155959,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,1311,0.212165,0.000000,0.000000,25.532200,False,False,0.226075,0.211564,0.237026,0.000601,0.486353,0.230771,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,1311,0.227762,0.112128,0.066362,2.324300,False,False,0.240184,0.242159,0.317112,-0.014397,0.473341,0.303263,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,1311,0.309279,0.206712,0.122044,0.955000,False,False,0.331918,0.325928,0.432207,-0.016649,0.476804,0.386601,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_raw_8bit,1009,1.000000,0.761150,0.683845,0.000000,True,True,0.983051,0.779661,0.813559,0.220339,0.810415,0.784278,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_local_contrast,1009,0.818717,0.529237,0.455897,0.000000,True,True,0.578623,0.516424,0.482631,0.302293,0.729581,0.498893,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_local_z,1009,0.700420,0.336967,0.198216,0.955000,True,True,0.559236,0.523125,0.498389,0.177295,0.688295,0.514556,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_multiscale_highpass,1009,0.778241,0.498513,0.424182,0.955000,True,True,0.570457,0.517536,0.491222,0.260706,0.709775,0.498897,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,gradient_magnitude_sobel,1009,0.646834,0.471754,0.372646,0.955000,True,True,0.592286,0.400365,0.422022,0.246469,0.708245,0.434555,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,sobel_x_abs_gradient_component,1009,0.483333,0.413280,0.282458,0.955000,True,True,0.433333,0.300000,0.333333,0.183333,0.633400,0.371308,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,sobel_y_abs_gradient_component,1009,0.464789,0.393459,0.294351,0.955000,True,True,0.436620,0.267606,0.281690,0.197183,0.656092,0.328706,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,multiscale_hessian_bright_ridge,1009,0.301114,0.364718,0.263627,0.955000,True,True,0.110175,0.033444,0.028581,0.267671,0.707858,0.158823,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,structure_tensor_orientation_coherence,1009,0.207549,0.000000,0.000000,48.866524,False,False,0.219555,0.165559,0.181648,0.041990,0.623193,0.187176,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,radial_directional_gradient_response,1009,0.426201,0.344896,0.266601,0.955000,True,True,0.398967,0.254313,0.264920,0.171888,0.657470,0.311303,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,tangential_directional_gradient_response,1009,0.586553,0.491576,0.364718,0.955000,True,True,0.493920,0.346852,0.385039,0.239701,0.641680,0.412019,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_median_sar_display,1009,1.000000,0.754212,0.714569,0.000000,True,True,1.000000,0.849057,0.867925,0.150943,0.800251,0.841329,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_max_sar_display,1009,1.000000,0.787909,0.742319,0.000000,True,True,1.000000,0.819672,0.868852,0.180328,0.818998,0.829491,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_min_sar_display,1009,1.000000,0.726462,0.670961,0.000000,True,True,1.000000,0.829787,0.851064,0.170213,0.782078,0.817095,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_mad_sar_display,1009,0.444444,0.418236,0.354807,0.955000,True,True,0.444444,0.333333,0.333333,0.111111,0.632875,0.366103,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_positive_change_tminus1_to_t,1009,0.000000,1.000000,1.000000,0.000000,True,True,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_negative_change_tminus1_to_t,1009,0.000000,1.000000,1.000000,0.000000,True,True,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_response_frequency,1009,0.000000,0.001982,0.001982,12.162200,False,False,0.000000,0.000000,0.000000,0.000000,0.482586,0.032077,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_gradient_persistence,1009,0.389474,0.369673,0.202180,0.955000,True,True,0.359649,0.256140,0.284211,0.133333,0.652256,0.333094,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_component_continuity,1009,1.000000,0.799802,0.799802,0.000000,True,True,1.000000,0.333333,0.666667,0.666667,0.785698,0.433161,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_median_sar_display,1009,1.000000,0.765114,0.736373,0.000000,True,True,1.000000,0.862745,0.901961,0.137255,0.780327,0.871783,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_max_sar_display,1009,1.000000,0.787909,0.760159,0.000000,True,True,1.000000,0.838710,0.887097,0.161290,0.807502,0.847615,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_min_sar_display,1009,1.000000,0.694747,0.657086,0.000000,True,True,1.000000,0.840909,0.863636,0.159091,0.759230,0.815141,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_mad_sar_display,1009,0.666667,0.574827,0.492567,0.000000,True,True,0.666667,0.444444,0.444444,0.222222,0.696294,0.452451,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_response_frequency,1009,0.000000,0.000000,0.000000,22.288000,False,False,0.000000,0.000000,0.000000,0.000000,0.475900,0.046721,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_gradient_persistence,1009,0.396429,0.334985,0.253717,0.955000,True,True,0.375000,0.253571,0.283036,0.142857,0.640478,0.357983,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_component_continuity,1009,1.000000,0.791873,0.693756,0.000000,True,True,1.000000,0.500000,0.750000,0.500000,0.764410,0.542186,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,display_raw_8bit,1009,0.745763,0.110010,0.045590,1.369300,False,False,0.745763,0.762712,0.762712,-0.016949,0.464869,0.748509,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,display_local_contrast,1009,0.540462,0.130823,0.054509,1.369300,False,False,0.541157,0.549627,0.545669,-0.009166,0.482530,0.531064,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,display_local_z,1009,0.549728,0.166501,0.087215,0.955000,False,False,0.549978,0.560167,0.555937,-0.010438,0.482987,0.537910,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,display_multiscale_highpass,1009,0.540477,0.130823,0.054509,1.369300,False,False,0.541235,0.549990,0.545612,-0.009513,0.482908,0.530747,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,gradient_magnitude_sobel,1009,0.374751,0.107037,0.032706,1.910000,False,False,0.365681,0.383986,0.359237,-0.009236,0.485113,0.404978,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,sobel_x_abs_gradient_component,1009,0.300000,0.148662,0.068385,1.369300,False,False,0.291667,0.300000,0.300000,0.000000,0.485395,0.357079,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,sobel_y_abs_gradient_component,1009,0.253521,0.101090,0.038652,1.910000,False,False,0.239437,0.253521,0.225352,0.000000,0.497346,0.295865,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,multiscale_hessian_bright_ridge,1009,0.031543,0.057483,0.008920,2.738600,False,False,0.032810,0.038608,0.033902,-0.007065,0.479193,0.149932,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,structure_tensor_orientation_coherence,1009,0.172037,0.000000,0.000000,91.385033,False,False,0.183479,0.179781,0.182664,-0.007744,0.451176,0.193409,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,radial_directional_gradient_response,1009,0.238771,0.071358,0.024777,2.324300,False,False,0.228507,0.240288,0.219217,-0.001517,0.497494,0.281927,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,tangential_directional_gradient_response,1009,0.345104,0.222993,0.111992,0.955000,False,False,0.344657,0.336495,0.325948,0.008609,0.489071,0.395895,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_median_sar_display,1009,0.811321,0.077304,0.022795,1.910000,False,False,0.811321,0.811321,0.811321,0.000000,0.478354,0.802165,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,1009,0.770492,0.099108,0.035679,1.369300,False,False,0.770492,0.786885,0.770492,-0.016393,0.465368,0.788311,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,1009,0.787234,0.151635,0.045590,0.955000,False,False,0.787234,0.787234,0.787234,0.000000,0.490836,0.781393,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,1009,0.222222,0.149653,0.102081,0.955000,False,False,0.222222,0.222222,0.222222,0.000000,0.480293,0.327016,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,1009,0.000000,1.000000,1.000000,0.000000,True,True,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,1009,0.000000,1.000000,1.000000,0.000000,True,True,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,1009,0.000000,0.000991,0.000991,10.125800,False,False,0.000000,0.000000,0.000000,0.000000,0.502565,0.037549,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,1009,0.238596,0.162537,0.065411,0.955000,False,False,0.231579,0.238596,0.231579,0.000000,0.492074,0.315771,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,1009,0.333333,0.192270,0.192270,0.955000,False,False,0.333333,0.333333,0.333333,0.000000,0.470409,0.308199,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,1009,0.803922,0.061447,0.029732,1.910000,False,False,0.803922,0.843137,0.843137,-0.039216,0.469133,0.827059,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,1009,0.774194,0.078295,0.029732,1.910000,False,False,0.774194,0.806452,0.806452,-0.032258,0.457214,0.799645,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,1009,0.772727,0.109019,0.059465,1.369300,False,False,0.772727,0.772727,0.772727,0.000000,0.482650,0.778891,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,1009,0.333333,0.164519,0.100099,0.955000,False,False,0.333333,0.333333,0.333333,0.000000,0.476298,0.397250,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,1009,0.000000,0.000991,0.000991,15.567900,False,False,0.000000,0.000000,0.000000,0.000000,0.507566,0.047634,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,1009,0.219643,0.160555,0.056492,0.955000,False,False,0.220536,0.225000,0.219643,-0.005357,0.487224,0.323174,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,1009,0.250000,0.126858,0.026759,1.369300,False,False,0.250000,0.250000,0.250000,0.000000,0.458440,0.377242,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,1009,1.000000,0.761150,0.683845,0.000000,True,True,0.983051,0.779661,0.813559,0.220339,0.810415,0.784278,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,1009,0.818717,0.529237,0.455897,0.000000,True,True,0.578623,0.516424,0.482631,0.302293,0.729581,0.498893,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,1009,0.700420,0.336967,0.198216,0.955000,True,True,0.559236,0.523125,0.498389,0.177295,0.688295,0.514556,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,1009,0.778241,0.498513,0.424182,0.955000,True,True,0.570457,0.517536,0.491222,0.260706,0.709775,0.498897,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,1009,0.646834,0.471754,0.372646,0.955000,True,True,0.592286,0.400365,0.422022,0.246469,0.708245,0.434555,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,1009,0.483333,0.413280,0.282458,0.955000,True,True,0.433333,0.300000,0.333333,0.183333,0.633400,0.371308,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,1009,0.464789,0.393459,0.294351,0.955000,True,True,0.436620,0.267606,0.281690,0.197183,0.656092,0.328706,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,1009,0.301114,0.364718,0.263627,0.955000,True,True,0.110175,0.033444,0.028581,0.267671,0.707858,0.158823,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,1009,0.207549,0.000000,0.000000,48.866524,False,False,0.219555,0.165559,0.181648,0.041990,0.623193,0.187176,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,1009,0.426201,0.344896,0.266601,0.955000,True,True,0.398967,0.254313,0.264920,0.171888,0.657470,0.311303,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,360,weak,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,1009,0.586553,0.491576,0.364718,0.955000,True,True,0.493920,0.346852,0.385039,0.239701,0.641680,0.412019,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_raw_8bit,1159,1.000000,0.751510,0.711821,0.000000,True,True,0.981481,0.814815,0.833333,0.185185,0.780783,0.806568,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_local_contrast,1159,0.871542,0.572908,0.484901,0.000000,True,True,0.564592,0.495071,0.518971,0.376471,0.745435,0.495582,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_local_z,1159,0.707286,0.381363,0.229508,0.955000,True,True,0.547995,0.500909,0.520421,0.206378,0.716489,0.508168,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,display_multiscale_highpass,1159,0.832560,0.535807,0.448663,0.000000,True,True,0.559860,0.496258,0.522299,0.336302,0.730454,0.496473,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,gradient_magnitude_sobel,1159,0.740311,0.540984,0.436583,0.000000,True,True,0.609508,0.418783,0.435367,0.321528,0.711039,0.453776,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,sobel_x_abs_gradient_component,1159,0.410714,0.358067,0.271786,0.955000,True,True,0.392857,0.321429,0.339286,0.089286,0.596883,0.374816,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,sobel_y_abs_gradient_component,1159,0.606061,0.496117,0.404659,0.955000,True,True,0.484848,0.287879,0.287879,0.318182,0.687467,0.353296,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,multiscale_hessian_bright_ridge,1159,0.346392,0.425367,0.359793,0.955000,True,True,0.085739,0.024558,0.042021,0.321834,0.739646,0.161622,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,structure_tensor_orientation_coherence,1159,0.448321,0.117343,0.020708,5.603600,False,False,0.391313,0.207152,0.204284,0.241169,0.687407,0.228842,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,radial_directional_gradient_response,1159,0.571509,0.469370,0.370147,0.955000,True,True,0.449393,0.277130,0.284406,0.294379,0.683463,0.337817,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,tangential_directional_gradient_response,1159,0.482990,0.419327,0.324418,0.955000,True,True,0.448737,0.355605,0.377848,0.127385,0.599196,0.414576,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_median_sar_display,1159,1.000000,0.859362,0.811907,0.000000,True,True,1.000000,0.862745,0.882353,0.137255,0.831260,0.869495,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_max_sar_display,1159,1.000000,0.871441,0.833477,0.000000,True,True,1.000000,0.852459,0.885246,0.147541,0.831533,0.861398,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_min_sar_display,1159,1.000000,0.787748,0.695427,0.000000,True,True,0.931818,0.840909,0.840909,0.159091,0.787421,0.818842,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_mad_sar_display,1159,0.875000,0.630716,0.545298,0.000000,True,True,0.625000,0.500000,0.500000,0.375000,0.720414,0.502282,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_positive_change_tminus1_to_t,1159,0.062500,0.384814,0.321829,0.955000,True,True,0.000000,0.000000,0.000000,0.062500,0.577033,0.209915,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_negative_change_tminus1_to_t,1159,0.000000,0.252804,0.198447,0.955000,True,False,0.000000,0.050000,0.050000,-0.050000,0.512916,0.230627,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_response_frequency,1159,0.000000,0.000000,0.000000,39.421818,False,False,0.000000,0.000000,0.000000,0.000000,0.469793,0.044839,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_gradient_persistence,1159,0.413479,0.384814,0.270060,0.955000,True,True,0.349727,0.251366,0.273224,0.162113,0.642851,0.358647,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_component_continuity,1159,1.000000,0.876618,0.762726,0.000000,True,True,1.000000,0.500000,0.750000,0.500000,0.796595,0.578369,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_median_sar_display,1159,1.000000,0.867990,0.835203,0.000000,True,True,1.000000,0.880000,0.920000,0.120000,0.828422,0.891621,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_max_sar_display,1159,1.000000,0.887834,0.849871,0.000000,True,True,1.000000,0.818182,0.878788,0.181818,0.853918,0.843852,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_min_sar_display,1159,1.000000,0.734254,0.639344,0.000000,True,True,0.950000,0.850000,0.850000,0.150000,0.756401,0.841683,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_mad_sar_display,1159,1.000000,0.759275,0.666091,0.000000,True,True,0.875000,0.500000,0.625000,0.500000,0.795053,0.568430,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_response_frequency,1159,0.000000,0.000000,0.000000,282.994904,False,False,0.000000,0.000000,0.000000,0.000000,0.458600,0.040396,skeleton_primary_channel_diagnostic_not_weighted_winner
