scene,canonical_vehicle_id,benchmark_role,optical_frame_index,sar_frame_index,sar_gt_id,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,direct_neighbor_gt_competition,multi_vehicle_presence_coarse,gt_theta_min_deg,gt_theta_max_deg,gt_valid_theta_min_deg,gt_valid_theta_max_deg,gt_theta_width_deg,historical_anchor,mapping_anchor_eligibility,mapping_exclusion_reason,eligibility_basis_excludes_mapping_residual,manual_optical_review_reason
GM_RM017,GM_RM017:PV002,development,179,372,GM_RM017|000372|gm17supp_000179_000372_det2,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,13.510608861,40.477665309,13.510608861,40.477665309,26.967056447,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,179,372,GM_RM017|000372|gm17supp_000179_000372_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-30.021598479,-5.543088933,-30.021598479,-5.543088933,24.478509546,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00093,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-10.491477012,16.527080200,-10.491477012,16.527080200,27.018557212,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,179,373,GM_RM017|000373|gm_rm017_00094,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,15.548290511,42.655613923,15.548290511,42.655613923,27.107323412,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00095,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-28.888060902,-8.055485844,-28.888060902,-8.055485844,20.832575058,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,180,374,GM_RM017|000374|gm17supp_000180_000374_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-9.743314064,18.066803801,-9.743314064,18.066803801,27.810117865,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,180,374,GM_RM017|000374|gm17supp_000180_000374_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-28.224700929,-6.218350825,-28.224700929,-6.218350825,22.006350105,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,180,374,GM_RM017|000374|gm17supp_000180_000374_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,15.433424495,41.586841517,15.433424495,41.586841517,26.153417022,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00096,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-8.491392711,17.769431606,-8.491392711,17.769431606,26.260824318,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00097,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-26.364249034,-4.196815795,-26.364249034,-4.196815795,22.167433238,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,180,375,GM_RM017|000375|gm_rm017_00098,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,16.380937623,42.558955613,16.380937623,42.558955613,26.178017990,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,180,376,GM_RM017|000376|gm17supp_000180_000376_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-9.068227612,17.427804693,-9.068227612,17.427804693,26.496032306,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,180,376,GM_RM017|000376|gm17supp_000180_000376_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-27.258021352,-3.754797980,-27.258021352,-3.754797980,23.503223372,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,180,376,GM_RM017|000376|gm17supp_000180_000376_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,16.907165649,42.979604433,16.907165649,42.979604433,26.072438784,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,181,377,GM_RM017|000377|gm_rm017_00099,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-25.129030010,-4.013350054,-25.129030010,-4.013350054,21.115679956,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,181,377,GM_RM017|000377|gm_rm017_00100,1.000000000,true,false,false,true,false,left_side_dominant,unreliable_or_partial_gt_geometry,false,true,-5.554774971,21.326028496,-5.554774971,21.326028496,26.880803467,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable,true,
GM_RM017,GM_RM017:PV002,development,181,377,GM_RM017|000377|gm_rm017_00101,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,18.647369007,42.797401838,18.647369007,42.797401838,24.150032831,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,181,378,GM_RM017|000378|gm17supp_000181_000378_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-24.946573186,-4.029927568,-24.946573186,-4.029927568,20.916645618,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,181,378,GM_RM017|000378|gm17supp_000181_000378_det2,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-6.241418181,19.174022424,-6.241418181,19.174022424,25.415440606,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,181,378,GM_RM017|000378|gm17supp_000181_000378_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,18.748144362,44.037810050,18.748144362,44.037810050,25.289665689,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00102,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-25.517486542,-2.496451397,-25.517486542,-2.496451397,23.021035144,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00103,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-4.699434489,22.813538801,-4.699434489,22.813538801,27.512973290,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,182,379,GM_RM017|000379|gm_rm017_00104,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,20.016361502,45.039678511,20.016361502,45.039678511,25.023317009,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,182,380,GM_RM017|000380|gm17supp_000182_000380_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-23.970237930,-0.829285462,-23.970237930,-0.829285462,23.140952468,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,182,380,GM_RM017|000380|gm17supp_000182_000380_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-4.168705691,21.272031400,-4.168705691,21.272031400,25.440737091,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,182,380,GM_RM017|000380|gm17supp_000182_000380_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,21.201594103,44.743423991,21.201594103,44.743423991,23.541829888,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00105,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-21.748201095,-0.401975020,-21.748201095,-0.401975020,21.346226076,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00106,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-2.649400394,22.949919222,-2.649400394,22.949919222,25.599319616,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,183,381,GM_RM017|000381|gm_rm017_00107,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,22.550404326,45.720296351,22.550404326,45.720296351,23.169892024,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,183,382,GM_RM017|000382|gm17supp_000183_000382_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-20.436672808,-0.802035051,-20.436672808,-0.802035051,19.634637757,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,183,382,GM_RM017|000382|gm17supp_000183_000382_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-2.087114971,21.519084742,-2.087114971,21.519084742,23.606199713,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,183,382,GM_RM017|000382|gm17supp_000183_000382_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,22.346280877,46.304163857,22.346280877,46.304163857,23.957882980,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,184,383,GM_RM017|000383|gm_rm017_00108,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-21.046861164,1.228748711,-21.046861164,1.228748711,22.275609875,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,184,383,GM_RM017|000383|gm_rm017_00109,1.000000000,true,false,false,true,false,left_side_dominant,unreliable_or_partial_gt_geometry,false,true,-0.554100515,27.113069705,-0.554100515,27.113069705,27.667170220,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable,true,
GM_RM017,GM_RM017:PV002,development,184,383,GM_RM017|000383|gm_rm017_00110,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,23.125680513,47.153829519,23.125680513,47.153829519,24.028149007,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,184,384,GM_RM017|000384|gm17supp_000184_000384_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-20.878766321,2.226120351,-20.878766321,2.226120351,23.104886672,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,184,384,GM_RM017|000384|gm17supp_000184_000384_det2,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,0.000000000,23.670166105,0.000000000,23.670166105,23.670166105,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,184,384,GM_RM017|000384|gm17supp_000184_000384_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,24.881912970,47.569361080,24.881912970,47.569361080,22.687448110,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,185,385,GM_RM017|000385|gm_rm017_00111,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-20.178624167,3.001320321,-20.178624167,3.001320321,23.179944488,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,185,385,GM_RM017|000385|gm_rm017_00112,1.000000000,true,false,false,true,false,left_side_dominant,unreliable_or_partial_gt_geometry,false,true,0.960327823,28.032887267,0.960327823,28.032887267,27.072559445,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable,true,
GM_RM017,GM_RM017:PV002,development,185,385,GM_RM017|000385|gm_rm017_00113,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,25.139880030,48.264703605,25.139880030,48.264703605,23.124823574,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,185,386,GM_RM017|000386|gm17supp_000185_000386_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-18.115427682,3.963036259,-18.115427682,3.963036259,22.078463941,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,185,386,GM_RM017|000386|gm17supp_000185_000386_det2,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,1.092256218,28.098943860,1.092256218,28.098943860,27.006687642,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,185,386,GM_RM017|000386|gm17supp_000185_000386_det3,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,25.624381789,49.157319577,25.624381789,49.157319577,23.532937788,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det1,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,1.901912404,28.107403106,1.901912404,28.107403106,26.205490702,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det2,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-17.660391054,3.944251200,-17.660391054,3.944251200,21.604642254,true,heldout_usable,,true,
GM_RM017,,unlinked,186,387,GM_RM017|000387|saronly_gm_rm017_000186_000387_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,27.100867830,50.890346777,27.100867830,50.890346777,23.789478947,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV003,heldout_validation,186,388,GM_RM017|000388|gm_rm017_00114,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,2.526507505,31.229144514,2.526507505,31.229144514,28.702637009,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,186,388,GM_RM017|000388|frameadd_gm_rm017_000186_000388_01,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-17.386192490,5.412740505,-17.386192490,5.412740505,22.798932995,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,,unlinked,186,388,GM_RM017|000388|saronly_gm_rm017_000186_000388_02,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,27.524877617,50.217439260,27.524877617,50.217439260,22.692561643,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV003,heldout_validation,187,389,GM_RM017|000389|gm17supp_000187_000389_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,3.554178236,30.897736733,3.554178236,30.897736733,27.343558498,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,187,389,GM_RM017|000389|gm17supp_000187_000389_det2,1.000000000,true,false,false,false,false,left_side_dominant,not_established_for_formal_mapping,false,true,-16.663128034,7.333314852,-16.663128034,7.333314852,23.996442886,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,,unlinked,187,389,GM_RM017|000389|saronly_gm_rm017_000187_000389_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,28.794754873,51.163981935,28.794754873,51.163981935,22.369227062,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV004,heldout_validation,187,390,GM_RM017|000390|gm_rm017_00117,1.000000000,true,false,false,false,false,left_side_dominant,sar_gt_azimuth_support_usable_but_optical_proxy_invalid,false,true,-15.495107086,7.869947024,-15.495107086,7.869947024,23.365054110,true,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,GM_RM017:PV003,heldout_validation,187,390,GM_RM017|000390|frameadd_gm_rm017_000187_000390_01,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,5.319465663,31.305744934,5.319465663,31.305744934,25.986279271,true,heldout_usable,,true,
GM_RM017,,unlinked,187,390,GM_RM017|000390|saronly_gm_rm017_000187_000390_02,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,29.585547844,52.898535842,29.585547844,52.898535842,23.312987998,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV003,heldout_validation,188,391,GM_RM017|000391|gm17supp_000188_000391_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,5.322750708,30.423514572,5.322750708,30.423514572,25.100763865,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,188,391,GM_RM017|000391|gm17supp_000188_000391_det2,1.000000000,true,false,false,false,false,left_side_dominant,not_established_for_formal_mapping,false,true,-15.222133226,8.847172923,-15.222133226,8.847172923,24.069306149,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,,unlinked,188,391,GM_RM017|000391|saronly_gm_rm017_000188_000391_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,30.165211397,53.192385558,30.165211397,53.192385558,23.027174162,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV004,heldout_validation,188,392,GM_RM017|000392|gm_rm017_00119,1.000000000,true,false,false,false,false,left_side_dominant,sar_gt_azimuth_support_usable_but_optical_proxy_invalid,false,true,-13.253055227,9.671836690,-13.253055227,9.671836690,22.924891917,true,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,GM_RM017:PV003,heldout_validation,188,392,GM_RM017|000392|frameadd_gm_rm017_000188_000392_01,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,6.361073218,32.417698689,6.361073218,32.417698689,26.056625470,true,heldout_usable,,true,
GM_RM017,,unlinked,188,392,GM_RM017|000392|saronly_gm_rm017_000188_000392_02,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,30.027342165,52.651119184,30.027342165,52.651119184,22.623777019,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV003,heldout_validation,189,393,GM_RM017|000393|gm17supp_000189_000393_det1,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,7.081212245,34.084248094,7.081212245,34.084248094,27.003035850,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,189,393,GM_RM017|000393|gm17supp_000189_000393_det2,1.000000000,true,false,false,false,false,left_side_dominant,not_established_for_formal_mapping,false,true,-13.150948681,10.302402422,-13.150948681,10.302402422,23.453351103,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,,unlinked,189,393,GM_RM017|000393|saronly_gm_rm017_000189_000393_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,32.384646029,52.257474889,32.384646029,52.257474889,19.872828860,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV003,heldout_validation,189,394,GM_RM017|000394|gm_rm017_00120,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,8.385493998,32.322904052,8.385493998,32.322904052,23.937410053,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,189,394,GM_RM017|000394|gm_rm017_00121,1.000000000,true,false,false,false,false,left_side_dominant,sar_gt_azimuth_support_usable_but_optical_proxy_invalid,false,true,-12.510857904,10.143848874,-12.510857904,10.143848874,22.654706779,true,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body,true,direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,,unlinked,189,394,GM_RM017|000394|saronly_gm_rm017_000189_000394_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,32.479508682,52.410516166,32.479508682,52.410516166,19.931007483,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV004,heldout_validation,206,429,GM_RM017|000429|gm_rm017_00149,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,13.693680015,37.456773710,13.693680015,37.456773710,23.763093694,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,206,429,GM_RM017|000429|saronly_gm_rm017_000206_000429_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,33.181426993,51.111582890,33.181426993,51.111582890,17.930155897,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV004,heldout_validation,210,438,GM_RM017|000438|gm_rm017_00153,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,20.044970867,40.672508193,20.044970867,40.672508193,20.627537325,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,210,438,GM_RM017|000438|saronly_gm_rm017_000210_000438_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,37.938454774,54.806847027,37.938454774,54.806847027,16.868392253,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM017,GM_RM017:PV004,heldout_validation,212,442,GM_RM017|000442|gm_rm017_00155,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,false,false,22.537058063,41.212726624,22.537058063,41.212726624,18.675668561,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable,true,
GM_RM017,GM_RM017:PV004,heldout_validation,214,446,GM_RM017|000446|gm_rm017_00157,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,false,24.660897749,44.000199051,24.660897749,44.000199051,19.339301303,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM019,GM_RM019:PV001,development,0,0,GM_RM019|000000|gm_rm019_00001,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-26.202997358,44.234531534,-26.202997358,44.234531534,70.437528891,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM019,GM_RM019:PV001,development,0,0,GM_RM019|000000|saronly_gm_rm019_000000_000000_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,-67.595578657,-36.118058520,-67.595578657,-36.118058520,31.477520137,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM019,GM_RM019:PV001,development,2,4,GM_RM019|000004|gm_rm019_00003,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-22.322265861,47.709862445,-22.322265861,47.709862445,70.032128306,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM019,GM_RM019:PV001,development,2,4,GM_RM019|000004|saronly_gm_rm019_000002_000004_01,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,-63.598235910,-32.272837349,-63.598235910,-32.272837349,31.325398560,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM019,,unlinked,4,8,GM_RM019|000008|gm_rm019_00006,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,false,true,-64.382379571,-29.565475799,-64.382379571,-29.565475799,34.816903772,false,identity_conflict,canonical_identity_missing_or_low_confidence,true,
GM_RM019,GM_RM019:PV001,development,4,8,GM_RM019|000008|frameadd_gm_rm019_000004_000008_01,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-17.200876868,50.114013831,-17.200876868,50.114013831,67.314890699,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM019,GM_RM019:PV001,development,13,27,GM_RM019|000027|gm_rm019_00024,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,15.981510475,63.030242681,15.981510475,63.030242681,47.048732206,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM019,GM_RM019:PV002,heldout_validation,13,27,GM_RM019|000027|frameadd_gm_rm019_000013_000027_01,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-64.442300110,1.797394872,-64.442300110,1.797394872,66.239694982,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
