scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM019,GM_RM019:E013826,GM_RM019:AT0015,GM_RM019:AT0177,34,0.116072,0.112028,,3.0,0.809524,0.0,35,false,[],1,151,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013827,GM_RM019:AT0015,GM_RM019:AT0178,35,0.017925,0.114203,,3.0,0.833333,0.0,38,false,[],1,147,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013828,GM_RM019:AT0015,GM_RM019:AT0020,36,0.04503,0.104543,,3.0,0.857143,0.0,41,false,[],1,149,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013829,GM_RM019:AT0015,GM_RM019:AT0019,37,0.440674,0.13799,,3.0,0.880952,1.0,57,false,[],1,163,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013830,GM_RM019:AT0150,GM_RM019:AT0152,0,0.141422,0.014729,0.056982,0.304544,0.0,0.0,12,false,"[""YOLO11l:botsort:bs_0059"",""YOLO11l:bytetrack:bt_0070""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013831,GM_RM019:AT0150,GM_RM019:AT0153,0,3.103733,0.305198,0.172481,1.292543,0.0,0.0,13,false,[],0,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013832,GM_RM019:AT0150,GM_RM019:AT0154,2,3.719683,0.071382,,0.96223,0.047619,0.0,20,true,[],1,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013833,GM_RM019:AT0150,GM_RM019:AT0155,3,4.0,0.044041,0.129502,0.840721,0.071429,0.0,26,true,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013834,GM_RM019:AT0150,GM_RM019:AT0156,3,4.0,0.044041,0.129502,0.833424,0.071429,0.0,26,false,[],0,200,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013835,GM_RM019:AT0150,GM_RM019:AT0157,3,3.652078,0.099521,0.130987,0.923649,0.071429,0.0,26,false,[],0,205,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013836,GM_RM019:AT0150,GM_RM019:AT0158,4,4.0,0.042521,0.133878,0.749222,0.095238,0.0,32,true,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013837,GM_RM019:AT0150,GM_RM019:AT0159,4,3.592836,0.106235,,0.86304,0.095238,0.0,32,true,[],1,222,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013838,GM_RM019:AT0150,GM_RM019:AT0160,4,4.0,0.042521,0.133878,0.786988,0.095238,0.0,32,false,[],0,201,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013839,GM_RM019:AT0150,GM_RM019:AT0161,5,4.0,0.066517,,0.753599,0.119048,0.0,35,true,[],1,219,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013840,GM_RM019:AT0150,GM_RM019:AT0162,6,3.014626,0.268585,,1.067923,0.142857,0.0,38,true,[],1,239,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013841,GM_RM019:AT0150,GM_RM019:AT0163,9,4.0,0.064932,0.453057,2.433861,0.214286,1.0,6,true,[],0,271,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013842,GM_RM019:AT0150,GM_RM019:AT0164,9,4.0,0.093329,,0.811129,0.214286,1.0,27,true,[],1,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013843,GM_RM019:AT0150,GM_RM019:AT0165,9,3.010935,0.261104,,0.954833,0.214286,0.0,45,true,[],1,241,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013844,GM_RM019:AT0150,GM_RM019:AT0166,9,4.0,0.064932,0.453057,2.435388,0.214286,1.0,6,false,[],0,263,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013845,GM_RM019:AT0150,GM_RM019:AT0167,10,4.0,0.035876,0.601229,2.723107,0.238095,1.0,6,false,[],0,280,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013846,GM_RM019:AT0150,GM_RM019:AT0018,10,4.0,0.118978,0.618505,2.705138,0.238095,1.0,6,true,[],0,293,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013847,GM_RM019:AT0150,GM_RM019:AT0168,11,2.843084,0.259575,,1.016257,0.261905,0.0,50,true,[],1,237,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013848,GM_RM019:AT0150,GM_RM019:AT0037,11,4.0,0.123802,0.597691,2.654331,0.261905,1.0,6,false,[],0,284,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013849,GM_RM019:AT0150,GM_RM019:AT0169,12,2.901338,0.197663,,0.51519,0.285714,0.0,53,true,[],1,227,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013850,GM_RM019:AT0150,GM_RM019:AT0170,17,0.846843,0.036236,,0.172054,0.404762,0.0,53,true,[],1,105,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013851,GM_RM019:AT0150,GM_RM019:AT0171,18,0.962177,0.046644,,0.019201,0.428571,0.0,55,true,[],1,110,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013852,GM_RM019:AT0150,GM_RM019:AT0172,18,1.983408,0.1604,0.249428,0.691243,0.428571,0.0,56,false,[],0,179,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013853,GM_RM019:AT0150,GM_RM019:AT0173,29,0.7246,0.162112,,3.0,0.690476,1.0,31,true,[],1,176,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013854,GM_RM019:AT0150,GM_RM019:AT0174,30,0.602707,0.164364,,3.0,0.714286,1.0,41,true,[],1,171,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013855,GM_RM019:AT0150,GM_RM019:AT0175,32,0.754273,0.129517,0.6378,3.0,0.761905,1.0,34,true,[],0,206,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013856,GM_RM019:AT0150,GM_RM019:AT0176,33,0.598399,0.130633,0.630204,3.0,0.785714,1.0,46,true,[],0,199,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013857,GM_RM019:AT0150,GM_RM019:AT0177,34,0.525012,0.12747,0.646377,3.0,0.809524,0.0,51,true,[],0,209,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013858,GM_RM019:AT0150,GM_RM019:AT0178,35,0.387812,0.130031,0.632193,3.0,0.833333,0.0,61,true,[],0,202,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013859,GM_RM019:AT0150,GM_RM019:AT0020,36,0.379043,0.122818,0.635445,3.0,0.857143,0.0,63,true,[],0,203,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013860,GM_RM019:AT0150,GM_RM019:AT0019,37,0.299464,0.135522,0.575927,3.0,0.880952,1.0,65,true,[],0,185,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013861,GM_RM019:AT0151,GM_RM019:AT0152,0,3.339344,0.331039,0.163136,1.432795,0.0,0.0,13,false,[],0,227,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013862,GM_RM019:AT0151,GM_RM019:AT0153,0,0.081736,0.018191,0.027951,0.089143,0.0,0.0,13,false,"[""YOLO11l:botsort:bs_0057"",""YOLO11l:bytetrack:bt_0068""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013863,GM_RM019:AT0151,GM_RM019:AT0154,2,0.542444,0.251583,,0.384373,0.047619,0.0,20,true,[],1,81,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013864,GM_RM019:AT0151,GM_RM019:AT0155,3,1.210931,0.275726,0.121326,0.564927,0.071429,0.0,24,true,[],0,116,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013865,GM_RM019:AT0151,GM_RM019:AT0156,3,1.211333,0.275726,0.121326,0.58838,0.071429,0.0,24,false,[],0,108,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013866,GM_RM019:AT0151,GM_RM019:AT0157,3,0.479533,0.225618,0.100945,0.422955,0.071429,0.0,26,false,[],0,60,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013867,GM_RM019:AT0151,GM_RM019:AT0158,4,1.100904,0.277613,0.11506,0.597382,0.095238,0.0,28,true,[],0,112,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013868,GM_RM019:AT0151,GM_RM019:AT0159,4,0.428368,0.22108,,0.483564,0.095238,0.0,32,true,[],1,79,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013869,GM_RM019:AT0151,GM_RM019:AT0160,4,1.103185,0.277613,0.11506,0.559615,0.095238,0.0,28,false,[],0,103,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013870,GM_RM019:AT0151,GM_RM019:AT0161,5,1.029311,0.253322,,0.602347,0.119048,0.0,29,true,[],1,118,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013871,GM_RM019:AT0151,GM_RM019:AT0162,6,0.18733,0.051255,,0.27868,0.142857,0.0,38,true,[],1,55,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013872,GM_RM019:AT0151,GM_RM019:AT0163,9,4.0,0.263001,0.489263,3.0,0.214286,1.0,0,true,[],0,298,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013873,GM_RM019:AT0151,GM_RM019:AT0164,9,4.0,0.300362,,2.157733,0.214286,1.0,26,true,[],1,264,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013874,GM_RM019:AT0151,GM_RM019:AT0165,9,0.197228,0.058336,,0.509197,0.214286,0.0,39,true,[],1,65,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013875,GM_RM019:AT0151,GM_RM019:AT0166,9,4.0,0.263001,0.489263,3.0,0.214286,1.0,0,false,[],0,290,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013876,GM_RM019:AT0151,GM_RM019:AT0167,10,4.0,0.294694,0.638482,3.0,0.238095,1.0,0,false,[],0,303,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013877,GM_RM019:AT0151,GM_RM019:AT0018,10,4.0,0.278674,0.700893,3.0,0.238095,1.0,0,true,[],0,315,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013878,GM_RM019:AT0151,GM_RM019:AT0168,11,0.351101,0.063268,,0.330347,0.261905,0.0,42,true,[],1,73,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013879,GM_RM019:AT0151,GM_RM019:AT0037,11,3.618657,0.263574,0.688934,3.0,0.261905,1.0,0,false,[],0,306,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013880,GM_RM019:AT0151,GM_RM019:AT0169,12,0.93709,0.514172,,1.861794,0.285714,0.0,35,true,[],1,166,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013881,GM_RM019:AT0151,GM_RM019:AT0170,17,4.0,0.353301,,1.174549,0.404762,0.0,54,true,[],1,263,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013882,GM_RM019:AT0151,GM_RM019:AT0171,18,4.0,0.364262,,1.330412,0.428571,0.0,56,true,[],1,269,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013883,GM_RM019:AT0151,GM_RM019:AT0172,18,0.402268,0.479365,0.393161,1.644515,0.428571,0.0,44,false,[],0,141,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013884,GM_RM019:AT0151,GM_RM019:AT0173,29,0.458298,0.325105,,3.0,0.690476,1.0,25,true,[],1,170,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013885,GM_RM019:AT0151,GM_RM019:AT0174,30,0.353505,0.33365,,3.0,0.714286,1.0,27,true,[],1,166,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013886,GM_RM019:AT0151,GM_RM019:AT0175,32,0.484781,0.308107,0.735091,3.0,0.761905,1.0,31,true,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013887,GM_RM019:AT0151,GM_RM019:AT0176,33,0.348069,0.308069,0.728926,3.0,0.785714,1.0,32,true,[],0,202,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013888,GM_RM019:AT0151,GM_RM019:AT0177,34,0.276004,0.312428,0.742264,3.0,0.809524,0.0,37,true,[],0,212,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013889,GM_RM019:AT0151,GM_RM019:AT0178,35,0.139363,0.314506,0.724409,3.0,0.833333,0.0,43,true,[],0,205,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013890,GM_RM019:AT0151,GM_RM019:AT0020,36,0.130609,0.325613,0.743592,3.0,0.857143,0.0,48,true,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013891,GM_RM019:AT0151,GM_RM019:AT0019,37,0.365794,0.231798,0.668805,3.0,0.880952,1.0,65,true,[],0,200,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013892,GM_RM019:AT0017,GM_RM019:AT0154,1,4.0,0.077993,,0.93402,0.02381,0.0,13,false,[],1,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013893,GM_RM019:AT0017,GM_RM019:AT0155,2,4.0,0.050068,0.103494,0.81251,0.047619,0.0,19,false,[],0,196,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013894,GM_RM019:AT0017,GM_RM019:AT0156,2,4.0,0.050068,0.103494,0.805213,0.047619,0.0,19,true,[],0,204,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013895,GM_RM019:AT0017,GM_RM019:AT0157,2,4.0,0.106331,0.104979,0.895439,0.047619,0.0,19,true,[],0,209,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013896,GM_RM019:AT0017,GM_RM019:AT0158,3,4.0,0.048728,0.104645,0.721012,0.071429,0.0,25,false,[],0,196,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013897,GM_RM019:AT0017,GM_RM019:AT0159,3,4.0,0.113064,,0.834829,0.071429,0.0,25,false,[],1,213,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013898,GM_RM019:AT0017,GM_RM019:AT0160,3,4.0,0.048728,0.104645,0.758778,0.071429,0.0,25,true,[],0,205,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013899,GM_RM019:AT0017,GM_RM019:AT0161,4,4.0,0.072117,,0.716047,0.095238,0.0,28,false,[],1,209,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013900,GM_RM019:AT0017,GM_RM019:AT0162,5,4.0,0.274311,,1.039713,0.119048,0.0,31,false,[],1,229,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013901,GM_RM019:AT0017,GM_RM019:AT0163,8,4.0,0.071797,0.439404,2.462072,0.190476,1.0,5,false,[],0,262,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013902,GM_RM019:AT0017,GM_RM019:AT0164,8,3.573546,0.092006,,0.83934,0.190476,1.0,23,false,[],1,214,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013903,GM_RM019:AT0017,GM_RM019:AT0165,8,4.0,0.266906,,0.809196,0.190476,0.0,38,false,[],1,228,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013904,GM_RM019:AT0017,GM_RM019:AT0166,8,4.0,0.071797,0.439404,2.463598,0.190476,1.0,5,true,[],0,270,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013905,GM_RM019:AT0017,GM_RM019:AT0167,9,4.0,0.037785,0.601567,2.751318,0.214286,1.0,5,true,[],0,287,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013906,GM_RM019:AT0017,GM_RM019:AT0018,9,4.0,0.118333,0.628975,2.733348,0.214286,1.0,5,false,[],0,285,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013907,GM_RM019:AT0017,GM_RM019:AT0168,10,4.0,0.265094,,0.988047,0.238095,0.0,43,false,[],1,235,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013908,GM_RM019:AT0017,GM_RM019:AT0037,10,4.0,0.124037,0.609323,2.682542,0.238095,1.0,7,true,[],0,292,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013909,GM_RM019:AT0017,GM_RM019:AT0169,11,4.0,0.192981,,0.5434,0.261905,0.0,46,false,[],1,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013910,GM_RM019:AT0017,GM_RM019:AT0170,16,1.922001,0.029431,,0.348752,0.380952,0.0,47,false,[],1,158,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013911,GM_RM019:AT0017,GM_RM019:AT0171,17,1.987697,0.040048,,0.157795,0.404762,0.0,47,false,[],1,159,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013912,GM_RM019:AT0017,GM_RM019:AT0172,17,4.0,0.155069,0.254425,0.868238,0.404762,0.0,49,true,[],0,245,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013913,GM_RM019:AT0017,GM_RM019:AT0173,28,1.186897,0.15932,,3.0,0.666667,1.0,27,false,[],1,192,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013914,GM_RM019:AT0017,GM_RM019:AT0174,29,1.043516,0.161223,,3.0,0.690476,1.0,34,false,[],1,185,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013915,GM_RM019:AT0017,GM_RM019:AT0175,31,1.265507,0.127237,0.647034,3.0,0.738095,1.0,29,false,[],0,226,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013916,GM_RM019:AT0017,GM_RM019:AT0176,32,1.079056,0.128377,0.636318,3.0,0.761905,1.0,39,false,[],0,216,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013917,GM_RM019:AT0017,GM_RM019:AT0177,33,1.012179,0.124954,0.651808,3.0,0.785714,0.0,45,false,[],0,227,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013918,GM_RM019:AT0017,GM_RM019:AT0178,34,0.884939,0.127428,0.635714,3.0,0.809524,0.0,54,false,[],0,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013919,GM_RM019:AT0017,GM_RM019:AT0020,35,0.903811,0.119564,0.645523,3.0,0.833333,0.0,55,false,[],0,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013920,GM_RM019:AT0017,GM_RM019:AT0019,36,0.764346,0.137423,0.589399,3.0,0.857143,1.0,58,false,[],0,202,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013921,GM_RM019:AT0152,GM_RM019:AT0154,1,3.873995,0.084728,,1.048421,0.02381,0.0,13,true,[],1,221,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013922,GM_RM019:AT0152,GM_RM019:AT0155,2,4.0,0.056413,0.103213,0.926912,0.047619,0.0,19,true,[],0,207,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013923,GM_RM019:AT0152,GM_RM019:AT0156,2,4.0,0.056413,0.103213,0.919615,0.047619,0.0,19,false,[],0,199,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013924,GM_RM019:AT0152,GM_RM019:AT0157,2,3.806448,0.11321,0.104656,1.00984,0.047619,0.0,19,false,[],0,204,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013925,GM_RM019:AT0152,GM_RM019:AT0158,3,4.0,0.05522,0.101106,0.835413,0.071429,0.0,25,true,[],0,207,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013926,GM_RM019:AT0152,GM_RM019:AT0159,3,3.747277,0.119957,,0.949231,0.071429,0.0,25,true,[],1,224,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013927,GM_RM019:AT0152,GM_RM019:AT0160,3,4.0,0.05522,0.101106,0.873179,0.071429,0.0,25,false,[],0,199,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013928,GM_RM019:AT0152,GM_RM019:AT0161,4,4.0,0.078011,,0.830448,0.095238,0.0,28,true,[],1,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013929,GM_RM019:AT0152,GM_RM019:AT0162,5,3.168138,0.280114,,1.154114,0.119048,0.0,31,true,[],1,240,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013930,GM_RM019:AT0152,GM_RM019:AT0163,8,4.0,0.078752,0.441837,2.34767,0.190476,1.0,5,true,[],0,268,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013931,GM_RM019:AT0152,GM_RM019:AT0164,8,4.0,0.091261,,0.733842,0.190476,1.0,23,true,[],1,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013932,GM_RM019:AT0152,GM_RM019:AT0165,8,3.164351,0.272783,,0.923598,0.190476,0.0,38,true,[],1,239,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013933,GM_RM019:AT0152,GM_RM019:AT0166,8,4.0,0.078752,0.441837,2.349197,0.190476,1.0,5,false,[],0,260,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013934,GM_RM019:AT0152,GM_RM019:AT0167,9,4.0,0.040948,0.613339,2.636916,0.214286,1.0,5,false,[],0,278,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013935,GM_RM019:AT0152,GM_RM019:AT0018,9,4.0,0.118144,0.650091,2.618947,0.214286,1.0,5,true,[],0,292,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013936,GM_RM019:AT0152,GM_RM019:AT0168,10,2.997386,0.270701,,1.102448,0.238095,0.0,43,true,[],1,246,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013937,GM_RM019:AT0152,GM_RM019:AT0037,10,4.0,0.124708,0.632167,2.56814,0.238095,1.0,6,false,[],0,284,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013938,GM_RM019:AT0152,GM_RM019:AT0169,11,3.151973,0.188471,,0.428999,0.261905,0.0,46,true,[],1,228,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013939,GM_RM019:AT0152,GM_RM019:AT0170,16,0.751974,0.022973,,0.4763,0.380952,0.0,47,true,[],1,104,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013940,GM_RM019:AT0152,GM_RM019:AT0171,17,0.871138,0.033769,,0.285343,0.404762,0.0,47,true,[],1,108,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013941,GM_RM019:AT0152,GM_RM019:AT0172,17,2.166101,0.149909,0.280818,0.995787,0.404762,0.0,49,false,[],0,196,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013942,GM_RM019:AT0152,GM_RM019:AT0173,28,0.742287,0.156825,,3.0,0.666667,1.0,27,true,[],1,175,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013943,GM_RM019:AT0152,GM_RM019:AT0174,29,0.618466,0.158363,,3.0,0.690476,1.0,34,true,[],1,170,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013944,GM_RM019:AT0152,GM_RM019:AT0175,31,0.772259,0.12535,0.666397,3.0,0.738095,1.0,29,true,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013945,GM_RM019:AT0152,GM_RM019:AT0176,32,0.614087,0.126511,0.652868,3.0,0.761905,1.0,39,true,[],0,199,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E013946,GM_RM019:AT0152,GM_RM019:AT0177,33,0.540126,0.122829,0.66723,3.0,0.785714,0.0,45,true,[],0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
