scene,frame_index,runtime_local_subject_id,selected_observation_id,selection_status,selection_evidence,alternative_observation_ids,detector_source,bbox,subject_quality_state,runtime_confidence,review_flags,usable_for_motion,usable_for_color,usable_for_identity_appearance,usable_for_shape,diagnostic_only,baseline_b_included,baseline_c_included,baseline_d_included,notes
GM_RM019,49,GM_RM019:RS0042,GM_RM019:RR00180,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.92128}",,recovered,"[389.277,327.78,414.652,352.611]",complete_subject_candidate,0.721390,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,50,GM_RM019:RS0019,GM_RM019:YOLO11l:GM_RM019_000050_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.725293,""previous_temporal_support"":0.899317,""next_temporal_support"":0.86302,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[424.69,326.3,449.877,351.954]",complete_subject_candidate,0.558313,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00084;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,50,GM_RM019:RS0026,GM_RM019:YOLO26l:GM_RM019_000050_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.0,""next_temporal_support"":0.426978,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000050_003,YOLO26l,"[168.249,333.364,211.888,359.749]",complete_subject_candidate,0.554917,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00085;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,50,GM_RM019:RS0027,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.463567,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000050_001;GM_RM019:YOLO26l:GM_RM019_000050_001,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00083;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,50,GM_RM019:RS0042,GM_RM019:RR00181,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.916517}",,recovered,"[398.398,327.855,422.618,351.528]",complete_subject_candidate,0.726850,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,51,GM_RM019:RS0019,GM_RM019:RR00182,selected_recovered_observation,"{""recovery_method"":""bidirectional_lk_affine_template"",""bidirectional_consistency"":0.859816,""image_support"":0.91484}",,recovered,"[431.746,324.888,455.449,350.601]",complete_subject_candidate,0.821399,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,51,GM_RM019:RS0026,GM_RM019:YOLO26l:GM_RM019_000051_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.426978,""next_temporal_support"":0.961056,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000051_001,YOLO26l,"[173.429,332.082,216.027,358.926]",complete_subject_candidate,0.702272,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00086;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,51,GM_RM019:RS0028,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.400239,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000051_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00087;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,51,GM_RM019:RS0042,GM_RM019:RR00183,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.911941}",,recovered,"[405.739,326.322,430.105,350.131]",complete_subject_candidate,0.732825,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,52,GM_RM019:RS0019,GM_RM019:YOLO11l:GM_RM019_000052_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.725293,""previous_temporal_support"":0.86302,""next_temporal_support"":0.948069,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[437.39,322.723,459.935,348.595]",complete_subject_candidate,0.634249,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00089;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,52,GM_RM019:RS0026,GM_RM019:YOLO11l:GM_RM019_000052_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.961056,""next_temporal_support"":0.96948,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO26l:GM_RM019_000052_001,YOLO11l,"[176.553,329.759,220.321,357.133]",complete_subject_candidate,0.754229,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00088;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,52,GM_RM019:RS0029,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.436466,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000052_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00091;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,52,GM_RM019:RS0030,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.432959,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000052_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00090;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,52,GM_RM019:RS0042,GM_RM019:RR00184,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.903142}",,recovered,"[412.285,324.248,436.525,347.925]",complete_subject_candidate,0.736988,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,53,GM_RM019:RS0019,GM_RM019:YOLO26l:GM_RM019_000053_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.725293,""previous_temporal_support"":0.948069,""next_temporal_support"":0.890717,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000053_001,YOLO26l,"[444.491,320.572,464.392,346.081]",complete_subject_candidate,0.660411,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00092;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,53,GM_RM019:RS0026,GM_RM019:YOLO26l:GM_RM019_000053_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.96948,""next_temporal_support"":0.908644,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000053_002,YOLO26l,"[182.211,327.433,223.219,354.005]",complete_subject_candidate,0.670969,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00093;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,53,GM_RM019:RS0031,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.416065,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000053_003;GM_RM019:YOLO26l:GM_RM019_000053_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00094;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,53,GM_RM019:RS0042,GM_RM019:RR00185,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.895513}",,recovered,"[418.605,321.563,443.277,345.653]",complete_subject_candidate,0.741394,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,54,GM_RM019:RS0019,GM_RM019:YOLO11l:GM_RM019_000054_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.725293,""previous_temporal_support"":0.890717,""next_temporal_support"":0.924651,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[451.367,323.444,469.692,349.301]",complete_subject_candidate,0.599604,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00095;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,54,GM_RM019:RS0026,GM_RM019:YOLO11l:GM_RM019_000054_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.908644,""next_temporal_support"":0.964352,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[188.687,329.957,227.557,357.288]",complete_subject_candidate,0.614967,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00096;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,54,GM_RM019:RS0032,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.429102,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000054_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00097;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,54,GM_RM019:RS0033,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.470942,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000054_001,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00098;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,54,GM_RM019:RS0042,GM_RM019:RR00186,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.89581}",,recovered,"[425.341,324.358,449.98,348.411]",complete_subject_candidate,0.757992,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,55,GM_RM019:RS0019,GM_RM019:YOLO26l:GM_RM019_000055_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.725293,""previous_temporal_support"":0.924651,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000055_001,YOLO26l,"[462.055,324.244,475.765,350.225]",complete_subject_candidate,0.611497,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00099;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,55,GM_RM019:RS0026,GM_RM019:YOLO26l:GM_RM019_000055_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.964352,""next_temporal_support"":0.953473,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000055_002,YOLO26l,"[193.866,331.005,233.601,358.449]",complete_subject_candidate,0.689301,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00100;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,55,GM_RM019:RS0034,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.402103,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000055_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00101;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,55,GM_RM019:RS0035,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.363686,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000055_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00102;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,55,GM_RM019:RS0042,GM_RM019:RR00187,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.90334}",,recovered,"[433.907,325.538,457.827,348.846]",complete_subject_candidate,0.768909,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,56,GM_RM019:RS0026,GM_RM019:YOLO26l:GM_RM019_000056_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.773124,""previous_temporal_support"":0.953473,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000056_001,YOLO26l,"[201.236,333.615,239.067,359.848]",complete_subject_candidate,0.749980,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00103;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,56,GM_RM019:RS0036,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.485031,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000056_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00104;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,56,GM_RM019:RS0042,GM_RM019:RR00189,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.901575}",,recovered,"[440.461,326.775,464.816,350.303]",complete_subject_candidate,0.774566,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,57,GM_RM019:RS0037,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.406133,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000057_001,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00105;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,57,GM_RM019:RS0041,GM_RM019:RR00191,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.948809}",,recovered,"[204.45,330.669,268.249,359.838]",complete_subject_candidate,0.844038,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,57,GM_RM019:RS0042,GM_RM019:RR00192,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.909471}",,recovered,"[446.62,326.227,471.239,349.972]",complete_subject_candidate,0.785305,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,58,GM_RM019:RS0041,GM_RM019:RR00194,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.935861}",,recovered,"[210.347,331.404,272.341,359.631]",complete_subject_candidate,0.848199,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,58,GM_RM019:RS0042,GM_RM019:RR00195,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.908906}",,recovered,"[451.956,325.685,477.362,350.155]",complete_subject_candidate,0.795165,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,59,GM_RM019:RS0038,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.58253,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000059_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00107;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,59,GM_RM019:RS0039,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.3731,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000059_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00108;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,59,GM_RM019:RS0040,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.552226,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO11l:GM_RM019_000059_001;GM_RM019:YOLO26l:GM_RM019_000059_001,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00106;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,59,GM_RM019:RS0041,GM_RM019:RR00197,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.911354}",,recovered,"[215.255,331.354,276.516,359.239]",complete_subject_candidate,0.857706,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,59,GM_RM019:RS0042,GM_RM019:RR00198,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.90962}",,recovered,"[457.136,324.755,483.519,350.144]",complete_subject_candidate,0.806911,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,60,GM_RM019:RS0041,GM_RM019:YOLO11l:GM_RM019_000060_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.0,""next_temporal_support"":0.894909,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[220.332,330.797,280.037,357.764]",complete_subject_candidate,0.648441,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00110;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,60,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000060_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.0,""next_temporal_support"":0.96353,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000060_001,YOLO26l,"[461.435,322.746,489.69,349.929]",complete_subject_candidate,0.749910,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00109;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,61,GM_RM019:RS0041,GM_RM019:YOLO11l:GM_RM019_000061_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.894909,""next_temporal_support"":0.931496,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[236.685,332.066,284.404,354.968]",complete_subject_candidate,0.617678,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00112;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,61,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000061_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.96353,""next_temporal_support"":0.962861,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000061_001,YOLO26l,"[465.292,322.595,495.996,349.947]",complete_subject_candidate,0.874107,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00111;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,62,GM_RM019:RS0041,GM_RM019:YOLO11l:GM_RM019_000062_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.931496,""next_temporal_support"":0.924788,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000062_003,YOLO11l,"[230.703,332.361,287.615,358.691]",complete_subject_candidate,0.546715,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00114;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,62,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000062_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.962861,""next_temporal_support"":0.963855,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000062_001,YOLO26l,"[469.639,323.277,502.063,350.807]",complete_subject_candidate,0.857629,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00113;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,62,GM_RM019:RS0043,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.408778,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000062_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00115;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,63,GM_RM019:RS0041,GM_RM019:YOLO11l:GM_RM019_000063_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.924788,""next_temporal_support"":0.956108,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO26l:GM_RM019_000063_002,YOLO11l,"[255.712,334.308,293.78,356.302]",complete_subject_candidate,0.757957,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00117;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,63,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000063_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.963855,""next_temporal_support"":0.971248,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000063_001,YOLO26l,"[473.15,324.686,508.373,351.589]",complete_subject_candidate,0.875569,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00116;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,63,GM_RM019:RS0044,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.375006,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000063_003,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00118;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,64,GM_RM019:RS0041,GM_RM019:YOLO26l:GM_RM019_000064_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.956108,""next_temporal_support"":0.869675,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000064_002,YOLO26l,"[262.801,334.825,297.288,356.87]",complete_subject_candidate,0.770203,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00120;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,64,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000064_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.971248,""next_temporal_support"":0.975346,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000064_001,YOLO26l,"[477.416,325.165,512.542,351.864]",complete_subject_candidate,0.905948,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00119;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,64,GM_RM019:RS0055,GM_RM019:RR00200,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.890925}",,recovered,"[295.025,328.048,339.691,356.844]",complete_subject_candidate,0.736777,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,65,GM_RM019:RS0041,GM_RM019:RR00201,selected_recovered_observation,"{""recovery_method"":""bidirectional_lk_affine_template"",""bidirectional_consistency"":0.83658,""image_support"":0.968879}",,recovered,"[269.665,334.35,302.466,356.611]",complete_subject_candidate,0.845291,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,65,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000065_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.975346,""next_temporal_support"":0.974496,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000065_001,YOLO26l,"[480.637,325.24,516.818,352.253]",complete_subject_candidate,0.873078,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00121;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,65,GM_RM019:RS0045,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.378198,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM019:YOLO26l:GM_RM019_000065_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM019:RC00122;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,65,GM_RM019:RS0055,GM_RM019:RR00202,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.888175}",,recovered,"[298.839,327.641,345.432,357.091]",complete_subject_candidate,0.743394,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM019,66,GM_RM019:RS0041,GM_RM019:YOLO11l:GM_RM019_000066_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.752664,""previous_temporal_support"":0.869675,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[276.532,334.35,307.657,356.545]",complete_subject_candidate,0.654040,,true,true,false,false,false,true,true,true,cluster=GM_RM019:RC00124;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,66,GM_RM019:RS0042,GM_RM019:YOLO26l:GM_RM019_000066_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.885081,""previous_temporal_support"":0.974496,""next_temporal_support"":0.986699,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM019:YOLO11l:GM_RM019_000066_001,YOLO26l,"[484.042,325.349,520.776,351.671]",complete_subject_candidate,0.834564,,true,true,true,true,false,true,true,true,cluster=GM_RM019:RC00123;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM019,66,GM_RM019:RS0055,GM_RM019:RR00203,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.885086}",,recovered,"[302.737,327.689,350.636,357.664]",complete_subject_candidate,0.745916,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
