case_id,frame,coordinate_family,channel,formula,high_value_semantics,skeleton_count,skeleton_median_raw,background_median_raw,vertical_line_median_raw,fan_arc_median_raw,clutter_median_raw,unresolved_median_raw,black_or_transform_border_median_raw,weak_frame_skeleton_median_raw,strong_frame_skeleton_median_raw,name_matches_formula,evidence_card
PV003_380_384,384,GT_ALIGNED_RESEARCH_STACK,temporal_w4_gradient_persistence,absolute mean x-gradient sign times mean x-gradient magnitude,absolute mean x-gradient sign times mean x-gradient magnitude,916,4.340000153,4.480000019,5.079999924,4.320000172,4.440000057,4.639999866,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_gradient_persistence.png
PV003_380_384,384,GT_ALIGNED_RESEARCH_STACK,temporal_w4_high_intensity_pixel_frequency,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,916,0.200000003,0.400000006,0.400000006,0.200000003,0.200000003,0.400000006,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV003_380_384,384,GT_ALIGNED_RESEARCH_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,916,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,1.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,raw_display_intensity,I,high displayed grayscale intensity; not a unique scatterer or vehicle centre,916,39.000000000,40.000000000,41.000000000,40.000000000,39.000000000,41.000000000,0.000000000,39.000000000,42.500000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\raw_display_intensity.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,local_contrast_31,I - boxmean_31(I),brighter than the 31x31 local mean,916,0.008844376,-0.301769257,-0.186264038,-0.096775055,-0.728408813,-0.315296173,0.000000000,0.008844376,-2.966960907,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_contrast_31.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,local_z_31,(I - boxmean_31(I)) / local_std_31(I),positive local standardized brightness anomaly,916,0.002159863,-0.052953545,-0.016831411,-0.022748575,-0.149263874,-0.049107205,0.000000000,0.002159863,-0.307891011,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_z_31.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,highpass_sigma9,I - GaussianSigma9(I),fine structure brighter than a sigma-9 smooth background,916,-0.234188080,-0.190395355,-0.125762939,-0.007686615,-0.573532104,-0.294746399,0.000000000,-0.234188080,-2.462007523,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\highpass_sigma9.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,sobel_x_abs_gradient_component,abs(dI/dx),strong left-right intensity change; vertical-edge normal response,916,14.000000000,12.000000000,12.000000000,12.000000000,12.000000000,14.000000000,0.000000000,14.000000000,12.500000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_x_abs_gradient_component.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,sobel_y_abs_gradient_component,abs(dI/dy),strong up-down intensity change; horizontal-edge normal response,916,11.000000000,12.000000000,14.000000000,12.000000000,13.000000000,14.000000000,0.000000000,11.000000000,14.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_y_abs_gradient_component.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,gradient_magnitude_sobel,"hypot(dI/dx,dI/dy)",strong intensity boundary in any direction,916,21.633308411,21.400934219,22.000000000,21.260292053,21.023796082,23.706539154,0.000000000,21.633308411,21.924604416,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\gradient_magnitude_sobel.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,multiscale_laplacian_bright_ridge,"max(0,-(dxx+dyy)) at sigma 1.5 and 3.5",negative multiscale Laplacian consistent with a locally bright ridge; not a full Hessian eigenvalue ridge detector,916,0.290904999,0.346435547,0.411155701,0.347755432,0.282775879,0.363349915,0.000000000,0.290904999,0.077020645,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\multiscale_laplacian_bright_ridge.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,structure_tensor_orientation_coherence,sqrt((Jxx-Jyy)^2+4Jxy^2)/(Jxx+Jyy),"locally anisotropic gradient orientation, independent of target ownership",916,0.201141432,0.178661257,0.156011701,0.180047214,0.197016612,0.179978281,0.000000000,0.201141432,0.214343026,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\structure_tensor_orientation_coherence.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,radial_gradient_normal_response,abs(grad(I) dot radial_unit),gradient normal component along the fan radial direction; high on edges locally tangent to a fan arc,916,11.471727371,12.421491623,14.000000000,11.896288872,12.673199654,14.003231049,0.000000000,11.471727371,13.861112595,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\radial_gradient_normal_response.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,tangential_gradient_normal_response,abs(grad(I) dot tangential_unit),gradient normal component along the fan tangential direction; high on edges locally radial from the fan origin,916,14.276722908,12.138556480,12.079138756,12.081284523,12.412536621,13.545744896,0.000000000,14.276722908,12.416316986,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\tangential_gradient_normal_response.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_median,per-pixel median over the selected aligned stack window,per-pixel median over the selected aligned stack window,916,40.000000000,41.000000000,43.000000000,41.000000000,40.000000000,41.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_median.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_max,per-pixel maximum over the selected aligned stack window,per-pixel maximum over the selected aligned stack window,916,44.000000000,45.000000000,48.000000000,44.000000000,44.000000000,45.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_max.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_min,per-pixel minimum over the selected aligned stack window,per-pixel minimum over the selected aligned stack window,916,37.000000000,37.000000000,39.000000000,37.000000000,37.000000000,38.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_min.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_mad,per-pixel median absolute deviation over the selected aligned stack window,per-pixel median absolute deviation over the selected aligned stack window,916,1.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_mad.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_gradient_persistence,absolute mean x-gradient sign times mean x-gradient magnitude,absolute mean x-gradient sign times mean x-gradient magnitude,916,5.444444656,5.666666508,6.888888836,5.333333492,5.666666508,6.111111164,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_gradient_persistence.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_high_intensity_pixel_frequency,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,916,0.333333343,0.333333343,0.666666687,0.333333343,0.333333343,0.333333343,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_high_intensity_pixel_frequency.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w2_legacy_per_pixel_rank_frequency,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,916,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,1.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_adjacent_positive_change,"max(I_t-I_tminus1,0)","max(I_t-I_tminus1,0)",916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_positive_change.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_adjacent_negative_change,"max(I_tminus1-I_t,0)","max(I_tminus1-I_t,0)",916,1.000000000,1.000000000,2.000000000,1.000000000,2.000000000,1.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_negative_change.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_median,per-pixel median over the selected aligned stack window,per-pixel median over the selected aligned stack window,916,42.000000000,41.000000000,44.000000000,41.000000000,40.000000000,41.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_median.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_max,per-pixel maximum over the selected aligned stack window,per-pixel maximum over the selected aligned stack window,916,48.000000000,46.000000000,52.000000000,46.000000000,46.000000000,47.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_max.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_min,per-pixel minimum over the selected aligned stack window,per-pixel minimum over the selected aligned stack window,916,36.000000000,36.000000000,37.000000000,36.000000000,35.000000000,36.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_min.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_mad,per-pixel median absolute deviation over the selected aligned stack window,per-pixel median absolute deviation over the selected aligned stack window,916,3.000000000,2.000000000,4.000000000,2.000000000,3.000000000,3.000000000,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_mad.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_gradient_persistence,absolute mean x-gradient sign times mean x-gradient magnitude,absolute mean x-gradient sign times mean x-gradient magnitude,916,4.659999847,4.079999924,5.519999981,3.839999914,3.960000038,4.280000210,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_gradient_persistence.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_high_intensity_pixel_frequency,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,fraction of valid frames where the pixel exceeds that frame's valid-fan 80th percentile,916,0.400000006,0.400000006,0.600000024,0.200000003,0.200000003,0.400000006,0.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_high_intensity_pixel_frequency.png
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,temporal_w4_legacy_per_pixel_rank_frequency,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,fraction of frames above the pixel's own temporal 75th percentile; historical diagnostic only,916,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,1.000000000,,,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png
