case_id,scene,canonical_vehicle_id,benchmark_role,optical_frame,sar_frame,pairing_basis,pairing_assumption_status,alpha_deg,beta_deg,radius_px,theta_deg,u_axis_deg,rho_axis_deg,tau_axis_deg,gt_quality_status,identity_link_confidence,optical_pose_review,optical_pose_source,optical_visibility_state,optical_truncation,optical_occlusion,sar_gt_valid_fraction,local_patch_valid_fraction,near_origin_state,fan_or_invalid_boundary_state,background_competition,continuous_window_id,grammar_eligibility,lineage_eligibility,identifiability_status,ineligibility_reason,sar_gray_path,optical_path,evidence_role,gt_usage_boundary
ELIG_GM_RM017_PV004_S0348,GM_RM017,GM_RM017:PV004,heldout_validation,167,348,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,58.720411,31.279589,552.014023,-35.279589,-4.000000,54.720411,-35.279589,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000348.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000167.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0349,GM_RM017,GM_RM017:PV004,heldout_validation,168,349,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,57.401444,32.598556,552.200240,-34.598556,-2.000000,55.401444,-34.598556,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000349.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0350,GM_RM017,GM_RM017:PV004,heldout_validation,168,350,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,59.042114,30.957886,554.040666,-34.957886,-4.000000,55.042114,-34.957886,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000350.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0351,GM_RM017,GM_RM017:PV004,heldout_validation,168,351,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,58.494281,31.505719,543.017208,-34.505719,-3.000000,55.494281,-34.505719,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000351.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0352,GM_RM017,GM_RM017:PV004,heldout_validation,169,352,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,60.301621,29.698379,539.641038,-32.698379,-3.000000,57.301621,-32.698379,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000352.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000169.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0353,GM_RM017,GM_RM017:PV004,heldout_validation,169,353,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,56.154371,33.845629,535.516361,-32.845629,1.000000,57.154371,-32.845629,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000353.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000169.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0354,GM_RM017,GM_RM017:PV004,heldout_validation,170,354,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,59.996175,30.003825,533.884680,-32.003825,-2.000000,57.996175,-32.003825,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000354.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000170.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0355,GM_RM017,GM_RM017:PV004,heldout_validation,170,355,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,61.438425,28.561575,530.831593,-31.561575,-3.000000,58.438425,-31.561575,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000355.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000170.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0356,GM_RM017,GM_RM017:PV004,heldout_validation,171,356,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,60.611139,29.388861,520.546876,-30.388861,-1.000000,59.611139,-30.388861,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000356.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000171.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0357,GM_RM017,GM_RM017:PV004,heldout_validation,171,357,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,62.512482,27.487518,524.327703,-30.487518,-3.000000,59.512482,-30.487518,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000357.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000171.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0358,GM_RM017,GM_RM017:PV004,heldout_validation,172,358,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,62.608006,27.391994,515.405543,-28.391994,-1.000000,61.608006,-28.391994,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000358.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000172.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0359,GM_RM017,GM_RM017:PV004,heldout_validation,172,359,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.159793,25.840207,514.359879,-28.840207,-3.000000,61.159793,-28.840207,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000359.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000172.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0360,GM_RM017,GM_RM017:PV004,heldout_validation,173,360,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,65.463409,24.536591,511.021705,-27.536591,-3.000000,62.463409,-27.536591,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000360.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000173.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0361,GM_RM017,GM_RM017:PV004,heldout_validation,173,361,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,66.005792,23.994208,503.449622,-26.994208,-3.000000,63.005792,-26.994208,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000361.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000173.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0362,GM_RM017,GM_RM017:PV004,heldout_validation,174,362,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,65.814817,24.185183,499.834788,-26.185183,-2.000000,63.814817,-26.185183,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000362.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000174.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0363,GM_RM017,GM_RM017:PV004,heldout_validation,174,363,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,67.662597,22.337403,501.404413,-25.337403,-3.000000,64.662597,-25.337403,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000363.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000174.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0364,GM_RM017,GM_RM017:PV004,heldout_validation,175,364,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,68.551852,21.448148,496.482512,-24.448148,-3.000000,65.551852,-24.448148,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000364.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0365,GM_RM017,GM_RM017:PV004,heldout_validation,175,365,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,66.207296,23.792704,494.463975,-23.792704,0.000000,66.207296,-23.792704,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000365.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0366,GM_RM017,GM_RM017:PV004,heldout_validation,176,366,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,70.259787,19.740213,491.719854,-22.740213,-3.000000,67.259787,-22.740213,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000366.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0367,GM_RM017,GM_RM017:PV004,heldout_validation,176,367,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,69.654177,20.345823,488.566434,-22.345823,-2.000000,67.654177,-22.345823,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000367.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0368,GM_RM017,GM_RM017:PV004,heldout_validation,177,368,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,71.644427,18.355573,485.571056,-21.355573,-3.000000,68.644427,-21.355573,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000368.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0369,GM_RM017,GM_RM017:PV004,heldout_validation,177,369,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,69.932995,20.067005,483.831995,-21.067005,-1.000000,68.932995,-21.067005,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000369.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0370,GM_RM017,GM_RM017:PV004,heldout_validation,178,370,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,73.328770,16.671230,481.827607,-19.671230,-3.000000,70.328770,-19.671230,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000370.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0371,GM_RM017,GM_RM017:PV004,heldout_validation,178,371,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,75.026880,14.973120,478.278279,-18.973120,-4.000000,71.026880,-18.973120,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000371.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0372,GM_RM017,GM_RM017:PV004,heldout_validation,179,372,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,75.450090,14.549910,476.197795,-17.549910,-3.000000,72.450090,-17.549910,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000372.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0373,GM_RM017,GM_RM017:PV004,heldout_validation,179,373,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,73.889984,16.110016,475.642669,-18.110016,-2.000000,71.889984,-18.110016,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000373.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0374,GM_RM017,GM_RM017:PV004,heldout_validation,180,374,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,73.092428,16.907572,475.173290,-16.907572,0.000000,73.092428,-16.907572,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000374.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0375,GM_RM017,GM_RM017:PV004,heldout_validation,180,375,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,76.063871,13.936129,466.823207,-14.936129,-1.000000,75.063871,-14.936129,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000375.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV004_S0376,GM_RM017,GM_RM017:PV004,heldout_validation,180,376,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,77.999653,12.000347,467.860701,-15.000347,-3.000000,74.999653,-15.000347,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV004_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000376.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
