scene,canonical_vehicle_id,benchmark_role,sar_frame_index,sar_gt_id,bbox,bbox_width_px,bbox_height_px,bbox_width_meter,bbox_height_meter,center_x_px,center_y_px,center_x_meter,center_y_meter,center_radius_px,center_theta_deg,valid_mask_fraction,validity_basis,fan_geometry_fraction,touches_invalid_region,touches_fan_geometry_outside,touches_image_boundary,neighbor_vehicle_overlap_risk,neighbor_rotated_overlap_ratio,center_jump_from_previous,center_jump_per_sar_frame,size_jump_from_previous,aspect_jump_from_previous,gt_quality_status,quality_evidence,identity_link_status,identity_link_confidence,optical_frame_index,optical_visibility_state,optical_full_vehicle_visible,multi_vehicle_competition,notes,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,mapping_anchor_eligibility,mapping_exclusion_reason
GM_RM011,GM_RM011:PV006,development,265,GM_RM011|000265|frameadd_gm_rm011_000127_000265_02,"[1183.880,1194.184,88.611,189.586,0.000]",88.611,189.586,,,1183.880,1194.184,,,139.650,12.354719,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.052626,10.147,10.147,0.036827,0.058442,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,127,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,265,GM_RM011|000265|frameadd_gm_rm011_000127_000265_03,"[1263.218,1191.093,78.307,179.282,0.000]",78.307,179.282,,,1263.218,1191.093,,,177.174,38.056875,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.052626,4.609,4.609,0.045162,0.147762,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,127,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,266,GM_RM011|000266|frameadd_gm_rm011_000128_000266_01,"[1109.695,1193.154,76.246,191.646,0.000]",76.246,191.646,,,1109.695,1193.154,,,144.410,-17.866455,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.077598,8.308,8.308,0.031753,0.031753,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,266,GM_RM011|000266|frameadd_gm_rm011_000128_000266_02,"[1183.880,1189.032,84.489,183.404,0.000]",84.489,183.404,,,1183.880,1189.032,,,144.687,11.918190,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.077598,5.152,5.152,0.080786,0.014483,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,266,GM_RM011|000266|frameadd_gm_rm011_000128_000266_03,"[1267.339,1195.214,78.307,171.039,0.000]",78.307,171.039,,,1267.339,1195.214,,,176.565,39.934537,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,5.828,5.828,0.047068,0.047068,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,267,GM_RM011|000267|frameadd_gm_rm011_000128_000267_01,"[1109.695,1207.579,80.368,175.161,0.000]",80.368,175.161,,,1109.695,1207.579,,,130.756,-19.806067,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,14.425,14.425,0.037293,0.142596,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,267,GM_RM011|000267|frameadd_gm_rm011_000128_000267_02,"[1195.214,1196.245,74.186,160.736,4.000]",74.186,160.736,,,1195.214,1196.245,,,140.534,17.053630,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000470,13.435,13.435,0.261974,0.001882,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,267,GM_RM011|000267|frameadd_gm_rm011_000128_000267_03,"[1274.552,1200.366,80.368,160.736,2.000]",80.368,160.736,,,1274.552,1200.366,,,177.465,42.789102,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000470,8.864,8.864,0.036149,0.088107,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,128,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,268,GM_RM011|000268|frameadd_gm_rm011_000129_000268_01,"[1115.877,1200.366,80.368,160.736,0.000]",80.368,160.736,,,1115.877,1200.366,,,135.699,-16.316175,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005491,9.500,9.500,0.085942,0.085942,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,268,GM_RM011|000268|frameadd_gm_rm011_000129_000268_02,"[1201.396,1198.305,82.429,156.614,6.000]",82.429,156.614,,,1201.396,1198.305,,,140.529,19.710568,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005491,6.516,6.516,0.079383,0.131341,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,268,GM_RM011|000268|frameadd_gm_rm011_000129_000268_03,"[1284.855,1198.457,81.246,176.918,6.000]",81.246,176.918,,,1284.855,1198.457,,,185.970,44.719403,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,83.459,83.459,0.107446,0.136358,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,269,GM_RM011|000269|frameadd_gm_rm011_000129_000269_01,"[1118.968,1193.154,82.429,183.404,2.000]",82.429,183.404,,,1118.968,1193.154,,,141.840,-14.299003,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.016496,7.846,7.846,0.157249,0.106607,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,269,GM_RM011|000269|frameadd_gm_rm011_000129_000269_02,"[1196.245,1186.820,73.611,183.707,2.000]",73.611,183.707,,,1196.245,1186.820,,,149.858,16.373682,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.013051,89.371,89.371,0.061031,0.136343,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,269,GM_RM011|000269|frameadd_gm_rm011_000129_000269_03,"[1274.552,1188.002,80.368,184.586,2.000]",80.368,184.586,,,1274.552,1188.002,,,186.727,40.211096,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,12.364,6.182,0.138352,0.138352,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,129,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,269,GM_RM011|000269|saronly_gm_rm011_000269_01,"[1041.691,1171.668,76.246,171.039,2.000]",76.246,171.039,,,1041.691,1171.668,,,194.609,-35.246867,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.016496,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,129,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,270,GM_RM011|000270|frameadd_gm_rm011_000130_000270_01,"[1047.873,1172.698,81.246,174.857,2.000]",81.246,174.857,,,1047.873,1172.698,,,190.252,-33.905314,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.051777,73.979,73.979,0.062179,0.033267,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,270,GM_RM011|000270|frameadd_gm_rm011_000130_000270_02,"[1123.089,1187.123,78.307,185.464,0.000]",78.307,185.464,,,1123.089,1187.123,,,146.769,-12.158095,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.051777,76.587,76.587,0.022048,0.095737,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV006,development,270,GM_RM011|000270|frameadd_gm_rm011_000130_000270_03,"[1199.487,1201.396,76.246,179.282,2.000]",76.246,179.282,,,1199.487,1201.396,,,136.977,19.394906,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.013890,14.932,14.932,0.010788,0.059553,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,270,GM_RM011|000270|frameadd_gm_rm011_000130_000270_04,"[1279.855,1196.396,79.489,164.554,2.000]",79.489,164.554,,,1279.855,1196.396,,,183.984,43.161193,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,9.929,9.929,0.125874,0.103879,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,271,GM_RM011|000271|frameadd_gm_rm011_000130_000271_01,"[1050.964,1174.607,76.550,166.918,2.000]",76.550,166.918,,,1050.964,1174.607,,,186.950,-33.445433,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.051650,73.203,73.203,0.128051,0.082665,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,271,GM_RM011|000271|frameadd_gm_rm011_000130_000271_02,"[1122.059,1193.305,74.489,180.736,0.000]",74.489,180.736,,,1122.059,1193.305,,,140.962,-13.096616,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.051650,73.513,73.513,0.052242,0.106827,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV006,development,271,GM_RM011|000271|frameadd_gm_rm011_000130_000271_03,"[1199.487,1197.275,75.368,166.039,2.000]",75.368,166.039,,,1199.487,1197.275,,,140.871,18.838298,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000161,4.121,4.121,0.088319,0.065155,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,271,GM_RM011|000271|frameadd_gm_rm011_000130_000271_04,"[1279.704,1192.427,77.429,177.221,0.000]",77.429,177.221,,,1279.704,1192.427,,,186.797,42.294611,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,3.972,3.972,0.047901,0.100416,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,130,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,272,GM_RM011|000272|frameadd_gm_rm011_000131_000272_01,"[1057.146,1158.577,82.429,182.493,4.000]",82.429,182.493,,,1057.146,1158.577,,,197.415,-29.380789,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.009283,73.619,73.619,0.110960,0.091611,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,272,GM_RM011|000272|frameadd_gm_rm011_000131_000272_02,"[1129.271,1202.427,69.186,173.100,4.000]",69.186,173.100,,,1129.271,1202.427,,,130.537,-10.920158,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.009283,84.409,84.409,0.227981,0.122296,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,272,GM_RM011|000272|frameadd_gm_rm011_000131_000272_03,"[1201.396,1193.154,74.186,183.404,4.000]",74.186,183.404,,,1201.396,1193.154,,,145.388,19.025914,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005251,4.542,4.542,0.083661,0.115276,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,272,GM_RM011|000272|frameadd_gm_rm011_000131_000272_04,"[1280.734,1190.062,75.368,189.586,4.000]",75.368,189.586,,,1280.734,1190.062,,,189.242,42.043428,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,131,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,273,GM_RM011|000273|frameadd_gm_rm011_000131_000273_01,"[1063.177,1155.334,77.125,197.829,2.000]",77.125,197.829,,,1063.177,1155.334,,,197.401,-27.393232,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.050858,81.155,81.155,0.242163,0.024905,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,273,GM_RM011|000273|frameadd_gm_rm011_000131_000273_02,"[1134.271,1185.912,75.064,184.343,0.000]",75.064,184.343,,,1134.271,1185.912,,,146.027,-7.764707,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.050858,77.391,77.391,0.097691,0.043518,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,273,GM_RM011|000273|frameadd_gm_rm011_000131_000273_03,"[1212.821,1189.032,73.429,174.796,4.000]",73.429,174.796,,,1212.821,1189.032,,,153.302,22.562711,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.006004,12.146,12.146,0.058328,0.037815,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,131,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,273,GM_RM011|000273|frameadd_gm_rm011_000131_000273_04,"[1291.037,1189.032,81.489,183.404,2.000]",81.489,183.404,,,1291.037,1189.032,,,197.030,44.068271,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.006004,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,131,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,274,GM_RM011|000274|frameadd_gm_rm011_000132_000274_01,"[1067.541,1156.243,74.004,185.282,2.000]",74.004,185.282,,,1067.541,1156.243,,,194.616,-26.375590,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.059232,73.028,73.028,0.009141,0.019303,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,274,GM_RM011|000274|frameadd_gm_rm011_000132_000274_02,"[1135.454,1195.305,74.186,177.221,0.000]",74.186,177.221,,,1135.454,1195.305,,,136.560,-7.805358,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.059232,78.345,78.345,0.042025,0.046938,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,274,GM_RM011|000274|frameadd_gm_rm011_000132_000274_03,"[1211.609,1194.184,74.004,174.221,0.000]",74.004,174.221,,,1211.609,1194.184,,,148.081,22.894520,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,5.293,5.293,0.004505,0.011095,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
