scene,canonical_vehicle_id,benchmark_role,vehicle_research_role,sar_frame_index,optical_frame_index,sar_gt_id,gt_quality_status,gt_inside_imaging_valid_mask,identity_link_status,multi_vehicle_competition,optical_visibility_state,optical_vehicle_full_visibility,sar_image_readable,mapping_anchor_eligible,s1l_structure_frame_eligible,s1l_temporal_eligible,segment_id,exclusion_reason,temporal_exclusion_reason,belongs_to_preselected_12,notes
GM_RM017,GM_RM017:PV002,development,structure_development,380,182,GM_RM017|000380|gm17supp_000182_000380_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,381,183,GM_RM017|000381|gm_rm017_00105,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,381,183,GM_RM017|000381|gm_rm017_00106,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,381,183,GM_RM017|000381|gm_rm017_00107,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,382,183,GM_RM017|000382|gm17supp_000183_000382_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,382,183,GM_RM017|000382|gm17supp_000183_000382_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,382,183,GM_RM017|000382|gm17supp_000183_000382_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,383,184,GM_RM017|000383|gm_rm017_00108,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,383,184,GM_RM017|000383|gm_rm017_00109,diagnostic_only,true,linked_detection_overlap_high,true,full_visible,true,true,false,false,false,S0MV-GM_RM017-PV003-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,383,184,GM_RM017|000383|gm_rm017_00110,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,384,184,GM_RM017|000384|gm17supp_000184_000384_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,384,184,GM_RM017|000384|gm17supp_000184_000384_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,384,184,GM_RM017|000384|gm17supp_000184_000384_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,385,185,GM_RM017|000385|gm_rm017_00111,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,385,185,GM_RM017|000385|gm_rm017_00112,diagnostic_only,true,linked_detection_overlap_high,true,full_visible,true,true,false,false,false,S0MV-GM_RM017-PV003-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,385,185,GM_RM017|000385|gm_rm017_00113,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,386,185,GM_RM017|000386|gm17supp_000185_000386_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,386,185,GM_RM017|000386|gm17supp_000185_000386_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,386,185,GM_RM017|000386|gm17supp_000185_000386_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,387,186,GM_RM017|000387|gm17supp_000186_000387_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,387,186,GM_RM017|000387|gm17supp_000186_000387_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,387,186,GM_RM017|000387|saronly_gm_rm017_000186_000387_01,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,388,186,GM_RM017|000388|gm_rm017_00114,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,388,186,GM_RM017|000388|frameadd_gm_rm017_000186_000388_01,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,388,186,GM_RM017|000388|saronly_gm_rm017_000186_000388_02,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,389,187,GM_RM017|000389|gm17supp_000187_000389_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,389,187,GM_RM017|000389|gm17supp_000187_000389_det2,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,389,187,GM_RM017|000389|saronly_gm_rm017_000187_000389_01,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,390,187,GM_RM017|000390|gm_rm017_00117,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,390,187,GM_RM017|000390|frameadd_gm_rm017_000187_000390_01,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,390,187,GM_RM017|000390|saronly_gm_rm017_000187_000390_02,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,391,188,GM_RM017|000391|gm17supp_000188_000391_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,391,188,GM_RM017|000391|gm17supp_000188_000391_det2,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,391,188,GM_RM017|000391|saronly_gm_rm017_000188_000391_01,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,392,188,GM_RM017|000392|gm_rm017_00119,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,392,188,GM_RM017|000392|frameadd_gm_rm017_000188_000392_01,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,392,188,GM_RM017|000392|saronly_gm_rm017_000188_000392_02,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,393,189,GM_RM017|000393|gm17supp_000189_000393_det1,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,393,189,GM_RM017|000393|gm17supp_000189_000393_det2,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,393,189,GM_RM017|000393|saronly_gm_rm017_000189_000393_01,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,394,189,GM_RM017|000394|gm_rm017_00120,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,394,189,GM_RM017|000394|gm_rm017_00121,usable,true,linked_detection_overlap_high,true,full_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,,unlinked,unresolved,394,189,GM_RM017|000394|saronly_gm_rm017_000189_000394_01,identity_or_geometry_conflict,true,unresolved_identity,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_identity_or_geometry_conflict;identity_or_geometry_conflict,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,429,206,GM_RM017|000429|gm_rm017_00149,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,false,S0MV-GM_RM017-PV004-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,429,206,GM_RM017|000429|saronly_gm_rm017_000206_000429_01,diagnostic_only,true,linked_unique_visible_vehicle_without_source_bbox,true,partial_visible,false,true,false,false,false,S0MV-GM_RM017-PV004-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,438,210,GM_RM017|000438|gm_rm017_00153,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,false,S0MV-GM_RM017-PV004-SEG03,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,438,210,GM_RM017|000438|saronly_gm_rm017_000210_000438_01,diagnostic_only,true,linked_unique_visible_vehicle_without_source_bbox,true,partial_visible,false,true,false,false,false,S0MV-GM_RM017-PV004-SEG03,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,442,212,GM_RM017|000442|gm_rm017_00155,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM017-PV004-SEG03,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,446,214,GM_RM017|000446|gm_rm017_00157,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM017-PV004-SEG03,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,0,0,GM_RM019|000000|gm_rm019_00001,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM019-PV001-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,0,0,GM_RM019|000000|saronly_gm_rm019_000000_000000_01,diagnostic_only,true,linked_unique_visible_vehicle_without_source_bbox,true,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV001-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,4,2,GM_RM019|000004|gm_rm019_00003,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM019-PV001-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,4,2,GM_RM019|000004|saronly_gm_rm019_000002_000004_01,diagnostic_only,true,linked_unique_visible_vehicle_without_source_bbox,true,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV001-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,,unlinked,unresolved,8,4,GM_RM019|000008|gm_rm019_00006,exclude_from_structure_discovery,true,nonvehicle_optical_source_conflict,true,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_exclude_from_structure_discovery;identity_or_geometry_conflict;excluded_by_s0_gt_quality,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,8,4,GM_RM019|000008|frameadd_gm_rm019_000004_000008_01,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM019-PV001-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV001,development,structure_development,27,13,GM_RM019|000027|gm_rm019_00024,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV001-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,27,13,GM_RM019|000027|frameadd_gm_rm019_000013_000027_01,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV002-SEG01,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,31,15,GM_RM019|000031|gm_rm019_00026,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV002-SEG01,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,31,15,GM_RM019|000031|saronly_gm_rm019_000015_000031_01,diagnostic_only,true,linked_unique_visible_vehicle_without_source_bbox,true,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV002-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,77,37,GM_RM019|000077|gm_rm019_00049,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV002-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,81,39,GM_RM019|000081|gm_rm019_00051,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV002-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV002,heldout_validation,structure_heldout_validation,88,42,GM_RM019|000088|gm_rm019_00057,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV002-SEG03,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,,unlinked,unresolved,202,97,GM_RM019|000202|gm_rm019_00129,exclude_from_structure_discovery,true,nonvehicle_optical_source_conflict,false,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_exclude_from_structure_discovery;identity_or_geometry_conflict;excluded_by_s0_gt_quality,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,212,102,GM_RM019|000212|gm_rm019_00134,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,238,114,GM_RM019|000238|gm_rm019_00151,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,269,129,GM_RM019|000269|gm_rm019_00171,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG03,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,273,131,GM_RM019|000273|gm_rm019_00173,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG03,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,288,138,GM_RM019|000288|gm_rm019_00181,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG04,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV003,diagnostic_only,diagnostic_only,290,139,GM_RM019|000290|gm_rm019_00183,diagnostic_only,true,linked_detection_overlap_high,false,partial_visible,false,true,false,false,false,S0MV-GM_RM019-PV003-SEG04,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,,unlinked,unresolved,306,147,GM_RM019|000306|gm_rm019_00189,exclude_from_structure_discovery,true,nonvehicle_optical_source_conflict,false,unresolved,false,true,false,false,false,,canonical_vehicle_not_linked;gt_quality_exclude_from_structure_discovery;identity_or_geometry_conflict;excluded_by_s0_gt_quality,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV004,heldout_validation,structure_heldout_validation,315,151,GM_RM019|000315|gm_rm019_00194,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV004-SEG01,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV004,heldout_validation,structure_heldout_validation,317,152,GM_RM019|000317|gm_rm019_00195,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV004-SEG01,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV004,heldout_validation,structure_heldout_validation,350,168,GM_RM019|000350|gm_rm019_00216,gold,true,linked_detection_overlap_high,false,full_visible,false,true,false,true,false,S0MV-GM_RM019-PV004-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM019,GM_RM019:PV004,heldout_validation,structure_heldout_validation,354,170,GM_RM019|000354|gm_rm019_00220,usable,true,linked_detection_overlap_high,false,partial_visible,false,true,false,true,false,S0MV-GM_RM019-PV004-SEG02,,segment_not_temporally_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV006,development,structure_development,250,120,GM_RM011|000250|frameadd_gm_rm011_000120_000250_01,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV006-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV007,development,structure_development,250,120,GM_RM011|000250|frameadd_gm_rm011_000120_000250_02,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV007-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV005,development,structure_development,250,120,GM_RM011|000250|frameadd_gm_rm011_000120_000250_03,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV005-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV007,development,structure_development,251,120,GM_RM011|000251|frameadd_gm_rm011_000120_000251_01,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV007-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV006,development,structure_development,251,120,GM_RM011|000251|frameadd_gm_rm011_000120_000251_02,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV006-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV005,development,structure_development,251,120,GM_RM011|000251|frameadd_gm_rm011_000120_000251_03,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV005-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM011,GM_RM011:PV007,development,structure_development,252,121,GM_RM011|000252|frameadd_gm_rm011_000121_000252_01,diagnostic_only,true,linked_detection_overlap_high,true,partial_visible,false,true,false,false,false,S0MV-GM_RM011-PV007-SEG02,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
