case_id,case_roles,state_mode,scene,canonical_vehicle_id,sar_frame_index,optical_left_frame,optical_lifecycle_state,sar_response_state,state_transition_reason,active_identity_count,maintenance_age_frames,uncertainty_expansion,closure_reason,current_strong_response_area_px,current_weak_response_area_px,sliding_persistent_response_area_px,lifecycle_persistent_response_area_px,intermittent_response_area_px,temporally_maintained_response_area_px,inside_shell_persistent_background_area_px,shell_crossing_background_area_px,identity_ambiguous_overlap_area_px,unresolved_response_area_px,joint_support_area_px,equal_area_axis_strip_area_px,equal_area_center_region_area_px,global_gain_median,global_gain_change,local_background_median,local_background_mad,optical_condition_trend,transport_holdout_and_background_change,target_reference_used_for_inference,candidate_bank_generated,weighted_score_or_ranking_used,forced_component_winner,unique_box_generated
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,245,117,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,17283,22823,17153,3207,2863,0,7805,0,0,8642,20348,20348,20348,37.0,1.0,43.0,5.0,theta=-10.534;radius=226.298;height=316.997;depth=3.153,holdout=1.2441678499330715;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,246,118,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,1,1.625,,8196,11333,11315,2106,2104,3679,1318,0,0,298,11701,11701,11701,31.0,-6.0,37.0,5.0,theta=-4.931;radius=228.587;height=321.943;depth=3.308,holdout=1.226329436312045;local_median=37.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,247,118,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,2,1.625,,9723,11236,11599,2459,1893,2974,1183,0,0,491,12609,12609,12609,26.0,-5.0,31.0,4.0,theta=-3.309;radius=228.547;height=327.309;depth=3.305,holdout=1.0979101846512465;local_median=31.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,248,119,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,0,1.625,,10679,10781,11247,2188,1714,0,1023,0,0,477,12577,12577,12577,29.0,3.0,33.0,4.0,theta=-1.587;radius=225.579;height=332.151;depth=3.104,holdout=1.302323346772439;local_median=33.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,249,119,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,1,1.625,,9493,11601,10733,2456,1888,2484,856,0,0,569,11868,11868,11868,33.0,4.0,39.0,5.0,theta=1.241;radius=225.430;height=331.233;depth=3.094,holdout=0.6891741421562553;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,250,120,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,2,1.625,,10057,12400,10512,2287,2024,2203,717,0,0,496,12220,12220,12220,34.0,1.0,40.0,5.0,theta=4.068;radius=231.087;height=330.315;depth=3.478,holdout=0.857211390683355;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,251,120,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,0,1.625,,8277,12603,10505,2592,1841,0,657,0,0,639,11055,11055,11055,33.0,-1.0,39.0,5.0,theta=5.271;radius=231.038;height=331.388;depth=3.474,holdout=0.44140700458411425;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,252,120,ACTIVE_CONFIRMED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_IDENTITY_ACTIVE,1,1,1.625,,7561,13443,10072,2410,1766,3149,586,0,0,690,10622,10622,10622,32.0,-1.0,37.0,5.0,theta=6.473;radius=230.993;height=332.462;depth=3.471,holdout=1.3064306910668402;local_median=37.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,253,121,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,19002,23959,11170,3244,2341,2204,7828,0,0,702,21084,21084,21084,31.0,-1.0,36.0,4.0,theta=-1.001;radius=233.363;height=332.270;depth=3.632,holdout=0.9783700222222372;local_median=36.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,254,121,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,19217,25913,8325,2632,7888,0,7824,0,0,1039,20559,20559,20559,31.0,0.0,36.0,4.0,theta=-9.264;radius=233.803;height=331.963;depth=3.662,holdout=1.3164294476477072;local_median=36.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,255,122,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,13897,28270,12542,2338,5960,2713,7857,0,0,421,16436,16436,16436,25.0,-6.0,30.0,4.0,theta=-8.789;radius=238.543;height=331.937;depth=3.984,holdout=1.6376881213479622;local_median=30.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,256,122,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,13663,27838,15005,2806,4664,3583,7933,0,0,5028,16989,16989,16989,25.0,0.0,30.0,4.0,theta=-6.566;radius=238.379;height=331.967;depth=3.973,holdout=1.0699378648907778;local_median=30.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,257,123,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,18959,26562,17165,2899,4371,0,7943,0,0,699,21058,21058,21058,25.0,0.0,30.0,3.0,theta=-3.293;radius=233.336;height=332.941;depth=3.631,holdout=1.485425298330052;local_median=30.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,258,123,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,13156,28291,17120,3114,4986,5453,7866,0,0,4584,18251,18251,18251,24.0,-1.0,28.0,4.0,theta=0.329;radius=233.113;height=334.229;depth=3.615,holdout=1.2795379056838632;local_median=28.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,259,124,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,19792,27541,17649,2940,4757,3162,7733,0,0,8732,22714,22714,22714,25.0,1.0,29.0,3.0,theta=3.252;radius=230.886;height=334.893;depth=3.464,holdout=1.1193765711252346;local_median=29.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,260,124,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,15702,28645,16498,3112,4589,0,7317,0,0,2449,19342,19342,19342,26.0,1.0,31.0,4.0,theta=5.826;radius=230.743;height=335.243;depth=3.454,holdout=1.210203833354266;local_median=31.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,261,125,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,16822,25167,16985,2899,4075,3492,7012,0,0,3036,20102,20102,20102,30.0,4.0,35.0,4.0,theta=7.304;radius=228.099;height=336.219;depth=3.275,holdout=1.2603796005135885;local_median=35.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,262,125,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,12658,26825,17129,3109,4099,5462,6899,0,0,1547,17734,17734,17734,31.0,1.0,36.0,5.0,theta=7.997;radius=228.055;height=337.643;depth=3.272,holdout=0.6810732594388084;local_median=36.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,263,126,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,16287,25321,17262,2918,3879,0,6890,0,0,6107,19515,19515,19515,30.0,-1.0,34.0,4.0,theta=8.368;radius=224.874;height=338.117;depth=3.056,holdout=0.8745138518992617;local_median=34.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,264,126,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,9472,26201,16322,3091,3850,7137,6993,0,0,4172,16145,16145,16145,30.0,0.0,36.0,5.0,theta=8.416;radius=224.867;height=337.641;depth=3.055,holdout=0.7611843990575863;local_median=36.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,265,127,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,12378,27005,15607,2860,3919,5853,6957,0,0,2904,17946,17946,17946,31.0,1.0,36.0,4.0,theta=8.538;radius=222.132;height=337.634;depth=2.870,holdout=1.163492978153795;local_median=36.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,266,127,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,11217,24230,14443,2543,4190,0,7024,0,0,1276,15378,15378,15378,32.0,1.0,39.0,5.0,theta=8.763;radius=222.123;height=338.283;depth=2.869,holdout=1.3743849408254663;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,267,128,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,9495,27475,13400,2738,3662,5888,6786,0,0,2460,15021,15021,15021,36.0,4.0,42.0,5.0,theta=9.163;radius=219.964;height=338.865;depth=2.722,holdout=1.2239311337482477;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,268,128,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,9718,24158,12763,2466,3745,4601,6677,0,0,2402,14038,14038,14038,32.0,-4.0,38.0,5.0,theta=9.914;radius=219.929;height=339.312;depth=2.720,holdout=1.056133344932164;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,269,129,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5176,27623,11564,2581,3519,0,6284,0,0,1455,11538,11538,11538,31.0,-1.0,37.0,5.0,theta=10.613;radius=218.369;height=339.603;depth=2.614,holdout=1.3381739423705648;local_median=37.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,270,129,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,7082,23652,10649,2308,3090,4559,6204,0,0,1813,11335,11335,11335,31.0,0.0,37.0,5.0,theta=11.158;radius=218.346;height=339.422;depth=2.612,holdout=0.6996083629884167;local_median=37.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,271,130,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,12299,23806,11212,2467,3637,2677,6597,0,0,1998,14740,14740,14740,27.0,-4.0,32.0,4.0,theta=11.771;radius=221.658;height=339.055;depth=2.837,holdout=1.0296187138450825;local_median=32.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,272,130,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,11630,24369,11097,2272,3573,0,6347,0,0,993,13808,13808,13808,27.0,0.0,33.0,4.0,theta=12.726;radius=221.600;height=337.750;depth=2.833,holdout=0.8750023916518719;local_median=33.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,273,131,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,7491,27646,9991,2364,3288,4777,5452,0,0,1776,11969,11969,11969,23.0,-4.0,27.0,3.0,theta=13.675;radius=217.840;height=336.045;depth=2.578,holdout=1.1293817912517579;local_median=27.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,274,131,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,6845,27657,9615,2149,3235,4413,5263,0,0,4109,10998,10998,10998,23.0,0.0,26.0,3.0,theta=14.562;radius=217.740;height=329.941;depth=2.571,holdout=1.5434138751470423;local_median=26.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,275,132,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,6052,25982,8593,1936,3937,0,5288,0,0,1265,9074,9074,9074,26.0,3.0,31.0,4.0,theta=15.449;radius=218.598;height=323.836;depth=2.630,holdout=1.544324437247793;local_median=31.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,276,132,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,5388,24369,8466,2017,3592,4013,4995,0,0,1427,9138,9138,9138,32.0,6.0,38.0,5.0,theta=16.349;radius=218.472;height=317.731;depth=2.621,holdout=1.2973642134298813;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,277,132,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,7251,23806,7618,1823,3967,2444,4817,0,0,2102,9384,9384,9384,38.0,6.0,44.0,5.0,theta=17.248;radius=218.359;height=311.626;depth=2.613,holdout=1.5281997690174;local_median=44.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,278,133,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5778,24081,7321,1922,2223,0,4363,0,0,2182,8098,8098,8098,36.0,-2.0,42.0,5.0,theta=18.126;radius=217.440;height=306.320;depth=2.551,holdout=1.025390538488081;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,279,133,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,4374,25138,7029,1751,2098,3292,4177,0,0,1666,7504,7504,7504,32.0,-4.0,38.0,5.0,theta=19.002;radius=217.259;height=301.087;depth=2.539,holdout=1.2732300878559348;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,280,134,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,6179,24097,6840,1842,1964,2349,3734,0,0,2015,8436,8436,8436,29.0,-3.0,34.0,4.0,theta=19.869;radius=215.929;height=296.550;depth=2.448,holdout=0.8968542496670147;local_median=34.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,281,134,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5157,22469,6568,1674,2071,0,3362,0,0,1776,7288,7288,7288,27.0,-2.0,33.0,4.0,theta=20.734;radius=215.683;height=292.152;depth=2.432,holdout=1.4809355379656701;local_median=33.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,282,135,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,5093,23696,6162,1742,2117,2417,2941,0,0,1627,7377,7377,7377,27.0,0.0,32.0,4.0,theta=24.153;radius=217.837;height=194.381;depth=2.578,holdout=1.1089771520646097;local_median=32.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,283,135,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,14247,57284,6512,1615,2295,1069,5992,0,0,3152,15194,15194,15194,27.0,0.0,31.0,3.0,theta=28.423;radius=379.219;height=65.484;depth=2.733,holdout=1.0986960549115692;local_median=31.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,284,136,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,15485,98574,6781,1736,6009,0,5883,0,0,3372,16386,16386,16386,26.0,-1.0,30.0,3.0,theta=30.255;radius=600.496;height=23.876;depth=3.042,holdout=0.7881356358451105;local_median=30.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,285,136,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,15794,108839,10353,1658,4763,1082,5693,0,0,3530,16768,16768,16768,27.0,1.0,31.0,3.0,theta=30.867;radius=586.665;height=25.913;depth=2.823,holdout=0.5062053518733068;local_median=31.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,286,137,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,5323,76291,3001,0,2522,458,5731,0,0,765,5670,5670,5670,25.0,-2.0,29.0,3.0,theta=31.194;radius=824.399;height=27.000;depth=19.356,holdout=1.24715822272459;local_median=29.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,287,137,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,6804,75182,3850,0,2830,0,5846,0,0,863,7379,7379,7379,25.0,0.0,28.0,3.0,theta=31.317;radius=820.164;height=27.411;depth=19.213,holdout=1.1242431231325347;local_median=28.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,288,138,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,8289,74118,4872,0,4123,1163,5956,0,0,1048,9155,9155,9155,26.0,1.0,29.0,3.0,theta=31.432;radius=830.833;height=27.592;depth=20.002,holdout=1.4440556986824142;local_median=29.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,289,138,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,11521,83493,7347,0,3901,1081,6107,0,0,1685,12424,12424,12424,23.0,-3.0,26.0,2.0,theta=31.537;radius=830.912;height=27.543;depth=19.990,holdout=0.758373111714921;local_median=26.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,290,139,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,13712,99627,8418,0,5034,0,6406,0,0,1426,15295,15295,15295,22.0,-1.0,24.0,2.0,theta=31.636;radius=824.215;height=27.692;depth=19.588,holdout=1.2872182174656297;local_median=24.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,291,139,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,6988,65380,9019,0,5523,3067,6641,0,0,1026,9585,9585,9585,25.0,3.0,29.0,3.0,theta=31.727;radius=821.364;height=28.120;depth=19.546,holdout=1.7211531992952056;local_median=29.0,false,false,false,false,false
