path,relative_path,bytes,sha256,git_external
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_mad.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_mad.png,2912405,80b74e5031f798ce153f601f720e639190a31804120f2e69606e0bf085903a55,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_max.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_max.png,3013219,43b6aca80c78762b3f0807432a7da432eda6e6a228be450dd801140ea5faa2f5,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_median.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_median.png,2535912,49f7d11ca1a6b4d03a3a9c1f1c6b22bfca205d87dbfc3d960bfe0a8de3a34ef5,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_min.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_min.png,2692335,ec1c4910b041fc93e459c2b8d5806b7cb479fe381aaae6b66059497c0bb2a033,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_gradient_persistence.png,2833304,235e17da92b5e06626ebd0e427a1933ff7c286013e846918f21795c70401e4ef,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_high_intensity_pixel_frequency.png,2831739,764a5d25c96413a536cdad8046c9f7bbf4147181f1207a367a2b87fbad641687,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,1788638,d35549ea600708c97b72757968f355ccacbcb0df71bfbb8eeb27efb88ac4e071,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_mad.png,2864342,e894979a71fc7f1952f0d8ab6074342e81cf96d3af5aed261573126f92124a24,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_max.png,2473680,4748c363705fc9bda591e5cfd6103a6df5ac918df7a16b148bd84003b93f04f9,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_median.png,2486007,0540439b30722198d5319be7ed48a5a5253a481b7bd820a6722042eec880f70e,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w4_min.png,2726747,b4f72b4c6efcec7278668e3ffd536fe56c16eb4b3d78687dcb50b664803a8975,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,204847,044f270f571a96aa5647d34ed26d28f2e561834afd7003c71c34af2b5bdf7f7c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,1227031,1843d8e53341b00137c46a0aefd4e2e836957c768c6d34c0fd690a0f9668b419,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,1257680,84890ace27629c6a8ffbf490000ee217d8e3e6f560d32fc274e01d614375b19a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_raw_sar_display_input_operation_output.png,evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_raw_sar_display_input_operation_output.png,1287913,838dd9d9981e18da891a9d47f8870a5b9c701cd75c8324452201508d7987ba9c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_world_stabilized_image_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_world_stabilized_image_stack_input_operation_output.png,1229408,2c1675de59b8857cbdc401b3a220039f899bb9f6c14b43ef56779068c8f90fcb,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_background_patch_stability.png,evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_background_patch_stability.png,200885,5e674d2139b613575a66516cae1ae03a2099aaef04bf77cd63c2edc19929b0ad,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,1090103,57bfdb4f7193f997557a9f491bf265690e291a9fc3992aafc77c2532444a2b88,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,1042451,c4ef5c6c31a8c41f129fc02a0409c446ceaef4ff2a1bb85158fab7594891691c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,1080644,2b1e4826e4588a22351afaac7167891fa2773e2b1d2b2a9255783c2a6523ac85,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,1076652,73156811bdc74d5cd95046e92f52b2ad20d6011711c32948e35165800a3bc81a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\extension_validation\PV002_337_341\pv002_337_341_330_extension_raw_atlas.png,evidence_cards\extension_validation\PV002_337_341\pv002_337_341_330_extension_raw_atlas.png,407399,780e71b80eb1030bae3455539311c9d1f51f510e2235f9e54059201866217ab2,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\extension_validation\PV002_337_341\pv002_337_341_344_extension_raw_atlas.png,evidence_cards\extension_validation\PV002_337_341\pv002_337_341_344_extension_raw_atlas.png,434551,273ceee5cc8906b8bdbe462e5de0a70479ae1d6788bb17f3a454799665d3fec0,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\extension_validation\PV003_380_384\pv003_380_384_360_extension_raw_atlas.png,evidence_cards\extension_validation\PV003_380_384\pv003_380_384_360_extension_raw_atlas.png,424641,f4d73f0ac8f8f3cfd4740dc5ee5c954e853d7555b5c8b823fb23f015b4c29942,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\extension_validation\PV003_380_384\pv003_380_384_372_extension_raw_atlas.png,evidence_cards\extension_validation\PV003_380_384\pv003_380_384_372_extension_raw_atlas.png,430885,9a7068ed72ae21b878b594b7f0f8a99a7a7a23b6f58c0dc0be0ebc6717dd41f6,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\fan_geometry\PV002_337_341\pv002_337_341_339_fan_geometry.png,evidence_cards\fan_geometry\PV002_337_341\pv002_337_341_339_fan_geometry.png,1503190,4083f71f03c39868d775d797203249e3044ae6657a5990b5279b3a56b90f7f90,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\fan_geometry\PV003_380_384\pv003_380_384_384_fan_geometry.png,evidence_cards\fan_geometry\PV003_380_384\pv003_380_384_384_fan_geometry.png,1442153,48e378c1ab2fabb421e435d30041b5404ef564e4f78c1b16e21251b26bf8d0a0,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\phase_a\PV002_337_341\pv002_337_341_339_r1_coordinate_semantics_card.png,evidence_cards\phase_a\PV002_337_341\pv002_337_341_339_r1_coordinate_semantics_card.png,694980,b86637dbbb077b4efc67b70b4ce1d564ae2e5714d3dea875c337edd7fad5a5dc,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\phase_a\PV002_337_341\pv002_337_341_339_s00_s02_raw_decode_card.png,evidence_cards\phase_a\PV002_337_341\pv002_337_341_339_s00_s02_raw_decode_card.png,434484,13863c3d676841081bc1f44b54da5e0a0679501b33722a622ef54aea9ece8374,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\phase_a\PV003_380_384\pv003_380_384_384_r1_coordinate_semantics_card.png,evidence_cards\phase_a\PV003_380_384\pv003_380_384_384_r1_coordinate_semantics_card.png,675106,a6a74273e55c08dcb7d8244105c6dffb4321afaabf45a2b6a13c8b10949a8b06,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\phase_a\PV003_380_384\pv003_380_384_384_s00_s02_raw_decode_card.png,evidence_cards\phase_a\PV003_380_384\pv003_380_384_384_s00_s02_raw_decode_card.png,410086,a3456ac070a57ab361ecfb869b33fe562974c10a155f06754a2fd40cd2b242a6,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\synthetic_tests\synthetic_input_operation_output.png,evidence_cards\synthetic_tests\synthetic_input_operation_output.png,37301,7915abb7f765c9af285ff88acc201608148e4e58b375626b0f4c59a4dc11c708,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\phase_a_array_lineage.csv,phase_a_array_lineage.csv,4347,a00dda590281c9fc8013b584c7141ea0060f1438c1926bca6db1b4b33c2ab4bc,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\phase_a_freeze.json,phase_a_freeze.json,2741,b79e6daea93312c9e4232ac3b3460d2da7059fbdaf0ae923bb394c3a7b14ea14,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\synthetic_tests\oty2_rsa0_r2_synthetic_arrays.npz,synthetic_tests\oty2_rsa0_r2_synthetic_arrays.npz,26993,372c9c439332e865936d98860fed08052d6ad13a177665ef9809ab4fe511d8c3,true
