phase_row_id,scene,canonical_vehicle_id,split_role,optical_frame,lifecycle_state,visibility_state,center_u_px,center_v_px,bbox_width_px,bbox_height_px,bbox_area_px2,effective_scale_px,aspect_ratio,touch_left,touch_right,touch_top,touch_bottom,boundary_margin_px,delta_u_from_previous,delta_scale_from_previous,thread_direction,relative_phase_q,optical_observation_phase,limiting_state,optical_posture_description,phase_source,target_sar_gt_used_for_phase
G1P00182,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,183,active_visible,partial_visible,761.517000,350.816500,76.300000,64.151000,4894.721300,69.962285,1.189381,false,true,false,false,0.333000,13.674500,-29.010660,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00183,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,184,active_visible,partial_visible,775.314000,348.606000,48.852000,59.882000,2925.355464,54.086555,0.815804,false,true,false,false,0.260000,13.797000,-15.875730,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00184,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,185,exiting,partial_visible,788.561000,343.170500,22.462000,47.377000,1064.182174,32.621805,0.474112,false,true,false,false,0.208000,13.247000,-21.464750,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00185,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,151,entering,partial_visible,24.942500,331.309000,49.693000,43.242000,2148.824706,46.355417,1.149184,true,false,false,false,0.096000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00186,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,152,active_visible,partial_visible,33.186000,330.971500,66.174000,47.891000,3169.139034,56.295107,1.381763,true,false,false,false,0.099000,8.243500,9.939689,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00187,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,153,active_visible,partial_visible,42.236500,339.237500,84.107000,58.279000,4901.671853,70.011941,1.443179,true,false,false,false,0.183000,9.050500,13.716834,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00188,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,154,active_visible,partial_visible,50.677000,350.262000,100.898000,82.330000,8306.932340,91.142374,1.225531,true,false,false,false,0.228000,8.440500,21.130433,INCREASING_U,0.006475,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00189,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,155,active_visible,partial_visible,59.887000,352.722500,119.450000,84.005000,10034.397250,100.171839,1.421939,true,false,false,false,0.162000,9.210000,9.029465,INCREASING_U,0.019320,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00190,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,156,active_visible,partial_visible,68.440000,352.530000,136.612000,84.726000,11574.588312,107.585261,1.612398,true,false,false,false,0.134000,8.553000,7.413422,INCREASING_U,0.031250,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00191,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,157,active_visible,partial_visible,78.288000,350.423500,155.902000,84.719000,13207.861538,114.925461,1.840225,true,false,false,false,0.337000,9.848000,7.340200,INCREASING_U,0.044985,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00192,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,158,active_visible,partial_visible,86.455000,351.210000,171.922000,85.122000,14634.344484,120.972495,2.019713,true,false,false,false,0.494000,8.167000,6.047034,INCREASING_U,0.056376,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00193,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,159,active_visible,partial_visible,94.535000,353.252000,188.368000,90.894000,17121.520992,130.849230,2.072392,true,false,false,false,0.351000,8.080000,9.876735,INCREASING_U,0.067645,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00194,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,160,active_visible,partial_visible,103.009000,352.408000,205.040000,90.812000,18620.092480,136.455460,2.257851,true,false,false,false,0.489000,8.474000,5.606230,INCREASING_U,0.079464,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00195,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,161,active_visible,partial_visible,112.519000,350.558500,219.842000,91.657000,20150.058194,141.950901,2.398529,true,false,false,false,2.598000,9.510000,5.495441,INCREASING_U,0.092728,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00196,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,162,active_visible,full_visible,130.205500,348.834500,216.923000,92.267000,20014.834441,141.473794,2.351036,false,false,false,false,21.744000,17.686500,-0.477106,INCREASING_U,0.117397,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00197,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,163,active_visible,full_visible,146.432500,347.298000,217.291000,92.414000,20080.730474,141.706494,2.351278,false,false,false,false,37.787000,16.227000,0.232700,INCREASING_U,0.140029,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00198,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,164,active_visible,full_visible,162.715000,346.958500,217.966000,92.269000,20111.504854,141.815037,2.362289,false,false,false,false,53.732000,16.282500,0.108543,INCREASING_U,0.162739,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00199,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,165,active_visible,full_visible,179.973500,347.156000,218.269000,92.870000,20270.642030,142.375005,2.350264,false,false,false,false,70.839000,17.258500,0.559967,INCREASING_U,0.186810,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00200,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,166,active_visible,full_visible,196.930500,346.125000,220.693000,92.926000,20508.117718,143.206556,2.374933,false,false,false,false,86.584000,16.957000,0.831551,INCREASING_U,0.210461,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00201,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,167,active_visible,full_visible,215.037500,344.156500,219.817000,93.773000,20612.899541,143.571932,2.344140,false,false,false,false,105.129000,18.107000,0.365375,INCREASING_U,0.235715,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00202,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,168,active_visible,full_visible,230.217000,344.022500,225.870000,93.843000,21196.318410,145.589555,2.406892,false,false,false,false,117.282000,15.179500,2.017623,INCREASING_U,0.256887,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00203,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,169,active_visible,full_visible,252.101500,341.474000,219.531000,94.940000,20842.273140,144.368532,2.312313,false,false,false,false,142.336000,21.884500,-1.221022,INCREASING_U,0.287410,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00204,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,170,active_visible,full_visible,270.767500,340.844000,220.701000,96.142000,21218.635542,145.666178,2.295573,false,false,false,false,160.417000,18.666000,1.297646,INCREASING_U,0.313445,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00205,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,171,active_visible,full_visible,290.463500,340.119000,221.919000,97.812000,21706.341228,147.330721,2.268832,false,false,false,false,179.504000,19.696000,1.664542,INCREASING_U,0.340915,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00206,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,172,active_visible,full_visible,309.400500,340.488500,222.327000,97.777000,21738.467079,147.439707,2.273817,false,false,false,false,198.237000,18.937000,0.108986,INCREASING_U,0.367328,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00207,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,173,active_visible,full_visible,329.357000,339.134000,224.238000,97.806000,21931.821828,148.093963,2.292681,false,false,false,false,211.963000,19.956500,0.654256,INCREASING_U,0.395162,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00208,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,174,active_visible,full_visible,350.417500,337.901000,225.325000,99.718000,22468.958350,149.896492,2.259622,false,false,false,false,212.240000,21.060500,1.802529,INCREASING_U,0.424536,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00209,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,175,active_visible,full_visible,371.046500,339.399000,227.379000,100.010000,22740.173790,150.798454,2.273563,false,false,false,false,210.596000,20.629000,0.901962,INCREASING_U,0.453308,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00210,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,176,active_visible,full_visible,390.416500,335.899000,229.871000,99.624000,22900.668504,151.329668,2.307386,false,false,false,false,214.289000,19.370000,0.531214,INCREASING_U,0.480324,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00211,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,177,active_visible,full_visible,409.370500,332.493500,231.547000,99.561000,23053.050867,151.832312,2.325680,false,false,false,false,217.726000,18.954000,0.502643,INCREASING_U,0.506760,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00212,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,178,active_visible,full_visible,430.041000,331.325000,233.674000,100.326000,23443.577724,153.112957,2.329147,false,false,false,false,218.512000,20.670500,1.280646,INCREASING_U,0.535590,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00213,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,179,active_visible,full_visible,451.055000,332.756000,235.486000,100.482000,23662.104252,153.824914,2.343564,false,false,false,false,217.003000,21.014000,0.711957,INCREASING_U,0.564899,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00214,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,180,active_visible,full_visible,473.156000,333.478500,238.000000,101.571000,24173.898000,155.479574,2.343189,false,false,false,false,207.844000,22.101000,1.654660,INCREASING_U,0.595725,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00215,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,181,active_visible,full_visible,495.251500,333.557500,240.699000,101.301000,24383.049399,156.150727,2.376077,false,false,false,false,184.399000,22.095500,0.671152,INCREASING_U,0.626542,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00216,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,182,active_visible,full_visible,517.717500,334.364000,243.133000,102.808000,24996.017464,158.101289,2.364923,false,false,false,false,160.716000,22.466000,1.950562,INCREASING_U,0.657876,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00217,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,183,active_visible,full_visible,539.883000,333.805000,245.710000,102.588000,25206.897480,158.766802,2.395114,false,false,false,false,137.262000,22.165500,0.665514,INCREASING_U,0.688792,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00218,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,184,active_visible,full_visible,561.845000,332.761000,247.950000,103.244000,25599.349800,159.997968,2.401592,false,false,false,false,114.180000,21.962000,1.231166,INCREASING_U,0.719423,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00219,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,185,active_visible,full_visible,583.898500,329.203500,250.689000,104.857000,26286.496473,162.131109,2.390770,false,false,false,false,90.757000,22.053500,2.133141,INCREASING_U,0.750182,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00220,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,186,active_visible,full_visible,606.266000,330.860500,253.938000,105.817000,26870.957346,163.923633,2.399785,false,false,false,false,66.765000,22.367500,1.792524,INCREASING_U,0.781379,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00221,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,187,active_visible,full_visible,629.972500,330.976000,258.387000,106.388000,27489.276156,165.798903,2.428723,false,false,false,false,40.834000,23.706500,1.875270,INCREASING_U,0.814443,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00222,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,188,active_visible,full_visible,654.137000,330.412500,262.448000,106.889000,28052.804272,167.489714,2.455332,false,false,false,false,14.639000,24.164500,1.690811,INCREASING_U,0.848147,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00223,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,189,active_visible,partial_visible,670.990500,327.934000,257.163000,107.470000,27637.307610,166.244722,2.392882,false,true,false,false,0.428000,16.853500,-1.244992,INCREASING_U,0.871653,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00224,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,190,active_visible,partial_visible,681.332500,327.249000,236.435000,107.764000,25479.181340,159.621995,2.194007,false,true,false,false,0.450000,10.342000,-6.622727,INCREASING_U,0.886077,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00225,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,191,active_visible,partial_visible,691.865500,326.928500,215.567000,108.283000,23342.241461,152.781679,1.990774,false,true,false,false,0.351000,10.533000,-6.840316,INCREASING_U,0.900768,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00226,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,192,active_visible,partial_visible,702.897000,326.202000,193.120000,108.364000,20927.255680,144.662558,1.782142,false,true,false,false,0.543000,11.031500,-8.119121,INCREASING_U,0.916154,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00227,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,193,active_visible,partial_visible,712.855000,324.348000,173.138000,103.676000,17950.255288,133.978563,1.669991,false,true,false,false,0.576000,9.958000,-10.683995,INCREASING_U,0.930043,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00228,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,194,active_visible,partial_visible,723.830000,327.550500,151.554000,105.249000,15950.906946,126.296900,1.439957,false,true,false,false,0.393000,10.975000,-7.681663,INCREASING_U,0.945350,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00229,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,195,active_visible,partial_visible,734.344500,329.763000,130.537000,98.538000,12862.854906,113.414527,1.324738,false,true,false,false,0.387000,10.514500,-12.882373,INCREASING_U,0.960015,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00230,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,196,active_visible,partial_visible,745.226000,328.906000,108.470000,95.426000,10350.858220,101.739168,1.136692,false,true,false,false,0.539000,10.881500,-11.675359,INCREASING_U,0.975192,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00231,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,197,active_visible,partial_visible,756.475000,329.678000,86.342000,91.190000,7873.526980,88.732897,0.946836,false,true,false,false,0.354000,11.249000,-13.006271,INCREASING_U,0.990882,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00232,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,198,active_visible,partial_visible,768.361500,332.098500,62.753000,71.335000,4476.485255,66.906541,0.879694,false,true,false,false,0.262000,11.886500,-21.826356,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00233,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,199,active_visible,partial_visible,780.487500,338.008500,38.455000,58.713000,2257.808415,47.516402,0.654966,false,true,false,false,0.285000,12.126000,-19.390140,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00234,GM_RM017,GM_RM017:PV003,DEVELOPMENT_CORE,200,exiting,partial_visible,792.852500,334.901000,13.875000,43.774000,607.364250,24.644761,0.316969,false,true,false,false,0.210000,12.365000,-22.871640,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00235,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,162,entering,partial_visible,34.599500,353.344000,68.939000,52.576000,3624.536864,60.204127,1.311226,true,false,false,false,0.130000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00236,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,163,active_visible,partial_visible,43.100000,352.084500,85.876000,55.737000,4786.470612,69.184323,1.540736,true,false,false,false,0.162000,8.500500,8.980197,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00237,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,164,active_visible,partial_visible,50.656000,352.810500,100.968000,57.793000,5835.243624,76.388766,1.747063,true,false,false,false,0.172000,7.556000,7.204443,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00238,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,165,active_visible,partial_visible,58.545500,353.093500,116.487000,58.325000,6794.104275,82.426357,1.997205,true,false,false,false,0.302000,7.889500,6.037590,INCREASING_U,0.004449,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00239,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,166,active_visible,partial_visible,66.882000,353.557000,133.290000,62.010000,8265.312900,90.913766,2.149492,true,false,false,false,0.237000,8.336500,8.487410,INCREASING_U,0.016201,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00240,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,167,active_visible,partial_visible,74.347000,352.698000,148.008000,64.078000,9484.056624,97.386121,2.309810,true,false,false,false,0.343000,7.465000,6.472355,INCREASING_U,0.026724,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00241,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,168,active_visible,partial_visible,81.781000,352.631000,163.244000,64.940000,10601.065360,102.961475,2.513767,true,false,false,false,0.159000,7.434000,5.575354,INCREASING_U,0.037204,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00242,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,169,active_visible,full_visible,95.514000,350.486500,167.272000,64.765000,10833.371080,104.083481,2.582753,false,false,false,false,11.878000,13.733000,1.122006,INCREASING_U,0.056564,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00243,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,170,active_visible,full_visible,110.063000,350.578500,167.064000,64.295000,10741.379880,103.640629,2.598398,false,false,false,false,26.531000,14.549000,-0.442853,INCREASING_U,0.077073,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00244,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,171,active_visible,full_visible,126.137500,349.736000,168.175000,65.256000,10974.427800,104.758903,2.577158,false,false,false,false,42.050000,16.074500,1.118275,INCREASING_U,0.099734,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00245,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,172,active_visible,full_visible,140.948000,350.524500,168.630000,64.917000,10946.953710,104.627691,2.597625,false,false,false,false,56.633000,14.810500,-0.131212,INCREASING_U,0.120612,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
