failure_id,baseline,benchmark_role,scene,canonical_vehicle_id,runtime_local_subject_id,frame_start,frame_end,failure_type,evidence,identity_consequence,review_priority,notes
P1F_EVAL_F00783,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,70,70,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00784,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,71,71,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00785,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,71,71,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00786,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,71,71,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00787,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,72,72,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00788,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,72,72,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00789,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,72,72,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00790,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,73,73,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00791,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,73,73,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00792,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,73,73,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00793,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,74,74,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00794,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,74,74,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00795,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,74,74,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00796,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,75,75,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00797,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,75,75,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00798,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,75,75,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00799,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,76,76,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00800,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,76,76,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00801,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,76,76,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00802,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,77,77,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00803,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,77,77,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00804,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,77,77,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00805,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0041,78,78,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00806,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,78,78,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00807,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,78,78,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00808,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,79,79,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00809,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,79,79,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00810,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,80,80,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00811,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,80,80,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00812,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0042,81,81,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00813,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,81,81,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00814,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,81,81,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00815,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,82,82,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00816,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,82,82,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00817,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,83,83,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00818,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,83,83,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00819,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,84,84,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00820,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,84,84,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00821,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0055,85,85,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00822,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,85,85,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00823,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,85,85,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00824,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,86,86,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00825,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,86,86,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00826,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,86,86,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00827,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,87,87,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00828,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,87,87,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00829,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,87,87,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00830,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,88,88,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00831,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,88,88,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00832,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,88,88,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00833,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00834,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00835,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00836,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00837,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00838,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00839,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00840,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00841,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00842,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00843,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0067,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00844,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00845,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,93,93,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00846,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,93,93,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00847,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,94,94,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00848,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,94,94,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00849,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,95,95,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00850,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,95,95,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00851,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,96,96,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00852,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,96,96,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00853,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,97,97,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00854,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0079,97,97,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00855,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,97,97,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00856,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,98,98,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00857,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,98,98,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00858,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,99,99,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00859,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0081,99,99,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00860,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,100,100,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00861,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,101,101,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00862,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0062,102,102,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00863,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0082,138,138,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00864,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0082,139,139,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00865,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0082,140,140,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00866,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0082,141,141,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00867,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0092,145,145,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00868,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0092,146,146,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00869,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0093,146,146,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00870,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0093,147,147,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00871,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0094,148,148,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00872,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0103,173,173,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00873,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0104,174,174,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00874,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0104,175,175,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00875,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0104,176,176,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00876,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,180,180,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00877,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0106,181,181,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00878,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,181,181,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00879,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0106,182,182,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00880,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,182,182,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00881,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,183,183,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00882,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,184,184,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00883,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,185,185,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00884,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,186,186,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00885,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,187,187,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
