case_id,frame,coordinate_family,propagation_mode,expansion_step,source_primitive,destination_primitive,spatial_connected,distance,orientation_difference,ridge_relation,contrast_relation,intensity_relation,width_relation,temporal_support,world_background_recurrence,crosses_confirmed_background,enters_ambiguity_zone,first_failed_gate,state_before,state_after,decision_reason,evidence_card,evidence_sha256
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,1,PV003_380_384_383_PROXY_SEED,PV003_380_384_383_PROXY_LEFT01,true,0.000000,85.365564,1.073588,1.110194,1.025000,0.500000,0.153699,0.371747,false,false,LOCAL_STRUCTURE_OR_TEMPORAL_SUPPORT,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,candidate lacks the frozen combination of structural continuity and temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_LEFT01.png,a98bdaef82ce36e95653603bed3e3576081ec81fbd0962cec4e9842c1ed453c5
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,2,PV003_380_384_383_PROXY_SEED,PV003_380_384_383_PROXY_RIGHT01,true,0.000000,43.743743,1.211405,1.081504,1.025000,0.500000,0.186473,0.469466,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_RIGHT01.png,d918411ebfc166a6fcb4cd975b4b93b0f9a49a1e2555139af6a4ac626c962af6
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,3,PV003_380_384_383_PROXY_RIGHT01,PV003_380_384_383_PROXY_RIGHT02,true,0.000000,11.661097,0.914521,0.915453,1.025000,0.375000,0.185317,0.389505,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_RIGHT02.png,0c076d4ad4fac517eb46d61c850212f799363d5dcfbe2e671b4bb14b65b1a51a
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,4,PV003_380_384_383_PROXY_RIGHT02,PV003_380_384_383_PROXY_RIGHT03,true,0.000000,67.820408,0.844787,0.943273,1.025000,0.625000,0.084268,0.376204,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_RIGHT03.png,7e1312ab5a1be98ebd68b3ad908ae5c653c1f1c7fe483b69add514a902b56938
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,1,PV003_380_384_384_PROXY_SEED,PV003_380_384_384_PROXY_LEFT01,true,0.000000,79.047395,0.935484,1.034198,0.974359,1.166667,0.153699,0.351562,false,false,LOCAL_STRUCTURE_OR_TEMPORAL_SUPPORT,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,candidate lacks the frozen combination of structural continuity and temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_LEFT01.png,f8f6d9a156f438bab8ae974aaa8aaa1917430fecd84794a92d38f1c5c04b719f
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,2,PV003_380_384_384_PROXY_SEED,PV003_380_384_384_PROXY_RIGHT01,true,0.000000,82.663107,0.843519,0.909221,1.000000,0.166667,0.186473,0.476960,false,false,LOCAL_STRUCTURE_OR_TEMPORAL_SUPPORT,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,candidate lacks the frozen combination of structural continuity and temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_RIGHT01.png,d7d31fd9a61d0abdc7113a80dbb67077d70ca14ef00f2f82a658181eca5c7544
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,1,PV003_380_384_384_PROXY_SEED,PV003_380_384_384_PROXY_LEFT01,true,0.000000,79.047395,0.935484,1.034198,0.974359,1.166667,,0.351562,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_LEFT01.png,f8f6d9a156f438bab8ae974aaa8aaa1917430fecd84794a92d38f1c5c04b719f
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,2,PV003_380_384_383_PROXY_RIGHT01,PV003_380_384_384_PROXY_RIGHT01,true,0.000000,82.663107,0.843519,0.909221,1.000000,0.166667,0.108634,0.476960,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_RIGHT01.png,d7d31fd9a61d0abdc7113a80dbb67077d70ca14ef00f2f82a658181eca5c7544
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV003_380_384_380_PROXY_SEED,PV003_380_384_380_PROXY_LEFT01,true,0.000000,29.693876,1.103061,0.858577,1.000000,0.833333,,0.877739,false,false,CROSS_FRAME_TEMPORAL_SUPPORT,CONFIRMED_SEED,PROBABLE_EXTENSION,current-frame structure is plausible but no allowed temporal neighbor passes,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT01.png,37489f7b1e0dfc05e9354822419f3e16868ce3082f464c586646262e6cab5987
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV003_380_384_381_PROXY_RIGHT01,PV003_380_384_380_PROXY_RIGHT01,true,0.000000,0.807032,1.187317,1.087564,1.000000,0.833333,0.574869,0.917416,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT01.png,fea899525520d290d89f0bc03a2cf3dc5e521159cf9de9fb34d440f7f7c7b5f5
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV003_380_384_381_PROXY_RIGHT02,PV003_380_384_380_PROXY_RIGHT02,true,0.000000,14.130248,0.958014,0.954755,0.931818,0.500000,0.576553,0.827760,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT02.png,cf172c4dd3849747b723915e48fc4e0e3705fbdc4e64e6ffe339747b9dd18b28
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,6,PV003_380_384_381_PROXY_RIGHT03,PV003_380_384_380_PROXY_RIGHT03,true,0.000000,63.455886,1.263214,0.776115,0.909091,0.833333,0.109277,0.497826,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT03.png,c50850ac1204380c58b3a5458ba6817f77bfecd27b9a37d7d055643ecc57dcd9
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV003_380_384_380_PROXY_LEFT01,PV003_380_384_381_PROXY_LEFT01,true,0.000000,73.860366,0.517461,1.150856,0.976744,0.833333,0.537980,0.423050,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_LEFT01.png,feaaacfd50d9d5b523cfae0eb8d66923cef12d1b6a633e735e6df39e6ffbaca4
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV003_380_384_380_PROXY_RIGHT01,PV003_380_384_381_PROXY_RIGHT01,true,0.000000,26.701428,0.423895,1.280590,1.000000,0.333333,0.574869,0.796723,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT01.png,f636fca33a16a2e05136d5bc765c31e5a0aa9c13772b81c35e6a2328a8c3e4bf
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,3,PV003_380_384_380_PROXY_RIGHT02,PV003_380_384_381_PROXY_RIGHT02,true,0.000000,1.472633,0.608819,1.321585,0.953488,0.500000,0.576553,0.622172,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT02.png,61d66cf02dc52e7255a5f2627d4ccb52c7668ae3fecc1ad0a3deb27eaca36d7e
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV003_380_384_382_PROXY_RIGHT03,PV003_380_384_381_PROXY_RIGHT03,true,0.000000,22.417904,0.746937,0.737658,0.953488,0.833333,0.098208,0.304356,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT03.png,40ac8b5f4f5de2b6022c6761772f3506acad3ac6504bbffb6e0b995fda09dd67
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV003_380_384_382_PROXY_SEED,PV003_380_384_382_PROXY_LEFT01,true,0.000000,66.621700,0.630581,1.105799,0.976190,0.333333,,0.430818,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_LEFT01.png,c778bb12207a4186764c9b27242ea9cbffa1d5a4f02c6c48624507086556caf3
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV003_380_384_381_PROXY_RIGHT01,PV003_380_384_382_PROXY_RIGHT01,true,0.000000,26.222863,1.256627,1.314655,1.000000,0.333333,0.264321,0.449596,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT01.png,8e7837097962971a979867a9ce2532872705e59a0d46959acdf149fc063b5cd8
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,3,PV003_380_384_381_PROXY_RIGHT02,PV003_380_384_382_PROXY_RIGHT02,true,0.000000,10.483164,1.018104,1.245298,1.000000,0.833333,0.211094,0.444480,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT02.png,a7119492f7d861c9a9102a4fcd22fda6073cb7b8abd51cc054ce3a4c8b859cc4
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV003_380_384_381_PROXY_RIGHT03,PV003_380_384_382_PROXY_RIGHT03,true,0.000000,30.132810,0.545737,1.083072,0.976190,0.666667,0.098208,0.366572,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT03.png,42b98eb0816ddbd1aba778fbc276b8e95bda0273db751cdba3e0c94bd71a518b
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV003_380_384_383_PROXY_SEED,PV003_380_384_383_PROXY_LEFT01,true,0.000000,85.365564,1.073588,1.110194,1.025000,0.500000,,0.371747,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_LEFT01.png,a98bdaef82ce36e95653603bed3e3576081ec81fbd0962cec4e9842c1ed453c5
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV003_380_384_383_PROXY_SEED,PV003_380_384_383_PROXY_RIGHT01,true,0.000000,43.743743,1.211405,1.081504,1.025000,0.500000,,0.469466,false,false,CROSS_FRAME_TEMPORAL_SUPPORT,CONFIRMED_SEED,PROBABLE_EXTENSION,current-frame structure is plausible but no allowed temporal neighbor passes,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\383\PV003_380_384_383_PROXY_RIGHT01.png,d918411ebfc166a6fcb4cd975b4b93b0f9a49a1e2555139af6a4ac626c962af6
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV003_380_384_384_PROXY_SEED,PV003_380_384_384_PROXY_LEFT01,true,0.000000,79.047395,0.935484,1.034198,0.974359,1.166667,,0.351562,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_LEFT01.png,f8f6d9a156f438bab8ae974aaa8aaa1917430fecd84794a92d38f1c5c04b719f
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV003_380_384_383_PROXY_RIGHT01,PV003_380_384_384_PROXY_RIGHT01,true,0.000000,82.663107,0.843519,0.909221,1.000000,0.166667,0.108634,0.476960,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\384\PV003_380_384_384_PROXY_RIGHT01.png,d7d31fd9a61d0abdc7113a80dbb67077d70ca14ef00f2f82a658181eca5c7544
