scene,canonical_vehicle_id,frame_index,lifecycle_state,visibility_state,is_vehicle_in_scene,is_vehicle_visible,is_full_vehicle_visible,is_partially_visible,is_fully_occluded,is_visible_but_unboxed,occlusion_source,entry_or_exit_state,reference_bbox_available,reference_bbox_x1,reference_bbox_y1,reference_bbox_x2,reference_bbox_y2,reference_bbox_origin,reference_subject_description,benchmark_evidence,notes
GM_RM017,GM_RM017:PV002,117,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,118,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,119,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,120,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,121,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,122,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,123,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,124,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,125,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,126,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,127,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,128,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,129,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,130,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,131,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,132,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,133,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,134,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,135,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,136,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,137,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,138,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,139,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,140,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,141,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,142,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,143,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,144,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,145,entering,partial_visible,true,true,false,true,false,false,none,entry,true,0.175,325.217,97.681,410.929,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,146,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.233,325.135,93.572,409.892,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,147,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.366,321.648,118.600,408.341,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,148,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.396,319.938,145.649,407.364,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,149,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.221,320.017,166.458,407.470,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,150,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.334,318.077,192.738,406.032,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,151,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.554,317.297,215.815,407.035,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,152,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.738,315.724,241.240,405.755,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,153,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,0.743,314.201,261.216,406.526,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,154,active_visible,full_visible,true,true,true,false,false,false,none,none,true,24.574,315.231,284.036,407.678,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,155,active_visible,full_visible,true,true,true,false,false,false,none,none,true,45.637,317.618,307.918,410.151,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,156,active_visible,full_visible,true,true,true,false,false,false,none,none,true,66.899,316.551,332.061,410.520,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,157,active_visible,full_visible,true,true,true,false,false,false,none,none,true,90.797,313.664,354.688,408.835,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,158,active_visible,full_visible,true,true,true,false,false,false,none,none,true,112.184,313.331,377.222,409.493,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,159,active_visible,full_visible,true,true,true,false,false,false,none,none,true,133.946,312.097,399.578,409.238,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,160,active_visible,full_visible,true,true,true,false,false,false,none,none,true,156.409,310.999,422.889,408.405,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,161,active_visible,full_visible,true,true,true,false,false,false,none,none,true,178.665,308.999,446.103,407.212,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,162,active_visible,full_visible,true,true,true,false,false,false,none,none,true,201.342,307.304,470.062,405.884,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,163,active_visible,full_visible,true,true,true,false,false,false,none,none,true,222.421,305.956,494.495,404.519,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,164,active_visible,full_visible,true,true,true,false,false,false,none,none,true,244.800,305.438,518.959,404.801,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,165,active_visible,full_visible,true,true,true,false,false,false,none,none,true,268.479,304.973,546.083,404.995,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,166,active_visible,full_visible,true,true,true,false,false,false,none,none,true,292.087,303.899,572.994,404.172,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,167,active_visible,full_visible,true,true,true,false,false,false,none,none,true,316.147,301.637,599.892,402.697,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,168,active_visible,full_visible,true,true,true,false,false,false,none,none,true,339.849,300.773,627.309,402.528,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,169,active_visible,full_visible,true,true,true,false,false,false,none,none,true,364.161,298.198,656.072,399.949,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,170,active_visible,full_visible,true,true,true,false,false,false,none,none,true,390.074,295.933,685.461,399.130,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,171,active_visible,full_visible,true,true,true,false,false,false,none,none,true,413.507,293.631,715.589,398.255,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,172,active_visible,full_visible,true,true,true,false,false,false,none,none,true,438.971,293.917,745.686,398.819,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,173,active_visible,full_visible,true,true,true,false,false,false,none,none,true,463.926,292.296,777.836,397.467,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,174,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,490.301,289.472,799.298,395.757,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,175,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,515.660,290.092,799.510,397.295,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,176,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,540.161,288.245,799.572,394.886,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,177,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,563.084,285.235,799.344,391.930,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,178,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,588.581,282.685,799.318,390.755,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,179,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,614.397,285.324,799.464,392.667,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,180,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,642.325,288.149,799.539,394.050,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,181,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,667.727,290.370,799.395,392.710,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,182,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,695.939,298.526,799.746,392.890,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,183,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,723.367,318.741,799.667,382.892,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,184,active_visible,partial_visible,true,true,false,true,false,false,none,none,true,750.888,318.665,799.740,378.547,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,185,exiting,partial_visible,true,true,false,true,false,false,none,exit,true,777.330,319.482,799.792,366.859,existing_yolo26l_detection,dark gray leading sedan; dark sedan leading the three passenger vehicles,Maintains leading order and exits at frame 185.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,186,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,187,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,188,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,189,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,190,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,191,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,192,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,193,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,194,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,195,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,196,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,197,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,198,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,199,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,200,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,201,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,202,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,203,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,204,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,205,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,206,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,207,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,208,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,209,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,210,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,211,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,212,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,213,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,214,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,215,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,216,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,217,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,218,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,219,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,220,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,221,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,222,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,223,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,224,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,225,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,226,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,227,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,228,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,229,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,230,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,231,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,232,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,233,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,234,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,235,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM017,GM_RM017:PV002,236,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
