scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM019,71,YOLO11l,GM_RM019_000071_001,"[503.092,326.589,541.777,354.303]",0.810683,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,71,YOLO11l,GM_RM019_000071_002,"[448.725,327.565,458.66,334.618]",0.383962,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0043;YOLO11l:bytetrack:bt_0054,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,71,YOLO26l,GM_RM019_000071_001,"[502.636,326.797,541.787,354.598]",0.851561,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,71,YOLO26l,GM_RM019_000071_002,"[448.254,327.776,458.526,334.943]",0.297458,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0043;YOLO11l:bytetrack:bt_0054,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO11l,GM_RM019_000072_001,"[505.109,325.285,545.114,352.81]",0.819143,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO11l,GM_RM019_000072_002,"[320.499,333.986,351.949,352.285]",0.371908,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO11l,GM_RM019_000072_003,"[449.898,324.246,458.449,333.23]",0.330724,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO11l,GM_RM019_000072_004,"[470.392,324.323,482.176,333.831]",0.267841,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO11l,GM_RM019_000072_005,"[318.807,340.307,337.031,355.922]",0.254106,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,72,YOLO26l,GM_RM019_000072_001,"[503.83,324.547,545.36,352.518]",0.797848,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,73,YOLO11l,GM_RM019_000073_001,"[509.42,323.656,548.637,350.379]",0.808067,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,73,YOLO26l,GM_RM019_000073_001,"[509.507,323.601,548.342,350.441]",0.878570,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,74,YOLO11l,GM_RM019_000074_001,"[512.348,322.182,551.485,348.96]",0.821456,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,74,YOLO11l,GM_RM019_000074_002,"[470.534,319.283,486.403,329.677]",0.251325,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,74,YOLO26l,GM_RM019_000074_001,"[512.568,322.199,551.753,348.619]",0.832107,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,74,YOLO26l,GM_RM019_000074_002,"[331.339,329.663,359.135,348.701]",0.363973,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,75,YOLO11l,GM_RM019_000075_001,"[518.677,321.538,555.227,348.173]",0.784906,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,75,YOLO11l,GM_RM019_000075_002,"[337.535,328.506,378.464,346.808]",0.271996,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,75,YOLO26l,GM_RM019_000075_001,"[517.765,321.184,555.534,348.174]",0.821350,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,76,YOLO11l,GM_RM019_000076_001,"[526.373,323.969,560.129,351.49]",0.839331,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,76,YOLO11l,GM_RM019_000076_002,"[347.815,330.83,381.68,349.276]",0.514568,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,76,YOLO26l,GM_RM019_000076_001,"[526.431,323.959,560.206,351.278]",0.840741,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO11l,GM_RM019_000077_001,"[532.646,325.713,564.821,352.431]",0.762667,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO11l,GM_RM019_000077_002,"[353.061,332.828,386.614,351.575]",0.505078,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO11l,GM_RM019_000077_003,"[383.808,323.416,412.27,334.604]",0.361085,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO11l,GM_RM019_000077_004,"[509.282,328.852,522.116,344.626]",0.314658,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO11l,GM_RM019_000077_005,"[392.387,323.637,412.017,334.284]",0.263184,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO26l,GM_RM019_000077_001,"[532.39,325.523,564.944,352.222]",0.669843,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO26l,GM_RM019_000077_002,"[384.3,323.284,411.819,334.164]",0.300976,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,77,YOLO26l,GM_RM019_000077_003,"[352.835,330.331,386.376,351.015]",0.271224,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO11l,GM_RM019_000078_001,"[358.621,335.296,390.718,356.165]",0.664364,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO11l,GM_RM019_000078_002,"[513.685,333.166,531.708,348.569]",0.477144,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO11l,GM_RM019_000078_003,"[388.503,326.928,411.633,338.058]",0.427220,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO11l,GM_RM019_000078_004,"[542.365,329.494,569.79,356.455]",0.416130,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO26l,GM_RM019_000078_001,"[359.267,335.598,390.914,355.75]",0.588361,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO26l,GM_RM019_000078_002,"[387.935,326.898,414.058,338.284]",0.456795,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO26l,GM_RM019_000078_003,"[543.265,329.49,569.765,356.183]",0.399964,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO26l,GM_RM019_000078_004,"[525.192,329.467,569.98,356.326]",0.333603,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,78,YOLO26l,GM_RM019_000078_005,"[514.159,327.882,532.94,348.426]",0.305064,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,79,YOLO11l,GM_RM019_000079_001,"[390.068,326.873,415.949,337.98]",0.522696,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,79,YOLO11l,GM_RM019_000079_002,"[550.125,329.627,573.739,356.093]",0.355330,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,79,YOLO11l,GM_RM019_000079_003,"[518.243,333.851,538.882,348.673]",0.255631,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,79,YOLO26l,GM_RM019_000079_001,"[550.299,329.319,573.785,355.924]",0.619668,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,79,YOLO26l,GM_RM019_000079_002,"[389.597,326.817,415.705,338.367]",0.335618,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO11l,GM_RM019_000080_001,"[390.495,326.637,416.831,337.785]",0.432096,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO11l,GM_RM019_000080_002,"[372.785,335.113,402.714,354.486]",0.407318,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO11l,GM_RM019_000080_003,"[558.215,328.932,577.892,355.44]",0.399961,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO26l,GM_RM019_000080_001,"[558.376,328.681,577.508,355.441]",0.373027,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO26l,GM_RM019_000080_002,"[373.585,334.749,402.241,354.169]",0.322029,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,80,YOLO26l,GM_RM019_000080_003,"[390.245,326.665,418.087,338.33]",0.286541,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,81,YOLO11l,GM_RM019_000081_001,"[380.529,334.592,410.158,352.244]",0.539072,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,81,YOLO26l,GM_RM019_000081_001,"[379.821,333.326,409.187,352.801]",0.471438,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,81,YOLO26l,GM_RM019_000081_002,"[565.831,326.932,581.718,353.352]",0.438885,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO26l:botsort:bs_0031,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,81,YOLO26l,GM_RM019_000081_003,"[537.726,325.395,581.579,353.023]",0.425740,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,82,YOLO11l,GM_RM019_000082_001,"[387.06,333.57,416.229,352.197]",0.383554,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,82,YOLO26l,GM_RM019_000082_001,"[542.052,324.228,585.7,352.624]",0.264585,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,83,YOLO11l,GM_RM019_000083_001,"[545.297,325.449,575.766,350.921]",0.697079,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,83,YOLO11l,GM_RM019_000083_002,"[389.584,324.541,427.633,351.117]",0.260175,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,83,YOLO26l,GM_RM019_000083_001,"[545.119,325.188,576.549,351.065]",0.683384,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,84,YOLO11l,GM_RM019_000084_001,"[547.073,324.661,581.295,350.169]",0.700438,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,84,YOLO11l,GM_RM019_000084_002,"[389.852,323.384,429.459,349.404]",0.427607,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,84,YOLO26l,GM_RM019_000084_001,"[547.121,324.586,581.853,350.59]",0.804568,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,84,YOLO26l,GM_RM019_000084_002,"[525.758,321.201,560.756,344.173]",0.288672,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,84,YOLO26l,GM_RM019_000084_003,"[392.4,324.067,427.53,343.372]",0.276634,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,85,YOLO11l,GM_RM019_000085_001,"[549.674,324.14,586.57,350.834]",0.765524,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,85,YOLO11l,GM_RM019_000085_002,"[456.321,323.81,465.925,330.994]",0.278958,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,85,YOLO26l,GM_RM019_000085_001,"[549.815,324.175,586.433,350.539]",0.874105,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,85,YOLO26l,GM_RM019_000085_002,"[405.363,328.84,428.31,343.731]",0.260765,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,85,YOLO26l,GM_RM019_000085_003,"[456.184,324.311,465.665,331.389]",0.255259,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
