condition_id,window_id,window_role,scene,canonical_vehicle_id,sar_frame_index,sar_time_sec,sar_gray_path,sar_gray_sha256,optical_left_frame,optical_right_frame,optical_interpolation_ratio,optical_left_path,optical_right_path,optical_bbox_x1,optical_bbox_y1,optical_bbox_x2,optical_bbox_y2,optical_center_x_px,optical_center_y_px,optical_bottom_contact_y_px,optical_width_px,optical_height_px,optical_visibility_state,optical_identity_source,optical_depth_left_path,optical_depth_right_path,optical_depth_median_proxy,optical_depth_mad_proxy,depth_generator_lineage,predicted_theta_deg,theta_half_width_deg,predicted_radius_px,radial_half_width_px,predicted_radius_from_optical_height_px,predicted_radius_from_depth_proxy_px,radial_proxy_disagreement_px,radial_interval_lower_px,radial_interval_upper_px,predicted_center_x_px,predicted_center_y_px,unsigned_axis_center_deg,unsigned_axis_half_width_deg,response_length_min_px,response_length_max_px,response_width_min_px,response_width_max_px,theta_delta_from_previous_deg,radius_delta_from_previous_px,depth_delta_from_previous_proxy,time_mapping_status,calibration_id,calibration_vehicle_role,depends_on_target_reference,deployment_availability,uncertainty_status
S1X-REPLAY_GM_RM017_PV003_338_391-000381,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,381,7.620000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png,b9d9866c22281feef775bf53a32f63b621b87fb6b5bd688fdde0c4137e3841c9,182,183,0.880000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,414.522760000,282.564880000,659.923520000,385.179280000,537.223140000,333.872080000,385.179280000,245.400760000,102.614400000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000182_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000183_depth.npy,9.073584232,0.048501225,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,8.969757050,8.000000000,279.176307609,257.759553110,127.456348128,430.896267091,303.439918963,21.416754499,536.935860719,1197.527244347,1054.837802210,8.969757050,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.013328615,-3.551328972,-0.278586044,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000382,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,382,7.640000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png,b15c0d2ad8fa3649f5fe010b0fffa02b45846d2bebdbf63b766e7167c5a483ea,183,184,0.360000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000184.png,424.531120000,282.017080000,671.047520000,384.841240000,547.789320000,333.429160000,384.841240000,246.516400000,102.824160000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000183_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000184_depth.npy,8.828866119,0.052768383,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,9.976108187,8.000000000,274.480989380,255.249361278,125.271221730,423.690757029,298.419535299,19.231628102,529.730350657,1201.550402268,1060.269142022,9.976108187,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.006351137,-4.695318230,-0.244718113,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000383,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,383,7.660000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png,209b6f307a16eb21f52f28f244c36c735b474fd4fde3e9786f89761219494c64,183,184,0.840000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000184.png,434.535280000,281.358520000,682.126880000,384.497560000,558.331080000,332.928040000,384.497560000,247.591600000,103.139040000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000183_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000184_depth.npy,8.595437317,0.059259930,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,10.980133498,8.000000000,269.404341397,253.452903037,121.991031989,416.817650806,294.826618817,15.951438360,522.857244434,1205.313072741,1066.127567165,10.980133498,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.004025311,-5.076647982,-0.233428802,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000384,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,384,7.680000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,6564eedb15b0820df4647ece7a73b1fc83a68756e399d64ea0b28b6953a43834,184,185,0.320000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000184.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000185.png,444.488880000,279.742520000,693.315360000,383.502680000,568.902120000,331.622600000,383.502680000,248.826480000,103.760160000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000184_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000185_depth.npy,8.474058990,0.064400921,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,11.986947515,8.000000000,264.382215112,254.901151028,115.520657712,413.243772511,297.723114798,9.481064084,519.283366139,1208.909239474,1071.982655091,11.986947515,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.006814016,-5.022126286,-0.121378326,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000385,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,385,7.700000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000385.png,9f9a0ed7ea2c2ae7096cd787cae951f994a2f96757649780c816b673a5ee857a,184,185,0.800000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000184.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000185.png,454.417200000,277.647800000,704.558400000,382.182200000,579.487800000,329.915000000,382.182200000,250.141200000,104.534400000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000184_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000185_depth.npy,8.408705902,0.068866634,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,12.995155884,8.000000000,259.387349674,257.971752134,107.455191169,411.319508180,303.864317011,1.415597540,517.359101808,1212.328089547,1077.855798997,12.995155884,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.008208369,-4.994865437,-0.065353088,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000386,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,386,7.720000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000386.png,9c95bd885851aef9c1344a460c91429fbb65e59d84e9f4b7f8c509703509bf44,185,186,0.280000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000185.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000186.png,464.362040000,277.104560000,715.960760000,382.230360000,590.161400000,329.667460000,382.230360000,251.598720000,105.125800000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000185_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000186_depth.npy,8.540421677,0.073668137,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,14.011737988,8.000000000,260.618678595,260.618678595,101.294418134,415.197763562,313.903345428,0.000000000,521.237357191,1217.101169506,1077.735731983,14.011737988,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.016582104,1.231328921,0.131715775,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000387,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,387,7.740000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000387.png,3c4b204db577348a6d806c081d38772078ab58c060db4cf04399066e78405c71,185,186,0.760000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000185.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000186.png,474.318680000,277.669520000,727.476920000,383.256120000,600.897800000,330.462820000,383.256120000,253.158240000,105.586600000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000185_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000186_depth.npy,8.812900925,0.078709488,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,15.034301332,8.000000000,264.630134756,264.630134756,96.494140464,423.220675883,326.726535419,0.000000000,529.260269511,1222.644334683,1075.027968008,15.034301332,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.022563343,4.011456160,0.272479248,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000388,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,388,7.760000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000388.png,31a0c66c709e4fdb69fcb0472c6216919b2e9e487dbbefaf08afd7c675f6df2f,186,187,0.240000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000186.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000187.png,484.452680000,277.911200000,739.458440000,383.865240000,611.955560000,330.888220000,383.865240000,255.005760000,105.954040000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000186_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000187_depth.npy,9.002025642,0.090190430,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,16.087471858,8.000000000,267.414440420,267.414440420,92.666419051,428.789287213,336.122868161,0.000000000,534.828880841,1228.101762259,1073.657571087,16.087471858,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.053170526,2.784305665,0.189124718,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000389,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,389,7.780000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000389.png,872256237faf416c8cfe25b4c548ab414e09357a42bd0490542508e0766cb879,186,187,0.720000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000186.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000187.png,494.764040000,277.829600000,751.905320000,384.057720000,623.334680000,330.943660000,384.057720000,257.141280000,106.228120000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000186_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000187_depth.npy,9.107795830,0.108110962,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,17.171249566,8.000000000,268.971595590,268.971595590,89.811253895,431.903597552,342.092343657,0.000000000,537.943191180,1233.408124811,1073.617376175,17.171249566,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.083777709,1.557155170,0.105770187,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000390,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,390,7.800000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000390.png,47c859410c75c71b5df2b441208b35bae00ff9f5d6af98df438ce7cdc5a199b1,187,188,0.200000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000187.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000188.png,505.205800000,277.619200000,764.405000000,384.107400000,634.805400000,330.863300000,384.107400000,259.199200000,106.488200000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000187_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000188_depth.npy,9.179765892,0.123581028,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,18.263751503,8.000000000,270.031143250,270.031143250,87.101930509,434.022692871,346.920762363,0.000000000,540.062286500,1238.625528166,1074.171962712,18.263751503,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.092501937,1.059547660,0.071970062,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000391,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,391,7.820000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000391.png,5075309e335d2e84f9f9e901a181fe1925f4c5ea5578ea2d65ce4afcc169330c,187,188,0.680000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000187.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000188.png,515.830120000,277.228480000,776.978600000,383.957160000,646.404360000,330.592820000,383.957160000,261.148480000,106.728680000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000187_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000188_depth.npy,9.204415779,0.135620441,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,19.368467360,8.000000000,270.394040396,270.394040396,84.596785600,434.748487163,350.151701563,0.000000000,540.788080791,1243.674015080,1075.508823945,19.368467360,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.104715856,0.362897146,0.024649887,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
