scene,canonical_vehicle_id,benchmark_role,optical_frame_index,sar_frame_index,sar_gt_id,s1l_research_role,selected_for_future_s1l,selection_status,optical_pose_group,sar_theta_center_deg,sar_theta_width_deg,sar_radius_px,gt_valid_mask_fraction,direct_neighbor_gt_competition,mapping_anchor_eligibility,exclusion_or_diagnostic_reason
GM_RM017,GM_RM017:PV004,heldout_validation,184,384,GM_RM017|000384|gm17supp_000184_000384_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-8.870128,23.104886672,458.574,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,184,384,GM_RM017|000384|gm17supp_000184_000384_det2,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,11.279693,23.670166105,396.485,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,184,384,GM_RM017|000384|gm17supp_000184_000384_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,36.806336,22.687448110,402.758,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,185,385,GM_RM017|000385|gm_rm017_00111,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-8.273531,23.179944488,460.142,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,185,385,GM_RM017|000385|gm_rm017_00112,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,14.375409,27.072559445,401.774,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV002,development,185,385,GM_RM017|000385|gm_rm017_00113,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,37.427595,23.124823574,405.589,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,185,386,GM_RM017|000386|gm17supp_000185_000386_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-6.887316,22.078463941,453.697,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,185,386,GM_RM017|000386|gm17supp_000185_000386_det2,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,14.427424,27.006687642,402.170,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,185,386,GM_RM017|000386|gm17supp_000185_000386_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,37.965032,23.532937788,411.343,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det1,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,14.820535,26.205490702,402.518,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det2,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,-6.626038,21.604642254,456.917,1.000000000,false,heldout_usable,
GM_RM017,,unlinked,186,387,GM_RM017|000387|saronly_gm_rm017_000186_000387_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,39.785757,23.789478947,420.583,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV003,heldout_validation,186,388,GM_RM017|000388|gm_rm017_00114,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,16.629805,28.702637009,410.096,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,186,388,GM_RM017|000388|frameadd_gm_rm017_000186_000388_01,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-5.803298,22.798932995,449.673,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,,unlinked,186,388,GM_RM017|000388|saronly_gm_rm017_000186_000388_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,39.355996,22.692561643,420.149,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV003,heldout_validation,187,389,GM_RM017|000389|gm17supp_000187_000389_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,17.131330,27.343558498,406.056,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,187,389,GM_RM017|000389|gm17supp_000187_000389_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-4.644981,23.996442886,450.190,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,,unlinked,187,389,GM_RM017|000389|saronly_gm_rm017_000187_000389_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,40.644508,22.369227062,423.811,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV004,heldout_validation,187,390,GM_RM017|000390|gm_rm017_00117,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-3.834255,23.365054110,456.480,1.000000000,false,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,GM_RM017:PV003,heldout_validation,187,390,GM_RM017|000390|frameadd_gm_rm017_000187_000390_01,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,17.956699,25.986279271,409.201,1.000000000,false,heldout_usable,
GM_RM017,,unlinked,187,390,GM_RM017|000390|saronly_gm_rm017_000187_000390_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,41.873806,23.312987998,432.949,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV003,heldout_validation,188,391,GM_RM017|000391|gm17supp_000188_000391_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,17.806244,25.100763865,408.111,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,188,391,GM_RM017|000391|gm17supp_000188_000391_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-3.168576,24.069306149,451.841,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,,unlinked,188,391,GM_RM017|000391|saronly_gm_rm017_000188_000391_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.540622,23.027174162,438.112,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV004,heldout_validation,188,392,GM_RM017|000392|gm_rm017_00119,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-1.858122,22.924891917,457.461,1.000000000,false,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,GM_RM017:PV003,heldout_validation,188,392,GM_RM017|000392|frameadd_gm_rm017_000188_000392_01,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,19.447399,26.056625470,415.184,1.000000000,false,heldout_usable,
GM_RM017,,unlinked,188,392,GM_RM017|000392|saronly_gm_rm017_000188_000392_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.500287,22.623777019,455.869,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV003,heldout_validation,189,393,GM_RM017|000393|gm17supp_000189_000393_det1,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,20.773930,27.003035850,416.822,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,189,393,GM_RM017|000393|gm17supp_000189_000393_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-1.471796,23.453351103,445.282,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,,unlinked,189,393,GM_RM017|000393|saronly_gm_rm017_000189_000393_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.980692,19.872828860,440.443,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV003,heldout_validation,189,394,GM_RM017|000394|gm_rm017_00120,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,20.295957,23.937410053,413.954,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,189,394,GM_RM017|000394|gm_rm017_00121,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-1.266958,22.654706779,449.283,1.000000000,false,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_pole_occludes_vehicle_body
GM_RM017,,unlinked,189,394,GM_RM017|000394|saronly_gm_rm017_000189_000394_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.977362,19.931007483,438.556,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV004,heldout_validation,206,429,GM_RM017|000429|gm_rm017_00149,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,25.834533,23.763093694,510.155,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,206,429,GM_RM017|000429|saronly_gm_rm017_000206_000429_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.848161,17.930155897,540.050,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV004,heldout_validation,210,438,GM_RM017|000438|gm_rm017_00153,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,30.694739,20.627537325,531.930,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,210,438,GM_RM017|000438|saronly_gm_rm017_000210_000438_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,47.198095,16.868392253,589.529,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM017,GM_RM017:PV004,heldout_validation,212,442,GM_RM017|000442|gm_rm017_00155,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,32.152511,18.675668561,540.514,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV004,heldout_validation,214,446,GM_RM017|000446|gm_rm017_00157,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,34.712021,19.339301303,561.138,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV001,development,0,0,GM_RM019|000000|gm_rm019_00001,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,10.006229,70.437528891,134.597,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV001,development,0,0,GM_RM019|000000|saronly_gm_rm019_000000_000000_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-54.811651,31.477520137,230.116,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,GM_RM019:PV001,development,2,4,GM_RM019|000004|gm_rm019_00003,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,13.710685,70.032128306,138.554,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV001,development,2,4,GM_RM019|000004|saronly_gm_rm019_000002_000004_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-51.444011,31.325398560,224.609,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,,unlinked,4,8,GM_RM019|000008|gm_rm019_00006,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-50.690035,34.816903772,210.014,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,GM_RM019:PV001,development,4,8,GM_RM019|000008|frameadd_gm_rm019_000004_000008_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,17.500678,67.314890699,142.100,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV001,development,13,27,GM_RM019|000027|gm_rm019_00024,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,44.761192,47.048732206,202.905,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV002,heldout_validation,13,27,GM_RM019|000027|frameadd_gm_rm019_000013_000027_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-35.451036,66.239694982,155.671,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV002,heldout_validation,15,31,GM_RM019|000031|gm_rm019_00026,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-33.205889,63.187526402,149.630,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV002,heldout_validation,15,31,GM_RM019|000031|saronly_gm_rm019_000015_000031_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,45.313745,43.144422541,200.413,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,GM_RM019:PV002,heldout_validation,37,77,GM_RM019|000077|gm_rm019_00049,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.880764,56.042178897,169.247,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV002,heldout_validation,39,81,GM_RM019|000081|gm_rm019_00051,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,46.899844,52.420354897,170.951,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV002,heldout_validation,42,88,GM_RM019|000088|gm_rm019_00057,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,49.309153,44.749254207,196.252,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,,unlinked,97,202,GM_RM019|000202|gm_rm019_00129,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-51.052626,40.804117678,208.608,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,GM_RM019:PV003,diagnostic_only,102,212,GM_RM019|000212|gm_rm019_00134,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-47.679152,50.198662584,189.034,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,GM_RM019:PV003,diagnostic_only,114,238,GM_RM019|000238|gm_rm019_00151,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-19.350377,71.534604093,130.378,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,GM_RM019:PV003,diagnostic_only,129,269,GM_RM019|000269|gm_rm019_00171,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,28.424547,61.593183516,137.836,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,GM_RM019:PV003,diagnostic_only,131,273,GM_RM019|000273|gm_rm019_00173,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,31.669844,60.072185285,139.807,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,GM_RM019:PV003,diagnostic_only,138,288,GM_RM019|000288|gm_rm019_00181,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,40.860219,53.004556264,158.915,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,GM_RM019:PV003,diagnostic_only,139,290,GM_RM019|000290|gm_rm019_00183,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,42.746979,50.782314840,167.835,1.000000000,false,exclude,benchmark_role_not_mapping_development_or_heldout
GM_RM019,,unlinked,147,306,GM_RM019|000306|gm_rm019_00189,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-54.094233,40.976771229,183.247,1.000000000,false,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM019,GM_RM019:PV004,heldout_validation,151,315,GM_RM019|000315|gm_rm019_00194,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-49.346048,51.793913510,159.327,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV004,heldout_validation,152,317,GM_RM019|000317|gm_rm019_00195,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-47.309353,54.216503362,152.056,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM019,GM_RM019:PV004,heldout_validation,168,350,GM_RM019|000350|gm_rm019_00216,optical_partial_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,6.842207,95.174415830,100.390,1.000000000,false,pose_or_geometry_diagnostic,optical_vehicle_not_fully_visible_after_direct_review;direct_optical_review_foreground_vehicle_is_cut_by_left_right_and_bottom_image_edges;reference_bbox_is_a_local_fragment_not_the_full_vehicle_extent
GM_RM019,GM_RM019:PV004,heldout_validation,170,354,GM_RM019|000354|gm_rm019_00220,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,15.057006,94.041002778,102.856,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV006,development,120,250,GM_RM011|000250|frameadd_gm_rm011_000120_000250_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-5.889987,79.368083810,150.606,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,120,250,GM_RM011|000250|frameadd_gm_rm011_000120_000250_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-32.865733,55.948536892,174.678,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,120,250,GM_RM011|000250|frameadd_gm_rm011_000120_000250_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,23.826447,63.635883517,158.136,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,120,251,GM_RM011|000251|frameadd_gm_rm011_000120_000251_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-32.934989,57.004313430,172.178,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,120,251,GM_RM011|000251|frameadd_gm_rm011_000120_000251_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-4.783475,83.427568569,148.266,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,120,251,GM_RM011|000251|frameadd_gm_rm011_000120_000251_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,22.813243,59.071604119,164.760,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,121,252,GM_RM011|000252|frameadd_gm_rm011_000121_000252_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-32.565543,58.333559403,173.911,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,121,252,GM_RM011|000252|frameadd_gm_rm011_000121_000252_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-3.876744,75.160950872,150.155,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,121,252,GM_RM011|000252|frameadd_gm_rm011_000121_000252_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,24.175981,60.225865707,168.564,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,121,253,GM_RM011|000253|frameadd_gm_rm011_000121_000253_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-31.077040,58.343238376,161.683,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,121,253,GM_RM011|000253|frameadd_gm_rm011_000121_000253_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-2.084211,73.001378577,141.662,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,121,253,GM_RM011|000253|frameadd_gm_rm011_000121_000253_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,26.498151,58.806107255,157.035,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,122,254,GM_RM011|000254|frameadd_gm_rm011_000122_000254_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-29.163673,59.696035386,158.580,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,122,254,GM_RM011|000254|frameadd_gm_rm011_000122_000254_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,0.000000,81.479571110,139.507,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,122,254,GM_RM011|000254|frameadd_gm_rm011_000122_000254_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,30.078931,57.766103451,162.409,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,122,255,GM_RM011|000255|frameadd_gm_rm011_000122_000255_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-31.229538,57.994499729,145.074,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,122,255,GM_RM011|000255|frameadd_gm_rm011_000122_000255_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,0.928689,78.046971859,127.160,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,122,255,GM_RM011|000255|frameadd_gm_rm011_000122_000255_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,30.683639,54.331671989,151.435,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,123,257,GM_RM011|000257|frameadd_gm_rm011_000123_000257_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-27.556393,58.026337462,149.224,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,123,257,GM_RM011|000257|frameadd_gm_rm011_000123_000257_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,2.195998,70.179310643,134.454,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,123,257,GM_RM011|000257|frameadd_gm_rm011_000123_000257_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,33.509110,53.595664949,162.373,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,124,258,GM_RM011|000258|frameadd_gm_rm011_000124_000258_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-27.204661,57.462348995,148.750,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,124,258,GM_RM011|000258|frameadd_gm_rm011_000124_000258_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,4.419310,74.903297131,133.723,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,124,258,GM_RM011|000258|frameadd_gm_rm011_000124_000258_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,33.406004,54.577431336,160.945,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,124,259,GM_RM011|000259|frameadd_gm_rm011_000124_000259_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-25.722048,62.359723827,137.696,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,124,259,GM_RM011|000259|frameadd_gm_rm011_000124_000259_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,6.472811,78.554328826,127.959,1.000000000,true,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,124,259,GM_RM011|000259|frameadd_gm_rm011_000124_000259_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,35.714863,57.461879297,155.325,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,125,261,GM_RM011|000261|frameadd_gm_rm011_000125_000261_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-23.292910,59.678628609,148.521,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,125,261,GM_RM011|000261|frameadd_gm_rm011_000125_000261_02,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,10.003139,82.324283439,136.429,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV005,development,125,261,GM_RM011|000261|frameadd_gm_rm011_000125_000261_03,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,38.130228,53.823798034,166.873,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,126,262,GM_RM011|000262|frameadd_gm_rm011_000126_000262_01,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,-22.047771,60.215680336,142.733,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
