scene,frame_index,observation_alternative_cluster,detection_id,detector_source,source_detection_id,bbox,confidence,class,normalized_or_raw,image_path,feature_reference,existing_tracker_ids,cluster_size,selected_as_primary,selection_status,audit_notes
GM_RM019,123,GM_RM019:F123:ALT001,GM_RM019:YOLO26l:GM_RM019_000123_001,YOLO26l,GM_RM019_000123_001,"[80.8,263.911,679.091,595.885]",0.521346,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000123.png,GM_RM019__frame_123__det_ignored_GM_RM019_000123_001__row_000198,"[""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,124,GM_RM019:F124:ALT001,GM_RM019:YOLO11l:GM_RM019_000124_001,YOLO11l,GM_RM019_000124_001,"[85.372,260.465,754.419,436.644]",0.409394,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000124.png,,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,124,GM_RM019:F124:ALT001,GM_RM019:YOLO26l:GM_RM019_000124_001,YOLO26l,GM_RM019_000124_001,"[161.692,262.465,756.649,597.124]",0.776898,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000124.png,GM_RM019__frame_124__det_ignored_GM_RM019_000124_001__row_000199,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,125,GM_RM019:F125:ALT001,GM_RM019:YOLO11l:GM_RM019_000125_001,YOLO11l,GM_RM019_000125_001,"[252.925,263.031,797.774,593.972]",0.409593,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000125.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,125,GM_RM019:F125:ALT001,GM_RM019:YOLO26l:GM_RM019_000125_001,YOLO26l,GM_RM019_000125_001,"[236.854,262.743,794.111,598.132]",0.786786,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000125.png,GM_RM019__frame_125__det_ignored_GM_RM019_000125_001__row_000202,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,125,GM_RM019:F125:ALT002,GM_RM019:YOLO11l:GM_RM019_000125_002,YOLO11l,GM_RM019_000125_002,"[130.576,263.979,800.0,425.941]",0.351639,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000125.png,,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090""]",1,true,selected,
GM_RM019,126,GM_RM019:F126:ALT001,GM_RM019:YOLO11l:GM_RM019_000126_001,YOLO11l,GM_RM019_000126_001,"[216.666,261.684,795.623,593.32]",0.569491,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000126.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,126,GM_RM019:F126:ALT001,GM_RM019:YOLO26l:GM_RM019_000126_001,YOLO26l,GM_RM019_000126_001,"[265.769,259.573,795.524,597.928]",0.770632,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000126.png,GM_RM019__frame_126__det_ignored_GM_RM019_000126_001__row_000203,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,126,GM_RM019:F126:ALT002,GM_RM019:YOLO11l:GM_RM019_000126_002,YOLO11l,GM_RM019_000126_002,"[164.226,260.62,800.0,439.54]",0.364207,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000126.png,,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090""]",1,true,selected,
GM_RM019,127,GM_RM019:F127:ALT001,GM_RM019:YOLO11l:GM_RM019_000127_001,YOLO11l,GM_RM019_000127_001,"[233.118,258.641,797.022,593.481]",0.797658,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000127.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,127,GM_RM019:F127:ALT001,GM_RM019:YOLO26l:GM_RM019_000127_001,YOLO26l,GM_RM019_000127_001,"[267.624,260.984,795.795,598.347]",0.789134,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000127.png,GM_RM019__frame_127__det_ignored_GM_RM019_000127_001__row_000205,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,127,GM_RM019:F127:ALT002,GM_RM019:YOLO11l:GM_RM019_000127_002,YOLO11l,GM_RM019_000127_002,"[211.361,258.176,787.747,442.955]",0.286237,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000127.png,,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090""]",1,true,selected,
GM_RM019,128,GM_RM019:F128:ALT001,GM_RM019:YOLO11l:GM_RM019_000128_001,YOLO11l,GM_RM019_000128_001,"[250.116,256.604,794.992,594.058]",0.900365,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000128.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,128,GM_RM019:F128:ALT001,GM_RM019:YOLO26l:GM_RM019_000128_001,YOLO26l,GM_RM019_000128_001,"[277.333,259.646,795.926,598.362]",0.860631,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000128.png,GM_RM019__frame_128__det_ignored_GM_RM019_000128_001__row_000206,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,129,GM_RM019:F129:ALT001,GM_RM019:YOLO11l:GM_RM019_000129_001,YOLO11l,GM_RM019_000129_001,"[287.1,255.956,798.714,594.245]",0.946193,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000129.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,129,GM_RM019:F129:ALT001,GM_RM019:YOLO26l:GM_RM019_000129_001,YOLO26l,GM_RM019_000129_001,"[309.023,258.679,797.069,598.327]",0.906762,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000129.png,GM_RM019__frame_129__det_ignored_GM_RM019_000129_001__row_000207,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,130,GM_RM019:F130:ALT001,GM_RM019:YOLO11l:GM_RM019_000130_001,YOLO11l,GM_RM019_000130_001,"[328.152,259.842,798.986,594.648]",0.943707,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000130.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,130,GM_RM019:F130:ALT001,GM_RM019:YOLO26l:GM_RM019_000130_001,YOLO26l,GM_RM019_000130_001,"[333.084,258.454,796.844,597.726]",0.872983,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000130.png,GM_RM019__frame_130__det_ignored_GM_RM019_000130_001__row_000208,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,131,GM_RM019:F131:ALT001,GM_RM019:YOLO11l:GM_RM019_000131_001,YOLO11l,GM_RM019_000131_001,"[370.022,258.301,798.882,594.288]",0.950358,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000131.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,131,GM_RM019:F131:ALT001,GM_RM019:YOLO26l:GM_RM019_000131_001,YOLO26l,GM_RM019_000131_001,"[373.945,261.065,797.755,597.619]",0.8692,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000131.png,GM_RM019__frame_131__det_ignored_GM_RM019_000131_001__row_000209,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,132,GM_RM019:F132:ALT001,GM_RM019:YOLO11l:GM_RM019_000132_001,YOLO11l,GM_RM019_000132_001,"[410.093,270.626,798.995,595.053]",0.95372,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000132.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,132,GM_RM019:F132:ALT001,GM_RM019:YOLO26l:GM_RM019_000132_001,YOLO26l,GM_RM019_000132_001,"[411.859,273.681,798.647,597.517]",0.875157,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000132.png,GM_RM019__frame_132__det_ignored_GM_RM019_000132_001__row_000210,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,133,GM_RM019:F133:ALT001,GM_RM019:YOLO11l:GM_RM019_000133_001,YOLO11l,GM_RM019_000133_001,"[451.116,284.589,799.091,594.73]",0.953304,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000133.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,133,GM_RM019:F133:ALT001,GM_RM019:YOLO26l:GM_RM019_000133_001,YOLO26l,GM_RM019_000133_001,"[451.001,286.174,798.864,597.291]",0.931703,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000133.png,GM_RM019__frame_133__det_ignored_GM_RM019_000133_001__row_000211,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,134,GM_RM019:F134:ALT001,GM_RM019:YOLO11l:GM_RM019_000134_001,YOLO11l,GM_RM019_000134_001,"[489.433,294.119,799.242,594.773]",0.953802,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000134.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,134,GM_RM019:F134:ALT001,GM_RM019:YOLO26l:GM_RM019_000134_001,YOLO26l,GM_RM019_000134_001,"[489.274,296.523,798.903,596.738]",0.940271,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000134.png,GM_RM019__frame_134__det_ignored_GM_RM019_000134_001__row_000212,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,135,GM_RM019:F135:ALT001,GM_RM019:YOLO11l:GM_RM019_000135_001,YOLO11l,GM_RM019_000135_001,"[527.825,305.441,799.446,594.681]",0.960504,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000135.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,135,GM_RM019:F135:ALT001,GM_RM019:YOLO26l:GM_RM019_000135_001,YOLO26l,GM_RM019_000135_001,"[526.996,305.438,799.018,596.491]",0.917701,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000135.png,GM_RM019__frame_135__det_ignored_GM_RM019_000135_001__row_000213,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,136,GM_RM019:F136:ALT001,GM_RM019:YOLO11l:GM_RM019_000136_001,YOLO11l,GM_RM019_000136_001,"[564.722,320.307,799.644,594.955]",0.957647,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000136.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,136,GM_RM019:F136:ALT001,GM_RM019:YOLO26l:GM_RM019_000136_001,YOLO26l,GM_RM019_000136_001,"[564.414,320.098,799.152,596.298]",0.912293,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000136.png,GM_RM019__frame_136__det_ignored_GM_RM019_000136_001__row_000214,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,136,GM_RM019:F136:ALT002,GM_RM019:YOLO26l:GM_RM019_000136_002,YOLO26l,GM_RM019_000136_002,"[735.261,327.552,777.576,350.071]",0.355227,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000136.png,GM_RM019__frame_136__det_ignored_GM_RM019_000136_002__row_000215,[],1,false,retained_unselected,
GM_RM019,137,GM_RM019:F137:ALT001,GM_RM019:YOLO11l:GM_RM019_000137_001,YOLO11l,GM_RM019_000137_001,"[603.776,342.425,799.487,595.256]",0.950144,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000137.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,137,GM_RM019:F137:ALT001,GM_RM019:YOLO26l:GM_RM019_000137_001,YOLO26l,GM_RM019_000137_001,"[602.437,342.387,799.286,596.048]",0.921854,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000137.png,GM_RM019__frame_137__det_ignored_GM_RM019_000137_001__row_000216,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,137,GM_RM019:F137:ALT002,GM_RM019:YOLO11l:GM_RM019_000137_002,YOLO11l,GM_RM019_000137_002,"[739.629,326.722,798.803,354.05]",0.826673,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000137.png,,"[""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,137,GM_RM019:F137:ALT002,GM_RM019:YOLO26l:GM_RM019_000137_002,YOLO26l,GM_RM019_000137_002,"[740.589,326.55,799.024,353.311]",0.882064,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000137.png,GM_RM019__frame_137__det_ignored_GM_RM019_000137_002__row_000217,"[""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,138,GM_RM019:F138:ALT001,GM_RM019:YOLO11l:GM_RM019_000138_001,YOLO11l,GM_RM019_000138_001,"[641.497,361.36,799.548,595.49]",0.953177,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000138.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,138,GM_RM019:F138:ALT001,GM_RM019:YOLO26l:GM_RM019_000138_001,YOLO26l,GM_RM019_000138_001,"[640.994,362.318,799.41,596.281]",0.908588,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000138.png,GM_RM019__frame_138__det_ignored_GM_RM019_000138_001__row_000218,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,138,GM_RM019:F138:ALT002,GM_RM019:YOLO11l:GM_RM019_000138_002,YOLO11l,GM_RM019_000138_002,"[745.125,327.162,799.716,355.213]",0.81755,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000138.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,138,GM_RM019:F138:ALT002,GM_RM019:YOLO26l:GM_RM019_000138_002,YOLO26l,GM_RM019_000138_002,"[745.387,327.096,799.627,354.712]",0.872338,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000138.png,GM_RM019__frame_138__det_ignored_GM_RM019_000138_002__row_000219,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,139,GM_RM019:F139:ALT001,GM_RM019:YOLO11l:GM_RM019_000139_001,YOLO11l,GM_RM019_000139_001,"[680.215,391.076,799.649,595.109]",0.925063,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000139.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,139,GM_RM019:F139:ALT001,GM_RM019:YOLO26l:GM_RM019_000139_001,YOLO26l,GM_RM019_000139_001,"[680.011,391.577,799.561,596.019]",0.922848,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000139.png,GM_RM019__frame_139__det_ignored_GM_RM019_000139_001__row_000220,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,139,GM_RM019:F139:ALT002,GM_RM019:YOLO11l:GM_RM019_000139_002,YOLO11l,GM_RM019_000139_002,"[750.573,325.824,799.71,353.82]",0.856012,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000139.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,139,GM_RM019:F139:ALT002,GM_RM019:YOLO26l:GM_RM019_000139_002,YOLO26l,GM_RM019_000139_002,"[750.024,326.094,799.607,353.608]",0.872336,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000139.png,GM_RM019__frame_139__det_ignored_GM_RM019_000139_002__row_000221,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,140,GM_RM019:F140:ALT001,GM_RM019:YOLO11l:GM_RM019_000140_001,YOLO11l,GM_RM019_000140_001,"[719.428,409.456,799.706,593.478]",0.882328,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000140.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,true,selected,
GM_RM019,140,GM_RM019:F140:ALT001,GM_RM019:YOLO26l:GM_RM019_000140_002,YOLO26l,GM_RM019_000140_002,"[719.171,409.149,799.728,593.857]",0.896941,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000140.png,GM_RM019__frame_140__det_ignored_GM_RM019_000140_002__row_000223,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]",2,false,retained_unselected,
GM_RM019,140,GM_RM019:F140:ALT002,GM_RM019:YOLO11l:GM_RM019_000140_002,YOLO11l,GM_RM019_000140_002,"[753.073,325.149,799.787,352.751]",0.836016,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000140.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,140,GM_RM019:F140:ALT002,GM_RM019:YOLO26l:GM_RM019_000140_001,YOLO26l,GM_RM019_000140_001,"[753.876,324.469,799.707,352.874]",0.897488,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000140.png,GM_RM019__frame_140__det_ignored_GM_RM019_000140_001__row_000222,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,141,GM_RM019:F141:ALT001,GM_RM019:YOLO11l:GM_RM019_000141_001,YOLO11l,GM_RM019_000141_001,"[757.611,424.85,799.702,569.468]",0.767632,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000141.png,,"[""YOLO11l:botsort:bs_0066"",""YOLO26l:botsort:bs_0065""]",2,true,selected,
GM_RM019,141,GM_RM019:F141:ALT001,GM_RM019:YOLO26l:GM_RM019_000141_002,YOLO26l,GM_RM019_000141_002,"[757.491,424.673,799.755,566.968]",0.836988,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000141.png,GM_RM019__frame_141__det_ignored_GM_RM019_000141_002__row_000225,"[""YOLO11l:botsort:bs_0066"",""YOLO26l:botsort:bs_0065""]",2,false,retained_unselected,
GM_RM019,141,GM_RM019:F141:ALT002,GM_RM019:YOLO11l:GM_RM019_000141_002,YOLO11l,GM_RM019_000141_002,"[757.603,323.661,799.772,351.437]",0.703353,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000141.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,141,GM_RM019:F141:ALT002,GM_RM019:YOLO26l:GM_RM019_000141_001,YOLO26l,GM_RM019_000141_001,"[757.665,323.603,799.662,351.885]",0.854935,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000141.png,GM_RM019__frame_141__det_ignored_GM_RM019_000141_001__row_000224,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,142,GM_RM019:F142:ALT001,GM_RM019:YOLO11l:GM_RM019_000142_001,YOLO11l,GM_RM019_000142_001,"[761.464,320.557,799.852,347.011]",0.654211,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000142.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,142,GM_RM019:F142:ALT001,GM_RM019:YOLO26l:GM_RM019_000142_001,YOLO26l,GM_RM019_000142_001,"[761.484,319.992,799.971,347.681]",0.749658,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000142.png,GM_RM019__frame_142__det_ignored_GM_RM019_000142_001__row_000226,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,143,GM_RM019:F143:ALT001,GM_RM019:YOLO11l:GM_RM019_000143_001,YOLO11l,GM_RM019_000143_001,"[769.095,315.416,799.811,342.917]",0.677458,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000143.png,,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,false,retained_unselected,
GM_RM019,143,GM_RM019:F143:ALT001,GM_RM019:YOLO26l:GM_RM019_000143_001,YOLO26l,GM_RM019_000143_001,"[768.767,315.421,799.779,342.541]",0.747594,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000143.png,GM_RM019__frame_143__det_ignored_GM_RM019_000143_001__row_000227,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]",2,true,selected,
GM_RM019,145,GM_RM019:F145:ALT001,GM_RM019:YOLO11l:GM_RM019_000145_001,YOLO11l,GM_RM019_000145_001,"[0.029,359.89,87.812,431.424]",0.252503,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000145.png,,[],1,false,retained_unselected,
GM_RM019,147,GM_RM019:F147:ALT001,GM_RM019:YOLO11l:GM_RM019_000147_001,YOLO11l,GM_RM019_000147_001,"[0.115,382.729,30.064,502.552]",0.688559,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000147.png,,[],2,false,retained_unselected,
GM_RM019,147,GM_RM019:F147:ALT001,GM_RM019:YOLO26l:GM_RM019_000147_001,YOLO26l,GM_RM019_000147_001,"[0.157,384.252,30.049,502.892]",0.642273,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000147.png,GM_RM019__frame_147__det_ignored_GM_RM019_000147_001__row_000228,[],2,false,retained_unselected,
GM_RM019,148,GM_RM019:F148:ALT001,GM_RM019:YOLO11l:GM_RM019_000148_001,YOLO11l,GM_RM019_000148_001,"[0.341,348.957,60.628,520.301]",0.73783,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000148.png,,[],2,false,retained_unselected,
GM_RM019,148,GM_RM019:F148:ALT001,GM_RM019:YOLO26l:GM_RM019_000148_001,YOLO26l,GM_RM019_000148_001,"[0.246,346.11,61.207,522.164]",0.686433,car,normalized_active,D:\profile\research\data\GM_RM019\GM_RM019_frames\000148.png,GM_RM019__frame_148__det_ignored_GM_RM019_000148_001__row_000229,[],2,false,retained_unselected,
