scene,atomic_tracklet_id,frame_start,frame_end,frame_count,assigned_canonical_vehicle_ids,p1c_global_vehicle_ids,source_track_ids,detector_sources,split_reason,primary_fragmentation_cause,secondary_causes,identity_purity_necessity,benchmark_evidence,recommended_future_mechanism,notes
GM_RM019,GM_RM019:AT0008,72,72,1,,GM_RM019:GV004,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO11l,frame_gap_5,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0008; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0081,72,72,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0081; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0082,72,74,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0082; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0083,74,74,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0083; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0084,75,75,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0084; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0009,76,82,6,,GM_RM019:GV004,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO11l,frame_gap_3,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0009; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0085,77,78,2,,,,YOLO11l,local_overlap_fragment_union,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0085; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0087,77,79,3,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0087; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0088,77,80,4,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0088; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0089,77,81,4,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0089; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0090,78,78,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0090; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0091,78,78,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0091; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0012,79,80,2,,,YOLO11l:botsort:bs_0053;YOLO11l:bytetrack:bt_0064,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0012; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0093,83,83,1,,,YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0093; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0094,83,83,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0094; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0035,83,100,18,,GM_RM019:GV003,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0035; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0014,84,84,1,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0014; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0095,84,86,3,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0095; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0013,84,100,17,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0013; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0096,85,85,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0096; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0097,85,88,3,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0097; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0036,86,86,1,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068;YOLO26l:botsort:bs_0054;YOLO26l:bytetrack:bt_0057,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0036; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0098,86,86,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0098; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0099,86,86,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0099; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0016,86,92,7,,GM_RM019:GV004,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068;YOLO26l:botsort:bs_0054;YOLO26l:bytetrack:bt_0057,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0016; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0015,87,87,1,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,YOLO11l,frame_gap_2,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0015; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0017,87,88,2,,,YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0070,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0017; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0100,90,92,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0100; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0101,91,91,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0101; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0102,91,92,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0102; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0103,91,93,3,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0103; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0104,94,94,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0104; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0105,97,97,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0105; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0106,97,97,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0106; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0107,97,98,2,,,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0107; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0108,97,99,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0108; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0018,98,121,24,GM_RM019:PV003,GM_RM019:GV005,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,YOLO11l,tracker_seed_start,tracker_local_break,over_fragmentation,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0018; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0037,99,141,43,,,YOLO11l:botsort:bs_0066;YOLO11l:botsort:bs_0078;YOLO11l:bytetrack:bt_0077;YOLO11l:bytetrack:bt_0090;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0037; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0109,100,100,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0109; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0110,105,106,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0110; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0111,106,106,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0111; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0112,117,123,6,,,YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0112; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0020,124,127,4,GM_RM019:PV003,GM_RM019:GV005,YOLO11l:botsort:bs_0078;YOLO11l:bytetrack:bt_0090;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,YOLO11l,tracker_seed_start,tracker_local_break,over_fragmentation,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0020; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0019,125,141,17,GM_RM019:PV003,GM_RM019:GV004,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,YOLO11l,frame_gap_3,actual_detection_missing,over_fragmentation,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0019; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0113,136,136,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0113; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0114,137,137,1,,,YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0114; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0038,137,143,7,GM_RM019:PV003,GM_RM019:GV005,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,YOLO26l,tracker_seed_start,tracker_local_break,over_fragmentation,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0038; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0021,138,143,6,,,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0021; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0115,145,148,3,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0115; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0116,147,148,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0116; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0022,149,173,23,,,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:botsort:bs_0074;YOLO26l:bytetrack:bt_0078;YOLO26l:bytetrack:bt_0080,YOLO11l,local_overlap_fragment_union,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0022; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0039,149,183,35,GM_RM019:PV004,GM_RM019:GV006,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:botsort:bs_0074;YOLO26l:bytetrack:bt_0078;YOLO26l:bytetrack:bt_0080,YOLO26l,local_overlap_fragment_union,same_frame_multiple_box_competition,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0039; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0118,164,164,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0118; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0119,164,167,4,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0119; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0120,166,166,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0120; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0121,166,167,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0121; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0122,168,168,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0122; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0123,168,168,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0123; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0024,168,169,2,,,YOLO11l:botsort:bs_0094;YOLO11l:bytetrack:bt_0108,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0024; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0023,171,182,12,,,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0074;YOLO26l:bytetrack:bt_0078;YOLO26l:bytetrack:bt_0080,YOLO11l,frame_gap_7,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0023; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0124,174,174,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0124; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0125,174,174,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0125; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0126,181,181,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0126; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0127,183,183,1,,,YOLO26l:botsort:bs_0074,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0127; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0128,191,191,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0128; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0129,220,220,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0129; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0130,220,220,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0130; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0131,255,255,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0131; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0132,255,255,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0132; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0133,256,258,3,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0133; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0134,257,258,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0134; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0135,263,263,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0135; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0136,277,277,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0136; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0137,284,284,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0137; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0138,284,284,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0138; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0139,308,308,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0139; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0140,318,318,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0140; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0141,318,319,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0141; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0142,350,352,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0142; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0143,357,357,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0143; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
